1364533875569153078;metadata_log_format;3 # nanosecond timing
1364533875570923097;metadata_system_time;1364533875571
1364533875572296388;metadata_surveyName;/sdcard/LocationTracker/1364533875556.txt
1364533875574035890;metadata_notes;
1364533875575531251;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1364533856142000000;latLngE7LastKnown;378749533 -1222586017 55.0 -1.0 -1.0
1364533875629119702;compass/AK8973 Magnetic Field;-7.9375 44.3125 12.75 3
1364533875629088702;orientation/AK8973 Compass;8.28125 -1.125 6.328125 1
1364533875629088702;accel/kr3dh;1.0760075 0.19068487 9.670447 3
1364533875629088702;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1364533875725066702;compass/AK8973 Magnetic Field;-5.9375 45.3125 13.75 3
1364533875725036702;orientation/AK8973 Compass;8.328125 -0.890625 4.984375 1
1364533875725036702;accel/kr3dh;0.84446156 0.14982383 9.670447 3
1364533875725036702;linaccel/Linear Acceleration Sensor;-0.2280606 -0.040245965 0.0 3
1364533875818755702;compass/AK8973 Magnetic Field;-6.9375 45.3125 13.75 3
1364533875818725702;orientation/AK8973 Compass;8.453125 -0.890625 5.515625 1
1364533875818725702;accel/kr3dh;0.92618364 0.14982383 9.602345 3
1364533875818725702;linaccel/Linear Acceleration Sensor;-0.12895483 -0.036977187 -0.06715298 3
1364533875914275702;compass/AK8973 Magnetic Field;-6.6875 44.8125 13.5 3
1364533875914245702;accel/kr3dh;0.89894295 0.12258313 9.765789 3
1364533875914245702;linaccel/Linear Acceleration Sensor;-0.11576295 -0.055567466 0.09944916 3
1364533875914184702;orientation/AK8973 Compass;8.5625 -0.734375 5.265625 1
1364533876010070702;accel/kr3dh;0.8580819 0.14982383 9.656827 3
1364533876010070702;compass/AK8973 Magnetic Field;-6.6875 45.0625 13.25 3
1364533876010070702;linaccel/Linear Acceleration Sensor;-0.10295051 -0.014550149 -0.0076465607 3
1364533876010039702;orientation/AK8973 Compass;8.65625 -0.890625 5.0625 1
1364533876103393702;compass/AK8973 Magnetic Field;-6.6875 44.8125 13.0 3
1364533876103362702;accel/kr3dh;0.9942854 -0.040861044 9.697687 3
1364533876103362702;linaccel/Linear Acceleration Sensor;0.07850796 -0.18848857 0.028420448 3
1364533876103332702;orientation/AK8973 Compass;8.75 0.25 5.859375 1
1364533876198730702;compass/AK8973 Magnetic Field;-6.4375 45.0625 13.0 3
1364533876198699702;accel/kr3dh;0.8036005 0.27240697 9.615966 3
1364533876198699702;linaccel/Linear Acceleration Sensor;-0.08747685 0.14502345 -0.0624094 3
1364533876198668702;orientation/AK8973 Compass;8.796875 -1.625 4.765625 1
1364533876293059702;orientation/AK8973 Compass;8.84375 -0.21875 5.15625 1
1364533876293059702;accel/kr3dh;0.88532263 0.040861044 9.820271 3
1364533876293059702;compass/AK8973 Magnetic Field;-6.4375 45.3125 12.5 3
1364533876293059702;linaccel/Linear Acceleration Sensor;1.6885996E-4 -0.0686297 0.13618183 3
1364533876393341310;wifi;00:24:14:31:f9:41,UNKNOWN,-76 00:24:14:31:e6:21,UNKNOWN,-79 00:24:14:31:f8:a1,UNKNOWN,-85 00:24:14:31:f6:e1,UNKNOWN,-90 00:24:14:31:f9:43,UNKNOWN,-77 00:24:14:31:e6:23,UNKNOWN,-75 00:24:14:31:f8:a3,UNKNOWN,-81 00:24:14:31:f6:e3,UNKNOWN,-87 00:24:14:31:f9:44,UNKNOWN,-75 00:24:14:31:e6:22,UNKNOWN,-77 00:24:14:31:e6:24,UNKNOWN,-77 00:24:14:31:f9:42,UNKNOWN,-77 00:24:14:31:f9:49,UNKNOWN,-77 00:24:14:31:f9:40,UNKNOWN,-77 00:24:14:31:e6:20,UNKNOWN,-78 00:24:14:31:e6:29,UNKNOWN,-79 00:24:14:31:f8:a0,UNKNOWN,-82 00:24:14:31:f8:a2,UNKNOWN,-82 00:24:14:31:f8:a9,UNKNOWN,-84 00:24:14:31:f6:e2,UNKNOWN,-86 00:24:14:31:f6:e4,UNKNOWN,-87 00:24:14:31:f6:e0,UNKNOWN,-89 00:24:14:31:f6:e9,UNKNOWN,-90 00:24:14:31:f2:e0,UNKNOWN,-94 00:24:14:31:f2:e4,UNKNOWN,-94 
1364533876388976702;accel/kr3dh;0.92618364 0.20430522 9.656827 3
1364533876388976702;linaccel/Linear Acceleration Sensor;0.040789723 0.10022968 -0.031046867 3
1364533876388946702;orientation/AK8973 Compass;8.890625 -1.203125 5.46875 1
1364533876392000000;latLngE7Network;378749439 -1222585731 55.0 -1.0 -1.0
1364533876483245702;compass/AK8973 Magnetic Field;-6.9375 45.3125 12.5 3
1364533876483214702;accel/kr3dh;0.81722087 0.21792556 9.670447 3
1364533876483214702;linaccel/Linear Acceleration Sensor;-0.06672877 0.10379104 -0.024669647 3
1364533876483184702;orientation/AK8973 Compass;8.96875 -1.28125 4.8125 1
1364533876578856702;compass/AK8973 Magnetic Field;-6.9375 45.0625 12.0 3
1364533876578826702;accel/kr3dh;0.9670447 0.14982383 9.670447 3
1364533876578826702;linaccel/Linear Acceleration Sensor;0.08502197 0.013797328 -0.030939102 3
1364533876578765702;orientation/AK8973 Compass;9.046875 -0.890625 5.71875 1
1364533876673919702;compass/AK8973 Magnetic Field;-6.6875 45.3125 12.0 3
1364533876673858702;accel/kr3dh;0.8036005 0.19068487 9.125633 3
1364533876673858702;linaccel/Linear Acceleration Sensor;-0.078142405 0.029258043 -0.5647297 3
1364533876673827702;orientation/AK8973 Compass;9.09375 -1.203125 5.046875 1
1364533876769164702;compass/AK8973 Magnetic Field;-5.9375 45.5625 11.75 3
1364533876769134702;accel/kr3dh;1.0215261 0.14982383 10.160779 3
1364533876769134702;linaccel/Linear Acceleration Sensor;0.1375652 -0.030067697 0.5111904 3
1364533876769103702;orientation/AK8973 Compass;9.078125 -0.84375 5.75 1
1364533876862914702;accel/kr3dh;0.81722087 0.08172209 9.915613 3
1364533876862914702;compass/AK8973 Magnetic Field;-5.4375 45.5625 11.5 3
1364533876862914702;linaccel/Linear Acceleration Sensor;-0.072332084 -0.102563746 0.30623817 3
1364533876862884702;orientation/AK8973 Compass;9.015625 -0.484375 4.703125 1
1364533876955688702;accel/kr3dh;0.89894295 0.16344418 9.765789 3
1364533876955688702;compass/AK8973 Magnetic Field;-5.6875 45.5625 12.0 3
1364533876955688702;linaccel/Linear Acceleration Sensor;0.0020475388 -0.010747626 0.13785362 3
1364533876955657702;orientation/AK8973 Compass;8.984375 -0.953125 5.265625 1
1364533877049895702;compass/AK8973 Magnetic Field;-5.6875 45.0625 12.25 3
1364533877049865702;accel/kr3dh;0.87170225 0.095342435 9.874752 3
1364533877049865702;linaccel/Linear Acceleration Sensor;-0.028358221 -0.05917401 0.15969658 3
1364533877049804702;orientation/AK8973 Compass;8.953125 -0.5625 5.046875 1
1364533877133148438;wifi;00:24:14:31:f9:41,UNKNOWN,-77 00:24:14:31:f8:a1,UNKNOWN,-77 00:24:14:31:e6:21,UNKNOWN,-78 00:24:14:31:f2:e1,UNKNOWN,-92 00:24:14:31:f9:43,UNKNOWN,-74 00:24:14:31:e6:23,UNKNOWN,-77 00:24:14:31:f6:e3,UNKNOWN,-83 00:24:14:31:f8:a3,UNKNOWN,-85 00:24:14:31:f2:e3,UNKNOWN,-92 00:24:14:31:eb:b3,UNKNOWN,-97 00:24:14:31:f9:44,UNKNOWN,-73 00:24:14:31:f9:42,UNKNOWN,-74 00:24:14:31:e6:24,UNKNOWN,-75 00:24:14:31:e6:22,UNKNOWN,-77 00:24:14:31:f9:40,UNKNOWN,-77 00:24:14:31:f9:49,UNKNOWN,-77 00:24:14:31:f8:a9,UNKNOWN,-77 00:24:14:31:f8:a2,UNKNOWN,-78 00:24:14:31:f8:a0,UNKNOWN,-78 00:24:14:31:e6:29,UNKNOWN,-79 00:24:14:31:e6:20,UNKNOWN,-79 00:24:14:31:f6:e2,UNKNOWN,-83 00:24:14:31:f6:e4,UNKNOWN,-84 00:24:14:31:f6:e0,UNKNOWN,-84 00:24:14:31:f8:a4,UNKNOWN,-85 
1364533877144683702;compass/AK8973 Magnetic Field;-6.1875 45.0625 12.75 3
1364533877144652702;accel/kr3dh;0.7354988 0.06810174 9.561484 3
1364533877144652702;linaccel/Linear Acceleration Sensor;-0.15776384 -0.065854765 -0.24636078 3
1364533877144622702;orientation/AK8973 Compass;8.953125 -0.421875 4.390625 1
1364533877238647702;compass/AK8973 Magnetic Field;-5.9375 45.3125 12.75 3
1364533877238616702;accel/kr3dh;0.9125633 0.12258313 9.779409 3
1364533877238616702;linaccel/Linear Acceleration Sensor;0.036916137 0.0055776015 -0.06551552 3
1364533877238555702;orientation/AK8973 Compass;8.953125 -0.734375 5.328125 1
1364533877332915702;compass/AK8973 Magnetic Field;-5.4375 45.0625 12.0 3
1364533877332885702;orientation/AK8973 Compass;8.90625 -0.5625 5.265625 1
1364533877332885702;accel/kr3dh;0.89894295 0.095342435 9.765789 3
