1354226851474880615;metadata_log_format;3 # nanosecond timing
1354226851475338378;metadata_system_time;1354226851475
1354226851475674071;metadata_surveyName;/sdcard/LocationTracker/1354226851466.txt
1354226851476131835;metadata_notes;
1354226851476498046;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354226837722000000;latLngE7LastKnown;378754031 -1222587216 50.0 -1.0 -1.0
1354226851523647542;accel/kr3dh;0.0 -0.12258313 9.765789 3
1354226851523647542;compass/AK8973 Magnetic Field;47.375 40.625 -17.375 3
1354226851523647542;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354226851523616542;orientation/AK8973 Compass;314.03125 0.734375 -0.0 1
1354226851618800542;orientation/AK8973 Compass;313.79688 0.734375 0.25 1
1354226851618800542;accel/kr3dh;0.040861044 -0.12258313 9.684067 3
1354226851618800542;compass/AK8973 Magnetic Field;47.375 40.625 -19.375 3
1354226851618800542;linaccel/Linear Acceleration Sensor;0.04026222 -7.4505806E-9 -0.080524445 3
1354226851714168542;accel/kr3dh;0.0 -0.14982383 9.738548 3
1354226851714168542;compass/AK8973 Magnetic Field;49.375 41.625 -18.375 3
1354226851714168542;linaccel/Linear Acceleration Sensor;-0.003370083 -0.0268386 -0.020097733 3
1354226851714137542;orientation/AK8973 Compass;313.5625 0.890625 -0.0 1
1354226851809047542;accel/kr3dh;-0.05448139 -0.12258313 9.697687 3
1354226851809047542;compass/AK8973 Magnetic Field;48.125 40.375 -18.375 3
1354226851809047542;linaccel/Linear Acceleration Sensor;-0.06195431 0.0022352114 -0.048350334 3
1354226851809017542;orientation/AK8973 Compass;313.32813 0.734375 -0.328125 1
1354226851902767542;compass/AK8973 Magnetic Field;47.625 40.375 -18.625 3
1354226851902736542;accel/kr3dh;0.0 -0.08172209 9.724928 3
1354226851902736542;linaccel/Linear Acceleration Sensor;-0.007499901 0.045741253 -0.0056877136 3
1354226851902706542;orientation/AK8973 Compass;313.125 0.484375 -0.0 1
1354226851998866542;accel/kr3dh;0.05448139 -0.10896278 9.79303 3
