1364533180496160155;metadata_log_format;3 # nanosecond timing
1364533180497869139;metadata_system_time;1364533180498
1364533180499150878;metadata_surveyName;/sdcard/LocationTracker/1364533180482.txt
1364533180500890379;metadata_notes;
1364533180502538329;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1364533157695000000;latLngE7LastKnown;378748781 -1222585360 55.0 -1.0 -1.0
1364533180544132898;compass/AK8973 Magnetic Field;-34.25 56.4375 5.6875 3
1364533180544071898;accel/kr3dh;0.8580819 -0.980665 8.580819 3
1364533180544071898;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1364533180544041898;orientation/AK8973 Compass;31.9375 6.46875 5.65625 1
1364533180636814898;accel/kr3dh;1.1577295 -1.4165162 10.405946 3
1364533180636814898;compass/AK8973 Magnetic Field;-36.3125 57.4375 4.6875 3
1364533180636814898;linaccel/Linear Acceleration Sensor;0.2956047 -0.4299705 1.8005018 3
1364533180636784898;orientation/AK8973 Compass;31.953125 7.71875 6.28125 1
1364533180730595898;compass/AK8973 Magnetic Field;-34.25 58.4375 3.6875 3
1364533180730564898;orientation/AK8973 Compass;31.84375 7.515625 6.421875 1
1364533180730564898;accel/kr3dh;1.1168685 -1.3075534 9.833891 3
1364533180730564898;linaccel/Linear Acceleration Sensor;0.23187912 -0.28844202 1.0936956 3
1364533180825138898;compass/AK8973 Magnetic Field;-34.75 57.1875 4.4375 3
1364533180825108898;accel/kr3dh;1.0623871 -1.3211738 9.765789 3
1364533180825108898;linaccel/Linear Acceleration Sensor;0.12225294 -0.22449267 0.7118559 3
1364533180825077898;orientation/AK8973 Compass;31.8125 7.65625 6.171875 1
1364533180919895898;accel/kr3dh;1.0079057 -1.2666923 9.520623 3
1364533180919895898;compass/AK8973 Magnetic Field;-34.75 57.4375 4.4375 3
1364533180919895898;linaccel/Linear Acceleration Sensor;-0.0052034855 -0.06586313 0.06409645 3
1364533180919865898;orientation/AK8973 Compass;31.765625 7.546875 6.0 1
