1364534415892521483;metadata_log_format;3 # nanosecond timing
1364534415892979247;metadata_system_time;1364534415893
1364534415893314940;metadata_surveyName;/sdcard/LocationTracker/1364534415883.txt
1364534415893742187;metadata_notes;
1364534415894108397;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1364534400527000000;latLngE7LastKnown;378749001 -1222584533 55.0 -1.0 -1.0
1364534415937534779;accel/kr3dh;0.50395286 -2.0294318 14.88704 3
1364534415937534779;compass/AK8973 Magnetic Field;-33.25 98.8125 11.75 3
1364534415937534779;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1364534415937503779;orientation/AK8973 Compass;18.578125 7.765625 1.9375 1
1364534416033633779;accel/kr3dh;1.0760075 -1.484618 10.283362 3
1364534416033633779;compass/AK8973 Magnetic Field;-32.25 96.75 12.75 3
1364534416033633779;linaccel/Linear Acceleration Sensor;0.5633999 0.5365715 -4.534028 3
1364534416033603779;orientation/AK8973 Compass;18.578125 8.171875 5.90625 1
1364534416128299779;compass/AK8973 Magnetic Field;-32.25 98.8125 12.75 3
1364534416128268779;accel/kr3dh;0.939804 -1.1985906 9.316318 3
1364534416128268779;linaccel/Linear Acceleration Sensor;0.38236243 0.773913 -5.1105566 3
1364534416128238779;orientation/AK8973 Compass;18.5625 7.296875 5.71875 1
1364534416227786779;compass/AK8973 Magnetic Field;-32.5 98.0625 12.5 3
1364534416227756779;accel/kr3dh;0.88532263 -1.253072 9.520623 3
1364534416227756779;linaccel/Linear Acceleration Sensor;0.21762198 0.57698774 -3.8289757 3
1364534416227695779;orientation/AK8973 Compass;18.5625 7.46875 5.265625 1
1364534416325137779;compass/AK8973 Magnetic Field;-32.5 97.3125 12.25 3
1364534416325107779;accel/kr3dh;0.8580819 -1.2258313 9.697687 3
1364534416325107779;linaccel/Linear Acceleration Sensor;0.053974748 0.38457394 -2.090334 3
1364534416325046779;orientation/AK8973 Compass;18.5625 7.1875 5.015625 1
1364534416421939779;accel/kr3dh;0.8308412 -1.2394516 9.697687 3
1364534416421939779;compass/AK8973 Magnetic Field;-33.0 97.8125 12.25 3
1364534416421939779;linaccel/Linear Acceleration Sensor;-0.07297468 0.14750028 -0.6147251 3
1364534416421909779;orientation/AK8973 Compass;18.578125 7.265625 4.84375 1
1364534416515750779;compass/AK8973 Magnetic Field;-33.0 97.5625 12.25 3
1364534416515720779;accel/kr3dh;0.8580819 -1.2258313 9.575105 3
1364534416515720779;linaccel/Linear Acceleration Sensor;-0.07757753 0.010682225 0.1535368 3
1364534416515659779;orientation/AK8973 Compass;18.59375 7.265625 5.078125 1
1364534416610599779;compass/AK8973 Magnetic Field;-33.0 97.5625 11.5 3
1364534416610568779;accel/kr3dh;1.1168685 -1.9885708 11.086963 3
1364534416610568779;linaccel/Linear Acceleration Sensor;0.19732201 -0.80373025 1.9192142 3
1364534416610507779;orientation/AK8973 Compass;18.59375 10.125 5.65625 1
1364534416731449706;wifi;00:24:14:31:f6:e1,UNKNOWN,-62 00:24:14:31:e6:21,UNKNOWN,-77 00:24:14:31:eb:b1,UNKNOWN,-91 00:24:14:31:e6:23,UNKNOWN,-78 00:24:14:31:f6:e3,UNKNOWN,-78 00:24:14:31:f9:43,UNKNOWN,-89 00:24:14:31:eb:b3,UNKNOWN,-91 00:24:14:31:f6:e0,UNKNOWN,-63 00:24:14:31:f6:e9,UNKNOWN,-64 00:24:14:31:f6:e2,UNKNOWN,-76 00:24:14:31:e6:20,UNKNOWN,-77 00:24:14:31:e6:22,UNKNOWN,-78 00:24:14:31:e6:24,UNKNOWN,-78 00:24:14:31:e6:29,UNKNOWN,-78 00:24:14:31:f9:40,UNKNOWN,-89 00:24:14:31:eb:b2,UNKNOWN,-90 00:24:14:31:eb:b4,UNKNOWN,-91 00:24:14:31:eb:b0,UNKNOWN,-92 00:24:14:31:eb:b9,UNKNOWN,-93 
1364534416729556779;compass/AK8973 Magnetic Field;-33.25 97.8125 11.75 3
1364534416729495779;accel/kr3dh;0.92618364 -1.253072 10.242501 3
1364534416729495779;linaccel/Linear Acceleration Sensor;0.023846388 0.023801804 0.70833015 3
1364534416729465779;orientation/AK8973 Compass;18.609375 6.953125 5.125 1
1364534416735000000;latLngE7Network;378748894 -1222585925 55.0 -1.0 -1.0
1364534416822452779;accel/kr3dh;0.8036005 -1.1577295 9.575105 3
1364534416822452779;compass/AK8973 Magnetic Field;-32.75 97.3125 11.25 3
1364534416822452779;linaccel/Linear Acceleration Sensor;-0.11582309 0.24332452 -0.38385773 3
1364534416822421779;orientation/AK8973 Compass;18.609375 6.875 4.765625 1
1364534416915591779;accel/kr3dh;0.81722087 -1.253072 9.833891 3
1364534416915591779;compass/AK8973 Magnetic Field;-32.75 96.75 11.25 3
1364534416915591779;linaccel/Linear Acceleration Sensor;-0.12771016 0.23573911 -0.44831276 3
1364534416915561779;orientation/AK8973 Compass;18.625 7.234375 4.703125 1
1364534417010043779;compass/AK8973 Magnetic Field;-32.75 96.75 12.0 3
1364534417010013779;accel/kr3dh;0.8036005 -1.1985906 9.561484 3
1364534417010013779;linaccel/Linear Acceleration Sensor;-0.13554877 0.2734822 -0.7780609 3
1364534417009982779;orientation/AK8973 Compass;18.640625 7.125 4.765625 1
1364534417109622779;compass/AK8973 Magnetic Field;-32.5 97.0625 12.0 3
1364534417109592779;orientation/AK8973 Compass;18.640625 7.125 5.203125 1
1364534417109592779;accel/kr3dh;0.88532263 -1.2122109 9.643207 3
1364534417109592779;linaccel/Linear Acceleration Sensor;-0.010305345 0.15517795 -0.49367714 3
1364534417203616779;orientation/AK8973 Compass;18.640625 7.296875 4.875 1
1364534417203616779;accel/kr3dh;0.8308412 -1.2394516 9.643207 3
1364534417203616779;compass/AK8973 Magnetic Field;-32.75 97.0625 12.5 3
1364534417203616779;linaccel/Linear Acceleration Sensor;-0.019745111 0.024584055 -0.23101997 3
1364534417297092779;orientation/AK8973 Compass;18.640625 7.15625 5.046875 1
1364534417297092779;accel/kr3dh;0.8580819 -1.2122109 9.629586 3
1364534417297092779;compass/AK8973 Magnetic Field;-32.75 97.0625 12.0 3
1364534417297092779;linaccel/Linear Acceleration Sensor;0.03184849 -0.010152221 -0.042980194 3
1364534417394626779;orientation/AK8973 Compass;18.65625 7.34375 4.90625 1
1364534417394626779;accel/kr3dh;0.8308412 -1.2394516 9.588725 3
1364534417394626779;compass/AK8973 Magnetic Field;-32.75 96.5 11.5 3
1364534417394626779;linaccel/Linear Acceleration Sensor;0.005763352 -0.053566694 0.013638496 3
1364534417500034912;wifi;00:24:14:31:f6:e1,UNKNOWN,-61 00:24:14:31:e6:21,UNKNOWN,-74 00:24:14:31:f9:41,UNKNOWN,-86 00:24:14:31:eb:b1,UNKNOWN,-91 00:24:14:31:f6:e3,UNKNOWN,-71 00:24:14:31:e6:23,UNKNOWN,-78 00:24:14:31:f9:43,UNKNOWN,-84 00:24:14:31:eb:b3,UNKNOWN,-91 00:24:14:31:f6:e0,UNKNOWN,-62 00:24:14:31:f6:e9,UNKNOWN,-62 00:24:14:31:f6:e4,UNKNOWN,-71 00:24:14:31:f6:e2,UNKNOWN,-71 00:24:14:31:e6:20,UNKNOWN,-74 00:24:14:31:e6:29,UNKNOWN,-74 00:24:14:31:e6:24,UNKNOWN,-79 00:24:14:31:e6:22,UNKNOWN,-79 00:24:14:31:f9:42,UNKNOWN,-84 00:24:14:31:f9:44,UNKNOWN,-84 00:24:14:31:f9:40,UNKNOWN,-85 00:24:14:31:f9:49,UNKNOWN,-85 00:24:14:31:eb:b2,UNKNOWN,-90 00:24:14:31:eb:b9,UNKNOWN,-91 
1364534417508273779;compass/AK8973 Magnetic Field;-32.5 96.5 11.5 3
1364534417508243779;orientation/AK8973 Compass;18.65625 7.0625 4.484375 1
1364534417508243779;accel/kr3dh;0.7627395 -1.1985906 9.643207 3
1364534417508243779;linaccel/Linear Acceleration Sensor;-0.072071254 0.003185153 0.07357502 3
1364534417600406779;orientation/AK8973 Compass;18.65625 6.8125 4.8125 1
1364534417600406779;accel/kr3dh;0.81722087 -1.1577295 9.643207 3
1364534417600406779;compass/AK8973 Magnetic Field;-32.5 96.75 11.25 3
1364534417600406779;linaccel/Linear Acceleration Sensor;-0.018035829 0.05742395 0.054844856 3
1364534417693118779;orientation/AK8973 Compass;18.65625 7.015625 5.15625 1
1364534417693118779;accel/kr3dh;0.87170225 -1.1849703 9.602345 3
1364534417693118779;compass/AK8973 Magnetic Field;-32.5 97.0625 11.75 3
1364534417693118779;linaccel/Linear Acceleration Sensor;0.046114087 0.032475233 -0.0077371597 3
1364534417697000000;rawNmea;$GPGSV,3,1,12,01,04,033,,02,14,181,,04,37,151,,08,06,140,*7C
1364534417700000000;rawNmea;$GPGSV,3,2,12,09,66,170,,12,11,286,,15,22,248,,17,64,037,*71
1364534417705000000;rawNmea;$GPGSV,3,3,12,24,39,309,,26,15,206,,28,32,078,,27,,,*49
1364534417709000000;rawNmea;$GPGGA,,,,,,0,,,,,,,,*66
1364534417713000000;rawNmea;$GPVTG,,T,,M,,N,,K,N*2C
1364534417717000000;rawNmea;$GPRMC,,V,,,,,,,,,,N*53
1364534417724000000;rawNmea;$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1364534417787235779;compass/AK8973 Magnetic Field;-32.5 97.8125 12.25 3
1364534417787204779;accel/kr3dh;0.8308412 -1.1304889 9.670447 3
1364534417787204779;linaccel/Linear Acceleration Sensor;0.014548421 0.076165676 0.04471302 3
1364534417787082779;orientation/AK8973 Compass;18.640625 6.640625 4.875 1
1364534417882205779;compass/AK8973 Magnetic Field;-32.75 97.5625 12.25 3
1364534417882144779;accel/kr3dh;0.7627395 -1.1304889 9.643207 3
1364534417882144779;linaccel/Linear Acceleration Sensor;-0.05355656 0.05689764 0.008978844 3
1364534417882114779;orientation/AK8973 Compass;18.640625 6.671875 4.484375 1
1364534417976413779;accel/kr3dh;0.8036005 -1.0896279 9.588725 3
1364534417976413779;compass/AK8973 Magnetic Field;-32.5 97.3125 12.25 3
1364534417976413779;linaccel/Linear Acceleration Sensor;-0.016619802 0.07573557 -0.049796104 3
1364534417976383779;orientation/AK8973 Compass;18.640625 6.453125 4.765625 1
1364534418070987779;compass/AK8973 Magnetic Field;-32.75 97.0625 12.25 3
