1354058557444648437;metadata_log_format;3 # nanosecond timing
1354058557445808105;metadata_system_time;1354058557446
1354058557446876221;metadata_surveyName;/sdcard/LocationTracker/1354058557430.txt
1354058557448096924;metadata_notes;
1354058557449226074;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354058521357000000;latLngE7LastKnown;378754452 -1222586619 50.0 -1.0 -1.0
1354058557517432407;compass/AK8973 Magnetic Field;-23.4375 42.625 -11.3125 3
1354058557517401407;orientation/AK8973 Compass;348.84375 0.0 -0.5625 1
1354058557517401407;accel/kr3dh;-0.095342435 -0.0 9.874752 3
1354058557517401407;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354058557609473407;accel/kr3dh;-0.05448139 -0.027240695 9.765789 3
1354058557609473407;compass/AK8973 Magnetic Field;-23.4375 43.625 -12.3125 3
1354058557609473407;linaccel/Linear Acceleration Sensor;0.040322516 -0.026881676 -0.10752678 3
1354058557609442407;orientation/AK8973 Compass;8.59375 0.171875 -0.3125 1
1354058557705359407;compass/AK8973 Magnetic Field;-22.4375 41.625 -11.3125 3
1354058557705329407;accel/kr3dh;-0.027240695 -0.0 9.833891 3
1354058557705329407;linaccel/Linear Acceleration Sensor;0.06381823 0.0021743649 -0.031549454 3
1354058557705268407;orientation/AK8973 Compass;18.46875 0.0 -0.171875 1
1354058557803138407;compass/AK8973 Magnetic Field;-23.1875 42.875 -11.5625 3
1354058557803076407;accel/kr3dh;-0.095342435 -0.0 9.861132 3
1354058557803076407;linaccel/Linear Acceleration Sensor;-0.0141651705 0.0055152224 0.01219368 3
1354058557803046407;orientation/AK8973 Compass;23.484375 0.0 -0.5625 1
1354058557898719407;compass/AK8973 Magnetic Field;-23.1875 42.875 -11.8125 3
1354058557898688407;accel/kr3dh;-0.027240695 0.040861044 9.820271 3
1354058557898688407;linaccel/Linear Acceleration Sensor;0.04103656 0.048130196 -0.012452126 3
1354058557898658407;orientation/AK8973 Compass;23.796875 -0.25 -0.171875 1
1354058557993170407;accel/kr3dh;-0.08172209 -0.05448139 9.861132 3
1354058557993170407;compass/AK8973 Magnetic Field;-23.6875 42.375 -11.8125 3
1354058557993170407;linaccel/Linear Acceleration Sensor;-0.02334176 -0.049717795 0.035265923 3
1354058557993140407;orientation/AK8973 Compass;24.140625 0.3125 -0.484375 1
1354058558088477407;compass/AK8973 Magnetic Field;-24.1875 42.625 -11.8125 3
1354058558088446407;accel/kr3dh;-0.095342435 -0.0 9.833891 3
1354058558088446407;linaccel/Linear Acceleration Sensor;-0.04037807 7.078191E-4 0.0051193237 3
1354058558088416407;orientation/AK8973 Compass;24.484375 0.0 -0.5625 1
1354058558183326407;orientation/AK8973 Compass;24.84375 0.484375 -0.171875 1
1354058558183326407;accel/kr3dh;-0.027240695 -0.08172209 9.861132 3
1354058558183326407;compass/AK8973 Magnetic Field;-24.4375 42.125 -11.8125 3
1354058558183326407;linaccel/Linear Acceleration Sensor;0.030804863 -0.07990308 0.025101662 3
1354058558277716407;compass/AK8973 Magnetic Field;-24.4375 41.875 -12.0625 3
1354058558277655407;accel/kr3dh;-0.095342435 -0.0 9.929234 3
1354058558277655407;linaccel/Linear Acceleration Sensor;-0.03130281 0.010916861 0.08493328 3
1354058558277625407;orientation/AK8973 Compass;25.1875 0.0 -0.5625 1
