1354065008975969970;metadata_log_format;3 # nanosecond timing
1354065008977648436;metadata_system_time;1354065008977
1354065008978991210;metadata_surveyName;/sdcard/LocationTracker/1354065008963.txt
1354065008980913817;metadata_notes;
1354065008982500731;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354064997740000000;latLngE7LastKnown;378754459 -1222586710 50.0 -1.0 -1.0
1354065009042039649;orientation/AK8973 Compass;339.28125 -4.03125 2.375 1
1354065009042039649;accel/kr3dh;0.40861043 0.6946377 9.833891 3
1354065009042039649;compass/AK8973 Magnetic Field;30.125 40.625 -24.4375 3
1354065009042039649;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354065009134111649;orientation/AK8973 Compass;331.96875 -3.953125 2.046875 1
1354065009134111649;accel/kr3dh;0.35412905 0.6810174 9.861132 3
1354065009134111649;compass/AK8973 Magnetic Field;29.125 40.625 -25.5 3
1354065009134111649;linaccel/Linear Acceleration Sensor;-0.05376333 -0.013440788 0.026882172 3
1354065009228319649;compass/AK8973 Magnetic Field;30.125 42.625 -23.4375 3
1354065009228288649;accel/kr3dh;0.35412905 0.7082581 9.861132 3
1354065009228288649;linaccel/Linear Acceleration Sensor;-0.049482137 0.014484048 0.024742126 3
1354065009228258649;orientation/AK8973 Compass;331.53125 -4.109375 2.046875 1
1354065009324815649;compass/AK8973 Magnetic Field;29.625 41.125 -24.1875 3
1354065009324785649;accel/kr3dh;0.38136974 0.6401563 9.833891 3
1354065009324785649;linaccel/Linear Acceleration Sensor;-0.011545032 -0.052086115 -0.0076379776 3
1354065009324754649;orientation/AK8973 Compass;327.96875 -3.71875 2.21875 1
1354065009421922649;compass/AK8973 Magnetic Field;29.625 41.375 -24.4375 3
1354065009421892649;accel/kr3dh;0.35412905 0.667397 9.861132 3
1354065009421892649;linaccel/Linear Acceleration Sensor;-0.024529487 -0.021034122 0.013441086 3
1354065009421861649;orientation/AK8973 Compass;327.76563 -3.859375 2.046875 1
1354065009518480649;compass/AK8973 Magnetic Field;30.125 41.375 -24.4375 3
1354065009518449649;accel/kr3dh;0.38136974 0.667397 9.847511 3
1354065009518449649;linaccel/Linear Acceleration Sensor;0.0138685405 -0.013447285 -0.004076004 3
1354065009518388649;orientation/AK8973 Compass;327.53125 -3.859375 2.203125 1
1354065009612077649;orientation/AK8973 Compass;327.29688 -3.859375 2.046875 1
