1364535582460763429;metadata_log_format;3 # nanosecond timing
1364535582461221192;metadata_system_time;1364535582461
1364535582461526368;metadata_surveyName;/sdcard/LocationTracker/1364535582447.txt
1364535582461953614;metadata_notes;
1364535582462319825;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1364535574918000000;latLngE7LastKnown;378748397 -1222585676 60.0 -1.0 -1.0
1364535582500252866;compass/AK8973 Magnetic Field;-19.0625 123.0 2.625 3
1364535582500221866;orientation/AK8973 Compass;0.15625 0.734375 0.25 1
1364535582500221866;accel/kr3dh;0.040861044 -0.12258313 9.602345 3
1364535582500221866;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1364535582592323866;accel/kr3dh;0.06810174 -0.08172209 9.738548 3
1364535582592323866;compass/AK8973 Magnetic Field;-19.0625 121.0 2.625 3
1364535582592323866;linaccel/Linear Acceleration Sensor;0.0268813 0.040321946 0.13440514 3
1364535582592293866;orientation/AK8973 Compass;4.5625 0.484375 0.390625 1
1364535582686165866;compass/AK8973 Magnetic Field;-20.125 123.0 3.6875 3
1364535582686134866;accel/kr3dh;0.040861044 -0.095342435 9.779409 3
1364535582686134866;linaccel/Linear Acceleration Sensor;-0.0021012016 0.023707531 0.16407871 3
1364535582686073866;orientation/AK8973 Compass;4.859375 0.5625 0.25 1
1364535582785042866;compass/AK8973 Magnetic Field;-19.3125 123.0 2.9375 3
1364535582785011866;accel/kr3dh;0.08172209 -0.05448139 9.724928 3
1364535582785011866;linaccel/Linear Acceleration Sensor;0.034737732 0.05646481 0.07811737 3
1364535582784950866;orientation/AK8973 Compass;5.109375 0.3125 0.484375 1
1364535582884163866;compass/AK8973 Magnetic Field;-19.875 122.5 2.375 3
1364535582884102866;accel/kr3dh;0.040861044 -0.095342435 9.697687 3
1364535582884102866;linaccel/Linear Acceleration Sensor;-0.011533961 0.003060244 0.0058918 3
1364535582884071866;orientation/AK8973 Compass;5.359375 0.5625 0.25 1
1364535582980354866;accel/kr3dh;0.05448139 -0.095342435 9.738548 3
1364535582980354866;compass/AK8973 Magnetic Field;-20.125 122.5 2.375 3
1364535582980354866;linaccel/Linear Acceleration Sensor;-0.0025283694 -0.009099618 0.010882378 3
1364535582980324866;orientation/AK8973 Compass;5.609375 0.5625 0.3125 1
1364535583074562866;accel/kr3dh;0.040861044 -0.10896278 9.670447 3
1364535583074562866;compass/AK8973 Magnetic Field;-20.375 122.25 2.125 3
1364535583074562866;linaccel/Linear Acceleration Sensor;-0.017770864 -0.029019281 -0.07096195 3
1364535583074532866;orientation/AK8973 Compass;5.84375 0.640625 0.25 1
1364535583168770866;compass/AK8973 Magnetic Field;-20.625 121.5 1.875 3
1364535583168739866;orientation/AK8973 Compass;6.078125 0.390625 0.25 1
1364535583168739866;accel/kr3dh;0.040861044 -0.06810174 9.765789 3
1364535583168739866;linaccel/Linear Acceleration Sensor;-0.015530851 0.013387553 0.02935028 3
1364535583263039866;compass/AK8973 Magnetic Field;-20.625 121.5 2.625 3
1364535583263008866;accel/kr3dh;-0.013620348 -0.05448139 9.697687 3
1364535583263008866;linaccel/Linear Acceleration Sensor;-0.0643182 0.03194147 -0.027230263 3
1364535583262978866;orientation/AK8973 Compass;6.296875 0.34375 -0.078125 1
1364535583306039307;wifi;c0:c1:c0:23:05:83,UNKNOWN,-78 00:24:14:31:f6:e1,UNKNOWN,-83 00:24:14:31:e6:21,UNKNOWN,-86 00:24:14:31:f6:e3,UNKNOWN,-75 00:24:14:31:e6:23,UNKNOWN,-88 00:24:14:31:f6:e2,UNKNOWN,-76 00:24:14:31:f6:e4,UNKNOWN,-76 00:24:14:31:f6:e0,UNKNOWN,-82 00:24:14:31:f6:e9,UNKNOWN,-83 00:24:14:31:e6:20,UNKNOWN,-87 00:24:14:31:e6:29,UNKNOWN,-87 00:24:14:31:e6:22,UNKNOWN,-88 00:24:14:31:e6:24,UNKNOWN,-89 00:24:14:31:f9:42,UNKNOWN,-93 00:24:14:31:f9:49,UNKNOWN,-94 00:24:14:31:f7:a0,UNKNOWN,-95 00:24:14:31:f7:a2,UNKNOWN,-96 00:24:14:31:f9:40,UNKNOWN,-97 
1364535583298000000;latLngE7Network;378748532 -1222585364 55.0 -1.0 -1.0
1364535583357765866;accel/kr3dh;0.095342435 -0.05448139 9.779409 3
1364535583357765866;linaccel/Linear Acceleration Sensor;0.052923396 0.03257336 0.061440468 3
1364535583357735866;orientation/AK8973 Compass;6.5 0.3125 0.5625 1
1364535583452034866;compass/AK8973 Magnetic Field;-20.375 121.25 2.625 3
