1364531934467803224;metadata_log_format;3 # nanosecond timing
1364531934468932374;metadata_system_time;1364531934469
1364531934469847902;metadata_surveyName;/sdcard/LocationTracker/1364531934457.txt
1364531934471068605;metadata_notes;
1364531934474944337;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1364531916533000000;latLngE7LastKnown;378749496 -1222585559 55.0 -1.0 -1.0
1364531934513243759;orientation/AK8973 Compass;25.5 6.78125 11.453125 1
1364531934513243759;accel/kr3dh;1.879608 -1.1168685 9.2073555 3
1364531934513243759;compass/AK8973 Magnetic Field;-42.375 96.75 -8.5 3
1364531934513243759;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1364531934605955759;compass/AK8973 Magnetic Field;-41.3125 93.75 -8.5 3
1364531934605925759;orientation/AK8973 Compass;25.3125 6.890625 10.46875 1
1364531934605925759;accel/kr3dh;1.7706453 -1.1713499 9.507003 3
1364531934605925759;linaccel/Linear Acceleration Sensor;-0.107495785 -0.05374801 0.2956133 3
1364531934701048759;compass/AK8973 Magnetic Field;-41.3125 94.75 -6.4375 3
1364531934701017759;accel/kr3dh;1.7706453 -1.1849703 9.520623 3
1364531934701017759;linaccel/Linear Acceleration Sensor;-0.09871304 -0.06277764 0.2848816 3
1364531934700987759;orientation/AK8973 Compass;25.140625 6.984375 10.46875 1
1364531934797026759;compass/AK8973 Magnetic Field;-42.125 95.0 -7.9375 3
1364531934796995759;accel/kr3dh;1.7706453 -1.1441092 9.507003 3
1364531934796995759;linaccel/Linear Acceleration Sensor;-0.076512456 -0.010292172 0.20927525 3
1364531934796965759;orientation/AK8973 Compass;24.984375 6.75 10.46875 1
1364531934893522759;accel/kr3dh;1.7297841 -1.1168685 9.507003 3
1364531934893522759;compass/AK8973 Magnetic Field;-42.125 94.5 -7.9375 3
1364531934893522759;linaccel/Linear Acceleration Sensor;-0.0845598 0.031967044 0.1190958 3
1364531934893461759;orientation/AK8973 Compass;24.859375 6.59375 10.234375 1
1364531934990904759;compass/AK8973 Magnetic Field;-42.375 95.5 -7.4375 3
1364531934990873759;accel/kr3dh;1.7706453 -1.1168685 9.547864 3
1364531934990873759;linaccel/Linear Acceleration Sensor;-0.010767341 0.040035725 0.075585365 3
1364531934990843759;orientation/AK8973 Compass;24.734375 6.5625 10.4375 1
1364531935086058759;accel/kr3dh;1.7706453 -1.1577295 9.507003 3
1364531935086058759;linaccel/Linear Acceleration Sensor;0.012146115 -0.005125046 -0.017079353 3
1364531935086027759;orientation/AK8973 Compass;24.609375 6.8125 10.46875 1
1364531935179563759;orientation/AK8973 Compass;24.484375 6.8125 10.640625 1
1364531935179563759;accel/kr3dh;1.7978859 -1.1577295 9.507003 3
1364531935179563759;compass/AK8973 Magnetic Field;-42.125 95.25 -7.1875 3
1364531935179563759;linaccel/Linear Acceleration Sensor;0.048329473 -0.015429735 -0.03629017 3
1364531935272337759;accel/kr3dh;1.7842655 -1.1304889 9.507003 3
1364531935272337759;compass/AK8973 Magnetic Field;-41.875 95.25 -7.1875 3
1364531935272337759;linaccel/Linear Acceleration Sensor;0.030551672 0.0054115057 -0.034108162 3
1364531935272306759;orientation/AK8973 Compass;24.359375 6.671875 10.546875 1
1364531935376250489;wifi;00:24:14:31:e6:21,UNKNOWN,-79 00:24:14:31:f9:41,UNKNOWN,-79 c0:c1:c0:23:05:83,UNKNOWN,-80 00:24:14:31:f8:a1,UNKNOWN,-85 00:24:14:31:f8:91,UNKNOWN,-90 00:24:14:31:f2:e1,UNKNOWN,-92 00:24:14:31:f6:e1,UNKNOWN,-94 00:24:14:31:e6:23,UNKNOWN,-78 00:24:14:31:f9:43,UNKNOWN,-80 00:24:14:31:f8:a3,UNKNOWN,-86 00:24:14:31:f6:e3,UNKNOWN,-88 00:24:14:31:f2:e3,UNKNOWN,-89 00:24:14:31:f8:93,UNKNOWN,-94 00:24:14:31:e6:22,UNKNOWN,-77 00:24:14:31:e6:24,UNKNOWN,-78 00:24:14:31:f9:40,UNKNOWN,-79 00:24:14:31:f9:49,UNKNOWN,-79 00:24:14:31:e6:29,UNKNOWN,-79 00:24:14:31:f9:44,UNKNOWN,-80 00:24:14:31:f9:42,UNKNOWN,-80 00:24:14:31:e6:20,UNKNOWN,-80 00:24:14:31:f8:a0,UNKNOWN,-84 00:24:14:31:f8:a4,UNKNOWN,-84 00:24:14:31:f8:a2,UNKNOWN,-85 00:24:14:31:f6:e4,UNKNOWN,-89 00:24:14:31:f2:e2,UNKNOWN,-89 00:24:14:31:f2:e0,UNKNOWN,-89 00:24:14:31:f6:e2,UNKNOWN,-91 00:24:14:31:f2:e4,UNKNOWN,-91 00:24:14:31:f6:e9,UNKNOWN,-92 00:24:14:31:f6:e0,UNKNOWN,-94 
1364531935366514759;compass/AK8973 Magnetic Field;-41.5625 94.5 -7.4375 3
1364531935366484759;accel/kr3dh;1.6480621 -0.8036005 9.466142 3
1364531935366484759;linaccel/Linear Acceleration Sensor;-0.11604655 0.3282283 -0.062116623 3
1364531935366423759;orientation/AK8973 Compass;24.25 4.796875 9.84375 1
1364531935350000000;latLngE7Network;378749432 -1222585694 55.0 -1.0 -1.0
1364531935460020759;compass/AK8973 Magnetic Field;-41.5625 95.0 -7.4375 3
1364531935459989759;accel/kr3dh;1.7025435 -1.2258313 10.119919 3
1364531935459989759;linaccel/Linear Acceleration Sensor;-0.06435788 -0.111196995 0.598629 3
1364531935459959759;orientation/AK8973 Compass;24.15625 6.8125 9.46875 1
1364531935554258759;accel/kr3dh;1.7297841 -1.0623871 9.193735 3
1364531935554258759;compass/AK8973 Magnetic Field;-41.3125 95.0 -7.4375 3
1364531935554258759;linaccel/Linear Acceleration Sensor;-0.022990584 0.019117713 -0.3498764 3
1364531935554228759;orientation/AK8973 Compass;24.046875 6.46875 10.578125 1
1364531935648985759;compass/AK8973 Magnetic Field;-41.875 95.0 -6.9375 3
1364531935648924759;accel/kr3dh;1.7842655 -1.0623871 9.466142 3
1364531935648924759;linaccel/Linear Acceleration Sensor;0.054474354 -0.0069607496 -0.121489525 3
1364531935648893759;orientation/AK8973 Compass;23.953125 6.3125 10.609375 1
