1364533263489817382;metadata_log_format;3 # nanosecond timing
1364533263491465332;metadata_system_time;1364533263491
1364533263492808105;metadata_surveyName;/sdcard/LocationTracker/1364533263477.txt
1364533263494639159;metadata_notes;
1364533263496165038;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1364533246331000000;latLngE7LastKnown;378748911 -1222585857 55.0 -1.0 -1.0
1364533263553476887;accel/kr3dh;0.0 -0.12258313 9.697687 3
1364533263553476887;compass/AK8973 Magnetic Field;-28.1875 81.625 -0.375 3
1364533263553476887;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1364533263553445887;orientation/AK8973 Compass;25.15625 0.734375 -0.0 1
1364533263645456887;accel/kr3dh;0.0 -0.17706452 9.684067 3
1364533263645456887;compass/AK8973 Magnetic Field;-28.1875 83.6875 -1.375 3
1364533263645456887;linaccel/Linear Acceleration Sensor;0.0 -0.053765655 -0.0134420395 3
1364533263645425887;orientation/AK8973 Compass;24.75 1.03125 -0.0 1
1364533263739084887;accel/kr3dh;0.0 -0.16344418 9.711308 3
1364533263739084887;compass/AK8973 Magnetic Field;-29.1875 81.625 -0.375 3
1364533263739084887;linaccel/Linear Acceleration Sensor;0.0 -0.036110178 0.014476776 3
1364533263739053887;orientation/AK8973 Compass;24.4375 0.953125 -0.0 1
1364533263833261887;orientation/AK8973 Compass;24.109375 0.734375 -0.171875 1
1364533263833261887;accel/kr3dh;-0.027240695 -0.12258313 9.711308 3
1364533263833261887;compass/AK8973 Magnetic Field;-28.4375 82.125 -0.625 3
1364533263833261887;linaccel/Linear Acceleration Sensor;-0.026854515 0.013766654 0.0149822235 3
1364533263927316887;compass/AK8973 Magnetic Field;-28.1875 82.375 -0.125 3
1364533263927285887;accel/kr3dh;-0.027240695 -0.13620348 9.724928 3
1364533263927285887;linaccel/Linear Acceleration Sensor;-0.024687536 0.009962991 0.026937485 3
1364533263927224887;orientation/AK8973 Compass;23.78125 0.8125 -0.171875 1
1364533264024240887;compass/AK8973 Magnetic Field;-27.6875 82.125 -0.125 3
1364533264024209887;accel/kr3dh;-0.013620348 -0.14982383 9.711308 3
1364533264024209887;linaccel/Linear Acceleration Sensor;-0.0056677097 4.3989718E-4 0.008125305 3
1364533264024179887;orientation/AK8973 Compass;23.453125 0.890625 -0.078125 1
1364533264119088887;compass/AK8973 Magnetic Field;-26.9375 82.9375 -0.125 3
