1364534663905582520;metadata_log_format;3 # nanosecond timing
1364534663907108399;metadata_system_time;1364534663907
1364534663908634279;metadata_surveyName;/sdcard/LocationTracker/1364534663896.txt
1364534663910373781;metadata_notes;
1364534663911808107;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1364534642095000000;latLngE7LastKnown;378748781 -1222585360 55.0 -1.0 -1.0
1364534663966433916;compass/AK8973 Magnetic Field;13.25 75.625 42.125 3
1364534663966403916;orientation/AK8973 Compass;1.375 -4.59375 -6.03125 1
1364534663966403916;accel/kr3dh;-1.0215261 0.7763598 9.629586 3
1364534663966403916;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1364534664060000916;compass/AK8973 Magnetic Field;13.25 73.5625 39.0625 3
1364534664059970916;orientation/AK8973 Compass;353.48438 -6.921875 -5.765625 1
1364534664059970916;accel/kr3dh;-0.88532263 1.0623871 8.689782 3
1364534664059970916;linaccel/Linear Acceleration Sensor;0.13431245 0.2820565 -0.92675686 3
1364534664154971916;compass/AK8973 Magnetic Field;13.25 73.5625 41.0625 3
1364534664154940916;accel/kr3dh;-0.7899802 0.81722087 9.970095 3
1364534664154940916;linaccel/Linear Acceleration Sensor;0.21724677 0.017319798 0.41094398 3
1364534664154910916;orientation/AK8973 Compass;353.04688 -4.671875 -4.515625 1
1364534664251742916;compass/AK8973 Magnetic Field;13.5 74.3125 40.5625 3
1364534664251711916;accel/kr3dh;-0.8580819 0.92618364 9.656827 3
1364534664251711916;linaccel/Linear Acceleration Sensor;0.113966286 0.08640951 0.18759537 3
1364534664251681916;orientation/AK8973 Compass;352.60938 -5.46875 -5.046875 1
1364534664348666916;compass/AK8973 Magnetic Field;14.0625 74.0625 39.8125 3
1364534664348605916;accel/kr3dh;-0.8580819 0.9125633 9.670447 3
1364534664348605916;linaccel/Linear Acceleration Sensor;0.05945176 0.030109644 0.2385416 3
1364534664348574916;orientation/AK8973 Compass;352.17188 -5.375 -5.046875 1
1364534664444277916;compass/AK8973 Magnetic Field;13.75 74.0625 40.3125 3
1364534664444247916;accel/kr3dh;-0.8308412 0.89894295 9.588725 3
1364534664444247916;linaccel/Linear Acceleration Sensor;0.035479307 -0.0102368 0.10063267 3
1364534664444216916;orientation/AK8973 Compass;351.78125 -5.328125 -4.9375 1
1364534664539065916;compass/AK8973 Magnetic Field;13.75 74.5625 40.0625 3
1364534664539004916;accel/kr3dh;-0.61291564 0.6537767 9.479762 3
1364534664539004916;linaccel/Linear Acceleration Sensor;0.21990693 -0.26078475 -0.10083103 3
1364534664538973916;orientation/AK8973 Compass;351.48438 -3.953125 -3.6875 1
1364534664632693916;orientation/AK8973 Compass;351.15625 -5.828125 -4.671875 1
1364534664632693916;accel/kr3dh;-0.7763598 0.9670447 9.438901 3
1364534664632693916;compass/AK8973 Magnetic Field;13.5 74.5625 40.0625 3
1364534664632693916;linaccel/Linear Acceleration Sensor;0.031443655 0.06977451 -0.1948967 3
1364534664726534916;compass/AK8973 Magnetic Field;12.75 74.3125 40.0625 3
1364534664726504916;accel/kr3dh;-0.8580819 1.0215261 9.547864 3
1364534664726504916;linaccel/Linear Acceleration Sensor;-0.07856953 0.15363216 -0.0733757 3
1364534664726443916;orientation/AK8973 Compass;350.875 -6.078125 -5.09375 1
1364534664752903078;wifi;c0:c1:c0:23:05:83,UNKNOWN,-69 00:24:14:31:f6:e1,UNKNOWN,-79 00:24:14:31:eb:b1,UNKNOWN,-79 00:24:14:31:e6:21,UNKNOWN,-87 00:24:14:31:f6:e3,UNKNOWN,-79 00:24:14:31:e6:23,UNKNOWN,-86 00:24:14:31:fa:63,UNKNOWN,-94 00:24:14:31:eb:b3,UNKNOWN,-90 00:24:14:31:f6:e9,UNKNOWN,-78 00:24:14:31:f6:e0,UNKNOWN,-79 00:24:14:31:f6:e4,UNKNOWN,-79 00:24:14:31:f6:e2,UNKNOWN,-79 00:24:14:31:eb:b9,UNKNOWN,-79 00:24:14:31:e6:24,UNKNOWN,-86 00:24:14:31:e6:22,UNKNOWN,-86 00:24:14:31:eb:b4,UNKNOWN,-88 00:24:14:31:eb:b2,UNKNOWN,-89 00:24:14:31:e6:20,UNKNOWN,-92 00:24:14:31:e6:29,UNKNOWN,-94 
1364534664746000000;latLngE7Network;378748696 -1222585471 55.0 -1.0 -1.0
1364534664820284916;orientation/AK8973 Compass;350.625 -4.796875 -4.796875 1
1364534664820284916;accel/kr3dh;-0.8308412 0.8308412 9.861132 3
1364534664820284916;compass/AK8973 Magnetic Field;13.0 74.5625 39.5625 3
1364534664820284916;linaccel/Linear Acceleration Sensor;-0.07250047 -0.02384758 0.28819275 3
1364534664913027916;orientation/AK8973 Compass;350.35938 -5.40625 -4.90625 1
1364534664913027916;accel/kr3dh;-0.81722087 0.89894295 9.479762 3
1364534664913027916;compass/AK8973 Magnetic Field;13.25 74.0625 39.5625 3
1364534664913027916;linaccel/Linear Acceleration Sensor;-0.056207478 0.029146314 -0.06481552 3
1364534665005801916;accel/kr3dh;-0.87170225 0.95342433 9.466142 3
1364534665005801916;compass/AK8973 Magnetic Field;13.25 73.5625 39.5625 3
1364534665005801916;linaccel/Linear Acceleration Sensor;-0.08653921 0.058393598 -0.091703415 3
1364534665005770916;orientation/AK8973 Compass;350.09375 -5.71875 -5.234375 1
1364534665099673916;compass/AK8973 Magnetic Field;13.25 73.8125 39.5625 3
1364534665099642916;accel/kr3dh;-0.8308412 0.88532263 9.615966 3
1364534665099642916;linaccel/Linear Acceleration Sensor;-0.015711963 -0.02628237 0.03323078 3
1364534665099581916;orientation/AK8973 Compass;349.85938 -5.234375 -4.9375 1
1364534665193484916;orientation/AK8973 Compass;349.64063 -5.046875 -4.8125 1
1364534665193484916;accel/kr3dh;-0.81722087 0.8580819 9.670447 3
1364534665193484916;compass/AK8973 Magnetic Field;13.25 73.3125 39.5625 3
1364534665193484916;linaccel/Linear Acceleration Sensor;0.020354986 -0.058559835 0.082551 3
1364534665286898916;accel/kr3dh;-0.87170225 0.939804 9.602345 3
1364534665286898916;compass/AK8973 Magnetic Field;13.0 73.3125 39.5625 3
1364534665286898916;linaccel/Linear Acceleration Sensor;-0.024085164 0.026908576 0.01979065 3
1364534665286868916;orientation/AK8973 Compass;349.4375 -5.578125 -5.15625 1
1364534665382388916;compass/AK8973 Magnetic Field;12.75 73.5625 39.3125 3
1364534665382327916;accel/kr3dh;-0.88532263 0.9125633 9.561484 3
1364534665382327916;linaccel/Linear Acceleration Sensor;-0.03666383 0.0076984167 -0.025066376 3
1364534665382296916;orientation/AK8973 Compass;349.26563 -5.4375 -5.265625 1
1364534665477694916;compass/AK8973 Magnetic Field;13.0 73.8125 39.0625 3
1364534665477664916;accel/kr3dh;-0.8308412 0.84446156 9.711308 3
1364534665477664916;linaccel/Linear Acceleration Sensor;0.018611133 -0.05520755 0.11189079 3
1364534665477633916;orientation/AK8973 Compass;349.10938 -4.953125 -4.875 1
1364534665519260498;wifi;c0:c1:c0:23:05:83,UNKNOWN,-66 00:24:14:31:f6:e1,UNKNOWN,-77 00:24:14:31:e6:21,UNKNOWN,-92 00:24:14:31:f9:41,UNKNOWN,-95 00:24:14:31:f6:e3,UNKNOWN,-80 00:24:14:31:e6:23,UNKNOWN,-89 00:24:14:31:fa:63,UNKNOWN,-93 00:24:14:31:f6:e9,UNKNOWN,-77 00:24:14:31:f6:e4,UNKNOWN,-77 00:24:14:31:f6:e0,UNKNOWN,-78 00:24:14:31:f6:e2,UNKNOWN,-79 00:24:14:31:e6:24,UNKNOWN,-88 00:24:14:31:e6:22,UNKNOWN,-90 00:24:14:31:e6:20,UNKNOWN,-92 00:24:14:31:e6:29,UNKNOWN,-93 00:24:14:31:f9:40,UNKNOWN,-94 
1364534665572054916;orientation/AK8973 Compass;348.96875 -5.296875 -4.984375 1
1364534665572054916;accel/kr3dh;-0.84446156 0.89894295 9.656827 3
1364534665572054916;compass/AK8973 Magnetic Field;12.75 74.3125 39.5625 3
1364534665572054916;linaccel/Linear Acceleration Sensor;0.00889343 0.0012619495 0.04341221 3
1364534665667422916;compass/AK8973 Magnetic Field;12.75 74.8125 39.5625 3
1364534665667391916;accel/kr3dh;-0.88532263 0.92618364 9.602345 3
1364534665667391916;linaccel/Linear Acceleration Sensor;-0.0287143 0.031523347 -0.026134491 3
1364534665667269916;orientation/AK8973 Compass;348.82813 -5.484375 -5.234375 1
1364534665697000000;rawNmea;$GPGSV,3,1,12,01,03,032,,02,16,181,,04,38,150,,08,04,142,*76
1364534665699000000;rawNmea;$GPGSV,3,2,12,09,64,170,,12,12,288,,15,21,247,,17,62,039,*7A
1364534665701000000;rawNmea;$GPGSV,3,3,12,24,41,309,,26,14,206,,28,30,080,,27,,,*42
1364534665706000000;rawNmea;$GPGGA,,,,,,0,,,,,,,,*66
1364534665707000000;rawNmea;$GPVTG,,T,,M,,N,,K,N*2C
1364534665709000000;rawNmea;$GPRMC,,V,,,,,,,,,,N*53
1364534665711000000;rawNmea;$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1364534665761141916;accel/kr3dh;-0.84446156 0.87170225 9.765789 3
1364534665761141916;compass/AK8973 Magnetic Field;12.75 74.8125 39.8125 3
1364534665761141916;linaccel/Linear Acceleration Sensor;0.012816906 -0.019981682 0.12228203 3
1364534665761111916;orientation/AK8973 Compass;348.71875 -5.078125 -4.9375 1
1364534665854128916;compass/AK8973 Magnetic Field;12.25 74.8125 40.3125 3
1364534665854098916;orientation/AK8973 Compass;348.64063 -5.125 -4.734375 1
1364534665854098916;accel/kr3dh;-0.8036005 0.87170225 9.684067 3
1364534665854098916;linaccel/Linear Acceleration Sensor;0.05313164 -0.019662797 0.026721954 3
1364534665946993916;orientation/AK8973 Compass;348.54688 -5.484375 -5.09375 1
1364534665946993916;accel/kr3dh;-0.8580819 0.92618364 9.575105 3
1364534665946993916;compass/AK8973 Magnetic Field;12.25 74.8125 39.8125 3
1364534665946993916;linaccel/Linear Acceleration Sensor;-0.0042878985 0.034356892 -0.09583187 3
1364534666041659916;compass/AK8973 Magnetic Field;12.25 74.3125 40.0625 3
1364534666041598916;accel/kr3dh;-0.8580819 0.89894295 9.643207 3
1364534666041598916;linaccel/Linear Acceleration Sensor;-0.01058352 0.0071228147 -0.0350008 3
1364534666041567916;orientation/AK8973 Compass;348.45313 -5.296875 -5.0625 1
1364534666135409916;accel/kr3dh;-0.8308412 0.84446156 9.643207 3
1364534666135409916;compass/AK8973 Magnetic Field;12.0 74.3125 40.5625 3
1364534666135409916;linaccel/Linear Acceleration Sensor;0.011184335 -0.04839182 -0.027418137 3
1364534666135378916;orientation/AK8973 Compass;348.39063 -4.984375 -4.90625 1
1364534666229128916;compass/AK8973 Magnetic Field;12.5 74.0625 40.8125 3
1364534666229098916;accel/kr3dh;-0.84446156 0.8580819 9.697687 3
1364534666229098916;linaccel/Linear Acceleration Sensor;-0.0038251877 -0.034609973 0.043958664 3
1364534666229037916;orientation/AK8973 Compass;348.29688 -5.046875 -4.953125 1
1364534666298770997;wifi;c0:c1:c0:23:05:83,UNKNOWN,-71 00:24:14:31:eb:b1,UNKNOWN,-78 00:24:14:31:f6:e1,UNKNOWN,-80 00:24:14:31:e6:21,UNKNOWN,-94 00:24:14:31:f9:41,UNKNOWN,-95 00:24:14:31:f6:e3,UNKNOWN,-81 00:24:14:31:e6:23,UNKNOWN,-88 00:24:14:31:eb:b3,UNKNOWN,-89 00:24:14:31:fa:63,UNKNOWN,-93 00:24:14:31:eb:b9,UNKNOWN,-78 00:24:14:31:eb:b0,UNKNOWN,-79 00:24:14:31:f6:e0,UNKNOWN,-80 00:24:14:31:f6:e2,UNKNOWN,-80 00:24:14:31:f6:e4,UNKNOWN,-80 00:24:14:31:f6:e9,UNKNOWN,-80 00:24:14:31:e6:22,UNKNOWN,-84 00:24:14:31:e6:29,UNKNOWN,-84 00:24:14:31:e6:24,UNKNOWN,-86 00:24:14:31:eb:b2,UNKNOWN,-89 00:24:14:31:e6:20,UNKNOWN,-93 
1364534666324435916;compass/AK8973 Magnetic Field;12.75 74.0625 41.0625 3
1364534666324404916;accel/kr3dh;-0.84446156 0.92618364 9.575105 3
1364534666324404916;linaccel/Linear Acceleration Sensor;-0.0026956797 0.038868845 -0.06633091 3
1364534666324374916;orientation/AK8973 Compass;348.1875 -5.484375 -5.015625 1
1364534666419406916;compass/AK8973 Magnetic Field;12.5 74.5625 41.0625 3
1364534666419375916;accel/kr3dh;-0.84446156 0.8580819 9.615966 3
1364534666419375916;linaccel/Linear Acceleration Sensor;-0.0016456842 -0.02186364 -0.021782875 3
1364534666419345916;orientation/AK8973 Compass;348.10938 -5.0625 -4.984375 1
1364534666515627916;compass/AK8973 Magnetic Field;13.25 74.5625 40.3125 3
1364534666515597916;accel/kr3dh;-0.8308412 0.89894295 9.656827 3
1364534666515597916;linaccel/Linear Acceleration Sensor;0.012296259 0.02192223 0.021839142 3
1364534666515566916;orientation/AK8973 Compass;348.01563 -5.296875 -4.90625 1
1364534666610751916;compass/AK8973 Magnetic Field;13.0 74.3125 40.0625 3
1364534666610690916;accel/kr3dh;-0.8308412 0.92618364 9.629586 3
1364534666610690916;linaccel/Linear Acceleration Sensor;0.011572361 0.04633361 -3.8433075E-4 3
1364534666610659916;orientation/AK8973 Compass;347.92188 -5.46875 -4.90625 1
1364534666705000000;rawNmea;$GPGSV,3,1,12,01,03,032,,02,16,181,,04,38,150,,08,04,142,*76
1364534666705935916;orientation/AK8973 Compass;347.82813 -5.34375 -5.09375 1
1364534666705935916;accel/kr3dh;-0.8580819 0.89894295 9.575105 3
1364534666705935916;compass/AK8973 Magnetic Field;13.25 74.3125 40.0625 3
1364534666705935916;linaccel/Linear Acceleration Sensor;-0.017635226 0.012111187 -0.051265717 3
1364534666707000000;rawNmea;$GPGSV,3,2,12,09,64,170,,12,12,288,,15,21,247,,17,62,039,*7A
1364534666711000000;rawNmea;$GPGSV,3,3,12,24,41,309,,26,14,206,,28,30,080,,27,,,*42
1364534666717000000;rawNmea;$GPGGA,,,,,,0,,,,,,,,*66
1364534666721000000;rawNmea;$GPVTG,,T,,M,,N,,K,N*2C
1364534666725000000;rawNmea;$GPRMC,,V,,,,,,,,,,N*53
1364534666728000000;rawNmea;$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1364534666803591916;compass/AK8973 Magnetic Field;13.5 73.8125 40.0625 3
1364534666803530916;accel/kr3dh;-0.84446156 0.89894295 9.643207 3
1364534666803530916;linaccel/Linear Acceleration Sensor;-0.0056203604 0.0026839375 0.019102097 3
1364534666803500916;orientation/AK8973 Compass;347.71875 -5.296875 -4.984375 1
1364534666901980916;compass/AK8973 Magnetic Field;13.25 74.0625 40.0625 3
1364534666901950916;accel/kr3dh;-0.8308412 0.87170225 9.643207 3
1364534666901950916;linaccel/Linear Acceleration Sensor;0.008816242 -0.03178376 0.022315025 3
1364534666901919916;orientation/AK8973 Compass;347.64063 -5.15625 -4.90625 1
1364534666997225916;compass/AK8973 Magnetic Field;13.0 74.5625 40.0625 3
1364534666997195916;orientation/AK8973 Compass;347.57813 -5.328125 -4.9375 1
1364534666997195916;accel/kr3dh;-0.8308412 0.89894295 9.602345 3
1364534666997195916;linaccel/Linear Acceleration Sensor;0.010635793 -0.0051898956 -0.01697445 3
1364534667104648682;wifi;c0:c1:c0:23:05:83,UNKNOWN,-70 00:24:14:31:f6:e1,UNKNOWN,-78 00:24:14:31:eb:b1,UNKNOWN,-89 00:24:14:31:e6:21,UNKNOWN,-92 00:24:14:31:f6:e3,UNKNOWN,-76 00:24:14:31:eb:b3,UNKNOWN,-80 00:24:14:31:e6:23,UNKNOWN,-82 00:24:14:31:fa:63,UNKNOWN,-93 00:24:14:31:f9:43,UNKNOWN,-92 00:24:14:31:f6:e4,UNKNOWN,-75 00:24:14:31:f6:e2,UNKNOWN,-75 00:24:14:31:f6:e0,UNKNOWN,-78 00:24:14:31:f6:e9,UNKNOWN,-78 00:24:14:31:eb:b2,UNKNOWN,-79 00:24:14:31:eb:b4,UNKNOWN,-80 00:24:14:31:e6:24,UNKNOWN,-87 00:24:14:31:e6:22,UNKNOWN,-87 00:24:14:31:eb:b9,UNKNOWN,-90 00:24:14:31:e6:20,UNKNOWN,-91 00:24:14:31:e6:29,UNKNOWN,-92 00:24:14:31:fa:64,UNKNOWN,-92 
1364534667103304916;compass/AK8973 Magnetic Field;12.5 74.3125 40.5625 3
1364534667103243916;accel/kr3dh;-0.84446156 0.92618364 9.615966 3
1364534667103243916;linaccel/Linear Acceleration Sensor;-0.003189683 0.027494133 -0.0051488876 3
1364534667103213916;orientation/AK8973 Compass;347.53125 -5.484375 -4.984375 1
1364534667196231916;accel/kr3dh;-0.8308412 0.8580819 9.670447 3
1364534667196231916;compass/AK8973 Magnetic Field;12.25 74.5625 40.3125 3
1364534667196231916;linaccel/Linear Acceleration Sensor;0.008288026 -0.036837578 0.04774952 3
1364534667196200916;orientation/AK8973 Compass;347.51563 -5.046875 -4.90625 1
1364534667291232916;compass/AK8973 Magnetic Field;11.75 74.3125 40.5625 3
1364534667291201916;accel/kr3dh;-0.8580819 0.89894295 9.643207 3
1364534667291201916;linaccel/Linear Acceleration Sensor;-0.02105099 0.004740596 0.018414497 3
1364534667291140916;orientation/AK8973 Compass;347.51563 -5.296875 -5.0625 1
1364534667385836916;compass/AK8973 Magnetic Field;12.0 74.0625 40.5625 3
1364534667385806916;accel/kr3dh;-0.8308412 0.87170225 9.643207 3
1364534667385806916;linaccel/Linear Acceleration Sensor;0.0061606765 -0.021606624 0.012659073 3
1364534667385745916;orientation/AK8973 Compass;347.5 -5.15625 -4.90625 1
1364534667479678916;compass/AK8973 Magnetic Field;12.25 74.5625 40.0625 3
1364534667479647916;orientation/AK8973 Compass;347.48438 -5.296875 -4.8125 1
1364534667479647916;accel/kr3dh;-0.81722087 0.89894295 9.643207 3
1364534667479647916;linaccel/Linear Acceleration Sensor;0.021306217 0.008635938 0.004401207 3
1364534667578677916;compass/AK8973 Magnetic Field;12.5 74.3125 39.8125 3
1364534667578646916;accel/kr3dh;-0.87170225 0.89894295 9.629586 3
1364534667578646916;linaccel/Linear Acceleration Sensor;-0.03242743 0.011979461 -0.015609741 3
1364534667578616916;orientation/AK8973 Compass;347.45313 -5.328125 -5.15625 1
1364534667675814916;compass/AK8973 Magnetic Field;12.75 74.5625 39.3125 3
1364534667675784916;accel/kr3dh;-0.8308412 0.89894295 9.615966 3
1364534667675784916;linaccel/Linear Acceleration Sensor;0.008072197 0.012273908 -0.029969215 3
1364534667675753916;orientation/AK8973 Compass;347.42188 -5.328125 -4.9375 1
1364534667707000000;rawNmea;$GPGSV,3,1,12,01,03,032,,02,16,181,,04,38,150,,08,04,142,*76
1364534667710000000;rawNmea;$GPGSV,3,2,12,09,64,170,,12,12,288,,15,21,247,,17,62,039,*7A
