1364531419967131836;metadata_log_format;3 # nanosecond timing
1364531419970061525;metadata_system_time;1364531419970
1364531419970580323;metadata_surveyName;/sdcard/LocationTracker/1364531419955.txt
1364531419971282228;metadata_notes;
1364531419971923097;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1364530914969000000;latLngE7LastKnown;378753151 -1222586280 50.0 -1.0 -1.0
1364531420046812970;compass/AK8973 Magnetic Field;-6.9375 73.5625 -13.5 3
1364531420046781970;orientation/AK8973 Compass;332.20313 1.28125 0.25 1
1364531420046781970;accel/kr3dh;0.040861044 -0.21792556 9.684067 3
1364531420046781970;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1364531420139555970;accel/kr3dh;0.0 -0.21792556 9.724928 3
1364531420139555970;compass/AK8973 Magnetic Field;-7.9375 72.5625 -12.5 3
1364531420139555970;linaccel/Linear Acceleration Sensor;-0.040309146 2.9802322E-8 0.040308 3
1364531420139524970;orientation/AK8973 Compass;349.23438 1.28125 -0.0 1
1364531420234007970;accel/kr3dh;-0.027240695 -0.20430522 9.738548 3
1364531420234007970;compass/AK8973 Magnetic Field;-7.9375 73.5625 -10.5 3
1364531420234007970;linaccel/Linear Acceleration Sensor;-0.0639119 0.0134254545 0.05048561 3
1364531420233976970;orientation/AK8973 Compass;357.71875 1.203125 -0.171875 1
1364531420335630970;compass/AK8973 Magnetic Field;-7.1875 73.0625 -12.0 3
1364531420335600970;accel/kr3dh;0.0 -0.21792556 9.697687 3
1364531420335600970;linaccel/Linear Acceleration Sensor;-0.025551327 -0.0012326092 3.4332275E-5 3
1364531420335539970;orientation/AK8973 Compass;1.671875 1.28125 -0.0 1
1364531420435850970;accel/kr3dh;-0.027240695 -0.17706452 9.697687 3
1364531420435850970;compass/AK8973 Magnetic Field;-7.1875 72.3125 -12.0 3
1364531420435850970;linaccel/Linear Acceleration Sensor;-0.036101256 0.03714268 -0.011792183 3
1364531420435819970;orientation/AK8973 Compass;1.921875 1.03125 -0.171875 1
1364531420532438970;accel/kr3dh;0.040861044 -0.21792556 9.724928 3
1364531420532438970;compass/AK8973 Magnetic Field;-7.1875 72.0625 -12.25 3
1364531420532438970;linaccel/Linear Acceleration Sensor;0.046662927 -0.007841215 0.008735657 3
1364531420532407970;orientation/AK8973 Compass;2.15625 1.28125 0.25 1
1364531420629087970;compass/AK8973 Magnetic Field;-7.1875 71.5625 -12.75 3
1364531420629026970;accel/kr3dh;-0.013620348 -0.2860273 9.697687 3
