1354131085292840821;metadata_log_format;3 # nanosecond timing
1354131085293969971;metadata_system_time;1354131085294
1354131085294854981;metadata_surveyName;/sdcard/LocationTracker/1354131085281.txt
1354131085296136719;metadata_notes;
1354131085297510011;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354131071881000000;latLngE7LastKnown;378754200 -1222587041 50.0 -1.0 -1.0
1354131085357140927;compass/AK8973 Magnetic Field;10.9375 49.6875 1.8125 3
1354131085357109927;accel/kr3dh;0.05448139 -0.10896278 9.438901 3
1354131085357109927;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354131085357079927;orientation/AK8973 Compass;351.53125 0.671875 0.328125 1
1354131085455651927;accel/kr3dh;0.05448139 -0.095342435 9.575105 3
1354131085455651927;compass/AK8973 Magnetic Field;11.9375 48.6875 2.875 3
1354131085455651927;linaccel/Linear Acceleration Sensor;0.0 0.013396993 0.1339693 3
1354131085455620927;orientation/AK8973 Compass;351.20313 0.5625 0.34375 1
1354131085548668927;compass/AK8973 Magnetic Field;11.9375 48.6875 4.875 3
1354131085548638927;orientation/AK8973 Compass;350.89063 0.8125 0.328125 1
1354131085548638927;accel/kr3dh;0.05448139 -0.13620348 9.547864 3
1354131085548638927;linaccel/Linear Acceleration Sensor;-3.7252903E-9 -0.028001562 0.09616375 3
1354131085642388927;compass/AK8973 Magnetic Field;11.4375 48.4375 3.375 3
1354131085642357927;accel/kr3dh;0.06810174 -0.12258313 9.547864 3
1354131085642357927;linaccel/Linear Acceleration Sensor;0.01343026 -0.014046572 0.071549416 3
1354131085642327927;orientation/AK8973 Compass;350.625 0.734375 0.421875 1
1354131085738213927;compass/AK8973 Magnetic Field;11.1875 48.1875 3.625 3
1354131085738182927;accel/kr3dh;0.05448139 -0.10896278 9.534244 3
1354131085738182927;linaccel/Linear Acceleration Sensor;-0.0011105798 0.0025406405 0.024187088 3
1354131085738152927;orientation/AK8973 Compass;350.39063 0.640625 0.328125 1
1354131085834618927;compass/AK8973 Magnetic Field;10.9375 47.6875 3.625 3
1354131085834587927;accel/kr3dh;0.06810174 -0.12258313 9.507003 3
1354131085834587927;linaccel/Linear Acceleration Sensor;0.010646768 -0.0065425187 -0.030657768 3
1354131085834526927;orientation/AK8973 Compass;350.1875 0.734375 0.421875 1
1354131085928307927;compass/AK8973 Magnetic Field;10.4375 47.4375 3.125 3
1354131085928276927;orientation/AK8973 Compass;350.03125 0.640625 0.328125 1
1354131085928276927;accel/kr3dh;0.05448139 -0.10896278 9.547864 3
1354131085928276927;linaccel/Linear Acceleration Sensor;-0.005064193 0.010065459 -9.6416473E-4 3
1354131086030754927;compass/AK8973 Magnetic Field;10.4375 47.6875 2.875 3
1354131086030724927;accel/kr3dh;0.040861044 -0.12258313 9.575105 3
1354131086030724927;linaccel/Linear Acceleration Sensor;-0.019819029 -0.0033944547 0.02959919 3
1354131086030693927;orientation/AK8973 Compass;349.89063 0.734375 0.25 1
1354131086124504927;accel/kr3dh;0.06810174 -0.10896278 9.534244 3
1354131086124504927;compass/AK8973 Magnetic Field;10.6875 47.6875 2.875 3
1354131086124504927;linaccel/Linear Acceleration Sensor;0.008446343 0.008929454 -0.0069494247 3
1354131086124474927;orientation/AK8973 Compass;349.73438 0.640625 0.421875 1
1354131086188073975;wifi;00:17:df:a7:4c:f2,UNKNOWN,-60 00:22:90:39:07:12,UNKNOWN,-65 00:17:df:a7:33:12,UNKNOWN,-89 00:22:90:39:70:a2,UNKNOWN,-92 00:22:6b:98:8c:d6,UNKNOWN,-93 00:22:90:39:07:15,UNKNOWN,-67 00:17:df:a7:4c:f5,UNKNOWN,-67 00:17:df:a7:4c:f1,UNKNOWN,-59 00:17:df:a7:4c:f6,UNKNOWN,-60 00:22:90:39:07:11,UNKNOWN,-65 00:22:90:39:07:16,UNKNOWN,-66 00:22:90:39:07:10,UNKNOWN,-66 00:17:df:a7:4c:f0,UNKNOWN,-67 00:17:df:a7:33:10,UNKNOWN,-82 00:17:df:a7:33:16,UNKNOWN,-83 00:17:df:a7:33:11,UNKNOWN,-91 
1354131086154000000;latLngE7Network;378754460 -1222586662 50.0 -1.0 -1.0
1354131086229912927;accel/kr3dh;0.040861044 -0.095342435 9.547864 3
1354131086229912927;compass/AK8973 Magnetic Field;10.6875 47.9375 3.375 3
1354131086229912927;linaccel/Linear Acceleration Sensor;-0.015612163 0.020369783 0.0053548813 3
1354131086229882927;orientation/AK8973 Compass;349.59375 0.5625 0.25 1
1354131086322228927;orientation/AK8973 Compass;349.4375 0.5625 0.25 1
1354131086322228927;accel/kr3dh;0.040861044 -0.095342435 9.561484 3
1354131086322228927;compass/AK8973 Magnetic Field;10.9375 47.9375 3.625 3
1354131086322228927;linaccel/Linear Acceleration Sensor;-0.012822118 0.017449237 0.015280724 3
1354131086416680927;accel/kr3dh;0.05448139 -0.12258313 9.547864 3
1354131086416680927;compass/AK8973 Magnetic Field;10.9375 47.9375 3.875 3
1354131086416680927;linaccel/Linear Acceleration Sensor;0.0033277757 -0.014135934 -0.0016117096 3
1354131086416619927;orientation/AK8973 Compass;349.29688 0.734375 0.328125 1
