1354230833250571044;metadata_log_format;3 # nanosecond timing
1354230833251028808;metadata_system_time;1354230833251
1354230833251395019;metadata_surveyName;/sdcard/LocationTracker/1354230833234.txt
1354230833251822265;metadata_notes;
1354230833252218993;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354230819351000000;latLngE7LastKnown;378754001 -1222587449 45.0 -1.0 -1.0
1354230833291341582;accel/kr3dh;0.0 -0.095342435 9.656827 3
1354230833291341582;compass/AK8973 Magnetic Field;9.9375 39.625 -31.5625 3
1354230833291341582;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354230833291311582;orientation/AK8973 Compass;4.984375 0.5625 -0.0 1
1354230833384512582;compass/AK8973 Magnetic Field;10.9375 41.625 -30.5 3
1354230833384481582;accel/kr3dh;-0.027240695 -0.06810174 9.697687 3
1354230833384481582;linaccel/Linear Acceleration Sensor;-0.026868057 0.026868053 0.040302277 3
1354230833384451582;orientation/AK8973 Compass;355.15625 0.390625 -0.171875 1
1354230833478445582;accel/kr3dh;0.05448139 -0.040861044 9.738548 3
1354230833478445582;compass/AK8973 Magnetic Field;9.9375 40.625 -28.5 3
1354230833478445582;linaccel/Linear Acceleration Sensor;0.05585123 0.05157805 0.07736778 3
1354230833478414582;orientation/AK8973 Compass;350.59375 0.25 0.3125 1
1354230833572073582;compass/AK8973 Magnetic Field;9.9375 40.625 -30.0 3
1354230833572042582;accel/kr3dh;0.040861044 -0.027240695 9.724928 3
1354230833572042582;linaccel/Linear Acceleration Sensor;0.041306473 0.057552174 0.052750587 3
1354230833572012582;orientation/AK8973 Compass;350.3125 0.171875 0.25 1
1354230833668142582;compass/AK8973 Magnetic Field;9.6875 40.875 -29.5 3
1354230833668111582;accel/kr3dh;0.040861044 -0.095342435 9.724928 3
1354230833668111582;linaccel/Linear Acceleration Sensor;0.033828523 -0.02412393 0.033668518 3
1354230833668081582;orientation/AK8973 Compass;350.0625 0.5625 0.25 1
1354230833762441582;accel/kr3dh;0.05448139 -0.027240695 9.697687 3
1354230833762441582;compass/AK8973 Magnetic Field;9.6875 40.875 -29.75 3
1354230833762441582;linaccel/Linear Acceleration Sensor;0.03389557 0.030606834 -0.013266563 3
1354230833762411582;orientation/AK8973 Compass;349.82813 0.171875 0.34375 1
