1364531849796460449;metadata_log_format;3 # nanosecond timing
1364531849801099120;metadata_system_time;1364531849801
1364531849802380859;metadata_surveyName;/sdcard/LocationTracker/1364531849786.txt
1364531849804120360;metadata_notes;
1364531849805554687;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1364531829838000000;latLngE7LastKnown;378749812 -1222585793 55.0 -1.0 -1.0
1364531849853496985;compass/AK8973 Magnetic Field;-30.1875 65.5 -16.5625 3
1364531849853466985;orientation/AK8973 Compass;5.25 0.0 -0.0 1
1364531849853466985;accel/kr3dh;0.0 -0.0 9.697687 3
1364531849853466985;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1364531849947277985;compass/AK8973 Magnetic Field;-32.25 64.5 -15.5625 3
1364531849947246985;orientation/AK8973 Compass;15.90625 0.171875 -0.078125 1
1364531849947246985;accel/kr3dh;-0.013620348 -0.027240695 9.697687 3
1364531849947246985;linaccel/Linear Acceleration Sensor;-0.013429868 -0.026859736 -9.536743E-7 3
1364531850042553985;compass/AK8973 Magnetic Field;-31.25 64.5 -16.5625 3
1364531850042522985;accel/kr3dh;-0.013620348 -0.0 9.711308 3
1364531850042522985;linaccel/Linear Acceleration Sensor;-0.012318533 0.0022027483 0.013419151 3
1364531850042492985;orientation/AK8973 Compass;20.875 0.0 -0.078125 1
1364531850138012985;accel/kr3dh;-0.040861044 -0.0 9.670447 3
1364531850138012985;compass/AK8973 Magnetic Field;-31.5 64.75 -16.5625 3
1364531850138012985;linaccel/Linear Acceleration Sensor;-0.03639243 0.005470989 -0.027963638 3
1364531850137981985;orientation/AK8973 Compass;21.1875 0.0 -0.25 1
1364531850232891985;compass/AK8973 Magnetic Field;-31.5 64.5 -16.3125 3
1364531850232860985;accel/kr3dh;0.0 -0.0 9.697687 3
1364531850232860985;linaccel/Linear Acceleration Sensor;0.01004856 0.007864121 -5.207062E-4 3
1364531850232830985;orientation/AK8973 Compass;21.484375 0.0 -0.0 1
1364531850327099985;orientation/AK8973 Compass;21.765625 0.0 -0.0 1
1364531850327129985;compass/AK8973 Magnetic Field;-31.25 64.5 -16.3125 3
1364531850422954985;compass/AK8973 Magnetic Field;-31.25 64.75 -16.3125 3
1364531850422924985;accel/kr3dh;-0.013620348 -0.013620348 9.738548 3
1364531850422924985;linaccel/Linear Acceleration Sensor;0.007726663 -0.008746221 0.04168701 3
1364531850422863985;orientation/AK8973 Compass;22.015625 0.078125 -0.078125 1
1364531850516674985;accel/kr3dh;-0.05448139 -0.0 9.670447 3
1364531850516674985;compass/AK8973 Magnetic Field;-31.0 64.75 -16.0625 3
1364531850516674985;linaccel/Linear Acceleration Sensor;-0.033168964 0.0031004585 -0.02873993 3
1364531850516643985;orientation/AK8973 Compass;22.25 0.0 -0.34375 1
