1364533005236183593;metadata_log_format;3 # nanosecond timing
1364533005237434813;metadata_system_time;1364533005237
1364533005238380858;metadata_surveyName;/sdcard/LocationTracker/1364533005223.txt
1364533005239601561;metadata_notes;
1364533005240791747;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1364532989195000000;latLngE7LastKnown;378748870 -1222585026 55.0 -1.0 -1.0
1364533005303352029;accel/kr3dh;0.88532263 -2.901134 8.921328 3
1364533005303352029;compass/AK8973 Magnetic Field;-92.9375 69.5625 0.625 3
1364533005303352029;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1364533005303322029;orientation/AK8973 Compass;44.53125 17.9375 5.375 1
1364533005395332029;accel/kr3dh;0.88532263 -2.4108016 9.670447 3
1364533005395332029;compass/AK8973 Magnetic Field;-92.9375 70.5625 2.625 3
1364533005395332029;linaccel/Linear Acceleration Sensor;-5.9604645E-8 0.483891 0.7392788 3
1364533005395302029;orientation/AK8973 Compass;49.015625 13.9375 5.078125 1
1364533005489174029;accel/kr3dh;1.1577295 -2.4925237 9.697687 3
1364533005489174029;compass/AK8973 Magnetic Field;-93.9375 72.5625 1.625 3
1364533005489174029;linaccel/Linear Acceleration Sensor;0.26858902 0.36510563 0.7077608 3
1364533005489143029;orientation/AK8973 Compass;49.265625 14.296875 6.59375 1
1364533005586189029;compass/AK8973 Magnetic Field;-93.1875 70.8125 1.125 3
1364533005586159029;accel/kr3dh;1.0623871 -2.3699405 9.166494 3
1364533005586159029;linaccel/Linear Acceleration Sensor;0.15162605 0.39214683 0.028894424 3
1364533005586128029;orientation/AK8973 Compass;49.546875 14.390625 6.390625 1
1364533005685005029;compass/AK8973 Magnetic Field;-93.6875 71.0625 1.125 3
1364533005684975029;accel/kr3dh;1.0351465 -2.4516625 9.466142 3
1364533005684975029;linaccel/Linear Acceleration Sensor;0.074683964 0.16978908 0.13870144 3
1364533005684914029;orientation/AK8973 Compass;49.8125 14.4375 6.046875 1
1364533005782570029;accel/kr3dh;1.0215261 -2.4244218 9.370799 3
1364533005782570029;compass/AK8973 Magnetic Field;-94.1875 71.3125 0.625 3
1364533005782570029;linaccel/Linear Acceleration Sensor;0.0022506714 0.06705904 -0.0820055 3
1364533005782539029;orientation/AK8973 Compass;50.0625 14.421875 6.03125 1
1364533005876198029;accel/kr3dh;1.0487667 -2.4108016 9.425281 3
1364533005876198029;compass/AK8973 Magnetic Field;-94.4375 71.0625 0.625 3
1364533005876198029;linaccel/Linear Acceleration Sensor;-0.0087533 0.001778841 -0.05647087 3
1364533005876167029;orientation/AK8973 Compass;50.296875 14.265625 6.171875 1
1364533005970100029;compass/AK8973 Magnetic Field;-94.9375 71.3125 1.125 3
1364533005970070029;accel/kr3dh;1.0215261 -2.4516625 9.39804 3
1364533005970070029;linaccel/Linear Acceleration Sensor;-0.04533446 -0.06595802 -0.05661106 3
1364533005970009029;orientation/AK8973 Compass;50.53125 14.53125 6.0 1
1364533006076240965;wifi;c0:c1:c0:23:05:83,UNKNOWN,-73 00:24:14:31:f6:e1,UNKNOWN,-74 00:24:14:31:e6:21,UNKNOWN,-89 00:24:14:31:eb:b1,UNKNOWN,-89 00:24:14:31:f6:e3,UNKNOWN,-67 00:24:14:31:e6:23,UNKNOWN,-79 00:24:14:31:eb:b3,UNKNOWN,-80 00:24:14:31:f9:43,UNKNOWN,-96 00:24:14:31:f6:e2,UNKNOWN,-67 00:24:14:31:f6:e4,UNKNOWN,-67 00:24:14:31:f6:e9,UNKNOWN,-74 00:24:14:31:f6:e0,UNKNOWN,-74 00:24:14:31:e6:22,UNKNOWN,-78 00:24:14:31:e6:24,UNKNOWN,-79 00:24:14:31:eb:b4,UNKNOWN,-80 00:24:14:31:eb:b2,UNKNOWN,-80 00:24:14:31:e6:20,UNKNOWN,-89 00:24:14:31:eb:b9,UNKNOWN,-89 00:24:14:31:e6:29,UNKNOWN,-90 00:24:14:31:eb:b0,UNKNOWN,-90 00:24:14:31:f9:42,UNKNOWN,-93 00:24:14:31:f9:44,UNKNOWN,-93 
1364533006071541029;compass/AK8973 Magnetic Field;-94.6875 71.5625 1.625 3
1364533006071480029;accel/kr3dh;1.0215261 -2.192876 10.18802 3
1364533006071480029;linaccel/Linear Acceleration Sensor;-0.03375566 0.19753385 0.75693417 3
1364533006071449029;orientation/AK8973 Compass;50.71875 12.09375 5.609375 1
1364533006082000000;latLngE7Network;378748911 -1222585857 55.0 -1.0 -1.0
1364533006165230029;orientation/AK8973 Compass;50.90625 14.15625 6.3125 1
1364533006165230029;accel/kr3dh;1.1441092 -2.547005 10.024576 3
1364533006165230029;linaccel/Linear Acceleration Sensor;0.10208583 -0.15314865 0.5498667 3
1364533006260078029;compass/AK8973 Magnetic Field;-94.4375 71.5625 1.625 3
1364533006260048029;accel/kr3dh;1.0215261 -2.4108016 9.261836 3
1364533006260048029;linaccel/Linear Acceleration Sensor;-0.01655078 -0.022492409 -0.34332657 3
1364533006260017029;orientation/AK8973 Compass;51.078125 14.5 6.078125 1
1364533006354591029;compass/AK8973 Magnetic Field;-94.4375 71.3125 1.875 3
1364533006354561029;orientation/AK8973 Compass;51.25 14.5 5.859375 1
1364533006354561029;accel/kr3dh;0.9942854 -2.4380422 9.370799 3
1364533006354561029;linaccel/Linear Acceleration Sensor;-0.050964534 -0.04994178 -0.36923313 3
1364533006449592029;compass/AK8973 Magnetic Field;-94.4375 70.8125 1.375 3
1364533006449531029;accel/kr3dh;1.0215261 -2.3699405 9.384419 3
1364533006449531029;linaccel/Linear Acceleration Sensor;-0.030288815 0.03139448 -0.3787794 3
1364533006449501029;orientation/AK8973 Compass;51.421875 14.09375 6.03125 1
1364533006544319029;compass/AK8973 Magnetic Field;-94.1875 70.8125 1.625 3
1364533006544289029;accel/kr3dh;1.0487667 -2.383561 9.41166 3
1364533006544289029;linaccel/Linear Acceleration Sensor;0.0017100573 0.03232026 -0.24404335 3
1364533006544258029;orientation/AK8973 Compass;51.578125 14.125 6.171875 1
1364533006639015029;compass/AK8973 Magnetic Field;-94.4375 71.0625 1.625 3
1364533006638985029;accel/kr3dh;1.0215261 -2.3699405 9.384419 3
1364533006638985029;linaccel/Linear Acceleration Sensor;-0.013664365 0.047883034 -0.118709564 3
1364533006638954029;orientation/AK8973 Compass;51.71875 14.09375 6.03125 1
1364533006697000000;rawNmea;$GPGSV,3,1,12,01,11,040,,02,04,184,,04,26,158,,08,16,136,*71
1364533006701000000;rawNmea;$GPGSV,3,2,12,09,80,178,,12,03,279,,15,28,261,,17,76,042,*72
1364533006706000000;rawNmea;$GPGSV,3,3,12,24,29,313,,26,25,213,,28,39,067,,27,,,*41
1364533006711000000;rawNmea;$GPGGA,,,,,,0,,,,,,,,*66
1364533006715000000;rawNmea;$GPVTG,,T,,M,,N,,K,N*2C
1364533006719000000;rawNmea;$GPRMC,,V,,,,,,,,,,N*53
1364533006725000000;rawNmea;$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1364533006734321029;compass/AK8973 Magnetic Field;-94.1875 71.0625 1.125 3
1364533006734291029;accel/kr3dh;0.9942854 -2.2745981 9.507003 3
1364533006734291029;linaccel/Linear Acceleration Sensor;-0.031585276 0.12995076 0.11397457 3
1364533006734230029;orientation/AK8973 Compass;51.84375 13.375 5.796875 1
1364533006828987029;compass/AK8973 Magnetic Field;-94.4375 71.8125 1.625 3
1364533006828957029;accel/kr3dh;1.1168685 -2.2609777 9.507003 3
1364533006828957029;linaccel/Linear Acceleration Sensor;0.09434819 0.118579626 0.14897442 3
1364533006828895029;orientation/AK8973 Compass;51.9375 13.296875 6.53125 1
1364533006844765136;wifi;c0:c1:c0:23:05:83,UNKNOWN,-71 00:24:14:31:f6:e1,UNKNOWN,-72 00:24:14:31:eb:b1,UNKNOWN,-81 00:24:14:31:e6:21,UNKNOWN,-87 00:24:14:31:f9:41,UNKNOWN,-93 00:24:14:31:f6:e3,UNKNOWN,-65 00:24:14:31:e6:23,UNKNOWN,-80 00:24:14:31:eb:b3,UNKNOWN,-88 00:24:14:31:f6:e2,UNKNOWN,-65 00:24:14:31:f6:e4,UNKNOWN,-65 00:24:14:31:f6:e9,UNKNOWN,-71 00:24:14:31:eb:b9,UNKNOWN,-80 00:24:14:31:e6:24,UNKNOWN,-80 00:24:14:31:e6:22,UNKNOWN,-80 00:24:14:31:eb:b0,UNKNOWN,-80 00:24:14:31:eb:b4,UNKNOWN,-80 00:24:14:31:eb:b2,UNKNOWN,-80 00:24:14:31:e6:29,UNKNOWN,-88 00:24:14:31:e6:20,UNKNOWN,-89 00:24:14:31:f9:42,UNKNOWN,-92 00:24:14:31:f9:44,UNKNOWN,-93 
1364533006926124029;compass/AK8973 Magnetic Field;-95.1875 71.5625 1.875 3
1364533006926094029;orientation/AK8973 Compass;52.0625 14.453125 5.234375 1
1364533006926094029;accel/kr3dh;0.8580819 -2.3426998 9.057531 3
1364533006926094029;linaccel/Linear Acceleration Sensor;-0.16520041 0.0029537678 -0.32112026 3
1364533007019142029;orientation/AK8973 Compass;52.171875 14.046875 5.75 1
1364533007019142029;accel/kr3dh;0.9942854 -2.4108016 9.588725 3
1364533007019142029;compass/AK8973 Magnetic Field;-94.9375 71.5625 2.125 3
1364533007019142029;linaccel/Linear Acceleration Sensor;-0.026674211 -0.094878435 0.1869154 3
1364533007112495029;orientation/AK8973 Compass;52.265625 14.015625 5.65625 1
1364533007112495029;accel/kr3dh;0.95342433 -2.3426998 9.343558 3
1364533007112495029;compass/AK8973 Magnetic Field;-95.1875 72.0625 2.375 3
1364533007112495029;linaccel/Linear Acceleration Sensor;-0.05401385 -0.03763604 -0.056017876 3
1364533007205910029;compass/AK8973 Magnetic Field;-94.9375 72.0625 2.375 3
1364533007205879029;orientation/AK8973 Compass;52.328125 12.296875 5.625 1
1364533007205879029;accel/kr3dh;0.9670447 -2.0975335 9.575105 3
1364533007205879029;linaccel/Linear Acceleration Sensor;-0.018286347 0.21643806 0.18731976 3
1364533007300209029;compass/AK8973 Magnetic Field;-94.9375 72.8125 2.375 3
1364533007300178029;accel/kr3dh;0.92618364 -2.1792557 9.479762 3
1364533007300178029;linaccel/Linear Acceleration Sensor;-0.039243877 0.13839078 0.08459568 3
1364533007300117029;orientation/AK8973 Compass;52.375 12.890625 5.4375 1
1364533007395576029;compass/AK8973 Magnetic Field;-95.1875 73.3125 1.875 3
1364533007395515029;accel/kr3dh;0.9942854 -2.315459 9.438901 3
1364533007395515029;linaccel/Linear Acceleration Sensor;0.040360034 -0.023541689 0.011931419 3
1364533007395485029;orientation/AK8973 Compass;52.421875 13.703125 5.828125 1
1364533007489998029;accel/kr3dh;0.9942854 -2.2745981 9.41166 3
1364533007489998029;compass/AK8973 Magnetic Field;-95.4375 73.5625 1.875 3
1364533007489998029;linaccel/Linear Acceleration Sensor;0.04304439 -0.023993492 -0.050535202 3
1364533007489967029;orientation/AK8973 Compass;52.46875 13.53125 5.859375 1
1364533007583107029;accel/kr3dh;0.95342433 -2.3971813 9.357179 3
1364533007583107029;compass/AK8973 Magnetic Field;-95.4375 73.8125 1.875 3
1364533007583107029;linaccel/Linear Acceleration Sensor;-0.0031067133 -0.16898084 -0.11986256 3
1364533007583076029;orientation/AK8973 Compass;52.5 14.3125 5.640625 1
1364533007636696288;wifi;c0:c1:c0:23:05:83,UNKNOWN,-66 00:24:14:31:f6:e1,UNKNOWN,-72 00:24:14:31:eb:b1,UNKNOWN,-79 00:24:14:31:e6:21,UNKNOWN,-85 00:24:14:31:f6:e3,UNKNOWN,-62 00:24:14:31:e6:23,UNKNOWN,-77 00:24:14:31:eb:b3,UNKNOWN,-79 00:24:14:31:f9:43,UNKNOWN,-93 00:24:14:31:f6:e2,UNKNOWN,-61 00:24:14:31:f6:e9,UNKNOWN,-70 00:24:14:31:e6:22,UNKNOWN,-74 00:24:14:31:f6:e0,UNKNOWN,-75 00:24:14:31:e6:24,UNKNOWN,-77 00:24:14:31:eb:b9,UNKNOWN,-79 00:24:14:31:e6:20,UNKNOWN,-84 00:24:14:31:e6:29,UNKNOWN,-85 00:24:14:31:eb:b2,UNKNOWN,-86 00:24:14:31:eb:b4,UNKNOWN,-86 00:24:14:31:f9:42,UNKNOWN,-93 00:24:14:31:f9:44,UNKNOWN,-94 
1364533007675758029;accel/kr3dh;1.0215261 -2.2473574 9.479762 3
1364533007675758029;compass/AK8973 Magnetic Field;-94.6875 74.3125 1.625 3
1364533007675758029;linaccel/Linear Acceleration Sensor;0.054837108 -0.007265806 0.014827728 3
1364533007675728029;orientation/AK8973 Compass;52.5 13.265625 6.0 1
1364533007702000000;rawNmea;$GPGSV,3,1,12,01,11,040,,02,04,184,,04,26,158,,08,16,136,*71
1364533007707000000;rawNmea;$GPGSV,3,2,12,09,80,178,,12,03,279,,15,28,261,,17,76,042,*72
1364533007710000000;rawNmea;$GPGSV,3,3,12,24,29,313,,26,25,213,,28,39,067,,27,,,*41
1364533007715000000;rawNmea;$GPGGA,,,,,,0,,,,,,,,*66
1364533007719000000;rawNmea;$GPVTG,,T,,M,,N,,K,N*2C
1364533007726000000;rawNmea;$GPRMC,,V,,,,,,,,,,N*53
1364533007729000000;rawNmea;$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1364533007769203029;compass/AK8973 Magnetic Field;-94.6875 74.3125 1.875 3
1364533007769173029;accel/kr3dh;0.9670447 -2.315459 9.41166 3
1364533007769173029;linaccel/Linear Acceleration Sensor;-0.010046601 -0.042093277 -0.027571678 3
1364533007769142029;orientation/AK8973 Compass;52.5 13.75 5.6875 1
1364533007862831029;orientation/AK8973 Compass;52.5 13.328125 5.765625 1
1364533007862831029;accel/kr3dh;0.980665 -2.2473574 9.438901 3
1364533007862831029;compass/AK8973 Magnetic Field;-94.6875 74.3125 2.625 3
1364533007862831029;linaccel/Linear Acceleration Sensor;-0.0039673448 0.054851055 0.018918037 3
1364533007957497029;compass/AK8973 Magnetic Field;-95.1875 74.5625 2.375 3
1364533007957466029;accel/kr3dh;0.9942854 -2.2201166 9.479762 3
1364533007957466029;linaccel/Linear Acceleration Sensor;0.006326437 0.08991146 0.06353569 3
1364533007957405029;orientation/AK8973 Compass;52.5 13.125 5.828125 1
1364533008051613029;orientation/AK8973 Compass;52.515625 13.546875 5.6875 1
1364533008051613029;accel/kr3dh;0.9670447 -2.2882185 9.438901 3
1364533008051613029;compass/AK8973 Magnetic Field;-95.4375 74.0625 3.1875 3
1364533008051613029;linaccel/Linear Acceleration Sensor;-0.020433068 0.008766651 0.014092445 3
1364533008145943029;compass/AK8973 Magnetic Field;-95.6875 73.8125 3.6875 3
1364533008145882029;accel/kr3dh;0.9942854 -2.2473574 9.452521 3
1364533008145882029;linaccel/Linear Acceleration Sensor;0.0090456605 0.02748847 0.014007568 3
1364533008145821029;orientation/AK8973 Compass;52.546875 13.296875 5.859375 1
1364533008241493029;compass/AK8973 Magnetic Field;-95.4375 73.8125 2.625 3
1364533008241463029;accel/kr3dh;1.0215261 -2.315459 9.425281 3
1364533008241463029;linaccel/Linear Acceleration Sensor;0.037795782 -0.05725193 -0.024366379 3
1364533008241432029;orientation/AK8973 Compass;52.578125 13.734375 6.0 1
1364533008335213029;orientation/AK8973 Compass;52.59375 13.703125 5.765625 1
1364533008335213029;accel/kr3dh;0.980665 -2.315459 9.438901 3
1364533008335213029;compass/AK8973 Magnetic Field;-94.9375 73.5625 2.625 3
1364533008335213029;linaccel/Linear Acceleration Sensor;-0.0048235655 -0.059569597 -0.014099121 3
1364533008430733154;wifi;c0:c1:c0:23:05:83,UNKNOWN,-68 00:24:14:31:f6:e1,UNKNOWN,-74 00:24:14:31:e6:21,UNKNOWN,-79 00:24:14:31:eb:b1,UNKNOWN,-80 00:24:14:31:e6:23,UNKNOWN,-79 00:24:14:31:eb:b3,UNKNOWN,-89 00:24:14:31:f9:43,UNKNOWN,-93 00:24:14:31:f6:e4,UNKNOWN,-63 00:24:14:31:f6:e2,UNKNOWN,-63 00:24:14:31:f6:e0,UNKNOWN,-73 00:24:14:31:f6:e9,UNKNOWN,-74 00:24:14:31:eb:b9,UNKNOWN,-78 00:24:14:31:e6:24,UNKNOWN,-78 00:24:14:31:e6:22,UNKNOWN,-79 00:24:14:31:eb:b0,UNKNOWN,-80 00:24:14:31:e6:20,UNKNOWN,-81 00:24:14:31:e6:29,UNKNOWN,-81 00:24:14:31:eb:b4,UNKNOWN,-88 00:24:14:31:eb:b2,UNKNOWN,-89 00:24:14:31:f9:42,UNKNOWN,-94 00:24:14:31:f9:44,UNKNOWN,-94 
1364533008440102029;compass/AK8973 Magnetic Field;-94.9375 73.5625 2.125 3
1364533008440071029;accel/kr3dh;0.9942854 -2.2745981 9.425281 3
1364533008440071029;linaccel/Linear Acceleration Sensor;0.0030037165 -0.004867077 -0.022494316 3
1364533008440040029;orientation/AK8973 Compass;52.609375 13.5 5.859375 1
1364533008533790029;orientation/AK8973 Compass;52.625 13.703125 5.859375 1
1364533008533790029;accel/kr3dh;0.9942854 -2.3018389 9.39804 3
1364533008533790029;compass/AK8973 Magnetic Field;-94.9375 73.5625 1.625 3
1364533008533790029;linaccel/Linear Acceleration Sensor;-0.001416862 -0.015545368 -0.04174137 3
1364533008626411029;compass/AK8973 Magnetic Field;-94.9375 73.3125 2.375 3
1364533008626381029;orientation/AK8973 Compass;52.640625 13.328125 5.6875 1
1364533008626381029;accel/kr3dh;0.9670447 -2.2473574 9.438901 3
1364533008626381029;linaccel/Linear Acceleration Sensor;-0.029465199 0.049827576 0.007786751 3
1364533008709000000;rawNmea;$GPGSV,3,1,12,01,11,039,,02,05,184,,04,27,157,,08,15,136,*73
1364533008712000000;rawNmea;$GPGSV,3,2,12,09,78,175,,12,04,279,,15,27,260,,17,75,040,*70
1364533008716000000;rawNmea;$GPGSV,3,3,12,24,30,313,,26,24,212,,28,38,068,,27,,,*47
1364533008722450029;compass/AK8973 Magnetic Field;-95.1875 73.0625 2.375 3
1364533008722420029;accel/kr3dh;0.9942854 -2.2473574 9.466142 3
1364533008722420029;linaccel/Linear Acceleration Sensor;6.8962574E-4 0.049603224 0.04199314 3
1364533008722359029;orientation/AK8973 Compass;52.671875 13.296875 5.828125 1
1364533008725000000;rawNmea;$GPGGA,,,,,,0,,,,,,,,*66
1364533008727000000;rawNmea;$GPVTG,,T,,M,,N,,K,N*2C
1364533008729000000;rawNmea;$GPRMC,,V,,,,,,,,,,N*53
1364533008730000000;rawNmea;$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1364533008821632029;accel/kr3dh;0.9942854 -2.2745981 9.452521 3
1364533008821632029;linaccel/Linear Acceleration Sensor;0.0054552555 0.011020899 0.028471947 3
1364533008821571029;orientation/AK8973 Compass;52.703125 13.46875 5.828125 1
1364533008915535029;compass/AK8973 Magnetic Field;-94.4375 73.3125 2.625 3
1364533008915504029;accel/kr3dh;0.9942854 -2.2609777 9.41166 3
1364533008915504029;linaccel/Linear Acceleration Sensor;0.008413255 0.010307789 -0.019823074 3
1364533008915474029;orientation/AK8973 Compass;52.703125 13.4375 5.859375 1
1364533009011421029;compass/AK8973 Magnetic Field;-94.4375 73.8125 2.375 3
1364533009011391029;accel/kr3dh;0.9942854 -2.2609777 9.425281 3
1364533009011391029;linaccel/Linear Acceleration Sensor;0.0078096986 -1.745224E-4 -0.015028 3
1364533009011330029;orientation/AK8973 Compass;52.703125 13.40625 5.859375 1
1364533009108894029;compass/AK8973 Magnetic Field;-94.4375 74.3125 2.625 3
1364533009108864029;accel/kr3dh;0.9942854 -2.3018389 9.425281 3
1364533009108864029;linaccel/Linear Acceleration Sensor;0.0046569705 -0.04392481 -0.016843796 3
1364533009108833029;orientation/AK8973 Compass;52.6875 13.640625 5.859375 1
1364533009208595701;wifi;c0:c1:c0:23:05:83,UNKNOWN,-64 00:24:14:31:f6:e1,UNKNOWN,-73 00:24:14:31:eb:b1,UNKNOWN,-80 00:24:14:31:e6:21,UNKNOWN,-80 00:24:14:31:f6:e3,UNKNOWN,-64 00:24:14:31:e6:23,UNKNOWN,-78 00:24:14:31:eb:b3,UNKNOWN,-85 00:24:14:31:f6:e4,UNKNOWN,-64 00:24:14:31:f6:e9,UNKNOWN,-73 00:24:14:31:f6:e0,UNKNOWN,-73 00:24:14:31:e6:20,UNKNOWN,-78 00:24:14:31:e6:24,UNKNOWN,-78 00:24:14:31:e6:22,UNKNOWN,-78 00:24:14:31:e6:29,UNKNOWN,-80 00:24:14:31:eb:b9,UNKNOWN,-81 00:24:14:31:eb:b0,UNKNOWN,-81 00:24:14:31:eb:b2,UNKNOWN,-85 00:24:14:31:eb:b4,UNKNOWN,-85 
1364533009205025029;compass/AK8973 Magnetic Field;-94.4375 74.5625 2.9375 3
1364533009204994029;orientation/AK8973 Compass;52.671875 13.703125 5.828125 1
1364533009204994029;accel/kr3dh;0.9942854 -2.315459 9.438901 3
1364533009204994029;linaccel/Linear Acceleration Sensor;0.00143677 -0.05297613 0.0022211075 3
1364533009299385029;compass/AK8973 Magnetic Field;-95.1875 74.5625 3.1875 3
1364533009299354029;accel/kr3dh;0.980665 -2.2882185 9.39804 3
1364533009299354029;linaccel/Linear Acceleration Sensor;-0.013893008 -0.014934778 -0.031713486 3
1364533009299293029;orientation/AK8973 Compass;52.671875 13.609375 5.796875 1
1364533009393104029;accel/kr3dh;0.980665 -2.2745981 9.452521 3
1364533009393104029;compass/AK8973 Magnetic Field;-94.9375 74.3125 3.4375 3
1364533009393104029;linaccel/Linear Acceleration Sensor;-0.013367593 0.011854649 0.027468681 3
1364533009393074029;orientation/AK8973 Compass;52.65625 13.46875 5.765625 1
1364533009486946029;compass/AK8973 Magnetic Field;-95.4375 74.3125 3.4375 3
1364533009486915029;accel/kr3dh;0.9942854 -2.233737 9.438901 3
1364533009486915029;linaccel/Linear Acceleration Sensor;0.002956748 0.060842752 0.015413284 3
1364533009486885029;orientation/AK8973 Compass;52.65625 13.234375 5.859375 1
1364533009580696029;accel/kr3dh;0.980665 -2.2609777 9.438901 3
1364533009580696029;compass/AK8973 Magnetic Field;-95.9375 74.0625 2.9375 3
1364533009580696029;linaccel/Linear Acceleration Sensor;-0.007250011 0.0307343 0.0131959915 3
1364533009580665029;orientation/AK8973 Compass;52.671875 13.40625 5.765625 1
1364533009674415029;compass/AK8973 Magnetic Field;-95.6875 74.0625 2.9375 3
