1354233481336749267;metadata_log_format;3 # nanosecond timing
1354233481337847900;metadata_system_time;1354233481337
1354233481338732910;metadata_surveyName;/sdcard/LocationTracker/1354233481325.txt
1354233481339953613;metadata_notes;
1354233481340991210;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354233461216000000;latLngE7LastKnown;378754190 -1222586874 50.0 -1.0 -1.0
1354233481381976236;compass/AK8973 Magnetic Field;112.5 49.5 87.0 3
1354233481381945236;accel/kr3dh;-0.12258313 0.2860273 9.929234 3
1354233481381945236;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354233481381915236;orientation/AK8973 Compass;292.25 -1.65625 -0.703125 1
1354233481428000000;latLngE7Network;378754190 -1222586874 50.0 -1.0 -1.0
1354233481438000000;latLngE7Network;378754190 -1222586874 50.0 -1.0 -1.0
1354233481475573236;compass/AK8973 Magnetic Field;112.75 49.5 86.5 3
1354233481475542236;orientation/AK8973 Compass;292.17188 -3.5 -1.171875 1
1354233481475542236;accel/kr3dh;-0.19068487 0.5720546 9.384419 3
1354233481475542236;linaccel/Linear Acceleration Sensor;-0.067155324 0.28205234 -0.53724194 3
1354233481567950236;accel/kr3dh;0.10896278 0.47671217 9.874752 3
1354233481567950236;compass/AK8973 Magnetic Field;113.0 49.25 86.1875 3
1354233481567950236;linaccel/Linear Acceleration Sensor;0.233695 0.16614714 -0.01185894 3
1354233481567919236;orientation/AK8973 Compass;292.15625 -2.765625 0.640625 1
1354233481662432236;compass/AK8973 Magnetic Field;112.75 49.0 85.4375 3
1354233481662402236;accel/kr3dh;-0.32688835 0.50395286 9.602345 3
1354233481662402236;linaccel/Linear Acceleration Sensor;-0.20632839 0.14450663 -0.21247768 3
1354233481662371236;orientation/AK8973 Compass;292.09375 -3.0 -1.953125 1
1354233481759142236;compass/AK8973 Magnetic Field;113.0 49.0 85.1875 3
1354233481759112236;accel/kr3dh;-0.13620348 0.12258313 9.956474 3
1354233481759112236;linaccel/Linear Acceleration Sensor;-0.023170143 -0.29767266 0.21856117 3
1354233481759081236;orientation/AK8973 Compass;292.14063 -0.703125 -0.78125 1
1354233481787219239;wifi;00:17:df:a7:4c:f2,UNKNOWN,-58 00:22:90:39:07:12,UNKNOWN,-62 00:22:6b:98:8c:d6,UNKNOWN,-90 00:17:df:a7:4c:f5,UNKNOWN,-61 00:22:90:39:07:15,UNKNOWN,-63 00:22:90:39:70:a5,UNKNOWN,-90 00:23:04:89:cd:b5,UNKNOWN,-93 00:17:df:a7:4c:f1,UNKNOWN,-58 00:17:df:a7:4c:f6,UNKNOWN,-60 00:17:df:a7:4c:f0,UNKNOWN,-61 00:22:90:39:07:11,UNKNOWN,-62 00:22:90:39:07:10,UNKNOWN,-62 00:22:90:39:07:16,UNKNOWN,-63 00:22:90:39:70:a6,UNKNOWN,-90 
1354233481856249236;accel/kr3dh;-0.313268 0.21792556 9.861132 3
1354233481856249236;compass/AK8973 Magnetic Field;112.75 49.25 85.4375 3
1354233481856249236;linaccel/Linear Acceleration Sensor;-0.19269855 -0.22730921 0.15628147 3
1354233481856219236;orientation/AK8973 Compass;292.15625 -1.265625 -1.8125 1
1354233481950304236;compass/AK8973 Magnetic Field;112.5 49.0 85.9375 3
1354233481950274236;accel/kr3dh;-0.027240695 0.43585113 9.929234 3
1354233481950274236;linaccel/Linear Acceleration Sensor;0.12191835 0.026194245 0.19854164 3
1354233481950213236;orientation/AK8973 Compass;292.14063 -2.515625 -0.171875 1
1354233482045794236;compass/AK8973 Magnetic Field;112.75 49.25 86.1875 3
1354233482045733236;accel/kr3dh;0.040861044 0.38136974 10.092678 3
1354233482045733236;linaccel/Linear Acceleration Sensor;0.21768956 0.038637906 0.2931862 3
1354233482045702236;orientation/AK8973 Compass;292.14063 -2.15625 0.21875 1
1354233482082000000;rawNmea;$GPGSV,3,1,11,03,37,250,19,06,39,227,23,14,69,172,18,18,39,060,24*7D
1354233482088000000;rawNmea;$GPGSV,3,2,11,21,26,123,23,22,69,005,19,09,13,049,,11,09,310,*71
1354233482089000000;rawNmea;$GPGSV,3,3,11,19,41,288,,24,15,056,,32,03,260,*41
1354233482094000000;rawNmea;$GPGGA,235801.0,3752.499487,N,12215.508950,W,1,05,2.2,115.6,M,-26.0,M,,*64
1354233482096000000;rawNmea;$GPVTG,307.6,T,307.6,M,0.0,N,0.0,K,A*23
1354233482098000000;rawNmea;$GPRMC,235801.0,A,3752.499487,N,12215.508950,W,0.0,307.6,291112,,,A*73
1354233482100000000;rawNmea;$GPGSA,A,3,03,06,14,18,21,,,,,,,,3.9,2.2,3.3*32
1354233481000000000;latLngE7Gps;378749914 -1222584824 71.0 -1.0 0.0
1354233482142474236;compass/AK8973 Magnetic Field;112.25 49.5 86.75 3
1354233482142443236;accel/kr3dh;-0.05448139 0.51757324 9.493382 3
1354233482142443236;linaccel/Linear Acceleration Sensor;0.11407691 0.21246716 -0.38198948 3
1354233482142413236;orientation/AK8973 Compass;292.10938 -3.109375 -0.34375 1
1354233482241930236;compass/AK8973 Magnetic Field;112.25 49.75 86.5 3
1354233482241900236;orientation/AK8973 Compass;292.28125 1.625 -0.609375 1
1354233482241900236;accel/kr3dh;-0.10896278 -0.2860273 10.119919 3
1354233482241900236;linaccel/Linear Acceleration Sensor;0.009270497 -0.60068 0.2025652 3
1354233482338488236;compass/AK8973 Magnetic Field;112.25 50.0 85.9375 3
1354233482338458236;accel/kr3dh;0.040861044 0.24516626 9.166494 3
1354233482338458236;linaccel/Linear Acceleration Sensor;0.10472602 -0.07073538 -0.73485947 3
1354233482338396236;orientation/AK8973 Compass;292.32813 -1.53125 0.25 1
1354233482433550236;compass/AK8973 Magnetic Field;111.75 49.75 85.9375 3
1354233482433520236;accel/kr3dh;0.20430522 -0.50395286 10.746454 3
1354233482433520236;linaccel/Linear Acceleration Sensor;0.23250467 -0.75726706 0.9008846 3
1354233482433489236;orientation/AK8973 Compass;292.5625 2.6875 1.09375 1
1354233482529009236;orientation/AK8973 Compass;292.64063 0.0 0.25 1
1354233482529009236;accel/kr3dh;0.040861044 -0.0 9.615966 3
1354233482529009236;compass/AK8973 Magnetic Field;112.0 49.5 85.6875 3
