1354234207484235353;metadata_log_format;3 # nanosecond timing
1354234207484662599;metadata_system_time;1354234207485
1354234207484998292;metadata_surveyName;/sdcard/LocationTracker/1354234207468.txt
1354234207485425538;metadata_notes;
1354234207485822267;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354234187457000000;latLngE7LastKnown;378754374 -1222587286 50.0 -1.0 -1.0
1354234207491000000;latLngE7Network;378754374 -1222587286 50.0 -1.0 -1.0
1354234207583050962;compass/AK8973 Magnetic Field;5.0625 19.5 2.1875 3
1354234207583019962;orientation/AK8973 Compass;345.07813 -0.640625 0.21875 1
1354234207583019962;accel/kr3dh;0.040861044 0.10896278 9.861132 3
1354234207583019962;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354234207678204962;orientation/AK8973 Compass;345.09375 -0.390625 2.578125 1
1354234207678204962;accel/kr3dh;0.44947147 0.06810174 10.024576 3
1354234207678204962;compass/AK8973 Magnetic Field;5.0625 19.0 2.1875 3
1354234207678204962;linaccel/Linear Acceleration Sensor;0.4026157 -0.04026156 0.16104698 3
1354234207770519962;orientation/AK8973 Compass;345.0 -2.734375 1.65625 1
1354234207770519962;accel/kr3dh;0.27240697 0.44947147 9.370799 3
1354234207770519962;compass/AK8973 Magnetic Field;5.8125 19.5 1.6875 3
1354234207770519962;linaccel/Linear Acceleration Sensor;0.19639826 0.3391896 -0.4966421 3
1354234207864819962;accel/kr3dh;0.17706452 0.12258313 10.20164 3
1354234207864819962;compass/AK8973 Magnetic Field;6.0625 19.25 1.4375 3
1354234207864819962;linaccel/Linear Acceleration Sensor;0.03629841 -0.005143188 0.34194565 3
1354234207864788962;orientation/AK8973 Compass;344.84375 -0.703125 1.0 1
1354234207962170962;accel/kr3dh;-0.095342435 0.17706452 9.861132 3
1354234207962170962;compass/AK8973 Magnetic Field;5.5625 19.5 1.4375 3
1354234207962170962;linaccel/Linear Acceleration Sensor;-0.30761218 0.009651601 0.022592545 3
1354234207962139962;orientation/AK8973 Compass;344.79688 -1.03125 -0.5625 1
1354234208059795962;compass/AK8973 Magnetic Field;5.0625 20.0 1.4375 3
1354234208059765962;accel/kr3dh;0.095342435 -0.0 9.765789 3
1354234208059765962;linaccel/Linear Acceleration Sensor;-0.13585198 -0.20278111 -0.06729698 3
1354234208059734962;orientation/AK8973 Compass;344.85938 0.0 0.5625 1
1354234208081708497;wifi;00:22:90:39:07:12,UNKNOWN,-63 00:17:df:a7:4c:f2,UNKNOWN,-71 00:17:df:a7:33:12,UNKNOWN,-74 00:22:90:39:65:b2,UNKNOWN,-90 00:22:90:39:07:15,UNKNOWN,-63 00:22:90:39:65:b5,UNKNOWN,-89 00:22:90:39:07:10,UNKNOWN,-62 00:22:90:39:07:11,UNKNOWN,-63 00:17:df:a7:33:10,UNKNOWN,-64 00:22:90:39:07:16,UNKNOWN,-64 00:17:df:a7:33:11,UNKNOWN,-64 00:17:df:a7:33:16,UNKNOWN,-64 00:23:04:89:cd:b1,UNKNOWN,-76 00:22:90:39:65:b0,UNKNOWN,-88 00:22:90:39:65:b1,UNKNOWN,-89 00:22:90:39:65:b6,UNKNOWN,-89 
1354234208176830962;compass/AK8973 Magnetic Field;4.5625 20.0 1.9375 3
1354234208176800962;accel/kr3dh;0.040861044 0.06810174 9.80665 3
1354234208176800962;linaccel/Linear Acceleration Sensor;-0.11878899 -0.1224925 -0.04630661 3
1354234208176769962;orientation/AK8973 Compass;345.0 -0.390625 0.25 1
1354234208173000000;rawNmea;$GPGSV,3,1,12,03,34,243,22,06,35,223,25,14,75,165,21,19,42,279,25*7E
1354234208179000000;rawNmea;$GPGSV,3,2,12,21,21,126,23,01,,,,09,12,043,,11,14,310,*44
1354234208180000000;rawNmea;$GPGSV,3,3,12,18,35,064,,22,67,019,,24,14,050,,32,07,264,*7E
1354234208186000000;rawNmea;$GPGGA,001007.0,3752.501883,N,12215.508457,W,1,05,2.4,123.6,M,-26.0,M,,*6E
1354234208190000000;rawNmea;$GPVTG,307.6,T,307.6,M,0.0,N,0.0,K,A*23
1354234208192000000;rawNmea;$GPRMC,001007.0,A,3752.501883,N,12215.508457,W,0.0,307.6,301112,,,A*72
1354234208194000000;rawNmea;$GPGSA,A,3,03,06,14,19,21,,,,,,,,3.6,2.4,2.7*3F
1354234207000000000;latLngE7Gps;378750313 -1222584742 106.0 -1.0 0.0
1354234208269970962;accel/kr3dh;0.3677494 0.47671217 9.261836 3
1354234208269970962;linaccel/Linear Acceleration Sensor;0.2771836 0.32574624 -0.5857954 3
