1354226775224880616;metadata_log_format;3 # nanosecond timing
1354226775225307862;metadata_system_time;1354226775226
1354226775225674073;metadata_surveyName;/sdcard/LocationTracker/1354226775216.txt
1354226775226192872;metadata_notes;
1354226775226589600;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354226764715000000;latLngE7LastKnown;378754034 -1222587272 50.0 -1.0 -1.0
1354226775255977156;compass/AK8973 Magnetic Field;27.125 25.5 -41.625 3
1354226775255947156;orientation/AK8973 Compass;316.48438 0.5625 -0.34375 1
1354226775255947156;accel/kr3dh;-0.05448139 -0.095342435 9.697687 3
1354226775255947156;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354226775366543156;orientation/AK8973 Compass;316.29688 0.3125 -0.5625 1
1354226775366543156;accel/kr3dh;-0.095342435 -0.05448139 9.79303 3
1354226775366543156;compass/AK8973 Magnetic Field;27.125 25.5 -42.6875 3
1354226775366543156;linaccel/Linear Acceleration Sensor;-0.039893076 0.039893065 0.093084335 3
1354226775460994156;compass/AK8973 Magnetic Field;28.125 25.5 -40.625 3
1354226775460964156;orientation/AK8973 Compass;316.03125 0.5625 -0.5625 1
1354226775460964156;accel/kr3dh;-0.095342435 -0.095342435 9.697687 3
1354226775460964156;linaccel/Linear Acceleration Sensor;-0.036207296 -0.004069634 -0.009495735 3
1354226775555507156;compass/AK8973 Magnetic Field;27.375 25.75 -41.625 3
1354226775555477156;accel/kr3dh;-0.14982383 -0.040861044 9.820271 3
1354226775555477156;linaccel/Linear Acceleration Sensor;-0.08153282 0.04454847 0.099472046 3
1354226775555446156;orientation/AK8973 Compass;315.89063 0.25 -0.875 1
1354226775652004156;compass/AK8973 Magnetic Field;27.125 25.75 -41.625 3
1354226775651973156;accel/kr3dh;-0.10896278 0.013620348 9.80665 3
1354226775651973156;linaccel/Linear Acceleration Sensor;-0.024858579 0.09014492 0.06765938 3
1354226775651912156;orientation/AK8973 Compass;315.78125 -0.078125 -0.640625 1
1354226775749660156;compass/AK8973 Magnetic Field;26.875 25.75 -41.375 3
1354226775749630156;accel/kr3dh;0.040861044 -0.12258313 9.779409 3
1354226775749630156;linaccel/Linear Acceleration Sensor;0.14140537 -0.058874182 0.019190788 3
1354226775749599156;orientation/AK8973 Compass;315.60938 0.734375 0.25 1
1354226775844387156;compass/AK8973 Magnetic Field;26.125 25.75 -41.625 3
1354226775844356156;accel/kr3dh;-0.095342435 -0.12258313 9.684067 3
1354226775844356156;linaccel/Linear Acceleration Sensor;0.00864891 -0.06999834 -0.094724655 3
1354226775844295156;orientation/AK8973 Compass;315.53125 0.734375 -0.5625 1
1354226775941158156;compass/AK8973 Magnetic Field;26.625 25.75 -41.375 3
1354226775941128156;accel/kr3dh;-0.12258313 -0.06810174 9.765789 3
1354226775941128156;linaccel/Linear Acceleration Sensor;-0.033011086 -0.014282059 -0.01874733 3
1354226775941097156;orientation/AK8973 Compass;315.45313 0.390625 -0.734375 1
1354226776035732156;compass/AK8973 Magnetic Field;26.875 25.5 -41.625 3
1354226776035701156;orientation/AK8973 Compass;315.32813 0.3125 -0.390625 1
1354226776035701156;accel/kr3dh;-0.06810174 -0.05448139 9.80665 3
1354226776035701156;linaccel/Linear Acceleration Sensor;0.004654102 0.0133433305 0.03214264 3
1354226776138729492;wifi;00:17:df:a7:33:12,UNKNOWN,-70 00:22:90:39:07:12,UNKNOWN,-73 00:17:df:a7:4c:f2,UNKNOWN,-76 00:17:df:a7:33:15,UNKNOWN,-65 00:22:90:39:07:15,UNKNOWN,-74 00:17:df:a7:4c:f5,UNKNOWN,-76 00:23:04:89:cd:b5,UNKNOWN,-85 00:22:90:39:65:b5,UNKNOWN,-91 00:17:df:a7:33:16,UNKNOWN,-65 00:17:df:a7:33:10,UNKNOWN,-65 00:17:df:a7:33:11,UNKNOWN,-67 00:22:90:39:07:16,UNKNOWN,-73 00:22:90:39:07:11,UNKNOWN,-73 00:17:df:a7:4c:f1,UNKNOWN,-75 00:17:df:a7:4c:f6,UNKNOWN,-77 00:17:df:a7:4c:f0,UNKNOWN,-77 00:22:90:39:07:10,UNKNOWN,-81 00:23:04:89:cd:b6,UNKNOWN,-84 00:23:04:89:cd:b0,UNKNOWN,-88 00:23:04:89:cd:b1,UNKNOWN,-85 00:22:90:39:65:b1,UNKNOWN,-90 00:22:90:39:65:b6,UNKNOWN,-90 
1354226776130825156;compass/AK8973 Magnetic Field;27.125 26.0 -41.9375 3
1354226776130794156;accel/kr3dh;-0.027240695 -0.027240695 9.697687 3
1354226776130794156;linaccel/Linear Acceleration Sensor;0.03998796 0.053899214 -0.062268257 3
1354226776130764156;orientation/AK8973 Compass;315.23438 0.171875 -0.171875 1
1354226776079000000;latLngE7Network;378754106 -1222587065 50.0 -1.0 -1.0
1354226776223690156;accel/kr3dh;-0.027240695 -0.0 9.656827 3
1354226776223690156;compass/AK8973 Magnetic Field;27.375 26.25 -41.625 3
1354226776223690156;linaccel/Linear Acceleration Sensor;0.04127334 0.0806349 -0.0935421 3
1354226776223659156;orientation/AK8973 Compass;315.15625 0.0 -0.171875 1
1354226776316463156;accel/kr3dh;-0.12258313 -0.08172209 9.765789 3
1354226776316463156;compass/AK8973 Magnetic Field;26.875 26.0 -41.9375 3
1354226776316463156;linaccel/Linear Acceleration Sensor;-0.056324005 -0.015966326 0.024757385 3
1354226776316433156;orientation/AK8973 Compass;315.09375 0.46875 -0.734375 1
1354226776409206156;accel/kr3dh;-0.12258313 -0.05448139 9.724928 3
1354226776409206156;compass/AK8973 Magnetic Field;26.875 26.5 -41.9375 3
1354226776409206156;linaccel/Linear Acceleration Sensor;-0.060758688 -0.007293131 -0.003334999 3
1354226776409176156;orientation/AK8973 Compass;315.07813 0.3125 -0.734375 1
1354226776502163156;accel/kr3dh;-0.08172209 -0.0 9.711308 3
1354226776502163156;compass/AK8973 Magnetic Field;26.875 26.25 -41.625 3
1354226776502163156;linaccel/Linear Acceleration Sensor;-0.016612649 0.03657134 -0.0070123672 3
1354226776502132156;orientation/AK8973 Compass;315.04688 0.0 -0.484375 1
1354226776597255156;compass/AK8973 Magnetic Field;27.125 26.0 -41.625 3
1354226776597225156;accel/kr3dh;-0.027240695 -0.08172209 9.779409 3
1354226776597225156;linaccel/Linear Acceleration Sensor;0.050347835 -0.046092242 0.06260109 3
1354226776597194156;orientation/AK8973 Compass;314.95313 0.484375 -0.171875 1
1354226776690944156;accel/kr3dh;-0.027240695 -0.0 9.602345 3
1354226776690944156;compass/AK8973 Magnetic Field;27.125 26.0 -42.1875 3
1354226776690944156;linaccel/Linear Acceleration Sensor;0.05911094 0.03809037 -0.11851692 3
1354226776690914156;orientation/AK8973 Compass;314.89063 0.0 -0.171875 1
1354226776785000156;compass/AK8973 Magnetic Field;27.375 26.0 -42.1875 3
1354226776784969156;accel/kr3dh;-0.027240695 -0.05448139 9.711308 3
1354226776784969156;linaccel/Linear Acceleration Sensor;0.05318314 -0.014933795 -0.0104904175 3
1354226776784939156;orientation/AK8973 Compass;314.79688 0.3125 -0.171875 1
1354226776878902156;accel/kr3dh;-0.027240695 0.027240695 9.697687 3
1354226776878902156;compass/AK8973 Magnetic Field;27.125 26.0 -41.9375 3
1354226776878902156;linaccel/Linear Acceleration Sensor;0.034518763 0.06537164 -0.0152692795 3
1354226776878872156;orientation/AK8973 Compass;314.75 -0.171875 -0.171875 1
