1353892728959115478;metadata_log_format;3 # nanosecond timing
1353892728959908935;metadata_system_time;1353892728960
1353892728960305663;metadata_surveyName;/sdcard/LocationTracker/1353892728945.txt
1353892728960824462;metadata_notes;
1353892728961739990;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1353856623678000000;latLngE7LastKnown;378756222 -1222782500 45.0 -1.0 -1.0
1353892728897500163;accel/kr3dh;-3.1871614 6.5513873 6.4832854 3
1353892728989938163;compass/AK8973 Magnetic Field;1.9375 -4.8125 -18.0 3
1353892728989907163;orientation/AK8973 Compass;29.65625 -38.28125 -14.5 1
1353892728989907163;accel/kr3dh;-2.5742457 6.3607025 7.641015 3
1353892728989907163;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1353892729082223163;orientation/AK8973 Compass;21.3125 -40.578125 -11.171875 1
1353892729082223163;accel/kr3dh;-1.8932283 6.347082 7.164303 3
1353892729082223163;compass/AK8973 Magnetic Field;1.9375 -4.5625 -18.25 3
1353892729082223163;linaccel/Linear Acceleration Sensor;0.6719649 -0.013438702 -0.47037554 3
1353892729175179163;accel/kr3dh;-2.73769 6.1291566 7.1915436 3
1353892729175179163;compass/AK8973 Magnetic Field;1.6875 -4.0625 -17.75 3
1353892729175179163;linaccel/Linear Acceleration Sensor;-0.21314907 -0.22735977 -0.40701294 3
1353892729175149163;orientation/AK8973 Compass;21.53125 -38.546875 -16.15625 1
1353892729274575163;compass/AK8973 Magnetic Field;0.4375 -3.8125 -17.75 3
1353892729274545163;orientation/AK8973 Compass;21.3125 -42.296875 -10.265625 1
1353892729274545163;accel/kr3dh;-1.7842655 6.7284517 7.177923 3
1353892729274545163;linaccel/Linear Acceleration Sensor;0.6550088 0.38409758 -0.32183743 3
1353892729369393163;compass/AK8973 Magnetic Field;-0.8125 -2.75 -17.5 3
1353892729369363163;accel/kr3dh;-1.4437568 6.3879433 7.4230895 3
