1364533340857878418;metadata_log_format;3 # nanosecond timing
1364533340858305664;metadata_system_time;1364533340858
1364533340858641358;metadata_surveyName;/sdcard/LocationTracker/1364533340845.txt
1364533340859068604;metadata_notes;
1364533340859404297;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1364533328825000000;latLngE7LastKnown;378748838 -1222584851 55.0 -1.0 -1.0
1364533340902189789;accel/kr3dh;-0.14982383 0.08172209 9.711308 3
1364533340902189789;compass/AK8973 Magnetic Field;0.125 61.5 18.8125 3
1364533340902189789;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1364533340902158789;orientation/AK8973 Compass;9.03125 -0.46875 -0.890625 1
1364533340996763789;accel/kr3dh;-0.13620348 0.095342435 9.697687 3
1364533340996763789;compass/AK8973 Magnetic Field;-1.875 62.5 18.8125 3
1364533340996763789;linaccel/Linear Acceleration Sensor;0.01342462 0.0134246275 -0.01342392 3
1364533340996732789;orientation/AK8973 Compass;5.265625 -0.5625 -0.8125 1
1364533341088956789;accel/kr3dh;-0.14982383 0.095342435 9.697687 3
1364533341088956789;compass/AK8973 Magnetic Field;-0.875 62.5 18.8125 3
1364533341088956789;linaccel/Linear Acceleration Sensor;-0.0010578483 0.012382209 -0.012382507 3
1364533341088926789;orientation/AK8973 Compass;4.96875 -0.5625 -0.890625 1
1364533341183378789;compass/AK8973 Magnetic Field;-1.125 62.5 19.3125 3
1364533341183347789;accel/kr3dh;-0.17706452 0.095342435 9.765789 3
1364533341183347789;linaccel/Linear Acceleration Sensor;-0.0295012 0.009714 0.057414055 3
1364533341183317789;orientation/AK8973 Compass;4.703125 -0.5625 -1.03125 1
1364533341278562789;compass/AK8973 Magnetic Field;-1.375 63.0 19.3125 3
1364533341278531789;accel/kr3dh;-0.12258313 0.095342435 9.765789 3
1364533341278531789;linaccel/Linear Acceleration Sensor;0.025211178 0.0057898536 0.05576706 3
1364533341278501789;orientation/AK8973 Compass;4.46875 -0.5625 -0.734375 1
1364533341374784789;compass/AK8973 Magnetic Field;-1.375 63.0 19.0625 3
1364533341374753789;accel/kr3dh;-0.16344418 0.08172209 9.684067 3
1364533341374753789;linaccel/Linear Acceleration Sensor;-0.013776913 -0.011376873 -0.034939766 3
1364533341374723789;orientation/AK8973 Compass;4.25 -0.46875 -0.984375 1
1364533341470426789;compass/AK8973 Magnetic Field;-1.625 63.0 19.625 3
1364533341470395789;accel/kr3dh;-0.14982383 0.095342435 9.765789 3
1364533341470395789;linaccel/Linear Acceleration Sensor;0.001230374 8.3710253E-4 0.034846306 3
1364533341470334789;orientation/AK8973 Compass;4.0625 -0.5625 -0.875 1
1364533341565519789;compass/AK8973 Magnetic Field;-1.625 62.5 19.3125 3
1364533341565488789;accel/kr3dh;-0.14982383 0.08172209 9.724928 3
1364533341565488789;linaccel/Linear Acceleration Sensor;0.0014133304 -0.01174622 -0.013153076 3
1364533341565458789;orientation/AK8973 Compass;3.890625 -0.46875 -0.890625 1
1364533341659208789;orientation/AK8973 Compass;3.71875 -0.640625 -0.890625 1
1364533341659208789;accel/kr3dh;-0.14982383 0.10896278 9.697687 3
1364533341659208789;compass/AK8973 Magnetic Field;-1.625 62.5 19.875 3
1364533341659208789;linaccel/Linear Acceleration Sensor;0.00127168 0.017538674 -0.041013718 3
1364533341676787110;wifi;00:24:14:31:eb:b1,UNKNOWN,-62 c0:c1:c0:23:05:83,UNKNOWN,-79 00:24:14:31:f6:e1,UNKNOWN,-82 00:24:14:31:e6:21,UNKNOWN,-89 60:33:4b:e2:da:a3,UNKNOWN,-95 00:24:14:31:eb:b3,UNKNOWN,-66 00:24:14:31:f6:e3,UNKNOWN,-88 00:24:14:31:e6:23,UNKNOWN,-89 00:24:14:31:eb:b9,UNKNOWN,-62 00:24:14:31:eb:b2,UNKNOWN,-67 00:24:14:31:eb:b4,UNKNOWN,-67 00:24:14:31:f6:e9,UNKNOWN,-81 00:24:14:31:f6:e0,UNKNOWN,-81 00:24:14:31:e6:29,UNKNOWN,-87 00:24:14:31:f6:e4,UNKNOWN,-88 00:24:14:31:e6:22,UNKNOWN,-88 00:24:14:31:f6:e2,UNKNOWN,-89 00:24:14:31:e6:24,UNKNOWN,-90 00:24:14:31:e6:20,UNKNOWN,-90 00:23:04:89:d3:26,UNKNOWN,-94 
1364533341682000000;latLngE7Network;378748576 -1222585275 55.0 -1.0 -1.0
1364533341752958789;compass/AK8973 Magnetic Field;-1.125 62.5 20.375 3
1364533341752927789;accel/kr3dh;-0.13620348 0.10896278 9.765789 3
1364533341752927789;linaccel/Linear Acceleration Sensor;0.014534101 0.018294282 0.030654907 3
1364533341752866789;orientation/AK8973 Compass;3.53125 -0.640625 -0.8125 1
1364533341846708789;accel/kr3dh;-0.13620348 0.095342435 9.697687 3
1364533341846708789;compass/AK8973 Magnetic Field;-0.875 62.5 20.125 3
1364533341846708789;linaccel/Linear Acceleration Sensor;0.013140127 0.0024209544 -0.032639503 3
1364533341846677789;orientation/AK8973 Compass;3.34375 -0.5625 -0.8125 1
1364533341941282789;compass/AK8973 Magnetic Field;-1.125 62.5 20.125 3
1364533341941251789;accel/kr3dh;-0.13620348 0.08172209 9.697687 3
1364533341941251789;linaccel/Linear Acceleration Sensor;0.010042474 -0.015365414 -0.028713226 3
1364533341941221789;orientation/AK8973 Compass;3.1875 -0.46875 -0.8125 1
1364533342034971789;accel/kr3dh;-0.19068487 0.06810174 9.684067 3
1364533342034971789;compass/AK8973 Magnetic Field;-1.375 62.0 19.625 3
1364533342034971789;linaccel/Linear Acceleration Sensor;-0.047871053 -0.031003796 -0.037729263 3
1364533342034940789;orientation/AK8973 Compass;3.046875 -0.390625 -1.125 1
1364533342128690789;compass/AK8973 Magnetic Field;-1.875 62.0 19.625 3
1364533342128660789;accel/kr3dh;-0.16344418 0.06810174 9.724928 3
1364533342128660789;linaccel/Linear Acceleration Sensor;-0.020563811 -0.027611613 0.010800362 3
1364533342128629789;orientation/AK8973 Compass;2.953125 -0.390625 -0.953125 1
1364533342222318789;orientation/AK8973 Compass;2.875 -0.5625 -0.890625 1
1364533342222318789;accel/kr3dh;-0.14982383 0.095342435 9.697687 3
1364533342222318789;compass/AK8973 Magnetic Field;-2.125 61.75 19.3125 3
1364533342222318789;linaccel/Linear Acceleration Sensor;-0.0010207146 0.0076412186 -0.008003235 3
1364533342315091789;compass/AK8973 Magnetic Field;-1.625 62.25 18.8125 3
1364533342315061789;orientation/AK8973 Compass;2.765625 -0.5625 -0.984375 1
1364533342315061789;accel/kr3dh;-0.16344418 0.095342435 9.697687 3
1364533342315061789;linaccel/Linear Acceleration Sensor;-0.006267801 0.015299112 -0.0030822754 3
1364533342408841789;compass/AK8973 Magnetic Field;-1.375 62.5 19.0625 3
1364533342408811789;accel/kr3dh;-0.16344418 0.095342435 9.765789 3
1364533342408811789;linaccel/Linear Acceleration Sensor;-6.2535703E-4 0.01761011 0.06501961 3
1364533342408780789;orientation/AK8973 Compass;2.65625 -0.5625 -0.953125 1
1364533342450194093;wifi;00:24:14:31:eb:b1,UNKNOWN,-60 c0:c1:c0:23:05:83,UNKNOWN,-80 00:24:14:31:f6:e1,UNKNOWN,-80 00:24:14:31:f7:a1,UNKNOWN,-94 00:24:14:31:eb:b3,UNKNOWN,-67 00:24:14:31:f6:e3,UNKNOWN,-89 00:24:14:31:e6:23,UNKNOWN,-90 00:24:14:31:f7:a3,UNKNOWN,-91 00:24:14:31:eb:b0,UNKNOWN,-61 00:24:14:31:eb:b2,UNKNOWN,-66 00:24:14:31:eb:b4,UNKNOWN,-67 00:24:14:31:f6:e0,UNKNOWN,-80 00:24:14:31:f6:e9,UNKNOWN,-80 00:24:14:31:f6:e2,UNKNOWN,-88 00:24:14:31:e6:24,UNKNOWN,-89 00:24:14:31:f6:e4,UNKNOWN,-89 00:24:14:31:e6:22,UNKNOWN,-91 00:24:14:31:e6:20,UNKNOWN,-91 00:24:14:31:f7:a0,UNKNOWN,-93 
1364533342502653789;compass/AK8973 Magnetic Field;-0.875 62.5 19.0625 3
1364533342502622789;orientation/AK8973 Compass;2.515625 -0.734375 -0.859375 1
1364533342502622789;accel/kr3dh;-0.14982383 0.12258313 9.765789 3
1364533342502622789;linaccel/Linear Acceleration Sensor;0.01424405 0.040566795 0.059343338 3
1364533342596219789;accel/kr3dh;-0.14982383 0.095342435 9.765789 3
1364533342596219789;compass/AK8973 Magnetic Field;-0.375 62.5 19.0625 3
1364533342596219789;linaccel/Linear Acceleration Sensor;0.012541339 0.004888892 0.046382904 3
1364533342596189789;orientation/AK8973 Compass;2.359375 -0.5625 -0.875 1
1364533342688932789;compass/AK8973 Magnetic Field;-0.625 62.0 19.3125 3
1364533342688901789;orientation/AK8973 Compass;2.234375 -0.46875 -0.953125 1
1364533342688901789;accel/kr3dh;-0.16344418 0.08172209 9.765789 3
1364533342688901789;linaccel/Linear Acceleration Sensor;-0.0041808784 -0.01726257 0.02821064 3
1364533342701000000;rawNmea;$GPGSV,3,1,12,01,09,037,,02,07,182,,04,29,156,,08,13,137,*78
1364533342705000000;rawNmea;$GPGSV,3,2,12,09,76,172,,12,05,281,,15,26,257,,17,72,039,*73
1364533342709000000;rawNmea;$GPGSV,3,3,12,24,32,312,,26,22,210,,28,37,071,,27,,,*47
1364533342714000000;rawNmea;$GPGGA,,,,,,0,,,,,,,,*66
1364533342719000000;rawNmea;$GPVTG,,T,,M,,N,,K,N*2C
1364533342723000000;rawNmea;$GPRMC,,V,,,,,,,,,,N*53
1364533342728000000;rawNmea;$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1364533342782743789;compass/AK8973 Magnetic Field;-0.875 61.75 19.0625 3
1364533342782682789;accel/kr3dh;-0.13620348 0.095342435 9.724928 3
1364533342782682789;linaccel/Linear Acceleration Sensor;0.019780844 -0.008078404 -0.029624939 3
1364533342782651789;orientation/AK8973 Compass;2.125 -0.5625 -0.8125 1
1364533342879789789;orientation/AK8973 Compass;2.0625 -0.5625 -0.875 1
1364533342879789789;accel/kr3dh;-0.14982383 0.095342435 9.765789 3
1364533342879789789;compass/AK8973 Magnetic Field;-1.375 61.75 19.0625 3
1364533342879789789;linaccel/Linear Acceleration Sensor;0.0033379495 -0.006473057 0.0025157928 3
1364533342973356789;compass/AK8973 Magnetic Field;-2.125 62.25 19.0625 3
1364533342973325789;orientation/AK8973 Compass;2.046875 -0.5625 -0.734375 1
1364533342973325789;accel/kr3dh;-0.12258313 0.095342435 9.697687 3
1364533342973325789;linaccel/Linear Acceleration Sensor;0.027683772 -0.002030313 -0.064050674 3
1364533343066800789;accel/kr3dh;-0.14982383 0.095342435 9.697687 3
1364533343066800789;compass/AK8973 Magnetic Field;-1.875 62.5 19.3125 3
1364533343066800789;linaccel/Linear Acceleration Sensor;-0.0034448057 0.0015121177 -0.054582596 3
1364533343066770789;orientation/AK8973 Compass;2.015625 -0.5625 -0.890625 1
1364533343162504789;compass/AK8973 Magnetic Field;-1.625 63.0 20.125 3
1364533343162473789;accel/kr3dh;-0.16344418 0.08172209 9.697687 3
1364533343162473789;linaccel/Linear Acceleration Sensor;-0.021090075 -0.010817908 -0.03934765 3
1364533343162412789;orientation/AK8973 Compass;1.96875 -0.46875 -0.984375 1
