1354226545078582518;metadata_log_format;3 # nanosecond timing
1354226545079009765;metadata_system_time;1354226545079
1354226545079345458;metadata_surveyName;/sdcard/LocationTracker/1354226545068.txt
1354226545079864257;metadata_notes;
1354226545080413573;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354226533543000000;latLngE7LastKnown;378754054 -1222587308 50.0 -1.0 -1.0
1354226545119292232;orientation/AK8973 Compass;6.6875 -0.171875 -0.078125 1
1354226545119292232;accel/kr3dh;-0.013620348 0.027240695 9.738548 3
1354226545119292232;compass/AK8973 Magnetic Field;23.0625 43.625 -39.625 3
1354226545119292232;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354226545217162232;compass/AK8973 Magnetic Field;24.0625 44.625 -37.625 3
1354226545217132232;orientation/AK8973 Compass;349.0 0.171875 0.484375 1
1354226545217132232;accel/kr3dh;0.08172209 -0.027240695 9.738548 3
1354226545217132232;linaccel/Linear Acceleration Sensor;0.09381437 -0.05360821 9.536743E-7 3
1354226545311980232;compass/AK8973 Magnetic Field;24.0625 45.625 -39.625 3
1354226545311950232;orientation/AK8973 Compass;340.67188 0.171875 -0.3125 1
1354226545311950232;accel/kr3dh;-0.05448139 -0.027240695 9.779409 3
1354226545311950232;linaccel/Linear Acceleration Sensor;-0.048346225 -0.0490764 0.040267944 3
1354226545406798232;compass/AK8973 Magnetic Field;23.5625 44.875 -39.375 3
1354226545406768232;accel/kr3dh;0.095342435 -0.040861044 9.670447 3
1354226545406768232;linaccel/Linear Acceleration Sensor;0.0911571 -0.05150924 -0.070441246 3
1354226545406737232;orientation/AK8973 Compass;336.25 0.25 0.5625 1
1354226545501159232;accel/kr3dh;0.040861044 -0.027240695 9.602345 3
1354226545501159232;linaccel/Linear Acceleration Sensor;0.02519134 -0.021370644 -0.13693047 3
1354226545501128232;orientation/AK8973 Compass;335.98438 0.171875 0.25 1
1354226545596099232;compass/AK8973 Magnetic Field;23.5625 44.625 -39.625 3
1354226545596068232;accel/kr3dh;0.040861044 -0.08172209 9.615966 3
1354226545596068232;linaccel/Linear Acceleration Sensor;0.013245814 -0.05876296 -0.10794163 3
1354226545596038232;orientation/AK8973 Compass;335.71875 0.484375 0.25 1
1354226545690917232;compass/AK8973 Magnetic Field;23.5625 44.625 -39.125 3
1354226545690886232;accel/kr3dh;0.05448139 -0.095342435 9.80665 3
1354226545690886232;linaccel/Linear Acceleration Sensor;0.015267607 -0.057410523 0.112888336 3
1354226545690825232;orientation/AK8973 Compass;335.46875 0.5625 0.3125 1
