1364532923377716311;metadata_log_format;3 # nanosecond timing
1364532923378235110;metadata_system_time;1364532923378
1364532923378570804;metadata_surveyName;/sdcard/LocationTracker/1364532923056.txt
1364532923379089603;metadata_notes;
1364532923379486331;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1364532906740000000;latLngE7LastKnown;378749126 -1222585738 55.0 -1.0 -1.0
1364532923421844395;compass/AK8973 Magnetic Field;-76.75 103.8125 -23.625 3
1364532923421813395;orientation/AK8973 Compass;27.953125 0.734375 12.0625 1
1364532923421813395;accel/kr3dh;2.0294318 -0.12258313 9.507003 3
1364532923421813395;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1364532923514037395;compass/AK8973 Magnetic Field;-77.75 102.8125 -21.625 3
1364532923514007395;orientation/AK8973 Compass;28.390625 0.734375 12.0 1
1364532923514007395;accel/kr3dh;2.0294318 -0.12258313 9.547864 3
1364532923514007395;linaccel/Linear Acceleration Sensor;0.0 -7.4505806E-9 0.040320396 3
1364532923608947395;accel/kr3dh;2.0294318 -0.13620348 9.493382 3
1364532923608947395;compass/AK8973 Magnetic Field;-77.75 104.875 -22.625 3
1364532923608947395;linaccel/Linear Acceleration Sensor;0.0 -0.013422191 -0.016638756 3
1364532923608917395;orientation/AK8973 Compass;28.765625 0.8125 12.0625 1
1364532923704101395;compass/AK8973 Magnetic Field;-77.75 103.8125 -22.375 3
1364532923704070395;accel/kr3dh;2.0158114 -0.14982383 9.534244 3
1364532923704070395;linaccel/Linear Acceleration Sensor;-0.01342082 -0.0257262 0.019892693 3
1364532923704040395;orientation/AK8973 Compass;29.125 0.859375 11.9375 1
1364532923799255395;compass/AK8973 Magnetic Field;-77.75 103.5625 -21.875 3
1364532923799224395;orientation/AK8973 Compass;29.46875 0.734375 11.984375 1
1364532923799224395;accel/kr3dh;2.0158114 -0.12258313 9.493382 3
1364532923799224395;linaccel/Linear Acceleration Sensor;-0.012301683 0.004986517 -0.024590492 3
1364532923894164395;compass/AK8973 Magnetic Field;-77.75 103.8125 -21.875 3
1364532923894134395;accel/kr3dh;2.0294318 -0.10896278 9.520623 3
1364532923894134395;linaccel/Linear Acceleration Sensor;0.0038638115 0.022864886 0.0020112991 3
1364532923894103395;orientation/AK8973 Compass;29.796875 0.640625 12.03125 1
1364532923989898395;compass/AK8973 Magnetic Field;-77.5 103.5625 -21.625 3
1364532923989868395;accel/kr3dh;2.0294318 -0.095342435 9.547864 3
1364532923989868395;linaccel/Linear Acceleration Sensor;0.0067055225 0.0372814 0.030870438 3
1364532923989806395;orientation/AK8973 Compass;30.09375 0.5625 12.0 1
1364532924084045395;orientation/AK8973 Compass;30.375 0.734375 11.859375 1
1364532924084045395;accel/kr3dh;2.002191 -0.12258313 9.520623 3
1364532924084045395;compass/AK8973 Magnetic Field;-77.5 103.8125 -21.875 3
1364532924084045395;linaccel/Linear Acceleration Sensor;-0.019213676 0.0047189817 0.0038833618 3
1364532924196258789;wifi;c0:c1:c0:23:05:83,UNKNOWN,-63 00:24:14:31:e6:21,UNKNOWN,-87 00:24:14:31:eb:b1,UNKNOWN,-90 00:24:14:31:f6:e3,UNKNOWN,-66 00:24:14:31:e6:23,UNKNOWN,-76 00:24:14:31:eb:b3,UNKNOWN,-91 00:24:14:31:f6:e9,UNKNOWN,-67 00:24:14:31:f6:e4,UNKNOWN,-68 00:24:14:31:f6:e0,UNKNOWN,-68 00:24:14:31:f6:e2,UNKNOWN,-67 00:24:14:31:e6:29,UNKNOWN,-76 00:24:14:31:e6:24,UNKNOWN,-76 00:24:14:31:e6:22,UNKNOWN,-76 00:24:14:31:e6:20,UNKNOWN,-86 00:24:14:31:eb:b9,UNKNOWN,-89 00:24:14:31:eb:b0,UNKNOWN,-90 00:24:14:31:eb:b4,UNKNOWN,-91 00:24:14:31:eb:b2,UNKNOWN,-93 00:24:14:31:f9:42,UNKNOWN,-94 00:24:14:31:f9:44,UNKNOWN,-94 
1364532924191711395;compass/AK8973 Magnetic Field;-78.0 103.8125 -22.125 3
1364532924191680395;accel/kr3dh;2.0158114 -0.10896278 9.507003 3
1364532924191680395;linaccel/Linear Acceleration Sensor;-0.005125761 0.008013405 -0.013510704 3
1364532924191619395;orientation/AK8973 Compass;30.640625 0.640625 11.984375 1
1364532924201000000;latLngE7Network;378748694 -1222585045 55.0 -1.0 -1.0
1364532924284789395;accel/kr3dh;2.0294318 -0.12258313 9.507003 3
