1354231148931244628;metadata_log_format;3 # nanosecond timing
1354231148932404296;metadata_system_time;1354231148932
1354231148933472411;metadata_surveyName;/sdcard/LocationTracker/1354231148918.txt
1354231148934662597;metadata_notes;
1354231148935913817;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354231137876000000;latLngE7LastKnown;378753994 -1222587424 50.0 -1.0 -1.0
1354231149001282410;compass/AK8973 Magnetic Field;30.125 -7.8125 -29.5 3
1354231149001251410;orientation/AK8973 Compass;304.1875 -2.859375 -3.421875 1
1354231149001251410;accel/kr3dh;-0.58567494 0.4903325 9.80665 3
1354231149001251410;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354231149093414410;orientation/AK8973 Compass;280.8125 -2.796875 -3.015625 1
1354231149093414410;accel/kr3dh;-0.51757324 0.47671217 9.779409 3
1354231149093414410;compass/AK8973 Magnetic Field;30.125 -7.8125 -28.5 3
1354231149093414410;linaccel/Linear Acceleration Sensor;0.06720126 -0.013440281 -0.026880264 3
1354231149190430410;compass/AK8973 Magnetic Field;30.125 -7.8125 -29.5 3
1354231149190399410;accel/kr3dh;-0.58567494 0.3949901 9.697687 3
1354231149190399410;linaccel/Linear Acceleration Sensor;-0.005547166 -0.09274745 -0.10504627 3
1354231149190368410;orientation/AK8973 Compass;268.875 -2.328125 -3.4375 1
1354231149288818410;compass/AK8973 Magnetic Field;30.6875 -7.8125 -29.25 3
1354231149288788410;accel/kr3dh;-0.58567494 0.44947147 9.765789 3
1354231149288788410;linaccel/Linear Acceleration Sensor;-0.014009893 -0.028936565 -0.024928093 3
1354231149288727410;orientation/AK8973 Compass;263.1875 -2.625 -3.421875 1
1354231149384491410;accel/kr3dh;-0.44947147 0.47671217 9.80665 3
1354231149384491410;compass/AK8973 Magnetic Field;30.125 -8.0625 -28.75 3
1354231149384491410;linaccel/Linear Acceleration Sensor;0.114275694 0.014322579 0.034605026 3
