1354058482178580323;metadata_log_format;3 # nanosecond timing
1354058482179343263;metadata_system_time;1354058482179
1354058482179709474;metadata_surveyName;/sdcard/LocationTracker/1354058482160.txt
1354058482180258790;metadata_notes;
1354058482180747071;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354054887114000000;latLngE7LastKnown;378753841 -1222588633 50.0 -1.0 -1.0
1354058482230154924;orientation/AK8973 Compass;303.26563 -0.171875 -0.0 1
1354058482230154924;accel/kr3dh;0.0 0.027240695 9.820271 3
1354058482230154924;compass/AK8973 Magnetic Field;32.1875 24.4375 -9.3125 3
1354058482230154924;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354058482322347924;orientation/AK8973 Compass;303.59375 0.0 -0.0 1
1354058482322347924;accel/kr3dh;0.0 -0.0 9.847511 3
1354058482322347924;compass/AK8973 Magnetic Field;33.1875 26.5 -10.3125 3
1354058482322347924;linaccel/Linear Acceleration Sensor;0.0 -0.026880153 0.02687931 3
1354058482416311924;accel/kr3dh;0.0 0.027240695 9.915613 3
1354058482416311924;compass/AK8973 Magnetic Field;34.1875 25.5 -11.3125 3
1354058482416311924;linaccel/Linear Acceleration Sensor;0.0 0.0021092705 0.091890335 3
1354058482416280924;orientation/AK8973 Compass;303.79688 -0.171875 -0.0 1
1354058482508871924;compass/AK8973 Magnetic Field;32.9375 25.5 -10.0625 3
1354058482508840924;orientation/AK8973 Compass;304.04688 0.171875 -0.3125 1
1354058482508840924;accel/kr3dh;-0.05448139 -0.027240695 9.724928 3
1354058482508840924;linaccel/Linear Acceleration Sensor;-0.053751778 -0.04851807 -0.10668373 3
1354058482602132924;accel/kr3dh;0.05448139 0.05448139 9.942854 3
1354058482602132924;compass/AK8973 Magnetic Field;32.6875 25.5 -10.5625 3
1354058482602132924;linaccel/Linear Acceleration Sensor;0.057922225 0.038734384 0.102163315 3
1354058482602102924;orientation/AK8973 Compass;304.29688 -0.3125 0.3125 1
1354058482695730924;compass/AK8973 Magnetic Field;32.4375 25.5 -10.8125 3
1354058482695699924;accel/kr3dh;0.06810174 0.040861044 9.915613 3
1354058482695699924;linaccel/Linear Acceleration Sensor;0.073396295 0.029180828 0.06859112 3
1354058482695669924;orientation/AK8973 Compass;304.53125 -0.21875 0.390625 1
1354058482791769924;compass/AK8973 Magnetic Field;31.9375 25.25 -10.5625 3
1354058482791738924;accel/kr3dh;0.027240695 0.027240695 9.847511 3
1354058482791738924;linaccel/Linear Acceleration Sensor;0.025869412 0.013550267 -0.008379936 3
1354058482791677924;orientation/AK8973 Compass;304.76563 -0.171875 0.171875 1
1354058482888784924;compass/AK8973 Magnetic Field;31.9375 25.5 -10.8125 3
1354058482888753924;orientation/AK8973 Compass;305.01563 -0.484375 -0.171875 1
1354058482888753924;accel/kr3dh;-0.027240695 0.08172209 9.915613 3
1354058482888753924;linaccel/Linear Acceleration Sensor;-0.04421789 0.05906315 0.044875145 3
1354058482987630924;compass/AK8973 Magnetic Field;31.6875 26.0 -10.3125 3
1354058482987600924;accel/kr3dh;0.040861044 -0.08172209 9.874752 3
1354058482987600924;linaccel/Linear Acceleration Sensor;0.011379078 -0.11485976 -0.01011467 3
1354058482987508924;orientation/AK8973 Compass;305.28125 0.484375 0.21875 1
1354058483083547924;orientation/AK8973 Compass;305.53125 0.0 0.21875 1
1354058483083547924;accel/kr3dh;0.040861044 -0.0 9.901993 3
1354058483083547924;compass/AK8973 Magnetic Field;31.4375 25.75 -10.0625 3
1354058483083547924;linaccel/Linear Acceleration Sensor;0.010437949 -0.03510592 0.009815216 3
1354058483202719727;wifi;00:17:df:a7:4c:f2,UNKNOWN,-82 00:22:90:39:07:12,UNKNOWN,-87 dc:7b:94:35:25:02,UNKNOWN,-89 00:23:04:89:db:10,UNKNOWN,-92 00:22:90:39:07:15,UNKNOWN,-84 00:17:df:a7:4c:f5,UNKNOWN,-84 00:17:df:a7:4c:f1,UNKNOWN,-82 00:17:df:a7:4c:f6,UNKNOWN,-83 00:17:df:a7:4c:f0,UNKNOWN,-83 00:22:90:39:07:16,UNKNOWN,-85 00:22:90:39:07:11,UNKNOWN,-86 00:22:90:39:07:10,UNKNOWN,-87 00:26:cb:b9:54:70,UNKNOWN,-90 00:23:04:89:db:12,UNKNOWN,-93 dc:7b:94:35:25:06,UNKNOWN,-93 00:17:df:a7:33:16,UNKNOWN,-95 dc:7b:94:35:25:00,UNKNOWN,-92 
1354058483182668924;compass/AK8973 Magnetic Field;31.4375 26.25 -9.8125 3
1354058483182607924;accel/kr3dh;0.040861044 -0.0 9.80665 3
1354058483182607924;linaccel/Linear Acceleration Sensor;0.015043391 -0.02235549 -0.08586979 3
1354058483182577924;orientation/AK8973 Compass;305.79688 0.0 0.25 1
1354058483196000000;latLngE7Network;378754452 -1222586619 50.0 -1.0 -1.0
1354058483276479924;compass/AK8973 Magnetic Field;31.4375 26.0 -10.0625 3
1354058483276449924;orientation/AK8973 Compass;306.03125 -0.3125 0.25 1
1354058483276449924;accel/kr3dh;0.040861044 0.05448139 9.833891 3
1354058483276449924;linaccel/Linear Acceleration Sensor;0.015330838 0.05006286 -0.051761627 3
1354058483374898924;compass/AK8973 Magnetic Field;31.9375 25.5 -10.3125 3
1354058483374868924;accel/kr3dh;-0.027240695 0.027240695 9.847511 3
1354058483374868924;linaccel/Linear Acceleration Sensor;-0.057160184 0.03208268 -0.022206306 3
1354058483374807924;orientation/AK8973 Compass;306.20313 -0.171875 -0.171875 1
1354058483472311924;compass/AK8973 Magnetic Field;32.4375 25.5 -9.8125 3
1354058483472280924;accel/kr3dh;-0.027240695 0.027240695 9.874752 3
1354058483472280924;linaccel/Linear Acceleration Sensor;-0.057677567 0.02545929 0.023237228 3
1354058483472250924;orientation/AK8973 Compass;306.32813 -0.171875 -0.171875 1
1354058483569082924;compass/AK8973 Magnetic Field;32.1875 25.25 -10.3125 3
