1354064858408979249;metadata_log_format;3 # nanosecond timing
1354064858409803223;metadata_system_time;1354064858409
1354064858410169434;metadata_surveyName;/sdcard/LocationTracker/1354064858397.txt
1354064858410688233;metadata_notes;
1354064858411207032;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354062270312000000;latLngE7LastKnown;378754363 -1222586981 50.0 -1.0 -1.0
1354064858475812634;accel/kr3dh;-0.92618364 0.24516626 8.962189 3
1354064858475812634;compass/AK8973 Magnetic Field;-7.25 45.625 -45.6875 3
1354064858475812634;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354064858475781634;orientation/AK8973 Compass;327.5 -1.5625 -5.875 1
1354064858568463634;accel/kr3dh;-0.6537767 0.13620348 10.092678 3
1354064858568463634;compass/AK8973 Magnetic Field;-8.25 46.6875 -42.6875 3
1354064858568463634;linaccel/Linear Acceleration Sensor;0.26874334 -0.10749735 1.1152849 3
1354064858568432634;orientation/AK8973 Compass;350.28125 -0.78125 -3.6875 1
1354064858664197634;orientation/AK8973 Compass;2.296875 -0.875 -4.3125 1
1354064858664197634;accel/kr3dh;-0.7354988 0.14982383 9.765789 3
1354064858664197634;compass/AK8973 Magnetic Field;-8.25 44.625 -44.6875 3
1354064858664197634;linaccel/Linear Acceleration Sensor;0.16596901 -0.08517112 0.7008438 3
1354064858761487634;compass/AK8973 Magnetic Field;-8.0 45.375 -44.4375 3
1354064858761456634;accel/kr3dh;-0.7082581 0.12258313 9.901993 3
1354064858761456634;linaccel/Linear Acceleration Sensor;0.14301729 -0.0904287 0.62732506 3
1354064858761426634;orientation/AK8973 Compass;7.953125 -0.703125 -4.09375 1
1354064858859418634;compass/AK8973 Magnetic Field;-8.0 45.375 -44.6875 3
1354064858859387634;orientation/AK8973 Compass;8.3125 -0.703125 -4.171875 1
1354064858859387634;accel/kr3dh;-0.7218784 0.12258313 9.874752 3
1354064858859387634;linaccel/Linear Acceleration Sensor;0.06268561 -0.058129095 0.31808662 3
1354064858957074634;compass/AK8973 Magnetic Field;-7.75 45.125 -45.6875 3
1354064858957013634;accel/kr3dh;-0.7082581 0.095342435 9.888372 3
1354064858957013634;linaccel/Linear Acceleration Sensor;0.021362603 -0.053336136 0.09314346 3
1354064858956982634;orientation/AK8973 Compass;8.640625 -0.5625 -4.09375 1
1354064859054669634;compass/AK8973 Magnetic Field;-8.0 45.375 -45.9375 3
1354064859054639634;accel/kr3dh;-0.7218784 0.14982383 9.833891 3
1354064859054639634;linaccel/Linear Acceleration Sensor;-0.020248592 0.024720117 -0.09027672 3
1354064859054577634;orientation/AK8973 Compass;8.96875 -0.875 -4.203125 1
1354064859152844634;compass/AK8973 Magnetic Field;-8.0 45.375 -46.1875 3
1354064859152814634;accel/kr3dh;-0.6946377 0.12258313 9.861132 3
1354064859152814634;linaccel/Linear Acceleration Sensor;0.0020507574 0.009099968 -0.09010029 3
1354064859152783634;orientation/AK8973 Compass;9.265625 -0.703125 -4.03125 1
1354064859249493634;compass/AK8973 Magnetic Field;-8.0 45.125 -45.9375 3
1354064859249463634;accel/kr3dh;-0.6946377 0.14982383 9.847511 3
1354064859249463634;linaccel/Linear Acceleration Sensor;0.0069383383 0.036286727 -0.07540512 3
1354064859249402634;orientation/AK8973 Compass;9.546875 -0.875 -4.03125 1
1354064859301069092;wifi;00:17:df:a7:4c:f2,UNKNOWN,-76 00:22:90:39:07:12,UNKNOWN,-77 00:22:90:39:70:a2,UNKNOWN,-82 00:22:6b:98:8c:d6,UNKNOWN,-87 00:17:df:a7:33:12,UNKNOWN,-92 00:17:df:a7:4c:f5,UNKNOWN,-75 00:22:90:39:07:15,UNKNOWN,-76 00:17:df:a7:33:15,UNKNOWN,-92 00:17:df:a7:4c:f0,UNKNOWN,-72 00:17:df:a7:4c:f1,UNKNOWN,-73 00:17:df:a7:4c:f6,UNKNOWN,-73 00:22:90:39:07:16,UNKNOWN,-77 00:22:90:39:07:11,UNKNOWN,-78 00:22:90:39:07:10,UNKNOWN,-80 00:22:90:39:70:a1,UNKNOWN,-82 00:22:90:39:70:a6,UNKNOWN,-83 00:22:90:39:70:a0,UNKNOWN,-83 00:17:df:a7:33:11,UNKNOWN,-93 00:17:df:a7:33:16,UNKNOWN,-94 
1354064859283000000;latLngE7Network;378754460 -1222586705 50.0 -1.0 -1.0
1354064859346570634;compass/AK8973 Magnetic Field;-8.0 45.125 -45.6875 3
1354064859346539634;orientation/AK8973 Compass;9.8125 -0.703125 -4.03125 1
1354064859346539634;accel/kr3dh;-0.6946377 0.12258313 9.847511 3
1354064859346539634;linaccel/Linear Acceleration Sensor;0.010752618 0.0013951734 -0.034593582 3
1354064859443799634;compass/AK8973 Magnetic Field;-7.5 44.875 -45.6875 3
1354064859443768634;orientation/AK8973 Compass;10.03125 -0.78125 -4.03125 1
1354064859443768634;accel/kr3dh;-0.6946377 0.13620348 9.861132 3
1354064859443768634;linaccel/Linear Acceleration Sensor;0.009417236 0.0061975867 0.007581711 3
1354064859544354634;compass/AK8973 Magnetic Field;-7.5 44.875 -45.9375 3
1354064859544324634;accel/kr3dh;-0.7082581 0.12258313 9.861132 3
1354064859544324634;linaccel/Linear Acceleration Sensor;-0.008604765 -0.012550093 0.01833725 3
1354064859544293634;orientation/AK8973 Compass;10.234375 -0.703125 -4.109375 1
1354064859643658634;orientation/AK8973 Compass;10.4375 -0.78125 -4.109375 1
1354064859643658634;accel/kr3dh;-0.7082581 0.13620348 9.874752 3
1354064859643658634;compass/AK8973 Magnetic Field;-7.75 45.375 -46.1875 3
1354064859643658634;linaccel/Linear Acceleration Sensor;-0.011399865 8.7083876E-4 0.029654503 3
1354064859736462634;compass/AK8973 Magnetic Field;-7.75 45.125 -46.1875 3
1354064859736432634;orientation/AK8973 Compass;10.640625 -0.703125 -4.171875 1
1354064859736432634;accel/kr3dh;-0.7218784 0.12258313 9.874752 3
1354064859736432634;linaccel/Linear Acceleration Sensor;-0.024010241 -0.010495983 0.02191639 3
1354064859770000000;rawNmea;$GPGSV,4,1,14,01,19,314,,03,18,223,,06,15,208,,09,,,*4E
1354064859779000000;rawNmea;$GPGSV,4,2,14,11,34,303,,14,72,045,,18,19,082,,19,35,248,*77
1354064859784000000;rawNmea;$GPGSV,4,3,14,21,00,137,,22,53,061,,24,04,033,,31,19,163,*70
1354064859788000000;rawNmea;$GPGSV,4,4,14,32,23,282,,27,,,*41
1354064859791000000;rawNmea;$GPGGA,,,,,,0,,,,,,,,*66
1354064859794000000;rawNmea;$GPVTG,,T,,M,,N,,K,N*2C
1354064859798000000;rawNmea;$GPRMC,,V,,,,,,,,,,N*53
1354064859800000000;rawNmea;$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1354064859829388634;orientation/AK8973 Compass;10.859375 -0.703125 -4.109375 1
1354064859829388634;accel/kr3dh;-0.7082581 0.12258313 9.847511 3
1354064859829388634;compass/AK8973 Magnetic Field;-8.25 44.875 -46.1875 3
1354064859829388634;linaccel/Linear Acceleration Sensor;-0.0059061646 -0.007816128 -0.014006615 3
1354064859924298634;compass/AK8973 Magnetic Field;-8.0 44.875 -46.4375 3
1354064859924267634;orientation/AK8973 Compass;11.046875 -0.703125 -4.109375 1
1354064859924267634;accel/kr3dh;-0.7082581 0.12258313 9.861132 3
1354064859924267634;linaccel/Linear Acceleration Sensor;-1.2743473E-4 -0.0053936914 -0.0061187744 3
1354064860021435634;compass/AK8973 Magnetic Field;-8.0 44.375 -46.4375 3
1354064860021405634;accel/kr3dh;-0.7082581 0.12258313 9.888372 3
1354064860021405634;linaccel/Linear Acceleration Sensor;0.003936529 -0.0031026974 0.020282745 3
1354064860021374634;orientation/AK8973 Compass;11.234375 -0.703125 -4.09375 1
1354064860120679687;wifi;00:17:df:a7:4c:f2,UNKNOWN,-70 00:22:90:39:07:12,UNKNOWN,-78 00:22:6b:98:8c:d6,UNKNOWN,-88 00:17:df:a7:4c:f5,UNKNOWN,-69 00:22:90:39:07:15,UNKNOWN,-79 00:23:04:89:cc:85,UNKNOWN,-89 00:17:df:a7:33:15,UNKNOWN,-91 00:17:df:a7:4c:f0,UNKNOWN,-70 00:17:df:a7:4c:f1,UNKNOWN,-71 00:17:df:a7:4c:f6,UNKNOWN,-71 00:22:90:39:07:11,UNKNOWN,-77 00:22:90:39:07:16,UNKNOWN,-79 00:22:90:39:07:10,UNKNOWN,-80 00:26:cb:b9:54:70,UNKNOWN,-80 00:22:90:39:70:a6,UNKNOWN,-86 00:22:90:39:70:a1,UNKNOWN,-86 00:17:df:a7:33:11,UNKNOWN,-92 00:17:df:a7:33:16,UNKNOWN,-92 00:17:df:a7:33:10,UNKNOWN,-93 
1354064860118786634;compass/AK8973 Magnetic Field;-8.5625 44.375 -45.9375 3
1354064860118756634;accel/kr3dh;-0.6946377 0.12258313 9.847511 3
1354064860118756634;linaccel/Linear Acceleration Sensor;0.018107712 -0.0011430755 -0.019001007 3
1354064860118695634;orientation/AK8973 Compass;11.453125 -0.703125 -4.03125 1
1354064860211896634;accel/kr3dh;-0.7082581 0.12258313 9.874752 3
1354064860211896634;compass/AK8973 Magnetic Field;-8.25 44.625 -45.9375 3
1354064860211896634;linaccel/Linear Acceleration Sensor;0.0021517277 8.34316E-5 0.00898838 3
1354064860211865634;orientation/AK8973 Compass;11.625 -0.703125 -4.109375 1
1354064860304608634;accel/kr3dh;-0.6946377 0.12258313 9.861132 3
1354064860304608634;compass/AK8973 Magnetic Field;-8.5625 44.875 -45.1875 3
1354064860304608634;linaccel/Linear Acceleration Sensor;0.012056708 5.657971E-4 -0.004778862 3
1354064860304577634;orientation/AK8973 Compass;11.796875 -0.703125 -4.03125 1
