1354130734204918212;metadata_log_format;3 # nanosecond timing
1354130734206474609;metadata_system_time;1354130734206
1354130734208000488;metadata_surveyName;/sdcard/LocationTracker/1354130734195.txt
1354130734209678954;metadata_notes;
1354130734211357421;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354130721290000000;latLngE7LastKnown;378754319 -1222587301 50.0 -1.0 -1.0
1354130734284172155;accel/kr3dh;-0.44947147 0.013620348 9.343558 3
1354130734284172155;compass/AK8973 Magnetic Field;-23.4375 42.625 -47.75 3
1354130734284172155;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354130734284141155;orientation/AK8973 Compass;8.484375 -0.078125 -2.734375 1
1354130734376152155;compass/AK8973 Magnetic Field;-21.4375 42.625 -46.6875 3
1354130734376121155;orientation/AK8973 Compass;18.515625 0.328125 -1.953125 1
1354130734376121155;accel/kr3dh;-0.32688835 -0.05448139 9.602345 3
1354130734376121155;linaccel/Linear Acceleration Sensor;0.12097448 -0.06720806 0.25539112 3
1354130734469841155;accel/kr3dh;-0.35412905 -0.040861044 9.534244 3
1354130734469841155;compass/AK8973 Magnetic Field;-23.4375 42.625 -46.6875 3
1354130734469841155;linaccel/Linear Acceleration Sensor;0.08459067 -0.048487082 0.16813564 3
1354130734469810155;orientation/AK8973 Compass;24.59375 0.25 -2.125 1
1354130734563224155;compass/AK8973 Magnetic Field;-22.6875 42.625 -46.9375 3
1354130734563194155;accel/kr3dh;-0.38136974 -0.027240695 9.547864 3
1354130734563194155;linaccel/Linear Acceleration Sensor;0.036124736 -0.022935906 0.13679409 3
1354130734563163155;orientation/AK8973 Compass;24.9375 0.171875 -2.296875 1
1354130734658012155;orientation/AK8973 Compass;25.25 0.078125 -2.125 1
1354130734658012155;accel/kr3dh;-0.35412905 -0.013620348 9.479762 3
1354130734658012155;linaccel/Linear Acceleration Sensor;0.035291433 0.0062864693 0.007618904 3
1354130734753471155;compass/AK8973 Magnetic Field;-22.9375 42.875 -46.9375 3
1354130734753441155;accel/kr3dh;-0.38136974 -0.05448139 9.534244 3
1354130734753441155;linaccel/Linear Acceleration Sensor;-0.014093906 -0.02307133 0.012764931 3
1354130734753379155;orientation/AK8973 Compass;25.5625 0.34375 -2.296875 1
1354130734849479155;compass/AK8973 Magnetic Field;-22.6875 42.625 -47.1875 3
1354130734849449155;accel/kr3dh;-0.40861043 -0.027240695 9.507003 3
1354130734849449155;linaccel/Linear Acceleration Sensor;-0.050055683 0.008494133 -0.034926414 3
1354130734849388155;orientation/AK8973 Compass;25.84375 0.171875 -2.46875 1
1354130734945884155;compass/AK8973 Magnetic Field;-23.1875 42.875 -48.0 3
1354130734945854155;accel/kr3dh;-0.3405087 -0.040861044 9.520623 3
1354130734945854155;linaccel/Linear Acceleration Sensor;0.021719515 -0.0047613494 -0.018000603 3
1354130734945823155;orientation/AK8973 Compass;26.125 0.25 -2.046875 1
