1354062127743437012;metadata_log_format;3 # nanosecond timing
1354062127745084961;metadata_system_time;1354062127745
1354062127746397217;metadata_surveyName;/sdcard/LocationTracker/1354062127733.txt
1354062127748502930;metadata_notes;
1354062127749967774;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354062117028000000;latLngE7LastKnown;378754319 -1222587301 50.0 -1.0 -1.0
1354062127801267425;compass/AK8973 Magnetic Field;33.1875 8.3125 -17.375 3
1354062127801236425;orientation/AK8973 Compass;317.125 3.96875 -0.0 1
1354062127801236425;accel/kr3dh;0.0 -0.6810174 9.79303 3
1354062127801236425;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354062127894193425;orientation/AK8973 Compass;299.25 3.953125 0.3125 1
1354062127894193425;accel/kr3dh;0.05448139 -0.6810174 9.901993 3
1354062127894193425;compass/AK8973 Magnetic Field;35.1875 8.3125 -17.375 3
1354062127894193425;linaccel/Linear Acceleration Sensor;0.05374083 0.0 0.107481 3
1354062127989194425;compass/AK8973 Magnetic Field;34.1875 7.3125 -17.375 3
1354062127989164425;accel/kr3dh;0.040861044 -0.667397 9.861132 3
1354062127989164425;linaccel/Linear Acceleration Sensor;0.035930682 0.013422012 0.0584383 3
1354062127989133425;orientation/AK8973 Compass;289.70313 3.859375 0.21875 1
1354062128084775425;compass/AK8973 Magnetic Field;34.4375 8.0625 -17.375 3
1354062128084745425;accel/kr3dh;0.040861044 -0.667397 9.833891 3
1354062128084745425;linaccel/Linear Acceleration Sensor;0.026029795 0.012293279 0.012928963 3
1354062128084714425;orientation/AK8973 Compass;285.48438 3.890625 0.21875 1
1354062128179441425;compass/AK8973 Magnetic Field;34.6875 8.0625 -17.375 3
1354062128179410425;accel/kr3dh;0.05448139 -0.667397 9.874752 3
1354062128179410425;linaccel/Linear Acceleration Sensor;0.026448913 0.0095540285 0.032152176 3
1354062128179349425;orientation/AK8973 Compass;285.21875 3.859375 0.3125 1
1354062128276975425;compass/AK8973 Magnetic Field;34.4375 8.0625 -17.375 3
1354062128276944425;accel/kr3dh;0.040861044 -0.7082581 9.847511 3
1354062128276944425;linaccel/Linear Acceleration Sensor;8.25312E-4 -0.034716427 -0.010511398 3
1354062128276914425;orientation/AK8973 Compass;284.96875 4.109375 0.21875 1
1354062128374479425;compass/AK8973 Magnetic Field;34.1875 8.3125 -17.375 3
1354062128374448425;accel/kr3dh;0.040861044 -0.6401563 9.861132 3
