1364532754736531248;metadata_log_format;3 # nanosecond timing
1364532754740254393;metadata_system_time;1364532754740
1364532754741719236;metadata_surveyName;/sdcard/LocationTracker/1364532754715.txt
1364532754744069090;metadata_notes;
1364532754746052732;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1364532354982000000;latLngE7LastKnown;378748374 -1222584630 55.0 -1.0 -1.0
1364532754828693922;accel/kr3dh;1.4301366 -0.13620348 9.561484 3
1364532754828693922;compass/AK8973 Magnetic Field;-63.5625 73.5625 3.6875 3
1364532754828693922;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1364532754828662922;orientation/AK8973 Compass;29.71875 0.8125 8.515625 1
1364532754920734922;orientation/AK8973 Compass;35.828125 0.890625 8.53125 1
1364532754920734922;accel/kr3dh;1.4437568 -0.14982383 9.602345 3
1364532754920734922;compass/AK8973 Magnetic Field;-66.625 73.5625 1.625 3
1364532754920734922;linaccel/Linear Acceleration Sensor;0.013441086 -0.013441041 0.040323257 3
1364532755018787922;compass/AK8973 Magnetic Field;-65.625 71.5625 2.625 3
1364532755018756922;orientation/AK8973 Compass;36.234375 0.8125 8.359375 1
1364532755018756922;accel/kr3dh;1.4165162 -0.13620348 9.629586 3
1364532755018756922;linaccel/Linear Acceleration Sensor;-0.0145276785 0.0011271834 0.063622475 3
1364532755115222922;accel/kr3dh;1.4165162 -0.13620348 9.643207 3
1364532755115222922;compass/AK8973 Magnetic Field;-65.375 73.0625 2.625 3
1364532755115222922;linaccel/Linear Acceleration Sensor;-0.015018821 0.0027947575 0.066150665 3
1364532755115192922;orientation/AK8973 Compass;36.578125 0.8125 8.359375 1
1364532755213886922;compass/AK8973 Magnetic Field;-66.375 72.8125 2.125 3
1364532755213855922;accel/kr3dh;1.3756552 -0.14982383 9.643207 3
1364532755213855922;linaccel/Linear Acceleration Sensor;-0.053470254 -0.009397492 0.046611786 3
1364532755213794922;orientation/AK8973 Compass;36.921875 0.875 8.109375 1
1364532755313495922;accel/kr3dh;1.4028958 -0.13620348 9.615966 3
1364532755313495922;compass/AK8973 Magnetic Field;-66.125 72.5625 2.125 3
1364532755313495922;linaccel/Linear Acceleration Sensor;-0.018321633 0.004852012 -0.0028181076 3
1364532755313465922;orientation/AK8973 Compass;37.25 0.8125 8.3125 1
1364532755410144922;compass/AK8973 Magnetic Field;-66.625 72.8125 2.125 3
1364532755410114922;accel/kr3dh;1.4165162 -0.14982383 9.602345 3
1364532755410114922;linaccel/Linear Acceleration Sensor;0.006560445 -0.008345559 -0.031538963 3
1364532755410083922;orientation/AK8973 Compass;37.5625 0.890625 8.390625 1
1364532755506031922;accel/kr3dh;1.4165162 -0.13620348 9.629586 3
1364532755506031922;compass/AK8973 Magnetic Field;-66.625 72.5625 2.125 3
1364532755506031922;linaccel/Linear Acceleration Sensor;0.015382171 0.005887747 -0.007414818 3
1364532755506000922;orientation/AK8973 Compass;37.859375 0.8125 8.359375 1
1364532755588307373;wifi;c0:c1:c0:23:05:83,UNKNOWN,-54 00:24:14:31:e6:21,UNKNOWN,-64 00:24:14:31:f6:e1,UNKNOWN,-67 00:24:14:31:eb:b1,UNKNOWN,-92 00:24:14:31:f8:a1,UNKNOWN,-95 00:24:14:31:ed:71,UNKNOWN,-91 00:24:14:31:e6:23,UNKNOWN,-66 00:24:14:31:f6:e3,UNKNOWN,-72 00:24:14:31:f9:43,UNKNOWN,-88 00:24:14:31:f8:a3,UNKNOWN,-91 00:24:14:31:eb:b3,UNKNOWN,-95 00:24:14:31:e6:29,UNKNOWN,-65 00:24:14:31:e6:22,UNKNOWN,-65 00:24:14:31:e6:24,UNKNOWN,-66 00:24:14:31:f6:e0,UNKNOWN,-66 00:24:14:31:f6:e9,UNKNOWN,-67 00:24:14:31:f6:e2,UNKNOWN,-72 00:24:14:31:f6:e4,UNKNOWN,-72 00:24:14:31:f9:49,UNKNOWN,-88 00:24:14:31:f9:42,UNKNOWN,-89 00:24:14:31:f9:44,UNKNOWN,-89 00:24:14:31:eb:b0,UNKNOWN,-91 00:24:14:31:f8:a4,UNKNOWN,-92 00:24:14:31:f8:a2,UNKNOWN,-93 00:24:14:31:eb:b9,UNKNOWN,-93 00:24:14:31:f9:40,UNKNOWN,-93 00:24:14:31:eb:b4,UNKNOWN,-94 00:24:14:31:eb:b2,UNKNOWN,-95 
1364532755603931922;compass/AK8973 Magnetic Field;-65.875 72.8125 2.375 3
1364532755603870922;accel/kr3dh;1.4028958 -0.14982383 9.602345 3
1364532755603870922;linaccel/Linear Acceleration Sensor;0.0034011602 -0.0070964843 -0.02790165 3
1364532755603839922;orientation/AK8973 Compass;38.125 0.890625 8.3125 1
1364532755593000000;latLngE7Network;378748905 -1222585469 55.0 -1.0 -1.0
1364532755696979922;accel/kr3dh;1.4301366 -0.14982383 9.602345 3
1364532755696979922;compass/AK8973 Magnetic Field;-65.625 73.0625 2.375 3
1364532755696979922;linaccel/Linear Acceleration Sensor;0.026632547 -0.006519571 -0.018809319 3
1364532755696949922;orientation/AK8973 Compass;38.359375 0.890625 8.484375 1
1364532755796619922;compass/AK8973 Magnetic Field;-65.125 73.0625 2.125 3
1364532755796588922;accel/kr3dh;1.4301366 -0.13620348 9.615966 3
1364532755796588922;linaccel/Linear Acceleration Sensor;0.019947052 0.0079713315 0.0027770996 3
1364532755796527922;orientation/AK8973 Compass;38.5625 0.8125 8.453125 1
1364532755891132922;compass/AK8973 Magnetic Field;-65.375 73.3125 2.125 3
1364532755891101922;accel/kr3dh;1.4573772 -0.13620348 9.588725 3
1364532755891101922;linaccel/Linear Acceleration Sensor;0.040231943 0.008633763 -0.019359589 3
1364532755891071922;orientation/AK8973 Compass;38.75 0.8125 8.640625 1
1364532755987995922;compass/AK8973 Magnetic Field;-65.625 73.3125 2.375 3
1364532755987964922;accel/kr3dh;1.4165162 -0.13620348 9.588725 3
1364532755987964922;linaccel/Linear Acceleration Sensor;-0.008611321 0.00786902 -0.016052246 3
