1364531690074399414;metadata_log_format;3 # nanosecond timing
1364531690075925293;metadata_system_time;1364531690075
1364531690077451172;metadata_surveyName;/sdcard/LocationTracker/1364531690065.txt
1364531690079434815;metadata_notes;
1364531690080869141;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1364531672000000000;latLngE7LastKnown;378749837 -1222586128 55.0 -1.0 -1.0
1364531690131466296;compass/AK8973 Magnetic Field;-23.125 56.4375 -0.375 3
1364531690131436296;orientation/AK8973 Compass;18.28125 -0.34375 0.34375 1
1364531690131436296;accel/kr3dh;0.05448139 0.05448139 9.697687 3
1364531690131436296;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1364531690223691296;accel/kr3dh;0.08172209 0.05448139 9.711308 3
1364531690223691296;compass/AK8973 Magnetic Field;-23.125 56.4375 0.625 3
1364531690223691296;linaccel/Linear Acceleration Sensor;0.02687937 -3.7252903E-9 0.013441086 3
1364531690223660296;orientation/AK8973 Compass;18.53125 -0.3125 0.484375 1
1364531690318387296;compass/AK8973 Magnetic Field;-24.125 56.4375 -0.375 3
1364531690318356296;accel/kr3dh;0.08172209 0.06810174 9.697687 3
1364531690318356296;linaccel/Linear Acceleration Sensor;0.024711803 0.013424009 -0.0010662079 3
1364531690318326296;orientation/AK8973 Compass;18.8125 -0.390625 0.484375 1
1364531690412106296;compass/AK8973 Magnetic Field;-23.625 56.6875 -0.375 3
1364531690412076296;orientation/AK8973 Compass;19.046875 -0.3125 0.3125 1
1364531690412076296;accel/kr3dh;0.05448139 0.05448139 9.765789 3
1364531690412076296;linaccel/Linear Acceleration Sensor;-0.0074880347 -0.0010862313 0.06449509 3
1364531690506894296;compass/AK8973 Magnetic Field;-23.375 56.9375 -0.125 3
1364531690506863296;accel/kr3dh;0.06810174 0.08172209 9.697687 3
1364531690506863296;linaccel/Linear Acceleration Sensor;2.7671456E-4 0.024147607 -0.0093307495 3
1364531690506802296;orientation/AK8973 Compass;19.25 -0.484375 0.390625 1
1364531690605527296;compass/AK8973 Magnetic Field;-23.625 56.9375 -0.375 3
1364531690605496296;accel/kr3dh;0.05448139 0.08172209 9.697687 3
1364531690605496296;linaccel/Linear Acceleration Sensor;-0.016198177 0.0205311 -0.01748848 3
1364531690605466296;orientation/AK8973 Compass;19.453125 -0.484375 0.34375 1
1364531690699185296;orientation/AK8973 Compass;19.609375 -0.390625 0.34375 1
1364531690699185296;accel/kr3dh;0.05448139 0.06810174 9.697687 3
1364531690699185296;compass/AK8973 Magnetic Field;-23.375 57.6875 0.125 3
1364531690699185296;linaccel/Linear Acceleration Sensor;-0.014605273 0.0018728748 -0.021959305 3
1364531690792935296;compass/AK8973 Magnetic Field;-23.125 57.6875 1.125 3
1364531690792904296;accel/kr3dh;0.05448139 0.08172209 9.697687 3
1364531690792904296;linaccel/Linear Acceleration Sensor;-0.010058586 0.0099611655 -0.019200325 3
1364531690792874296;orientation/AK8973 Compass;19.75 -0.484375 0.34375 1
1364531690886716296;accel/kr3dh;0.05448139 0.05448139 9.697687 3
1364531690886716296;compass/AK8973 Magnetic Field;-22.875 57.6875 1.125 3
1364531690886716296;linaccel/Linear Acceleration Sensor;-0.004942309 -0.0210866 -0.0114507675 3
1364531690886685296;orientation/AK8973 Compass;19.875 -0.34375 0.34375 1
1364531690950162355;wifi;00:24:14:31:f8:a1,UNKNOWN,-76 00:24:14:31:e6:21,UNKNOWN,-80 00:24:14:31:f9:41,UNKNOWN,-86 00:24:14:31:f8:a3,UNKNOWN,-76 00:24:14:31:f9:43,UNKNOWN,-82 00:24:14:31:e6:23,UNKNOWN,-83 00:24:14:31:f2:e3,UNKNOWN,-97 00:24:14:31:f8:a9,UNKNOWN,-76 00:24:14:31:f8:a0,UNKNOWN,-77 00:24:14:31:e6:29,UNKNOWN,-79 00:24:14:31:e6:20,UNKNOWN,-80 00:24:14:31:f9:42,UNKNOWN,-82 00:24:14:31:f9:44,UNKNOWN,-82 00:24:14:31:f9:40,UNKNOWN,-84 00:24:14:31:f9:49,UNKNOWN,-84 00:24:14:31:e6:24,UNKNOWN,-85 00:24:14:31:f8:a2,UNKNOWN,-86 00:24:14:31:f8:a4,UNKNOWN,-87 
1364531690945000000;latLngE7Network;378749393 -1222584239 55.0 -1.0 -1.0
1364531690981534296;compass/AK8973 Magnetic Field;-22.375 57.6875 1.375 3
1364531690981503296;accel/kr3dh;0.05448139 0.06810174 9.697687 3
1364531690981503296;linaccel/Linear Acceleration Sensor;-0.0010558777 -0.007868655 -0.0036067963 3
1364531690981473296;orientation/AK8973 Compass;19.953125 -0.390625 0.34375 1
1364531691075253296;orientation/AK8973 Compass;20.078125 -0.390625 0.34375 1
1364531691075284296;compass/AK8973 Magnetic Field;-22.875 56.9375 0.875 3
1364531691169400296;compass/AK8973 Magnetic Field;-23.125 56.9375 0.375 3
1364531691169369296;accel/kr3dh;0.05448139 0.095342435 9.765789 3
1364531691169369296;linaccel/Linear Acceleration Sensor;0.0017757602 0.025996305 0.063939095 3
1364531691169308296;orientation/AK8973 Compass;20.203125 -0.5625 0.3125 1
1364531691263058296;accel/kr3dh;0.08172209 0.040861044 9.765789 3
1364531691263058296;compass/AK8973 Magnetic Field;-23.875 56.6875 0.375 3
1364531691263058296;linaccel/Linear Acceleration Sensor;0.028605469 -0.027533997 0.05480957 3
1364531691263028296;orientation/AK8973 Compass;20.375 -0.25 0.484375 1
1364531691355832296;accel/kr3dh;0.095342435 0.05448139 9.697687 3
1364531691355832296;compass/AK8973 Magnetic Field;-24.375 56.9375 -0.125 3
1364531691355832296;linaccel/Linear Acceleration Sensor;0.03895079 -0.015045468 -0.029396057 3
1364531691355801296;orientation/AK8973 Compass;20.546875 -0.34375 0.5625 1
1364531691449765296;compass/AK8973 Magnetic Field;-23.375 56.9375 0.125 3
1364531691449734296;accel/kr3dh;0.05448139 0.05448139 9.765789 3
1364531691449734296;linaccel/Linear Acceleration Sensor;-0.008496042 -0.013845462 0.02427578 3
1364531691449704296;orientation/AK8973 Compass;20.65625 -0.3125 0.3125 1
1364531691543484296;accel/kr3dh;0.06810174 0.040861044 9.670447 3
1364531691543484296;compass/AK8973 Magnetic Field;-23.125 56.9375 -0.125 3
1364531691543484296;linaccel/Linear Acceleration Sensor;-0.0025068074 -0.02243204 -0.07627201 3
1364531691543454296;orientation/AK8973 Compass;20.75 -0.25 0.390625 1
1364531691636227296;orientation/AK8973 Compass;20.828125 -0.34375 0.5625 1
1364531691636227296;accel/kr3dh;0.095342435 0.05448139 9.684067 3
1364531691636227296;compass/AK8973 Magnetic Field;-23.125 57.4375 -0.125 3
1364531691636227296;linaccel/Linear Acceleration Sensor;0.020073913 -0.0021817423 -0.056998253 3
1364531691698000000;rawNmea;$GPGSV,3,1,11,01,16,047,,04,17,163,,08,25,129,,09,84,296,*75
1364531691702000000;rawNmea;$GPGSV,3,2,11,11,01,036,,15,31,271,,17,84,091,,24,20,313,*79
1364531691705000000;rawNmea;$GPGSV,3,3,11,26,34,219,,28,45,057,,27,,,*7C
1364531691736386717;wifi;00:24:14:31:f8:a1,UNKNOWN,-78 00:24:14:31:e6:21,UNKNOWN,-81 00:24:14:31:f9:41,UNKNOWN,-86 c0:c1:c0:23:05:83,UNKNOWN,-83 00:24:14:31:f6:e1,UNKNOWN,-92 00:24:14:31:f9:43,UNKNOWN,-82 00:24:14:31:e6:23,UNKNOWN,-86 00:24:14:31:f8:a3,UNKNOWN,-89 00:24:14:31:f8:a9,UNKNOWN,-76 00:24:14:31:f8:a0,UNKNOWN,-78 00:24:14:31:e6:29,UNKNOWN,-81 00:24:14:31:e6:20,UNKNOWN,-82 00:24:14:31:f9:44,UNKNOWN,-83 00:24:14:31:f9:42,UNKNOWN,-85 00:24:14:31:f9:40,UNKNOWN,-87 00:24:14:31:f9:49,UNKNOWN,-87 00:24:14:31:e6:22,UNKNOWN,-87 00:24:14:31:f8:a2,UNKNOWN,-90 00:24:14:31:f6:e4,UNKNOWN,-90 00:24:14:31:f6:e9,UNKNOWN,-91 00:24:14:31:f2:22,UNKNOWN,-94 
1364531691730893296;compass/AK8973 Magnetic Field;-23.375 57.1875 0.125 3
1364531691730862296;accel/kr3dh;0.05448139 0.05448139 9.697687 3
1364531691730862296;linaccel/Linear Acceleration Sensor;-0.021718811 0.0033788346 -0.02848053 3
1364531691730832296;orientation/AK8973 Compass;20.921875 -0.34375 0.34375 1
1364531691742000000;rawNmea;$GPGGA,,,,,,0,,,,,,,,*66
1364531691744000000;rawNmea;$GPVTG,,T,,M,,N,,K,N*2C
1364531691746000000;rawNmea;$GPRMC,,V,,,,,,,,,,N*53
1364531691747000000;rawNmea;$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1364531691824093296;compass/AK8973 Magnetic Field;-23.875 57.1875 0.125 3
1364531691824063296;orientation/AK8973 Compass;21.03125 -0.34375 0.5625 1
1364531691824063296;accel/kr3dh;0.095342435 0.05448139 9.697687 3
1364531691824063296;linaccel/Linear Acceleration Sensor;0.019584112 0.0059507824 -0.010489464 3
1364531691918362296;compass/AK8973 Magnetic Field;-23.875 57.1875 0.625 3
1364531691918332296;accel/kr3dh;0.06810174 0.06810174 9.711308 3
1364531691918332296;linaccel/Linear Acceleration Sensor;-0.007493153 0.018826976 0.016774178 3
1364531691918271296;orientation/AK8973 Compass;21.140625 -0.390625 0.390625 1
1364531692012234296;accel/kr3dh;0.040861044 0.06810174 9.697687 3
1364531692012234296;compass/AK8973 Magnetic Field;-23.875 56.4375 0.625 3
1364531692012234296;linaccel/Linear Acceleration Sensor;-0.034698535 0.015534829 0.0077610016 3
1364531692012204296;orientation/AK8973 Compass;21.25 -0.390625 0.25 1
1364531692105832296;compass/AK8973 Magnetic Field;-23.625 56.4375 1.125 3
1364531692105801296;accel/kr3dh;0.08172209 0.08172209 9.697687 3
1364531692105801296;linaccel/Linear Acceleration Sensor;0.007827267 0.024121843 0.005044937 3
1364531692105771296;orientation/AK8973 Compass;21.34375 -0.484375 0.484375 1
1364531692199673296;compass/AK8973 Magnetic Field;-23.875 56.9375 0.875 3
1364531692199643296;orientation/AK8973 Compass;21.4375 -0.390625 0.25 1
1364531692199643296;accel/kr3dh;0.040861044 0.06810174 9.711308 3
1364531692199643296;linaccel/Linear Acceleration Sensor;-0.028771494 0.004454486 0.013566971 3
1364531692293423296;compass/AK8973 Magnetic Field;-23.625 56.6875 0.625 3
1364531692293393296;accel/kr3dh;0.095342435 0.06810174 9.697687 3
1364531692293393296;linaccel/Linear Acceleration Sensor;0.030595087 -0.0011952892 -0.003920555 3
1364531692293332296;orientation/AK8973 Compass;21.515625 -0.390625 0.5625 1
1364531692387143296;accel/kr3dh;0.08172209 0.05448139 9.697687 3
1364531692387143296;compass/AK8973 Magnetic Field;-23.125 56.9375 0.375 3
1364531692387143296;linaccel/Linear Acceleration Sensor;0.019098163 -0.018047947 -0.005750656 3
1364531692387112296;orientation/AK8973 Compass;21.546875 -0.34375 0.484375 1
1364531692496762695;wifi;00:24:14:31:f8:a1,UNKNOWN,-79 00:24:14:31:e6:21,UNKNOWN,-80 00:24:14:31:f9:41,UNKNOWN,-86 00:24:14:31:f6:e1,UNKNOWN,-92 00:24:14:31:f9:43,UNKNOWN,-82 00:24:14:31:f8:a3,UNKNOWN,-87 00:24:14:31:e6:23,UNKNOWN,-85 00:24:14:31:f2:e3,UNKNOWN,-96 00:24:14:31:f8:a9,UNKNOWN,-79 00:24:14:31:e6:29,UNKNOWN,-80 00:24:14:31:e6:20,UNKNOWN,-80 00:24:14:31:f8:a0,UNKNOWN,-80 00:24:14:31:f9:42,UNKNOWN,-81 00:24:14:31:f9:44,UNKNOWN,-82 00:24:14:31:e6:24,UNKNOWN,-84 00:24:14:31:e6:22,UNKNOWN,-85 00:24:14:31:f9:40,UNKNOWN,-87 00:24:14:31:f9:49,UNKNOWN,-87 00:24:14:31:f8:a2,UNKNOWN,-88 00:24:14:31:f8:a4,UNKNOWN,-88 00:24:14:31:f6:e0,UNKNOWN,-92 00:24:14:31:f6:e9,UNKNOWN,-92 00:24:14:31:f6:e2,UNKNOWN,-92 00:24:14:31:f2:e4,UNKNOWN,-96 
1364531692491757296;compass/AK8973 Magnetic Field;-23.125 57.1875 -0.125 3
1364531692491726296;accel/kr3dh;0.05448139 0.040861044 9.711308 3
1364531692491726296;linaccel/Linear Acceleration Sensor;-0.011355933 -0.030174378 0.007864952 3
1364531692491665296;orientation/AK8973 Compass;21.578125 -0.25 0.3125 1
1364531692585354296;orientation/AK8973 Compass;21.609375 -0.390625 0.390625 1
1364531692585354296;accel/kr3dh;0.06810174 0.06810174 9.697687 3
1364531692585354296;compass/AK8973 Magnetic Field;-22.875 56.6875 -0.125 3
1364531692585354296;linaccel/Linear Acceleration Sensor;-0.002517797 0.0023530945 -0.0051221848 3
1364531692680173296;compass/AK8973 Magnetic Field;-23.125 56.6875 -0.375 3
1364531692680142296;accel/kr3dh;0.05448139 0.08172209 9.697687 3
1364531692680142296;linaccel/Linear Acceleration Sensor;-0.018320184 0.022350729 -0.0046663284 3
1364531692680081296;orientation/AK8973 Compass;21.640625 -0.484375 0.34375 1
1364531692703000000;rawNmea;$GPGSV,3,1,11,01,16,047,,04,17,163,,08,25,129,,09,84,296,*75
1364531692705000000;rawNmea;$GPGSV,3,2,11,11,01,036,,15,31,271,,17,84,091,,24,20,313,*79
1364531692706000000;rawNmea;$GPGSV,3,3,11,26,34,219,,28,45,057,,27,,,*7C
1364531692712000000;rawNmea;$GPGGA,,,,,,0,,,,,,,,*66
1364531692714000000;rawNmea;$GPVTG,,T,,M,,N,,K,N*2C
1364531692716000000;rawNmea;$GPRMC,,V,,,,,,,,,,N*53
1364531692718000000;rawNmea;$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1364531692774930296;compass/AK8973 Magnetic Field;-23.625 56.6875 -0.375 3
1364531692774899296;accel/kr3dh;0.08172209 0.06810174 9.765789 3
1364531692774899296;linaccel/Linear Acceleration Sensor;0.010909118 0.011166088 0.062885284 3
1364531692774838296;orientation/AK8973 Compass;21.703125 -0.390625 0.484375 1
1364531692870511296;orientation/AK8973 Compass;21.75 -0.34375 0.34375 1
1364531692870511296;accel/kr3dh;0.05448139 0.05448139 9.697687 3
1364531692870511296;compass/AK8973 Magnetic Field;-23.125 56.1875 0.125 3
1364531692870511296;linaccel/Linear Acceleration Sensor;-0.012758236 -0.005630754 -0.008799553 3
1364531692964352296;compass/AK8973 Magnetic Field;-23.375 55.9375 0.125 3
1364531692964322296;accel/kr3dh;0.05448139 0.040861044 9.765789 3
1364531692964322296;linaccel/Linear Acceleration Sensor;-0.010336306 -0.023716804 0.051755905 3
1364531692964291296;orientation/AK8973 Compass;21.8125 -0.25 0.3125 1
1364531693059048296;compass/AK8973 Magnetic Field;-23.375 55.6875 0.625 3
1364531693059018296;accel/kr3dh;0.06810174 0.095342435 9.765789 3
1364531693059018296;linaccel/Linear Acceleration Sensor;0.0047569275 0.02966445 0.041511536 3
1364531693058987296;orientation/AK8973 Compass;21.875 -0.5625 0.390625 1
1364531693153409296;orientation/AK8973 Compass;21.921875 -0.390625 0.3125 1
1364531693153409296;accel/kr3dh;0.05448139 0.06810174 9.711308 3
1364531693153409296;compass/AK8973 Magnetic Field;-23.125 55.6875 0.625 3
1364531693153409296;linaccel/Linear Acceleration Sensor;-0.0073874705 0.003947422 -0.023872375 3
1364531693246853296;orientation/AK8973 Compass;21.953125 -0.3125 0.5625 1
1364531693246853296;accel/kr3dh;0.095342435 0.05448139 9.711308 3
1364531693246853296;compass/AK8973 Magnetic Field;-23.125 55.9375 -0.125 3
1364531693246853296;linaccel/Linear Acceleration Sensor;0.034312814 -0.009595927 -0.0319767 3
1364531693293332519;wifi;00:24:14:31:f8:a1,UNKNOWN,-78 00:24:14:31:e6:21,UNKNOWN,-82 00:24:14:31:f9:41,UNKNOWN,-88 00:24:14:31:f6:e1,UNKNOWN,-92 00:24:14:31:f9:43,UNKNOWN,-83 00:24:14:31:f8:a3,UNKNOWN,-89 00:24:14:31:e6:23,UNKNOWN,-86 00:24:14:31:f8:a0,UNKNOWN,-78 00:24:14:31:f8:a9,UNKNOWN,-78 00:24:14:31:f9:42,UNKNOWN,-82 00:24:14:31:e6:29,UNKNOWN,-82 00:24:14:31:f9:44,UNKNOWN,-84 00:24:14:31:f9:49,UNKNOWN,-84 00:24:14:31:f9:40,UNKNOWN,-86 00:24:14:31:e6:24,UNKNOWN,-86 00:24:14:31:e6:22,UNKNOWN,-86 00:24:14:31:f8:a2,UNKNOWN,-87 00:24:14:31:f8:a4,UNKNOWN,-89 00:24:14:31:f6:e9,UNKNOWN,-92 00:24:14:31:f6:e0,UNKNOWN,-92 00:24:14:31:f6:e2,UNKNOWN,-95 
1364531693342465296;compass/AK8973 Magnetic Field;-23.375 56.4375 0.125 3
1364531693342435296;accel/kr3dh;0.05448139 0.05448139 9.697687 3
1364531693342435296;linaccel/Linear Acceleration Sensor;-0.007926002 -0.011350911 -0.045516968 3
1364531693342404296;orientation/AK8973 Compass;21.984375 -0.34375 0.34375 1
1364531693436123296;orientation/AK8973 Compass;21.96875 -0.3125 0.3125 1
1364531693436123296;accel/kr3dh;0.05448139 0.05448139 9.765789 3
1364531693436123296;compass/AK8973 Magnetic Field;-22.875 57.4375 -0.125 3
1364531693436123296;linaccel/Linear Acceleration Sensor;-0.011149909 -0.011465874 0.03127289 3
1364531693529660296;accel/kr3dh;0.08172209 0.08172209 9.697687 3
1364531693529660296;compass/AK8973 Magnetic Field;-22.875 57.6875 0.375 3
1364531693529660296;linaccel/Linear Acceleration Sensor;0.013713896 0.018367372 -0.02649498 3
1364531693529629296;orientation/AK8973 Compass;21.953125 -0.484375 0.484375 1
1364531693623288296;compass/AK8973 Magnetic Field;-23.375 57.6875 0.625 3
1364531693623257296;orientation/AK8973 Compass;21.953125 -0.34375 0.484375 1
1364531693623257296;accel/kr3dh;0.08172209 0.05448139 9.684067 3
1364531693623257296;linaccel/Linear Acceleration Sensor;0.0133589655 -0.0062695034 -0.03437519 3
1364531693705000000;rawNmea;$GPGSV,3,1,11,01,16,046,,04,18,163,,08,24,130,,09,85,286,*72
1364531693722684296;compass/AK8973 Magnetic Field;-22.875 57.4375 0.375 3
1364531693722622296;accel/kr3dh;0.06810174 0.08172209 9.765789 3
1364531693722622296;linaccel/Linear Acceleration Sensor;-8.7994337E-4 0.020778716 0.049613 3
1364531693722592296;orientation/AK8973 Compass;21.9375 -0.484375 0.390625 1
1364531693714000000;rawNmea;$GPGSV,3,2,11,11,01,036,,15,31,271,,17,84,080,,24,21,313,*78
1364531693733000000;rawNmea;$GPGSV,3,3,11,26,33,219,,28,45,059,,27,,,*75
1364531693735000000;rawNmea;$GPGGA,,,,,,0,,,,,,,,*66
1364531693737000000;rawNmea;$GPVTG,,T,,M,,N,,K,N*2C
1364531693739000000;rawNmea;$GPRMC,,V,,,,,,,,,,N*53
1364531693743000000;rawNmea;$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1364531693822842296;compass/AK8973 Magnetic Field;-23.375 56.6875 0.125 3
1364531693822812296;orientation/AK8973 Compass;21.96875 -0.484375 0.5625 1
1364531693822812296;accel/kr3dh;0.095342435 0.08172209 9.765789 3
1364531693822812296;linaccel/Linear Acceleration Sensor;0.023545802 0.017532237 0.049549103 3
1364531693918576296;compass/AK8973 Magnetic Field;-23.625 56.9375 -0.375 3
1364531693918515296;accel/kr3dh;0.08172209 0.05448139 9.697687 3
1364531693918515296;linaccel/Linear Acceleration Sensor;0.005907342 -0.014205296 -0.024143219 3
1364531693918484296;orientation/AK8973 Compass;22.0 -0.34375 0.484375 1
1364531694013791296;accel/kr3dh;0.08172209 0.095342435 9.697687 3
1364531694013791296;compass/AK8973 Magnetic Field;-23.125 56.6875 -0.375 3
1364531694013791296;linaccel/Linear Acceleration Sensor;0.0017013252 0.02273839 -0.032949448 3
1364531694013760296;orientation/AK8973 Compass;22.015625 -0.5625 0.484375 1
1364531694100522460;wifi;00:24:14:31:f8:a1,UNKNOWN,-80 00:24:14:31:e6:21,UNKNOWN,-81 00:24:14:31:f9:41,UNKNOWN,-89 00:24:14:31:f8:a3,UNKNOWN,-81 00:24:14:31:f9:43,UNKNOWN,-83 00:24:14:31:e6:23,UNKNOWN,-84 00:24:14:31:f6:e3,UNKNOWN,-93 00:24:14:31:e6:29,UNKNOWN,-81 00:24:14:31:f8:a0,UNKNOWN,-81 00:24:14:31:f8:a9,UNKNOWN,-81 00:24:14:31:e6:22,UNKNOWN,-84 00:24:14:31:e6:24,UNKNOWN,-84 00:24:14:31:f9:44,UNKNOWN,-85 00:24:14:31:f9:42,UNKNOWN,-86 00:24:14:31:f9:40,UNKNOWN,-89 00:24:14:31:f8:a4,UNKNOWN,-89 00:24:14:31:f8:a2,UNKNOWN,-89 00:24:14:31:f9:49,UNKNOWN,-90 00:24:14:31:f6:e9,UNKNOWN,-92 00:24:14:31:f6:e2,UNKNOWN,-92 00:24:14:31:f6:e4,UNKNOWN,-93 
1364531694113675296;orientation/AK8973 Compass;22.015625 -0.484375 0.390625 1
1364531694113675296;accel/kr3dh;0.06810174 0.08172209 9.697687 3
1364531694113675296;compass/AK8973 Magnetic Field;-22.875 56.4375 -0.375 3
1364531694113675296;linaccel/Linear Acceleration Sensor;-0.015015848 0.006630957 -0.03521633 3
1364531694206936296;accel/kr3dh;0.08172209 0.05448139 9.670447 3
1364531694206936296;compass/AK8973 Magnetic Field;-22.875 56.1875 -0.125 3
1364531694206936296;linaccel/Linear Acceleration Sensor;-0.0017265156 -0.022369217 -0.053975105 3
1364531694206906296;orientation/AK8973 Compass;22.03125 -0.34375 0.484375 1
1364531694301907296;orientation/AK8973 Compass;22.015625 -0.34375 0.390625 1
1364531694301907296;accel/kr3dh;0.06810174 0.05448139 9.697687 3
1364531694301907296;compass/AK8973 Magnetic Field;-22.375 56.1875 0.125 3
1364531694301907296;linaccel/Linear Acceleration Sensor;-0.012980022 -0.022849571 -0.011226654 3
1364531694395321296;orientation/AK8973 Compass;22.0 -0.390625 0.5625 1
1364531694395321296;accel/kr3dh;0.095342435 0.06810174 9.711308 3
1364531694395321296;compass/AK8973 Magnetic Field;-22.625 56.6875 0.125 3
1364531694395321296;linaccel/Linear Acceleration Sensor;0.01730445 -0.0063227043 0.016612053 3
1364531694490292296;compass/AK8973 Magnetic Field;-23.125 56.9375 0.375 3
1364531694490262296;accel/kr3dh;0.095342435 0.05448139 9.711308 3
1364531694490262296;linaccel/Linear Acceleration Sensor;0.018537246 -0.013954829 0.023490906 3
1364531694490231296;orientation/AK8973 Compass;22.015625 -0.3125 0.5625 1
1364531694584866296;accel/kr3dh;0.08172209 0.08172209 9.684067 3
1364531694584866296;compass/AK8973 Magnetic Field;-22.875 57.6875 0.625 3
1364531694584866296;linaccel/Linear Acceleration Sensor;0.0026696771 0.018810906 -0.0057611465 3
1364531694584836296;orientation/AK8973 Compass;21.984375 -0.484375 0.484375 1
1364531694679104296;compass/AK8973 Magnetic Field;-22.875 57.1875 0.375 3
1364531694679074296;accel/kr3dh;0.08172209 0.06810174 9.765789 3
1364531694679074296;linaccel/Linear Acceleration Sensor;-0.0018242374 0.0072332397 0.068862915 3
1364531694679043296;orientation/AK8973 Compass;21.96875 -0.390625 0.484375 1
1364531694702000000;rawNmea;$GPGSV,3,1,11,01,16,046,,04,18,163,,08,24,130,,09,85,286,*72
1364531694704000000;rawNmea;$GPGSV,3,2,11,11,01,036,,15,31,271,,17,84,080,,24,21,313,*78
1364531694705000000;rawNmea;$GPGSV,3,3,11,26,33,219,,28,45,059,,27,,,*75
1364531694708000000;rawNmea;$GPGGA,,,,,,0,,,,,,,,*66
1364531694713000000;rawNmea;$GPVTG,,T,,M,,N,,K,N*2C
1364531694714000000;rawNmea;$GPRMC,,V,,,,,,,,,,N*53
1364531694716000000;rawNmea;$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1364531694772946296;accel/kr3dh;0.05448139 0.05448139 9.724928 3
1364531694772946296;compass/AK8973 Magnetic Field;-22.625 57.1875 0.375 3
1364531694772946296;linaccel/Linear Acceleration Sensor;-0.032108974 -0.008101109 0.01908207 3
1364531694772915296;orientation/AK8973 Compass;21.9375 -0.3125 0.3125 1
1364531694852506103;wifi;00:24:14:31:f8:a1,UNKNOWN,-81 00:24:14:31:e6:21,UNKNOWN,-83 00:24:14:31:f9:41,UNKNOWN,-90 00:24:14:31:f6:e1,UNKNOWN,-90 00:24:14:31:f8:a3,UNKNOWN,-83 00:24:14:31:f9:43,UNKNOWN,-84 00:24:14:31:e6:23,UNKNOWN,-87 00:24:14:31:f6:e3,UNKNOWN,-92 00:24:14:31:f8:a9,UNKNOWN,-81 00:24:14:31:e6:20,UNKNOWN,-81 00:24:14:31:e6:29,UNKNOWN,-82 00:24:14:31:f8:a0,UNKNOWN,-82 00:24:14:31:f9:42,UNKNOWN,-84 00:24:14:31:f9:44,UNKNOWN,-85 00:24:14:31:f9:40,UNKNOWN,-87 00:24:14:31:e6:24,UNKNOWN,-87 00:24:14:31:e6:22,UNKNOWN,-87 00:24:14:31:f9:49,UNKNOWN,-88 00:24:14:31:f6:e9,UNKNOWN,-91 00:24:14:31:f8:a4,UNKNOWN,-91 00:24:14:31:f6:e0,UNKNOWN,-92 00:24:14:31:f6:e4,UNKNOWN,-92 00:24:14:31:f6:e2,UNKNOWN,-92 00:24:14:31:f2:e9,UNKNOWN,-97 
1364531694868374296;compass/AK8973 Magnetic Field;-22.375 57.4375 0.125 3
1364531694868313296;accel/kr3dh;0.05448139 0.05448139 9.697687 3
1364531694868313296;linaccel/Linear Acceleration Sensor;-0.030236904 -0.010800328 -0.018238068 3
1364531694868283296;orientation/AK8973 Compass;21.890625 -0.34375 0.34375 1
1364531694962643296;compass/AK8973 Magnetic Field;-22.875 56.9375 -0.125 3
1364531694962613296;accel/kr3dh;0.095342435 0.08172209 9.765789 3
1364531694962613296;linaccel/Linear Acceleration Sensor;0.017381117 0.015937537 0.041389465 3
1364531694962552296;orientation/AK8973 Compass;21.890625 -0.484375 0.5625 1
1364531695056393296;accel/kr3dh;0.06810174 0.05448139 9.697687 3
1364531695056393296;linaccel/Linear Acceleration Sensor;-0.0026144087 -0.010005649 -0.031137466 3
1364531695056363296;orientation/AK8973 Compass;21.890625 -0.34375 0.390625 1
1364531695150296296;compass/AK8973 Magnetic Field;-23.375 56.6875 -0.375 3
1364531695150265296;accel/kr3dh;0.12258313 0.05448139 9.765789 3
1364531695150265296;linaccel/Linear Acceleration Sensor;0.05412022 -0.00896151 0.035539627 3
1364531695150235296;orientation/AK8973 Compass;21.921875 -0.3125 0.734375 1
1364531695245053296;accel/kr3dh;0.08172209 0.05448139 9.711308 3
1364531695245053296;compass/AK8973 Magnetic Field;-22.875 56.1875 -0.125 3
1364531695245053296;linaccel/Linear Acceleration Sensor;0.008316331 -0.008119572 -0.019683838 3
1364531695245022296;orientation/AK8973 Compass;21.9375 -0.3125 0.484375 1
1364531695341794296;orientation/AK8973 Compass;21.921875 -0.34375 0.34375 1
