1364533090268660401;metadata_log_format;3 # nanosecond timing
1364533090269118165;metadata_system_time;1364533090269
1364533090269453858;metadata_surveyName;/sdcard/LocationTracker/1364533090248.txt
1364533090269881104;metadata_notes;
1364533090270247315;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1364533073666000000;latLngE7LastKnown;378748730 -1222585403 55.0 -1.0 -1.0
1364533090308912993;compass/AK8973 Magnetic Field;-46.375 73.5625 -14.5625 3
1364533090308881993;orientation/AK8973 Compass;42.109375 -10.171875 2.015625 1
1364533090308881993;accel/kr3dh;0.313268 1.5799603 8.798744 3
1364533090308881993;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1364533090402906993;compass/AK8973 Magnetic Field;-46.375 75.625 -12.5 3
1364533090402875993;orientation/AK8973 Compass;36.671875 -8.25 -0.703125 1
1364533090402875993;accel/kr3dh;-0.12258313 1.4165162 9.779409 3
1364533090402875993;linaccel/Linear Acceleration Sensor;-0.4297108 -0.16114163 0.9668503 3
1364533090495862993;compass/AK8973 Magnetic Field;-45.375 75.625 -14.5625 3
1364533090495832993;accel/kr3dh;-0.013620348 1.2122109 10.242501 3
1364533090495832993;linaccel/Linear Acceleration Sensor;-0.28843513 -0.34999728 1.3476114 3
1364533090495801993;orientation/AK8973 Compass;36.296875 -6.75 -0.078125 1
1364533090591596993;compass/AK8973 Magnetic Field;-46.625 74.8125 -14.0625 3
1364533090591565993;accel/kr3dh;0.0 1.2803127 9.779409 3
1364533090591565993;linaccel/Linear Acceleration Sensor;-0.19642574 -0.23335052 0.6565685 3
1364533090591535993;orientation/AK8973 Compass;36.0 -7.46875 -0.0 1
1364533090688825993;compass/AK8973 Magnetic Field;-47.4375 75.0625 -13.5 3
1364533090688794993;accel/kr3dh;-0.027240695 1.3075534 9.575105 3
1364533090688794993;linaccel/Linear Acceleration Sensor;-0.11808589 -0.1213969 0.10847759 3
1364533090688733993;orientation/AK8973 Compass;35.75 -7.78125 -0.171875 1
1364533090783094993;compass/AK8973 Magnetic Field;-47.9375 74.5625 -13.75 3
1364533090783063993;accel/kr3dh;0.040861044 1.3484144 9.684067 3
1364533090783063993;linaccel/Linear Acceleration Sensor;0.034558535 0.005997658 -0.07201195 3
1364533090783033993;orientation/AK8973 Compass;35.53125 -7.90625 0.25 1
1364533090878553993;compass/AK8973 Magnetic Field;-48.4375 74.0625 -13.25 3
1364533090878492993;accel/kr3dh;0.040861044 1.3075534 9.602345 3
1364533090878492993;linaccel/Linear Acceleration Sensor;0.07427248 0.020004153 -0.27587128 3
1364533090878461993;orientation/AK8973 Compass;35.359375 -7.75 0.25 1
1364533090975538993;compass/AK8973 Magnetic Field;-47.9375 74.0625 -13.5 3
1364533090975507993;orientation/AK8973 Compass;35.1875 -9.890625 -1.125 1
1364533090975507993;accel/kr3dh;-0.23154591 2.0294318 11.618156 3
1364533090975507993;linaccel/Linear Acceleration Sensor;-0.1975317 0.7423854 1.7469845 3
