1354130842797033203;metadata_log_format;3 # nanosecond timing
1354130842797490967;metadata_system_time;1354130842798
1354130842797826660;metadata_surveyName;/sdcard/LocationTracker/1354130842788.txt
1354130842798253906;metadata_notes;
1354130842798620117;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354130808664000000;latLngE7LastKnown;378754365 -1222586729 50.0 -1.0 -1.0
1354130842843907366;accel/kr3dh;0.013620348 -0.29964766 9.643207 3
1354130842843907366;compass/AK8973 Magnetic Field;37.25 -66.3125 45.3125 3
1354130842843907366;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354130842843877366;orientation/AK8973 Compass;299.67188 1.796875 0.078125 1
1354130842938054366;accel/kr3dh;0.040861044 -0.14982383 9.507003 3
1354130842938054366;compass/AK8973 Magnetic Field;37.25 -66.3125 44.3125 3
1354130842938054366;linaccel/Linear Acceleration Sensor;0.02685491 0.14770205 -0.13427639 3
1354130842938024366;orientation/AK8973 Compass;254.57813 0.890625 0.25 1
1354130843032720366;accel/kr3dh;0.040861044 -0.095342435 9.425281 3
1354130843032720366;compass/AK8973 Magnetic Field;37.25 -64.3125 46.3125 3
1354130843032720366;linaccel/Linear Acceleration Sensor;0.024656719 0.18930808 -0.20383072 3
1354130843032689366;orientation/AK8973 Compass;232.35938 0.59375 0.25 1
1354130843127721366;compass/AK8973 Magnetic Field;36.75 -65.5625 45.5625 3
1354130843127690366;accel/kr3dh;-0.027240695 -0.313268 9.697687 3
1354130843127690366;linaccel/Linear Acceleration Sensor;-0.04791778 -0.059942484 0.09859657 3
1354130843127660366;orientation/AK8973 Compass;221.14063 1.84375 -0.171875 1
1354130843223241366;compass/AK8973 Magnetic Field;36.5 -65.5625 45.5625 3
1354130843223210366;accel/kr3dh;0.0 -0.2860273 9.643207 3
1354130843223210366;linaccel/Linear Acceleration Sensor;-0.02337364 -0.06973089 0.0786047 3
1354130843223180366;orientation/AK8973 Compass;215.39063 1.703125 -0.0 1
1354130843318608366;compass/AK8973 Magnetic Field;36.75 -65.0625 45.8125 3
1354130843318578366;accel/kr3dh;0.040861044 -0.24516626 9.534244 3
1354130843318578366;linaccel/Linear Acceleration Sensor;0.021063497 -0.04401706 -0.018800735 3
1354130843318547366;orientation/AK8973 Compass;215.04688 1.484375 0.25 1
1354130843412236366;accel/kr3dh;0.027240695 -0.20430522 9.534244 3
1354130843412236366;compass/AK8973 Magnetic Field;37.0 -65.5625 45.3125 3
1354130843412236366;linaccel/Linear Acceleration Sensor;0.013873318 0.010188773 -0.03244686 3
1354130843412206366;orientation/AK8973 Compass;214.71875 1.234375 0.171875 1
1354130843505986366;compass/AK8973 Magnetic Field;37.5 -65.3125 45.0625 3
1354130843505956366;accel/kr3dh;0.0 -0.27240697 9.575105 3
1354130843505956366;linaccel/Linear Acceleration Sensor;-0.010977554 -0.0352284 -0.006839752 3
1354130843505925366;orientation/AK8973 Compass;214.45313 1.625 -0.0 1
1354130843604955366;compass/AK8973 Magnetic Field;37.5 -65.0625 44.8125 3
1354130843604924366;accel/kr3dh;0.0 -0.23154591 9.588725 3
1354130843604924366;linaccel/Linear Acceleration Sensor;-0.01347859 0.019127473 0.006634712 3
1354130843604863366;orientation/AK8973 Compass;214.20313 1.375 -0.0 1
1354130843640783204;wifi;00:22:90:39:07:12,UNKNOWN,-70 00:17:df:a7:4c:f2,UNKNOWN,-77 00:17:df:a7:33:12,UNKNOWN,-81 00:22:90:39:07:15,UNKNOWN,-70 00:17:df:a7:4c:f5,UNKNOWN,-76 00:17:df:a7:33:15,UNKNOWN,-81 00:22:90:39:07:16,UNKNOWN,-70 00:22:90:39:07:10,UNKNOWN,-70 00:22:90:39:07:11,UNKNOWN,-71 00:17:df:a7:4c:f6,UNKNOWN,-75 00:17:df:a7:4c:f1,UNKNOWN,-77 00:17:df:a7:4c:f0,UNKNOWN,-77 00:17:df:a7:33:11,UNKNOWN,-81 00:17:df:a7:33:16,UNKNOWN,-82 00:17:df:a7:33:10,UNKNOWN,-83 
1354130843638000000;latLngE7Network;378754460 -1222586705 50.0 -1.0 -1.0
1354130843698918366;orientation/AK8973 Compass;213.95313 1.453125 0.078125 1
1354130843698918366;accel/kr3dh;0.013620348 -0.24516626 9.575105 3
1354130843698918366;compass/AK8973 Magnetic Field;37.5 -65.3125 44.5625 3
1354130843698918366;linaccel/Linear Acceleration Sensor;-0.0012598168 0.0071641356 8.2969666E-4 3
1354130843793248366;compass/AK8973 Magnetic Field;37.5 -64.8125 44.8125 3
1354130843793218366;accel/kr3dh;0.0 -0.17706452 9.479762 3
1354130843793218366;linaccel/Linear Acceleration Sensor;-0.012687016 0.070585266 -0.08831215 3
1354130843793157366;orientation/AK8973 Compass;213.73438 1.0625 -0.0 1
1354130843889714366;compass/AK8973 Magnetic Field;37.25 -64.5625 45.0625 3
1354130843889653366;accel/kr3dh;0.040861044 -0.20430522 9.547864 3
1354130843889653366;linaccel/Linear Acceleration Sensor;0.031589545 0.034126624 -0.014338493 3
1354130843889623366;orientation/AK8973 Compass;213.51563 1.234375 0.25 1
1354130843985539366;compass/AK8973 Magnetic Field;37.25 -64.3125 45.0625 3
1354130843985509366;accel/kr3dh;0.040861044 -0.23154591 9.547864 3
1354130843985509366;linaccel/Linear Acceleration Sensor;0.03179156 -0.0061861426 -0.0038223267 3
1354130843985478366;orientation/AK8973 Compass;213.32813 1.40625 0.25 1
1354130844079320366;compass/AK8973 Magnetic Field;37.0 -64.0625 44.8125 3
1354130844079289366;orientation/AK8973 Compass;213.14063 1.3125 -0.0 1
1354130844079289366;accel/kr3dh;0.0 -0.21792556 9.547864 3
1354130844079289366;linaccel/Linear Acceleration Sensor;-0.013964416 -0.004502788 0.007689476 3
1354130844173131366;compass/AK8973 Magnetic Field;37.0 -64.0625 45.0625 3
1354130844173100366;accel/kr3dh;0.040861044 -0.20430522 9.547864 3
1354130844173100366;linaccel/Linear Acceleration Sensor;0.01966229 0.003710121 0.013298988 3
1354130844173070366;orientation/AK8973 Compass;212.95313 1.234375 0.25 1
1354130844237000000;rawNmea;$GPGSV,3,1,12,02,08,067,,05,39,052,,12,13,170,,15,13,133,*7B
1354130844239000000;rawNmea;$GPGSV,3,2,12,18,20,203,,21,45,272,,25,39,196,,26,13,098,*70
1354130844240000000;rawNmea;$GPGSV,3,3,12,29,76,028,,30,20,312,,31,02,268,,27,,,*42
1354130844247000000;rawNmea;$GPGGA,192713.7,,,,,0,,,,,,,,*70
1354130844249000000;rawNmea;$GPVTG,,T,,M,,N,,K,N*2C
1354130844251000000;rawNmea;$GPRMC,,V,,,,,,,,,,N*53
1354130844253000000;rawNmea;$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1354130844266789366;orientation/AK8973 Compass;212.78125 1.140625 0.25 1
1354130844266789366;accel/kr3dh;0.040861044 -0.19068487 9.534244 3
1354130844266789366;compass/AK8973 Magnetic Field;37.0 -64.3125 44.8125 3
1354130844266789366;linaccel/Linear Acceleration Sensor;0.014397604 0.017891139 -0.0018978119 3
1354130844361211366;accel/kr3dh;0.013620348 -0.21792556 9.520623 3
1354130844361211366;compass/AK8973 Magnetic Field;37.75 -64.0625 45.0625 3
1354130844361211366;linaccel/Linear Acceleration Sensor;-0.015515908 -0.008128703 -0.019618988 3
1354130844361180366;orientation/AK8973 Compass;212.65625 1.3125 0.078125 1
1354130844432836426;wifi;00:22:90:39:07:12,UNKNOWN,-72 00:17:df:a7:4c:f2,UNKNOWN,-75 00:17:df:a7:33:12,UNKNOWN,-80 00:22:90:39:07:15,UNKNOWN,-71 00:17:df:a7:4c:f5,UNKNOWN,-73 00:17:df:a7:33:15,UNKNOWN,-86 00:22:90:39:07:10,UNKNOWN,-71 00:22:90:39:07:11,UNKNOWN,-72 00:17:df:a7:4c:f0,UNKNOWN,-74 00:17:df:a7:4c:f6,UNKNOWN,-74 00:17:df:a7:4c:f1,UNKNOWN,-74 00:22:90:39:07:16,UNKNOWN,-75 00:17:df:a7:33:11,UNKNOWN,-80 00:17:df:a7:33:16,UNKNOWN,-85 00:17:df:a7:33:10,UNKNOWN,-86 
1354130844457402366;compass/AK8973 Magnetic Field;37.5 -64.3125 45.5625 3
1354130844457372366;accel/kr3dh;0.013620348 -0.21792556 9.507003 3
1354130844457372366;linaccel/Linear Acceleration Sensor;-0.016477354 -0.009050056 -0.034005165 3
1354130844457341366;orientation/AK8973 Compass;212.53125 1.3125 0.078125 1
1354130844551488366;compass/AK8973 Magnetic Field;37.5 -64.0625 45.3125 3
1354130844551457366;orientation/AK8973 Compass;212.40625 1.40625 0.25 1
1354130844551457366;accel/kr3dh;0.040861044 -0.23154591 9.547864 3
1354130844551457366;linaccel/Linear Acceleration Sensor;0.011988968 -0.02331099 0.011548042 3
