1354226702637506102;metadata_log_format;3 # nanosecond timing
1354226702639367674;metadata_system_time;1354226702639
1354226702640740965;metadata_surveyName;/sdcard/LocationTracker/1354226702599.txt
1354226702642541502;metadata_notes;
1354226702644219969;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354226682086000000;latLngE7LastKnown;378754106 -1222587065 50.0 -1.0 -1.0
1354226702700646926;orientation/AK8973 Compass;318.32813 0.078125 -0.0 1
1354226702700646926;accel/kr3dh;0.0 -0.013620348 9.765789 3
1354226702700646926;compass/AK8973 Magnetic Field;33.1875 36.5625 -42.6875 3
1354226702700646926;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354226702792626926;orientation/AK8973 Compass;318.29688 0.078125 -0.078125 1
1354226702792626926;accel/kr3dh;-0.013620348 -0.013620348 9.711308 3
1354226702792626926;compass/AK8973 Magnetic Field;34.1875 37.5625 -43.6875 3
1354226702792626926;linaccel/Linear Acceleration Sensor;-0.013441416 0.0 -0.053767204 3
1354226702886467926;orientation/AK8973 Compass;318.17188 0.0 -0.25 1
1354226702886467926;accel/kr3dh;-0.040861044 -0.0 9.643207 3
1354226702886467926;compass/AK8973 Magnetic Field;35.1875 36.5625 -43.6875 3
1354226702886467926;linaccel/Linear Acceleration Sensor;-0.039239015 0.0134294685 -0.11666775 3
1354226702981163926;accel/kr3dh;0.0 0.040861044 9.765789 3
1354226702981163926;compass/AK8973 Magnetic Field;34.4375 36.8125 -43.4375 3
1354226702981163926;linaccel/Linear Acceleration Sensor;0.005922192 0.052603535 0.020412445 3
1354226702981133926;orientation/AK8973 Compass;318.09375 -0.25 -0.0 1
1354226703074974926;compass/AK8973 Magnetic Field;34.4375 36.5625 -43.6875 3
1354226703074944926;accel/kr3dh;-0.040861044 -0.013620348 9.738548 3
1354226703074944926;linaccel/Linear Acceleration Sensor;-0.02836642 -0.007042147 0.012758255 3
1354226703074913926;orientation/AK8973 Compass;318.01563 0.078125 -0.25 1
1354226703172386926;accel/kr3dh;0.040861044 0.040861044 9.670447 3
1354226703172386926;linaccel/Linear Acceleration Sensor;0.05897578 0.03871855 -0.041934013 3
1354226703172356926;orientation/AK8973 Compass;317.9375 -0.25 0.25 1
1354226703266502926;accel/kr3dh;-0.05448139 -0.0 9.80665 3
1354226703266502926;compass/AK8973 Magnetic Field;34.1875 36.5625 -43.9375 3
1354226703266502926;linaccel/Linear Acceleration Sensor;-0.03554217 -0.010443959 0.095825195 3
1354226703266472926;orientation/AK8973 Compass;317.89063 0.0 -0.3125 1
1354226703360832926;compass/AK8973 Magnetic Field;33.9375 36.8125 -44.4375 3
1354226703360802926;accel/kr3dh;-0.027240695 0.06810174 9.901993 3
1354226703360802926;linaccel/Linear Acceleration Sensor;-0.011219777 0.0515239 0.18183422 3
1354226703360741926;orientation/AK8973 Compass;317.875 -0.390625 -0.171875 1
1354226703454521926;orientation/AK8973 Compass;317.84375 0.0 -0.171875 1
1354226703454521926;accel/kr3dh;-0.027240695 -0.0 9.724928 3
1354226703454521926;compass/AK8973 Magnetic Field;34.1875 37.0625 -44.1875 3
1354226703454521926;linaccel/Linear Acceleration Sensor;-0.012372322 -0.02154184 -0.017712593 3
1354226703562066649;wifi;00:17:df:a7:33:12,UNKNOWN,-68 00:22:90:39:07:12,UNKNOWN,-75 00:17:df:a7:4c:f2,UNKNOWN,-80 00:17:df:a7:33:15,UNKNOWN,-67 00:22:90:39:07:15,UNKNOWN,-74 00:17:df:a7:4c:f5,UNKNOWN,-83 00:23:04:89:cd:b5,UNKNOWN,-82 00:17:df:a7:33:11,UNKNOWN,-67 00:17:df:a7:33:10,UNKNOWN,-67 00:17:df:a7:33:16,UNKNOWN,-68 00:22:90:39:07:10,UNKNOWN,-74 00:22:90:39:07:11,UNKNOWN,-74 00:22:90:39:07:16,UNKNOWN,-75 00:17:df:a7:4c:f1,UNKNOWN,-81 00:23:04:89:cd:b0,UNKNOWN,-82 00:23:04:89:cd:b1,UNKNOWN,-82 00:17:df:a7:4c:f6,UNKNOWN,-83 00:23:04:89:cd:b6,UNKNOWN,-83 00:17:df:a7:4c:f0,UNKNOWN,-84 
1354226703556267926;compass/AK8973 Magnetic Field;34.4375 36.8125 -44.1875 3
1354226703556236926;accel/kr3dh;0.0 -0.095342435 9.79303 3
1354226703556236926;linaccel/Linear Acceleration Sensor;0.018496621 -0.11930412 0.016537666 3
1354226703556175926;orientation/AK8973 Compass;317.76563 0.5625 -0.0 1
1354226703544000000;latLngE7Network;378754106 -1222587065 50.0 -1.0 -1.0
1354226703649162926;orientation/AK8973 Compass;317.73438 0.078125 -0.5625 1
1354226703649162926;accel/kr3dh;-0.095342435 -0.013620348 9.615966 3
1354226703649162926;linaccel/Linear Acceleration Sensor;-0.072340794 -0.03071279 -0.18060875 3
1354226703742638926;compass/AK8973 Magnetic Field;34.4375 36.8125 -43.9375 3
1354226703742607926;accel/kr3dh;-0.08172209 0.05448139 9.765789 3
1354226703742607926;linaccel/Linear Acceleration Sensor;-0.053051487 0.054961707 -0.024151802 3
1354226703742546926;orientation/AK8973 Compass;317.71875 -0.3125 -0.484375 1
1354226703839684926;compass/AK8973 Magnetic Field;34.1875 37.0625 -44.6875 3
1354226703839653926;accel/kr3dh;-0.05448139 -0.0 9.684067 3
1354226703839653926;linaccel/Linear Acceleration Sensor;-0.0145826 0.016263517 -0.07551098 3
1354226703839623926;orientation/AK8973 Compass;317.70313 0.0 -0.34375 1
1354226703935387926;compass/AK8973 Magnetic Field;33.9375 37.3125 -44.6875 3
1354226703935356926;accel/kr3dh;-0.05448139 0.040861044 9.602345 3
1354226703935356926;linaccel/Linear Acceleration Sensor;3.6311895E-4 0.05673273 -0.12246132 3
1354226703935326926;orientation/AK8973 Compass;317.73438 -0.25 -0.34375 1
1354226704030785926;compass/AK8973 Magnetic Field;33.6875 36.8125 -44.6875 3
1354226704030754926;accel/kr3dh;0.040861044 -0.027240695 9.697687 3
1354226704030754926;linaccel/Linear Acceleration Sensor;0.10524061 -0.02501126 0.0016937256 3
1354226704030693926;orientation/AK8973 Compass;317.70313 0.171875 0.25 1
1354226704125328926;compass/AK8973 Magnetic Field;33.6875 36.5625 -44.4375 3
1354226704125298926;orientation/AK8973 Compass;317.70313 -0.171875 -0.3125 1
1354226704125298926;accel/kr3dh;-0.05448139 0.027240695 9.724928 3
1354226704125298926;linaccel/Linear Acceleration Sensor;0.005771268 0.015798653 0.049877167 3
1354226704219536926;compass/AK8973 Magnetic Field;33.9375 36.3125 -43.9375 3
1354226704219475926;accel/kr3dh;0.040861044 -0.0 9.765789 3
1354226704219475926;linaccel/Linear Acceleration Sensor;0.084333554 -0.016838947 0.09841442 3
1354226704219444926;orientation/AK8973 Compass;317.64063 0.0 0.25 1
1354226704314354926;compass/AK8973 Magnetic Field;33.6875 36.0625 -43.9375 3
1354226704314293926;accel/kr3dh;0.0 -0.05448139 9.602345 3
1354226704314293926;linaccel/Linear Acceleration Sensor;0.022241486 -0.0684668 -0.07467556 3
1354226704314262926;orientation/AK8973 Compass;317.57813 0.34375 -0.0 1
1354226704370996091;wifi;00:17:df:a7:33:12,UNKNOWN,-66 00:22:90:39:07:12,UNKNOWN,-71 00:23:04:89:cd:b2,UNKNOWN,-82 00:17:df:a7:4c:f2,UNKNOWN,-86 00:22:90:39:65:b2,UNKNOWN,-92 00:15:ff:19:de:74,UNKNOWN,-92 00:17:df:a7:33:15,UNKNOWN,-66 00:22:90:39:07:15,UNKNOWN,-69 00:17:df:a7:4c:f5,UNKNOWN,-85 00:23:04:89:cd:b5,UNKNOWN,-83 00:22:90:39:65:b5,UNKNOWN,-92 00:17:df:a7:33:11,UNKNOWN,-66 00:17:df:a7:33:16,UNKNOWN,-66 00:17:df:a7:33:10,UNKNOWN,-67 00:22:90:39:07:10,UNKNOWN,-73 00:22:90:39:07:16,UNKNOWN,-74 00:23:04:89:cd:b1,UNKNOWN,-82 00:23:04:89:cd:b6,UNKNOWN,-84 00:17:df:a7:4c:f0,UNKNOWN,-85 00:23:04:89:cd:b0,UNKNOWN,-85 00:17:df:a7:4c:f6,UNKNOWN,-85 00:17:df:a7:4c:f1,UNKNOWN,-85 00:13:5f:55:d8:b0,UNKNOWN,-88 
1354226704408135926;accel/kr3dh;0.013620348 -0.0 9.765789 3
1354226704408135926;compass/AK8973 Magnetic Field;33.9375 36.5625 -43.6875 3
1354226704408135926;linaccel/Linear Acceleration Sensor;0.017802123 -0.0055705975 0.071863174 3
1354226704408104926;orientation/AK8973 Compass;317.54688 0.0 0.078125 1
1354226704501762926;compass/AK8973 Magnetic Field;34.1875 36.3125 -43.4375 3
1354226704501732926;orientation/AK8973 Compass;317.51563 0.0 -0.421875 1
1354226704501732926;accel/kr3dh;-0.06810174 -0.0 9.615966 3
1354226704501732926;linaccel/Linear Acceleration Sensor;-0.074916214 0.00556306 -0.08785343 3
1354226704595818926;compass/AK8973 Magnetic Field;34.6875 36.3125 -43.6875 3
1354226704595757926;accel/kr3dh;0.040861044 -0.013620348 9.738548 3
1354226704595757926;linaccel/Linear Acceleration Sensor;0.032908507 5.0991867E-4 0.036084175 3
1354226704595726926;orientation/AK8973 Compass;317.42188 0.078125 0.25 1
1354226704689537926;orientation/AK8973 Compass;317.375 -0.25 -0.390625 1
1354226704689537926;accel/kr3dh;-0.06810174 0.040861044 9.684067 3
1354226704689537926;compass/AK8973 Magnetic Field;34.6875 36.3125 -43.4375 3
1354226704689537926;linaccel/Linear Acceleration Sensor;-0.06885689 0.056486636 -0.011440277 3
1354226704714000000;rawNmea;$GPGSV,4,1,15,03,27,309,,06,45,300,,09,02,097,,14,15,182,*7F
1354226704717000000;rawNmea;$GPGSV,4,2,15,15,31,054,,16,19,270,,18,79,348,,19,06,319,*7B
1354226704719000000;rawNmea;$GPGSV,4,3,15,21,64,063,,22,49,250,,24,01,102,,26,03,030,*74
1354226704723000000;rawNmea;$GPGSV,4,4,15,27,10,223,,29,17,151,,30,09,239,*40
1354226704726000000;rawNmea;$GPGGA,220504.4,,,,,0,,,,,,,,*7D
1354226704728000000;rawNmea;$GPVTG,,T,,M,,N,,K,N*2C
1354226704731000000;rawNmea;$GPRMC,,V,,,,,,,,,,N*53
1354226704733000000;rawNmea;$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1354226704782433926;orientation/AK8973 Compass;317.3125 0.0 -0.25 1
1354226704782433926;accel/kr3dh;-0.040861044 -0.0 9.561484 3
1354226704782433926;compass/AK8973 Magnetic Field;34.6875 36.3125 -43.9375 3
1354226704782433926;linaccel/Linear Acceleration Sensor;-0.031260718 0.009964244 -0.12709045 3
1354226704878716926;compass/AK8973 Magnetic Field;34.1875 36.5625 -43.6875 3
1354226704878685926;accel/kr3dh;-0.027240695 0.027240695 9.684067 3
1354226704878685926;linaccel/Linear Acceleration Sensor;-0.0063906815 0.026810689 0.005001068 3
1354226704878624926;orientation/AK8973 Compass;317.29688 -0.171875 -0.171875 1
1354226704973137926;compass/AK8973 Magnetic Field;33.6875 36.8125 -43.6875 3
1354226704973106926;orientation/AK8973 Compass;317.3125 -0.171875 0.25 1
1354226704973106926;accel/kr3dh;0.040861044 0.027240695 9.588725 3
1354226704973106926;linaccel/Linear Acceleration Sensor;0.07074843 0.016519874 -0.074391365 3
1354226705070793926;compass/AK8973 Magnetic Field;33.9375 36.8125 -44.1875 3
1354226705070763926;accel/kr3dh;0.0 -0.040861044 9.575105 3
1354226705070763926;linaccel/Linear Acceleration Sensor;0.030331248 -0.058383998 -0.06740284 3
1354226705070702926;orientation/AK8973 Compass;317.29688 0.25 -0.0 1
1354226705183740233;wifi;00:22:90:39:07:12,UNKNOWN,-69 00:17:df:a7:33:12,UNKNOWN,-70 00:23:04:89:cd:b2,UNKNOWN,-83 00:22:90:39:65:b2,UNKNOWN,-89 dc:7b:94:35:2a:22,UNKNOWN,-96 00:17:df:a7:33:15,UNKNOWN,-66 00:22:90:39:07:15,UNKNOWN,-70 00:17:df:a7:4c:f5,UNKNOWN,-82 00:23:04:89:cd:b5,UNKNOWN,-83 00:22:90:39:65:b5,UNKNOWN,-92 00:17:df:a7:33:16,UNKNOWN,-64 00:17:df:a7:33:10,UNKNOWN,-67 00:17:df:a7:33:11,UNKNOWN,-70 00:22:90:39:07:10,UNKNOWN,-73 00:22:90:39:07:16,UNKNOWN,-73 00:23:04:89:cd:b1,UNKNOWN,-82 00:23:04:89:cd:b6,UNKNOWN,-83 00:23:04:89:cd:b0,UNKNOWN,-83 00:17:df:a7:4c:f0,UNKNOWN,-88 00:22:90:39:65:b0,UNKNOWN,-91 00:22:90:39:65:b1,UNKNOWN,-91 00:22:90:39:65:b6,UNKNOWN,-93 
1354226705177361926;compass/AK8973 Magnetic Field;33.9375 36.8125 -43.6875 3
1354226705177330926;accel/kr3dh;-0.05448139 -0.0 9.874752 3
1354226705177330926;linaccel/Linear Acceleration Sensor;-0.03596549 -0.01652785 0.24855042 3
1354226705177269926;orientation/AK8973 Compass;317.3125 0.0 -0.3125 1
1354226705270866926;orientation/AK8973 Compass;317.29688 0.171875 -0.390625 1
1354226705270866926;accel/kr3dh;-0.06810174 -0.027240695 9.697687 3
1354226705270866926;compass/AK8973 Magnetic Field;34.4375 36.8125 -43.9375 3
1354226705270866926;linaccel/Linear Acceleration Sensor;-0.059457183 -0.03543898 0.06770992 3
1354226705365227926;compass/AK8973 Magnetic Field;34.4375 36.8125 -43.4375 3
1354226705365196926;accel/kr3dh;-0.06810174 0.05448139 9.80665 3
1354226705365196926;linaccel/Linear Acceleration Sensor;-0.056965142 0.057673804 0.14509583 3
1354226705365166926;orientation/AK8973 Compass;317.29688 -0.3125 -0.390625 1
1354226705459679926;orientation/AK8973 Compass;317.26563 0.34375 -0.0 1
1354226705459679926;accel/kr3dh;0.0 -0.05448139 9.670447 3
1354226705459679926;compass/AK8973 Magnetic Field;34.4375 37.0625 -43.1875 3
1354226705459679926;linaccel/Linear Acceleration Sensor;0.026391063 -0.04488562 -0.03761196 3
1354226705552818926;orientation/AK8973 Compass;317.21875 0.734375 0.25 1
1354226705552818926;accel/kr3dh;0.040861044 -0.12258313 9.643207 3
1354226705552818926;compass/AK8973 Magnetic Field;34.6875 37.3125 -43.4375 3
1354226705552818926;linaccel/Linear Acceleration Sensor;0.082252115 -0.11169791 -0.099577904 3
1354226705650261926;compass/AK8973 Magnetic Field;34.1875 37.3125 -43.6875 3
1354226705650231926;accel/kr3dh;-0.040861044 -0.027240695 9.697687 3
1354226705650231926;linaccel/Linear Acceleration Sensor;0.0011072941 -0.009607913 -0.049430847 3
1354226705650169926;orientation/AK8973 Compass;317.23438 0.171875 -0.25 1
1354226705724000000;rawNmea;$GPGSV,4,1,15,03,27,309,,06,45,300,,09,02,097,,14,15,182,*7F
1354226705726000000;rawNmea;$GPGSV,4,2,15,15,31,054,,16,19,270,,18,79,348,,19,06,319,*7B
1354226705728000000;rawNmea;$GPGSV,4,3,15,21,64,063,,22,49,250,,24,01,102,,26,03,030,*74
1354226705730000000;rawNmea;$GPGSV,4,4,15,27,10,223,,29,17,151,,30,09,239,*40
1354226705734000000;rawNmea;$GPGGA,220505.4,,,,,0,,,,,,,,*7C
1354226705736000000;rawNmea;$GPVTG,,T,,M,,N,,K,N*2C
1354226705738000000;rawNmea;$GPRMC,,V,,,,,,,,,,N*53
1354226705740000000;rawNmea;$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1354226705744194926;accel/kr3dh;-0.05448139 -0.027240695 9.656827 3
1354226705744194926;compass/AK8973 Magnetic Field;34.4375 36.8125 -44.1875 3
1354226705744194926;linaccel/Linear Acceleration Sensor;-0.02541161 0.0069041047 -0.068229675 3
1354226705744164926;orientation/AK8973 Compass;317.21875 0.171875 -0.34375 1
1354226705839378926;compass/AK8973 Magnetic Field;34.6875 36.5625 -44.6875 3
1354226705839317926;accel/kr3dh;-0.05448139 -0.06810174 9.765789 3
1354226705839317926;linaccel/Linear Acceleration Sensor;-0.037320685 -0.017085753 0.070155144 3
1354226705839287926;orientation/AK8973 Compass;317.17188 0.390625 -0.3125 1
1354226705937431926;compass/AK8973 Magnetic Field;34.4375 36.3125 -44.6875 3
