1354143345475643554;metadata_log_format;3 # nanosecond timing
1354143345476131836;metadata_system_time;1354143345476
1354143345476467529;metadata_surveyName;/sdcard/LocationTracker/1354143345466.txt
1354143345476925293;metadata_notes;
1354143345477322021;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354143326435000000;latLngE7LastKnown;378754269 -1222587378 45.0 -1.0 -1.0
1354143345531215762;orientation/AK8973 Compass;355.73438 0.640625 -0.46875 1
1354143345531215762;accel/kr3dh;-0.08172209 -0.10896278 9.779409 3
1354143345531215762;compass/AK8973 Magnetic Field;8.9375 23.4375 -40.625 3
1354143345531215762;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354143345624293762;orientation/AK8973 Compass;348.15625 0.890625 -0.734375 1
1354143345624293762;accel/kr3dh;-0.12258313 -0.14982383 9.684067 3
1354143345624293762;compass/AK8973 Magnetic Field;8.9375 24.4375 -42.6875 3
1354143345624293762;linaccel/Linear Acceleration Sensor;-0.04030329 -0.040303305 -0.09404087 3
1354143345717586762;accel/kr3dh;-0.12258313 -0.013620348 9.738548 3
1354143345717586762;compass/AK8973 Magnetic Field;8.9375 24.4375 -39.625 3
1354143345717586762;linaccel/Linear Acceleration Sensor;-0.037132807 0.09719761 -0.032910347 3
1354143345717555762;orientation/AK8973 Compass;344.54688 0.078125 -0.734375 1
1354143345812709762;accel/kr3dh;-0.14982383 -0.095342435 9.697687 3
1354143345812709762;compass/AK8973 Magnetic Field;8.6875 23.9375 -40.875 3
1354143345812709762;linaccel/Linear Acceleration Sensor;-0.05584556 0.013765536 -0.05861759 3
1354143345812678762;orientation/AK8973 Compass;344.32813 0.5625 -0.890625 1
1354143345907313762;compass/AK8973 Magnetic Field;8.4375 23.6875 -40.875 3
1354143345907283762;accel/kr3dh;-0.06810174 -0.06810174 9.711308 3
1354143345907283762;linaccel/Linear Acceleration Sensor;0.038656734 0.031799205 -0.025349617 3
1354143345907252762;orientation/AK8973 Compass;344.10938 0.390625 -0.390625 1
1354143346003078762;compass/AK8973 Magnetic Field;8.125 23.1875 -40.125 3
1354143346003047762;accel/kr3dh;-0.027240695 -0.14982383 9.697687 3
1354143346003047762;linaccel/Linear Acceleration Sensor;0.08889074 -0.06290066 -0.021308899 3
1354143346003017762;orientation/AK8973 Compass;343.875 0.890625 -0.171875 1
1354143346098567762;compass/AK8973 Magnetic Field;7.875 23.1875 -40.375 3
1354143346098537762;accel/kr3dh;-0.13620348 -0.095342435 9.724928 3
1354143346098537762;linaccel/Linear Acceleration Sensor;-0.023564324 -0.014267415 0.017311096 3
1354143346098506762;orientation/AK8973 Compass;343.76563 0.5625 -0.8125 1
1354143346192714762;compass/AK8973 Magnetic Field;8.125 23.1875 -40.625 3
1354143346192683762;orientation/AK8973 Compass;343.60938 0.078125 -0.34375 1
1354143346192683762;accel/kr3dh;-0.05448139 -0.013620348 9.697687 3
1354143346192683762;linaccel/Linear Acceleration Sensor;0.043857392 0.07194522 -0.005460739 3
1354143346287349762;compass/AK8973 Magnetic Field;7.875 23.6875 -40.625 3
1354143346287318762;accel/kr3dh;-0.12258313 -0.06810174 9.80665 3
1354143346287318762;linaccel/Linear Acceleration Sensor;-0.03787189 0.022445187 0.10154343 3
1354143346287257762;orientation/AK8973 Compass;343.54688 0.390625 -0.734375 1
