1354133589762840821;metadata_log_format;3 # nanosecond timing
1354133589764427735;metadata_system_time;1354133589765
1354133589765770508;metadata_surveyName;/sdcard/LocationTracker/1354133589751.txt
1354133589767540528;metadata_notes;
1354133589769005371;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354133571097000000;latLngE7LastKnown;378754285 -1222586850 50.0 -1.0 -1.0
1354133589808891348;accel/kr3dh;-0.24516626 -0.8308412 9.547864 3
1354133589808891348;compass/AK8973 Magnetic Field;-15.375 72.875 -54.8125 3
1354133589808891348;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354133589808860348;orientation/AK8973 Compass;5.921875 4.953125 -1.453125 1
1354133589905632348;accel/kr3dh;-0.23154591 -0.8036005 9.547864 3
1354133589905632348;compass/AK8973 Magnetic Field;-16.375 72.875 -54.8125 3
1354133589905632348;linaccel/Linear Acceleration Sensor;0.013409808 0.026819646 0.0 3
1354133589905601348;orientation/AK8973 Compass;10.28125 4.8125 -1.375 1
1354133590007316348;compass/AK8973 Magnetic Field;-16.375 71.875 -54.8125 3
1354133590007286348;accel/kr3dh;-0.19068487 -0.8036005 9.547864 3
1354133590007286348;linaccel/Linear Acceleration Sensor;0.05222571 0.024209738 0.0 3
1354133590007255348;orientation/AK8973 Compass;10.5625 4.8125 -1.140625 1
1354133590110283348;compass/AK8973 Magnetic Field;-15.625 72.125 -54.8125 3
1354133590110252348;accel/kr3dh;-0.24516626 -0.8036005 9.534244 3
1354133590110252348;linaccel/Linear Acceleration Sensor;-0.008599177 0.017769277 -0.013361931 3
1354133590110191348;orientation/AK8973 Compass;10.796875 4.8125 -1.453125 1
1354133590205803348;accel/kr3dh;-0.21792556 -0.8036005 9.561484 3
1354133590205803348;compass/AK8973 Magnetic Field;-15.375 72.375 -55.0625 3
1354133590205803348;linaccel/Linear Acceleration Sensor;0.010165229 0.009668469 0.014667511 3
1354133590205772348;orientation/AK8973 Compass;10.984375 4.796875 -1.3125 1
1354133590300041348;compass/AK8973 Magnetic Field;-15.125 71.875 -55.5625 3
1354133590299980348;accel/kr3dh;-0.17706452 -0.84446156 9.561484 3
1354133590299980348;linaccel/Linear Acceleration Sensor;0.043935224 -0.037653625 0.015229225 3
1354133590299949348;orientation/AK8973 Compass;11.15625 5.046875 -1.0625 1
1354133590395469348;compass/AK8973 Magnetic Field;-14.875 71.875 -56.0625 3
1354133590395439348;accel/kr3dh;-0.16344418 -0.81722087 9.507003 3
1354133590395439348;linaccel/Linear Acceleration Sensor;0.051500484 -0.011518419 -0.040013313 3
1354133590395378348;orientation/AK8973 Compass;11.296875 4.90625 -0.984375 1
1354133590489616348;compass/AK8973 Magnetic Field;-15.125 72.625 -56.5625 3
1354133590489586348;orientation/AK8973 Compass;11.421875 5.625 -0.734375 1
1354133590489586348;accel/kr3dh;-0.12258313 -0.939804 9.547864 3
1354133590489586348;linaccel/Linear Acceleration Sensor;0.082333945 -0.12750638 4.5394897E-4 3
1354133590584648348;compass/AK8973 Magnetic Field;-15.375 72.375 -56.5625 3
1354133590584617348;accel/kr3dh;-0.095342435 -0.8036005 9.602345 3
1354133590584617348;linaccel/Linear Acceleration Sensor;0.09131237 0.02369219 0.05659008 3
1354133590584556348;orientation/AK8973 Compass;11.546875 4.796875 -0.5625 1
1354133590617241456;wifi;00:17:df:a7:4c:f2,UNKNOWN,-66 00:22:90:39:07:12,UNKNOWN,-79 00:22:6b:98:8c:d6,UNKNOWN,-89 00:17:df:a7:33:12,UNKNOWN,-92 00:17:df:a7:4c:f5,UNKNOWN,-64 00:22:90:39:07:15,UNKNOWN,-81 00:22:90:39:70:a5,UNKNOWN,-90 00:17:df:a7:33:15,UNKNOWN,-92 00:17:df:a7:4c:f0,UNKNOWN,-66 00:17:df:a7:4c:f6,UNKNOWN,-66 00:17:df:a7:4c:f1,UNKNOWN,-66 00:22:90:39:07:16,UNKNOWN,-79 00:22:90:39:07:10,UNKNOWN,-80 00:22:90:39:07:11,UNKNOWN,-80 00:26:cb:b9:54:70,UNKNOWN,-85 00:22:90:39:70:a0,UNKNOWN,-90 00:23:04:89:db:15,UNKNOWN,-91 00:17:df:a7:33:10,UNKNOWN,-93 00:17:df:a7:33:16,UNKNOWN,-93 
1354133590620000000;latLngE7Network;378754460 -1222586705 50.0 -1.0 -1.0
1354133590678489348;accel/kr3dh;-0.23154591 -1.1168685 9.248216 3
1354133590678489348;compass/AK8973 Magnetic Field;-15.375 73.125 -55.8125 3
1354133590678489348;linaccel/Linear Acceleration Sensor;-0.06842521 -0.26756507 -0.2933054 3
1354133590678459348;orientation/AK8973 Compass;11.71875 6.875 -1.421875 1
1354133590773185348;compass/AK8973 Magnetic Field;-15.375 73.625 -55.3125 3
1354133590773155348;accel/kr3dh;-0.29964766 -0.6401563 9.615966 3
