1354064934759160157;metadata_log_format;3 # nanosecond timing
1354064934760899659;metadata_system_time;1354064934761
1354064934762272950;metadata_surveyName;/sdcard/LocationTracker/1354064934745.txt
1354064934764073487;metadata_notes;
1354064934767979738;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354064920472000000;latLngE7LastKnown;378754503 -1222586556 50.0 -1.0 -1.0
1354064934820408228;accel/kr3dh;-0.53119355 0.8308412 9.874752 3
1354064934820408228;compass/AK8973 Magnetic Field;3.875 20.4375 -18.375 3
1354064934820408228;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354064934820378228;orientation/AK8973 Compass;3.015625 -4.796875 -3.078125 1
1354064934912144228;compass/AK8973 Magnetic Field;3.875 19.4375 -18.375 3
1354064934912114228;orientation/AK8973 Compass;357.71875 -4.9375 -3.5625 1
1354064934912114228;accel/kr3dh;-0.61291564 0.84446156 9.79303 3
1354064934912114228;linaccel/Linear Acceleration Sensor;-0.080658734 0.013443053 -0.08065987 3
1354064935005314228;compass/AK8973 Magnetic Field;2.875 20.4375 -20.4375 3
1354064935005284228;accel/kr3dh;-0.5720546 0.84446156 9.833891 3
1354064935005284228;linaccel/Linear Acceleration Sensor;-0.034099936 0.01240015 -0.034100533 3
1354064935005253228;orientation/AK8973 Compass;357.57813 -4.90625 -3.296875 1
1354064935102146228;compass/AK8973 Magnetic Field;3.625 19.9375 -18.875 3
1354064935102116228;orientation/AK8973 Compass;357.29688 -5.0625 -3.296875 1
1354064935102116228;accel/kr3dh;-0.5720546 0.87170225 9.833891 3
1354064935102116228;linaccel/Linear Acceleration Sensor;-0.020895243 0.036444604 -0.020896912 3
1354064935196019228;orientation/AK8973 Compass;357.03125 -4.8125 -3.328125 1
1354064935196019228;accel/kr3dh;-0.5720546 0.8308412 9.833891 3
1354064935196019228;compass/AK8973 Magnetic Field;3.625 19.9375 -18.375 3
