1354130658003582519;metadata_log_format;3 # nanosecond timing
1354130658004040283;metadata_system_time;1354130658004
1354130658004375976;metadata_surveyName;/sdcard/LocationTracker/1354130657994.txt
1354130658004833740;metadata_notes;
1354130658005199951;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354130649662000000;latLngE7LastKnown;378754460 -1222586705 50.0 -1.0 -1.0
1354130658054088160;compass/AK8973 Magnetic Field;14.0 47.6875 -6.25 3
1354130658054058160;orientation/AK8973 Compass;339.76563 0.171875 -0.34375 1
1354130658054058160;accel/kr3dh;-0.05448139 -0.027240695 9.520623 3
1354130658054058160;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354130658147259160;compass/AK8973 Magnetic Field;12.9375 47.6875 -10.3125 3
1354130658147228160;orientation/AK8973 Compass;340.09375 0.0 -0.34375 1
1354130658147228160;accel/kr3dh;-0.05448139 -0.0 9.561484 3
1354130658147228160;linaccel/Linear Acceleration Sensor;0.0 0.026867671 0.040301323 3
1354130658242199160;accel/kr3dh;-0.027240695 -0.0 9.547864 3
1354130658242199160;compass/AK8973 Magnetic Field;12.9375 48.6875 -9.3125 3
1354130658242199160;linaccel/Linear Acceleration Sensor;0.026843933 0.024670135 0.023583412 3
1354130658242168160;orientation/AK8973 Compass;340.40625 0.0 -0.171875 1
1354130658335308160;compass/AK8973 Magnetic Field;12.9375 48.1875 -8.8125 3
1354130658335277160;accel/kr3dh;-0.027240695 -0.027240695 9.561484 3
1354130658335277160;linaccel/Linear Acceleration Sensor;0.024710266 -0.007504666 0.030125618 3
1354130658335247160;orientation/AK8973 Compass;340.6875 0.171875 -0.171875 1
1354130658432445160;orientation/AK8973 Compass;341.0 0.0 -0.25 1
1354130658432445160;accel/kr3dh;-0.040861044 -0.0 9.547864 3
1354130658432445160;compass/AK8973 Magnetic Field;12.1875 47.6875 -9.5625 3
1354130658432445160;linaccel/Linear Acceleration Sensor;0.0056943335 0.013552496 0.0062732697 3
1354130658526104160;compass/AK8973 Magnetic Field;11.6875 47.6875 -9.0625 3
1354130658526073160;orientation/AK8973 Compass;341.32813 0.0 -0.171875 1
1354130658526073160;accel/kr3dh;-0.027240695 -0.0 9.547864 3
1354130658526073160;linaccel/Linear Acceleration Sensor;0.01245757 0.009466406 -0.0024347305 3
1354130658621319160;compass/AK8973 Magnetic Field;11.4375 47.1875 -9.0625 3
1354130658621288160;accel/kr3dh;-0.05448139 -0.0 9.547864 3
1354130658621288160;linaccel/Linear Acceleration Sensor;-0.02016817 0.007309176 -0.0068569183 3
1354130658621258160;orientation/AK8973 Compass;341.65625 0.0 -0.34375 1
1354130658715771160;orientation/AK8973 Compass;341.95313 0.0 -0.171875 1
1354130658715771160;accel/kr3dh;-0.027240695 -0.0 9.547864 3
1354130658715771160;compass/AK8973 Magnetic Field;11.4375 47.1875 -8.8125 3
1354130658715771160;linaccel/Linear Acceleration Sensor;0.0054455455 0.005241595 -0.006720543 3
1354130658815014404;wifi;00:17:df:a7:4c:f2,UNKNOWN,-56 00:17:df:a7:33:12,UNKNOWN,-89 00:17:df:a7:4c:f5,UNKNOWN,-56 00:17:df:a7:33:15,UNKNOWN,-89 00:17:df:a7:4c:f1,UNKNOWN,-56 00:17:df:a7:4c:f0,UNKNOWN,-57 00:17:df:a7:4c:f6,UNKNOWN,-57 00:17:df:a7:33:10,UNKNOWN,-90 
1354130658828686160;compass/AK8973 Magnetic Field;12.1875 47.6875 -9.3125 3
1354130658828594160;accel/kr3dh;-0.027240695 0.013620348 9.520623 3
1354130658828594160;linaccel/Linear Acceleration Sensor;0.007426547 0.015541724 -0.02979374 3
1354130658828564160;orientation/AK8973 Compass;342.1875 -0.078125 -0.171875 1
1354130658831000000;latLngE7Network;378754553 -1222587032 50.0 -1.0 -1.0
1354130658924633160;compass/AK8973 Magnetic Field;12.4375 47.6875 -9.8125 3
1354130658924602160;orientation/AK8973 Compass;342.39063 0.171875 -0.171875 1
1354130658924602160;accel/kr3dh;-0.027240695 -0.027240695 9.547864 3
1354130658924602160;linaccel/Linear Acceleration Sensor;0.008399645 -0.028027287 0.0022306442 3
1354130659018719160;compass/AK8973 Magnetic Field;12.4375 47.9375 -9.5625 3
1354130659018688160;accel/kr3dh;-0.013620348 0.013620348 9.547864 3
1354130659018688160;linaccel/Linear Acceleration Sensor;0.020305514 0.011810473 0.0069084167 3
1354130659018627160;orientation/AK8973 Compass;342.57813 -0.078125 -0.078125 1
1354130659116649160;compass/AK8973 Magnetic Field;12.4375 47.6875 -9.8125 3
1354130659116619160;accel/kr3dh;-0.040861044 -0.0 9.575105 3
1354130659116619160;linaccel/Linear Acceleration Sensor;-0.010923505 -6.4600277E-4 0.036200523 3
1354130659116588160;orientation/AK8973 Compass;342.75 0.0 -0.25 1
1354130659211590160;compass/AK8973 Magnetic Field;11.6875 47.6875 -9.0625 3
1354130659211559160;orientation/AK8973 Compass;342.96875 0.171875 -0.078125 1
1354130659211559160;accel/kr3dh;-0.013620348 -0.027240695 9.534244 3
1354130659211559160;linaccel/Linear Acceleration Sensor;0.012593414 -0.026089411 -0.0074920654 3
1354130659242000000;rawNmea;$GPGSV,3,1,12,02,09,067,,05,40,052,,12,14,170,,15,12,135,*74
1354130659244000000;rawNmea;$GPGSV,3,2,12,18,19,203,,21,43,271,,25,41,196,,26,12,099,*70
1354130659246000000;rawNmea;$GPGSV,3,3,12,29,75,021,,30,20,312,,31,03,268,,27,,,*49
1354130659252000000;rawNmea;$GPGGA,192408.7,,,,,0,,,,,,,,*79
1354130659258000000;rawNmea;$GPVTG,,T,,M,,N,,K,N*2C
1354130659262000000;rawNmea;$GPRMC,,V,,,,,,,,,,N*53
1354130659267000000;rawNmea;$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1354130659305797160;compass/AK8973 Magnetic Field;11.4375 47.6875 -9.0625 3
1354130659305767160;accel/kr3dh;-0.05448139 -0.0 9.561484 3
1354130659305767160;linaccel/Linear Acceleration Sensor;-0.029848468 0.0030530863 0.013749123 3
1354130659305736160;orientation/AK8973 Compass;343.1875 0.0 -0.34375 1
1354130659400219160;orientation/AK8973 Compass;343.40625 -0.078125 -0.171875 1
1354130659400219160;accel/kr3dh;-0.027240695 0.013620348 9.575105 3
1354130659400219160;compass/AK8973 Magnetic Field;11.1875 47.4375 -9.3125 3
1354130659400219160;linaccel/Linear Acceleration Sensor;-0.0012821946 0.018949818 0.021899223 3
1354130659493358160;orientation/AK8973 Compass;343.625 0.0 -0.34375 1
1354130659493358160;accel/kr3dh;-0.05448139 -0.0 9.507003 3
1354130659493358160;linaccel/Linear Acceleration Sensor;-0.024735462 0.006264554 -0.049304962 3
1354130659597210449;wifi;00:17:df:a7:4c:f2,UNKNOWN,-57 00:17:df:a7:33:12,UNKNOWN,-86 00:17:df:a7:4c:f5,UNKNOWN,-57 00:17:df:a7:33:15,UNKNOWN,-88 00:17:df:a7:4c:f6,UNKNOWN,-57 00:17:df:a7:4c:f0,UNKNOWN,-58 00:17:df:a7:4c:f1,UNKNOWN,-59 00:17:df:a7:33:10,UNKNOWN,-86 00:17:df:a7:33:11,UNKNOWN,-86 00:17:df:a7:33:16,UNKNOWN,-86 00:23:04:89:cd:b1,UNKNOWN,-94 
1354130659611309160;compass/AK8973 Magnetic Field;11.1875 47.1875 -9.5625 3
1354130659611278160;accel/kr3dh;-0.05448139 -0.0 9.547864 3
1354130659611278160;linaccel/Linear Acceleration Sensor;-0.017550394 0.003029766 -0.006670952 3
1354130659611248160;orientation/AK8973 Compass;343.8125 0.0 -0.34375 1
1354130659704510160;compass/AK8973 Magnetic Field;11.4375 46.9375 -9.0625 3
1354130659704479160;orientation/AK8973 Compass;343.96875 0.171875 -0.078125 1
1354130659704479160;accel/kr3dh;-0.013620348 -0.027240695 9.575105 3
1354130659704479160;linaccel/Linear Acceleration Sensor;0.028930645 -0.027386028 0.025925636 3
1354130659799206160;compass/AK8973 Magnetic Field;11.6875 46.9375 -9.3125 3
1354130659799145160;accel/kr3dh;-0.027240695 -0.0 9.547864 3
1354130659799145160;linaccel/Linear Acceleration Sensor;0.01795332 -5.3207244E-4 0.003909111 3
1354130659799114160;orientation/AK8973 Compass;344.09375 0.0 -0.171875 1
1354130659893597160;orientation/AK8973 Compass;344.21875 0.0 -0.34375 1
1354130659893597160;accel/kr3dh;-0.05448139 -0.0 9.547864 3
1354130659893597160;compass/AK8973 Magnetic Field;11.4375 46.375 -9.5625 3
1354130659893597160;linaccel/Linear Acceleration Sensor;-0.011560079 0.0025526981 0.0037565231 3
1354130659987743160;compass/AK8973 Magnetic Field;11.6875 46.375 -9.3125 3
1354130659987713160;accel/kr3dh;-0.027240695 0.040861044 9.520623 3
1354130659987713160;linaccel/Linear Acceleration Sensor;0.010783976 0.04632037 -0.027201653 3
1354130659987682160;orientation/AK8973 Compass;344.32813 -0.25 -0.171875 1
1354130660081982160;compass/AK8973 Magnetic Field;11.6875 46.125 -9.5625 3
1354130660081951160;orientation/AK8973 Compass;344.42188 -0.078125 -0.421875 1
1354130660081951160;accel/kr3dh;-0.06810174 0.013620348 9.520623 3
1354130660081951160;linaccel/Linear Acceleration Sensor;-0.03291716 0.016974486 -0.028357506 3
1354130660177257160;compass/AK8973 Magnetic Field;11.4375 46.375 -9.5625 3
1354130660177196160;accel/kr3dh;-0.08172209 -0.0 9.547864 3
1354130660177196160;linaccel/Linear Acceleration Sensor;-0.044335105 -0.0044505047 0.0035486221 3
1354130660177166160;orientation/AK8973 Compass;344.53125 0.0 -0.5 1
1354130660241000000;rawNmea;$GPGSV,3,1,12,02,09,067,,05,39,052,,12,13,170,,15,13,133,*7A
1354130660243000000;rawNmea;$GPGSV,3,2,12,18,20,203,,21,45,272,,25,40,196,,26,13,099,*7F
1354130660244000000;rawNmea;$GPGSV,3,3,12,29,76,026,,30,20,312,,31,02,268,,27,,,*4C
1354130660248000000;rawNmea;$GPGGA,192409.7,,,,,0,,,,,,,,*78
1354130660250000000;rawNmea;$GPVTG,,T,,M,,N,,K,N*2C
1354130660252000000;rawNmea;$GPRMC,,V,,,,,,,,,,N*53
1354130660254000000;rawNmea;$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1354130660270946160;orientation/AK8973 Compass;344.60938 0.0 -0.171875 1
1354130660270946160;accel/kr3dh;-0.027240695 -0.0 9.561484 3
1354130660270946160;compass/AK8973 Magnetic Field;11.9375 46.9375 -9.0625 3
1354130660270946160;linaccel/Linear Acceleration Sensor;0.017317155 -0.012415765 0.02407837 3
1354130660369152160;orientation/AK8973 Compass;344.70313 0.0 -0.25 1
1354130660372265381;wifi;00:17:df:a7:4c:f2,UNKNOWN,-56 dc:7b:94:35:24:22,UNKNOWN,-92 00:17:df:a7:4c:f5,UNKNOWN,-56 00:17:df:a7:4c:f1,UNKNOWN,-56 00:17:df:a7:4c:f0,UNKNOWN,-57 00:17:df:a7:4c:f6,UNKNOWN,-57 00:17:df:a7:33:10,UNKNOWN,-86 00:17:df:a7:33:16,UNKNOWN,-86 00:17:df:a7:33:11,UNKNOWN,-87 
1354130660369152160;accel/kr3dh;-0.040861044 -0.0 9.507003 3
1354130660369152160;compass/AK8973 Magnetic Field;11.6875 46.9375 -9.0625 3
1354130660369152160;linaccel/Linear Acceleration Sensor;0.012277726 -0.01484712 -0.02698803 3
1354130660461254160;orientation/AK8973 Compass;344.8125 0.0 -0.171875 1
1354130660461254160;accel/kr3dh;-0.027240695 -0.0 9.520623 3
1354130660461254160;compass/AK8973 Magnetic Field;11.4375 47.4375 -9.0625 3
1354130660461254160;linaccel/Linear Acceleration Sensor;0.028844697 -0.011469764 -0.013981819 3
1354130660554058160;orientation/AK8973 Compass;344.89063 0.171875 -0.171875 1
1354130660554058160;accel/kr3dh;-0.027240695 -0.027240695 9.534244 3
1354130660554058160;compass/AK8973 Magnetic Field;11.6875 47.1875 -8.8125 3
1354130660554058160;linaccel/Linear Acceleration Sensor;0.02422248 -0.03246614 -4.0340424E-4 3
1354130660653881160;compass/AK8973 Magnetic Field;11.4375 46.9375 -9.0625 3
1354130660653820160;accel/kr3dh;-0.027240695 -0.0 9.547864 3
1354130660653820160;linaccel/Linear Acceleration Sensor;0.014380572 0.0017469183 0.01608181 3
1354130660653789160;orientation/AK8973 Compass;344.98438 0.0 -0.171875 1
1354130660748333160;orientation/AK8973 Compass;345.09375 0.0 -0.34375 1
1354130660748333160;accel/kr3dh;-0.05448139 -0.0 9.561484 3
1354130660748333160;compass/AK8973 Magnetic Field;11.1875 46.9375 -9.3125 3
1354130660748333160;linaccel/Linear Acceleration Sensor;-0.021378461 0.0072620367 0.031212807 3
1354130660841839160;orientation/AK8973 Compass;345.17188 0.0 -0.25 1
1354130660841839160;accel/kr3dh;-0.040861044 -0.0 9.561484 3
1354130660841839160;compass/AK8973 Magnetic Field;11.4375 46.6875 -9.3125 3
1354130660841839160;linaccel/Linear Acceleration Sensor;-0.011411544 0.009833889 0.02764988 3
1354130660935375160;compass/AK8973 Magnetic Field;11.4375 46.9375 -9.5625 3
1354130660935345160;orientation/AK8973 Compass;345.25 -0.171875 -0.078125 1
1354130660935345160;accel/kr3dh;-0.013620348 0.027240695 9.561484 3
1354130660935345160;linaccel/Linear Acceleration Sensor;0.017525058 0.03554133 0.019189835 3
1354130661030956160;compass/AK8973 Magnetic Field;11.6875 46.9375 -9.8125 3
1354130661030926160;accel/kr3dh;-0.040861044 -0.0 9.547864 3
1354130661030926160;linaccel/Linear Acceleration Sensor;-0.0062518977 0.0028954518 -0.0042915344 3
