1354143428422155274;metadata_log_format;3 # nanosecond timing
1354143428422613037;metadata_system_time;1354143428422
1354143428422948731;metadata_surveyName;/sdcard/LocationTracker/1354143428413.txt
1354143428423406494;metadata_notes;
1354143428426427734;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354143414255000000;latLngE7LastKnown;378754460 -1222586705 50.0 -1.0 -1.0
1354143428475804277;orientation/AK8973 Compass;355.01563 -0.25 0.5625 1
1354143428475804277;accel/kr3dh;0.095342435 0.040861044 9.643207 3
1354143428475804277;compass/AK8973 Magnetic Field;-0.1875 26.5 -46.6875 3
1354143428475804277;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354143428569951277;compass/AK8973 Magnetic Field;0.8125 23.4375 -46.6875 3
1354143428569921277;orientation/AK8973 Compass;355.14063 0.3125 0.484375 1
1354143428569921277;accel/kr3dh;0.08172209 -0.05448139 9.724928 3
1354143428569921277;linaccel/Linear Acceleration Sensor;-0.01342766 -0.093993574 0.0805645 3
1354143428663182277;compass/AK8973 Magnetic Field;1.8125 25.5 -47.75 3
1354143428663152277;orientation/AK8973 Compass;355.125 -0.171875 0.5625 1
1354143428663152277;accel/kr3dh;0.095342435 0.027240695 9.629586 3
1354143428663152277;linaccel/Linear Acceleration Sensor;0.0010694414 -0.005947249 -0.01985073 3
1354143428757787277;compass/AK8973 Magnetic Field;1.0625 25.25 -47.1875 3
1354143428757756277;accel/kr3dh;0.0 -0.05448139 9.670447 3
1354143428757756277;linaccel/Linear Acceleration Sensor;-0.09129944 -0.07418901 0.011898994 3
1354143428757726277;orientation/AK8973 Compass;355.28125 0.34375 -0.0 1
1354143428852819277;compass/AK8973 Magnetic Field;1.3125 24.9375 -47.5 3
1354143428852788277;accel/kr3dh;0.040861044 -0.05448139 9.711308 3
1354143428852788277;linaccel/Linear Acceleration Sensor;-0.042051982 -0.05639299 0.04436016 3
1354143428852758277;orientation/AK8973 Compass;355.35938 0.3125 0.25 1
1354143428947728277;compass/AK8973 Magnetic Field;1.5625 25.5 -48.0 3
1354143428947698277;accel/kr3dh;0.095342435 0.06810174 9.765789 3
1354143428947698277;linaccel/Linear Acceleration Sensor;0.027238712 0.083165005 0.09181976 3
1354143428947637277;orientation/AK8973 Compass;355.375 -0.390625 0.5625 1
1354143429042882277;compass/AK8973 Magnetic Field;1.0625 25.5 -48.0 3
1354143429042852277;accel/kr3dh;0.0 -0.10896278 9.670447 3
1354143429042852277;linaccel/Linear Acceleration Sensor;-0.05315292 -0.08356728 -0.014744759 3
1354143429042821277;orientation/AK8973 Compass;355.51563 0.640625 -0.0 1
1354143429137639277;compass/AK8973 Magnetic Field;0.8125 26.0 -47.75 3
1354143429137609277;accel/kr3dh;0.05448139 -0.0 9.643207 3
1354143429137609277;linaccel/Linear Acceleration Sensor;0.009849448 0.027561633 -0.05633068 3
1354143429137548277;orientation/AK8973 Compass;355.64063 0.0 0.34375 1
1354143429227727783;wifi;00:22:90:39:07:12,UNKNOWN,-63 00:17:df:a7:4c:f2,UNKNOWN,-65 00:17:df:a7:33:12,UNKNOWN,-85 00:22:90:39:07:15,UNKNOWN,-64 00:17:df:a7:4c:f5,UNKNOWN,-71 00:17:df:a7:33:15,UNKNOWN,-83 00:22:90:39:07:11,UNKNOWN,-62 00:22:90:39:07:10,UNKNOWN,-64 00:22:90:39:07:16,UNKNOWN,-65 00:17:df:a7:4c:f1,UNKNOWN,-67 00:17:df:a7:4c:f6,UNKNOWN,-69 00:17:df:a7:4c:f0,UNKNOWN,-70 00:17:df:a7:33:11,UNKNOWN,-84 00:17:df:a7:33:16,UNKNOWN,-84 00:17:df:a7:33:10,UNKNOWN,-85 
1354143429248784277;compass/AK8973 Magnetic Field;0.5625 26.0 -48.25 3
1354143429248754277;accel/kr3dh;0.040861044 -0.0 9.602345 3
1354143429248754277;linaccel/Linear Acceleration Sensor;-6.637089E-4 0.026249835 -0.100655556 3
1354143429248693277;orientation/AK8973 Compass;355.8125 0.0 0.25 1
1354143429233000000;latLngE7Network;378754460 -1222586705 50.0 -1.0 -1.0
1354143429340459277;orientation/AK8973 Compass;356.01563 0.0 -0.171875 1
1354143429340459277;accel/kr3dh;-0.027240695 -0.0 9.684067 3
1354143429340459277;compass/AK8973 Magnetic Field;0.5625 25.75 -48.25 3
1354143429340459277;linaccel/Linear Acceleration Sensor;-0.06638636 0.024951112 -0.0042915344 3
1354143429434239277;compass/AK8973 Magnetic Field;1.0625 26.0 -47.75 3
1354143429434209277;accel/kr3dh;0.13620348 0.027240695 9.738548 3
1354143429434209277;linaccel/Linear Acceleration Sensor;0.10052922 0.04726845 0.074329376 3
1354143429434148277;orientation/AK8973 Compass;356.03125 -0.171875 0.8125 1
1354143429529363277;compass/AK8973 Magnetic Field;1.0625 25.5 -47.75 3
1354143429529332277;accel/kr3dh;0.08172209 0.027240695 9.547864 3
1354143429529332277;linaccel/Linear Acceleration Sensor;0.04671249 0.03689269 -0.102191925 3
1354143429529271277;orientation/AK8973 Compass;356.07813 -0.171875 0.5 1
1354143429623021277;accel/kr3dh;0.08172209 -0.0 9.670447 3
1354143429623021277;compass/AK8973 Magnetic Field;1.5625 24.9375 -47.1875 3
1354143429623021277;linaccel/Linear Acceleration Sensor;0.03766208 -0.003328647 0.02102375 3
1354143429622991277;orientation/AK8973 Compass;356.04688 0.0 0.484375 1
1354143429715825277;compass/AK8973 Magnetic Field;1.3125 25.5 -46.9375 3
1354143429715795277;orientation/AK8973 Compass;356.07813 0.078125 0.3125 1
1354143429715795277;accel/kr3dh;0.05448139 -0.013620348 9.765789 3
1354143429715795277;linaccel/Linear Acceleration Sensor;-0.006807629 -0.027397294 0.11367798 3
1354143429811498277;compass/AK8973 Magnetic Field;1.3125 25.5 -47.75 3
1354143429811467277;accel/kr3dh;0.05448139 -0.05448139 9.643207 3
1354143429811467277;linaccel/Linear Acceleration Sensor;-0.021856744 -0.070282675 -0.013630867 3
1354143429811437277;orientation/AK8973 Compass;356.09375 0.34375 0.34375 1
1354143429871000000;rawNmea;$GPGSV,3,1,12,03,40,289,,06,52,270,,09,11,078,,14,37,180,*76
1354143429873000000;rawNmea;$GPGSV,3,2,12,15,16,042,,16,08,251,,18,62,035,,19,24,313,*73
1354143429875000000;rawNmea;$GPGSV,3,3,12,21,50,098,,22,64,281,,24,11,084,,27,,,*4B
1354143429878000000;rawNmea;$GPGGA,225708.7,,,,,0,,,,,,,,*75
1354143429879000000;rawNmea;$GPVTG,,T,,M,,N,,K,N*2C
1354143429881000000;rawNmea;$GPRMC,,V,,,,,,,,,,N*53
1354143429886000000;rawNmea;$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1354143429911504277;orientation/AK8973 Compass;356.10938 0.078125 0.640625 1
1354143429911504277;accel/kr3dh;0.10896278 -0.013620348 9.684067 3
1354143429911504277;compass/AK8973 Magnetic Field;1.0625 25.5 -47.75 3
1354143429911504277;linaccel/Linear Acceleration Sensor;0.02852197 -0.019360472 0.015282631 3
1354143429994542968;wifi;00:17:df:a7:4c:f2,UNKNOWN,-64 00:22:90:39:07:12,UNKNOWN,-65 00:17:df:a7:33:12,UNKNOWN,-86 00:22:90:39:07:15,UNKNOWN,-65 00:17:df:a7:4c:f5,UNKNOWN,-65 00:17:df:a7:33:15,UNKNOWN,-86 00:22:90:39:07:16,UNKNOWN,-63 00:17:df:a7:4c:f6,UNKNOWN,-63 00:17:df:a7:4c:f1,UNKNOWN,-63 00:22:90:39:07:10,UNKNOWN,-63 00:22:90:39:07:11,UNKNOWN,-64 00:17:df:a7:4c:f0,UNKNOWN,-64 00:17:df:a7:33:10,UNKNOWN,-86 00:17:df:a7:33:11,UNKNOWN,-86 00:17:df:a7:33:16,UNKNOWN,-87 
1354143430004918277;compass/AK8973 Magnetic Field;0.8125 26.25 -47.5 3
1354143430004888277;accel/kr3dh;0.0 0.040861044 9.765789 3
1354143430004888277;linaccel/Linear Acceleration Sensor;-0.07665353 0.04993523 0.08361721 3
1354143430004857277;orientation/AK8973 Compass;356.23438 -0.25 -0.0 1
1354143430102513277;compass/AK8973 Magnetic Field;0.8125 25.75 -47.5 3
1354143430102483277;accel/kr3dh;0.08172209 -0.05448139 9.697687 3
1354143430102483277;linaccel/Linear Acceleration Sensor;0.012266561 -0.035326093 0.0034999847 3
1354143430102391277;orientation/AK8973 Compass;356.29688 0.34375 0.484375 1
1354143430198339277;accel/kr3dh;0.05448139 -0.05448139 9.711308 3
