1354997765926192870;metadata_log_format;3 # nanosecond timing
1354997765927718749;metadata_system_time;1354997765928
1354997765929061522;metadata_surveyName;/sdcard/LocationTracker/1354997765916.txt
1354997765931258789;metadata_notes;
1354997765932967773;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354997752633000000;latLngE7LastKnown;378754193 -1222587104 45.0 -1.0 -1.0
1354997766003859143;orientation/AK8973 Compass;114.625 0.5625 -0.484375 2
1354997766003859143;accel/kr3dh;-0.08172209 -0.095342435 9.861132 3
1354997766003859143;compass/AK8973 Magnetic Field;-27.0625 29.125 -41.25 3
1354997766003859143;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354997766096572143;accel/kr3dh;-0.05448139 -0.0 9.901993 3
1354997766096572143;compass/AK8973 Magnetic Field;-27.0625 27.125 -41.25 3
1354997766096572143;linaccel/Linear Acceleration Sensor;0.026873548 0.0940574 0.040309906 3
1354997766096541143;orientation/AK8973 Compass;79.890625 0.0 -0.3125 2
1354997766189498143;accel/kr3dh;0.0 -0.05448139 9.942854 3
1354997766189498143;compass/AK8973 Magnetic Field;-27.0625 29.125 -41.25 3
1354997766189498143;linaccel/Linear Acceleration Sensor;0.078525044 0.033000354 0.07748127 3
1354997766189467143;orientation/AK8973 Compass;61.5 0.3125 -0.0 2
1354997766285659143;compass/AK8973 Magnetic Field;-26.8125 28.625 -41.25 3
1354997766285628143;accel/kr3dh;-0.040861044 -0.027240695 9.833891 3
1354997766285628143;linaccel/Linear Acceleration Sensor;0.028289828 0.045119897 -0.04144287 3
1354997766285598143;orientation/AK8973 Compass;52.484375 0.171875 -0.25 2
1354997766380752143;orientation/AK8973 Compass;48.265625 0.3125 -0.5625 2
1354997766380752143;accel/kr3dh;-0.095342435 -0.05448139 9.901993 3
1354997766380752143;compass/AK8973 Magnetic Field;-26.8125 28.375 -41.25 3
1354997766380752143;linaccel/Linear Acceleration Sensor;-0.04093466 -5.5876E-4 0.0145692825 3
1354997766476882143;orientation/AK8973 Compass;48.015625 0.703125 -0.5625 2
1354997766476882143;accel/kr3dh;-0.095342435 -0.12258313 9.861132 3
1354997766476882143;compass/AK8973 Magnetic Field;-27.0625 28.625 -41.25 3
1354997766476882143;linaccel/Linear Acceleration Sensor;-0.05148632 -0.08115346 -0.032260895 3
1354997766571242143;compass/AK8973 Magnetic Field;-27.0625 27.875 -41.25 3
1354997766571212143;accel/kr3dh;-0.06810174 -0.027240695 9.929234 3
1354997766571212143;linaccel/Linear Acceleration Sensor;-0.021218717 0.014473131 0.037926674 3
1354997766571181143;orientation/AK8973 Compass;47.796875 0.171875 -0.390625 2
1354997766666610143;orientation/AK8973 Compass;47.625 0.0 -0.5625 2
1354997766666610143;accel/kr3dh;-0.095342435 -0.0 9.861132 3
1354997766666610143;compass/AK8973 Magnetic Field;-27.3125 27.625 -41.0 3
1354997766666610143;linaccel/Linear Acceleration Sensor;-0.034012005 0.051435743 -0.025964737 3
1354997766760909143;compass/AK8973 Magnetic Field;-27.3125 27.375 -41.0 3
1354997766760879143;accel/kr3dh;-0.095342435 -0.06810174 9.997335 3
1354997766760879143;linaccel/Linear Acceleration Sensor;-0.01851134 -0.0103916 0.11002731 3
1354997766760817143;orientation/AK8973 Compass;47.5 0.390625 -0.5625 2
