1354996863606667969;metadata_log_format;3 # nanosecond timing
1354996863611794923;metadata_system_time;1354996863612
1354996863612191651;metadata_surveyName;/sdcard/LocationTracker/1354996863570.txt
1354996863612740967;metadata_notes;
1354996863613503907;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354996850001000000;latLngE7LastKnown;378754449 -1222586737 45.0 -1.0 -1.0
1354996863714852555;orientation/AK8973 Compass;16.328125 -2.609375 -1.65625 2
1354996863714852555;accel/kr3dh;-0.2860273 0.44947147 9.874752 3
1354996863714852555;compass/AK8973 Magnetic Field;-3.8125 5.9375 -19.0 3
1354996863714852555;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354996863807412555;orientation/AK8973 Compass;23.34375 -2.6875 -1.984375 2
1354996863807412555;accel/kr3dh;-0.3405087 0.46309182 9.833891 3
1354996863807412555;compass/AK8973 Magnetic Field;-2.75 4.9375 -20.0625 3
1354996863807412555;linaccel/Linear Acceleration Sensor;-0.053750962 0.013437718 -0.04031372 3
1354996863902474555;orientation/AK8973 Compass;23.75 -3.078125 -1.953125 2
1354996863902474555;accel/kr3dh;-0.3405087 0.53119355 9.874752 3
1354996863902474555;linaccel/Linear Acceleration Sensor;-0.049366564 0.0794484 0.003238678 3
1354996863997872555;accel/kr3dh;-0.313268 0.44947147 9.833891 3
1354996863997872555;compass/AK8973 Magnetic Field;-3.3125 4.9375 -19.8125 3
1354996863997872555;linaccel/Linear Acceleration Sensor;-0.011532187 -0.00943929 -0.032144547 3
1354996863997841555;orientation/AK8973 Compass;28.875 -2.609375 -1.8125 2
1354996864097695555;compass/AK8973 Magnetic Field;-3.3125 4.9375 -19.5625 3
1354996864097664555;orientation/AK8973 Compass;29.1875 -3.0 -2.046875 2
1354996864097664555;accel/kr3dh;-0.35412905 0.51757324 9.915613 3
1354996864097664555;linaccel/Linear Acceleration Sensor;-0.037501335 0.04598087 0.05553627 3
1354996864193306555;accel/kr3dh;-0.38136974 0.38136974 9.874752 3
1354996864193306555;compass/AK8973 Magnetic Field;-3.5625 4.9375 -20.0625 3
1354996864193306555;linaccel/Linear Acceleration Sensor;-0.051804334 -0.10061833 0.015865326 3
1354996864193276555;orientation/AK8973 Compass;33.203125 -2.203125 -2.203125 2
1354996864289955555;accel/kr3dh;-0.21792556 0.44947147 9.861132 3
1354996864289955555;linaccel/Linear Acceleration Sensor;0.120736405 -0.03255564 -0.0034399033 3
1354996864289864555;orientation/AK8973 Compass;33.28125 -2.609375 -1.265625 2
1354996864386696555;accel/kr3dh;-0.313268 0.44947147 9.861132 3
1354996864386696555;compass/AK8973 Magnetic Field;-3.0625 5.4375 -20.3125 3
1354996864386696555;linaccel/Linear Acceleration Sensor;0.025942743 -0.019667625 -0.011378288 3
1354996864386666555;orientation/AK8973 Compass;33.09375 -2.609375 -1.8125 2
1354996864508157227;wifi;00:22:90:39:07:12,UNKNOWN,-62 00:17:df:a7:33:12,UNKNOWN,-79 00:23:04:89:cd:b2,UNKNOWN,-92 00:22:90:39:07:15,UNKNOWN,-62 00:17:df:a7:4c:f5,UNKNOWN,-64 00:17:df:a7:33:15,UNKNOWN,-78 00:23:04:89:cd:b5,UNKNOWN,-94 00:22:90:39:07:10,UNKNOWN,-61 00:22:90:39:07:11,UNKNOWN,-62 00:17:df:a7:4c:f6,UNKNOWN,-62 00:22:90:39:07:16,UNKNOWN,-62 00:17:df:a7:4c:f1,UNKNOWN,-64 00:17:df:a7:4c:f0,UNKNOWN,-65 00:17:df:a7:33:11,UNKNOWN,-79 00:17:df:a7:33:10,UNKNOWN,-79 00:17:df:a7:33:16,UNKNOWN,-80 00:23:04:89:cd:b1,UNKNOWN,-92 00:23:04:89:cd:b0,UNKNOWN,-93 00:23:04:89:cd:b6,UNKNOWN,-93 
1354996864493935555;compass/AK8973 Magnetic Field;-3.3125 5.4375 -20.5625 3
1354996864493904555;accel/kr3dh;-0.3405087 0.3949901 9.915613 3
1354996864493904555;linaccel/Linear Acceleration Sensor;-0.015337646 -0.053394973 0.038975716 3
1354996864493874555;orientation/AK8973 Compass;33.0625 -2.265625 -1.953125 2
1354996864524000000;latLngE7Network;378754329 -1222586819 45.0 -1.0 -1.0
1354996864612038555;accel/kr3dh;-0.2860273 0.50395286 9.833891 3
1354996864612038555;compass/AK8973 Magnetic Field;-3.0625 5.4375 -20.0625 3
1354996864612038555;linaccel/Linear Acceleration Sensor;0.020589292 0.07076478 -0.042676926 3
1354996864612007555;orientation/AK8973 Compass;32.828125 -2.9375 -1.65625 2
1354996864706063555;accel/kr3dh;-0.3677494 0.40861043 9.80665 3
