1354230901060725829;metadata_log_format;3 # nanosecond timing
1354230901062831542;metadata_system_time;1354230901063
1354230901064174315;metadata_surveyName;/sdcard/LocationTracker/1354230901048.txt
1354230901065974852;metadata_notes;
1354230901067622801;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354230892021000000;latLngE7LastKnown;378754338 -1222588298 45.0 -1.0 -1.0
1354230901118617492;accel/kr3dh;0.08172209 0.040861044 9.656827 3
1354230901118617492;compass/AK8973 Magnetic Field;9.9375 22.4375 -37.625 3
1354230901118617492;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354230901118586492;orientation/AK8973 Compass;340.32813 -0.25 0.484375 1
1354230901210993492;orientation/AK8973 Compass;340.01563 0.0 -0.0 1
1354230901210993492;accel/kr3dh;0.0 -0.0 9.738548 3
1354230901210993492;compass/AK8973 Magnetic Field;8.9375 19.4375 -36.625 3
1354230901210993492;linaccel/Linear Acceleration Sensor;-0.08063349 -0.040316746 0.08063316 3
1354230901305689492;accel/kr3dh;0.08172209 -0.013620348 9.765789 3
1354230901305689492;compass/AK8973 Magnetic Field;9.9375 20.4375 -38.625 3
1354230901305689492;linaccel/Linear Acceleration Sensor;0.0064225122 -0.05048398 0.10096741 3
1354230901305659492;orientation/AK8973 Compass;339.59375 0.078125 0.484375 1
1354230901400721492;compass/AK8973 Magnetic Field;9.4375 20.6875 -37.375 3
1354230901400660492;accel/kr3dh;0.05448139 -0.08172209 9.765789 3
1354230901400660492;linaccel/Linear Acceleration Sensor;-0.010746788 -0.10831192 0.08240318 3
1354230901400630492;orientation/AK8973 Compass;339.28125 0.484375 0.3125 1
1354230901498011492;compass/AK8973 Magnetic Field;9.1875 20.1875 -37.375 3
1354230901497981492;accel/kr3dh;0.040861044 -0.0 9.765789 3
1354230901497981492;linaccel/Linear Acceleration Sensor;-0.014552336 -0.007017076 0.052414894 3
1354230901497920492;orientation/AK8973 Compass;339.01563 0.0 0.25 1
1354230901594843492;compass/AK8973 Magnetic Field;9.4375 20.9375 -37.625 3
1354230901594813492;accel/kr3dh;0.05448139 -0.0 9.724928 3
1354230901594813492;linaccel/Linear Acceleration Sensor;0.003988739 0.015481148 -0.018351555 3
1354230901594782492;orientation/AK8973 Compass;338.78125 0.0 0.3125 1
1354230901689295492;compass/AK8973 Magnetic Field;9.4375 21.1875 -37.375 3
1354230901689265492;orientation/AK8973 Compass;338.57813 0.171875 0.25 1
1354230901689265492;accel/kr3dh;0.040861044 -0.027240695 9.602345 3
1354230901689265492;linaccel/Linear Acceleration Sensor;-0.008265633 0.002185205 -0.15663147 3
1354230901784205492;compass/AK8973 Magnetic Field;9.4375 21.4375 -38.125 3
1354230901784175492;accel/kr3dh;0.0 -0.027240695 9.697687 3
1354230901784175492;linaccel/Linear Acceleration Sensor;-0.047901385 0.003446713 -0.05332756 3
1354230901784144492;orientation/AK8973 Compass;338.42188 0.171875 -0.0 1
1354230901879084492;compass/AK8973 Magnetic Field;9.4375 21.4375 -38.625 3
1354230901879054492;accel/kr3dh;0.05448139 -0.095342435 9.779409 3
1354230901879054492;linaccel/Linear Acceleration Sensor;0.010527331 -0.06883063 0.055561066 3
