1364534500544460449;metadata_log_format;3 # nanosecond timing
1364534500544918213;metadata_system_time;1364534500545
1364534500545253906;metadata_surveyName;/sdcard/LocationTracker/1364534500535.txt
1364534500545711670;metadata_notes;
1364534500546108399;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1364534482433000000;latLngE7LastKnown;378749222 -1222585540 55.0 -1.0 -1.0
1364534500579463559;compass/AK8973 Magnetic Field;18.3125 82.6875 6.6875 3
1364534500579433559;orientation/AK8973 Compass;3.203125 9.46875 -0.640625 1
1364534500579433559;accel/kr3dh;-0.13620348 -1.9749504 11.849703 3
1364534500579433559;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1364534500673640559;orientation/AK8973 Compass;355.34375 8.703125 0.3125 1
1364534500673640559;accel/kr3dh;0.05448139 -1.5118586 9.861132 3
1364534500673640559;compass/AK8973 Magnetic Field;18.3125 82.6875 5.6875 3
1364534500673640559;linaccel/Linear Acceleration Sensor;0.1879788 0.45651972 -1.96035 3
1364534500767512559;accel/kr3dh;0.12258313 -1.4437568 9.670447 3
1364534500767512559;linaccel/Linear Acceleration Sensor;0.24000508 0.486946 -1.9906788 3
1364534500767451559;orientation/AK8973 Compass;351.42188 8.484375 0.734375 1
1364534500863093559;compass/AK8973 Magnetic Field;18.3125 82.6875 5.9375 3
1364534500863063559;accel/kr3dh;0.06810174 -1.3620348 9.316318 3
1364534500863063559;linaccel/Linear Acceleration Sensor;0.14232318 0.46856606 -1.9232712 3
1364534500863032559;orientation/AK8973 Compass;351.17188 8.3125 0.421875 1
1364534500962001559;compass/AK8973 Magnetic Field;18.3125 82.9375 5.4375 3
1364534500961970559;accel/kr3dh;0.040861044 -1.4437568 9.779409 3
1364534500961970559;linaccel/Linear Acceleration Sensor;0.04821282 0.2263745 -0.7944727 3
1364534500961909559;orientation/AK8973 Compass;350.9375 8.390625 0.21875 1
1364534501059871559;compass/AK8973 Magnetic Field;18.5625 82.9375 5.4375 3
1364534501059840559;accel/kr3dh;0.05448139 -1.4165162 9.615966 3
1364534501059840559;linaccel/Linear Acceleration Sensor;0.0028074495 0.094895005 -0.31560707 3
1364534501059810559;orientation/AK8973 Compass;350.71875 8.359375 0.3125 1
1364534501154536559;compass/AK8973 Magnetic Field;18.3125 83.1875 5.4375 3
1364534501154506559;accel/kr3dh;0.06810174 -1.4709976 9.575105 3
1364534501154506559;linaccel/Linear Acceleration Sensor;-0.012498982 -0.061349988 0.039078712 3
1364534501154475559;orientation/AK8973 Compass;350.51563 8.734375 0.390625 1
1364534501249812559;compass/AK8973 Magnetic Field;18.5625 83.4375 5.6875 3
1364534501249782559;accel/kr3dh;0.06810174 -1.4573772 9.643207 3
1364534501249782559;linaccel/Linear Acceleration Sensor;-0.014446333 -0.08129692 0.23341084 3
1364534501249751559;orientation/AK8973 Compass;350.32813 8.59375 0.390625 1
1364534501345820559;compass/AK8973 Magnetic Field;19.0625 82.9375 6.1875 3
1364534501345790559;accel/kr3dh;0.08172209 -1.4437568 9.629586 3
1364534501345790559;linaccel/Linear Acceleration Sensor;0.008117832 -0.052494645 0.17862415 3
1364534501345729559;orientation/AK8973 Compass;350.125 8.53125 0.484375 1
1364534501362087403;wifi;c0:c1:c0:23:05:83,UNKNOWN,-66 00:24:14:31:f6:e1,UNKNOWN,-76 00:24:14:31:e6:21,UNKNOWN,-78 00:24:14:31:eb:b1,UNKNOWN,-90 00:24:14:31:f9:41,UNKNOWN,-93 00:24:14:31:f6:e3,UNKNOWN,-58 00:24:14:31:e6:23,UNKNOWN,-82 00:24:14:31:eb:b3,UNKNOWN,-89 00:24:14:31:f9:43,UNKNOWN,-95 00:24:14:31:f6:e4,UNKNOWN,-59 00:24:14:31:f6:e2,UNKNOWN,-59 00:24:14:31:f6:e0,UNKNOWN,-76 00:24:14:31:f6:e9,UNKNOWN,-76 00:24:14:31:e6:20,UNKNOWN,-78 00:24:14:31:e6:29,UNKNOWN,-79 00:24:14:31:e6:24,UNKNOWN,-82 00:24:14:31:e6:22,UNKNOWN,-83 00:24:14:31:eb:b2,UNKNOWN,-89 00:24:14:31:eb:b4,UNKNOWN,-90 00:24:14:31:eb:b9,UNKNOWN,-91 00:24:14:31:eb:b0,UNKNOWN,-89 00:24:14:31:f9:42,UNKNOWN,-94 00:24:14:31:f9:44,UNKNOWN,-94 00:24:14:31:f9:40,UNKNOWN,-94 
1364534501363000000;latLngE7Network;378748781 -1222585360 55.0 -1.0 -1.0
1364534501439784559;accel/kr3dh;0.095342435 -1.4573772 9.656827 3
1364534501439784559;compass/AK8973 Magnetic Field;18.8125 83.1875 6.1875 3
1364534501439784559;linaccel/Linear Acceleration Sensor;0.027761124 -0.03488636 0.11837578 3
1364534501439754559;orientation/AK8973 Compass;349.9375 8.59375 0.5625 1
1364534501534755559;compass/AK8973 Magnetic Field;19.3125 83.1875 6.1875 3
1364534501534724559;accel/kr3dh;0.05448139 -1.4437568 9.602345 3
1364534501534724559;linaccel/Linear Acceleration Sensor;-0.014200915 0.00397861 -0.0076417923 3
1364534501534694559;orientation/AK8973 Compass;349.75 8.53125 0.3125 1
1364534501629634559;compass/AK8973 Magnetic Field;19.3125 82.9375 6.1875 3
1364534501629603559;accel/kr3dh;0.06810174 -1.4301366 9.615966 3
1364534501629603559;linaccel/Linear Acceleration Sensor;-0.005302511 0.028434157 -0.02952385 3
1364534501629573559;orientation/AK8973 Compass;349.57813 8.453125 0.390625 1
1364534501723933559;compass/AK8973 Magnetic Field;19.0625 83.4375 5.9375 3
1364534501723903559;accel/kr3dh;0.08172209 -1.4437568 9.643207 3
1364534501723903559;linaccel/Linear Acceleration Sensor;0.0056839287 0.013557434 -0.007303238 3
1364534501723872559;orientation/AK8973 Compass;349.42188 8.515625 0.484375 1
1364534501817622559;accel/kr3dh;0.05448139 -1.4709976 9.602345 3
1364534501817622559;compass/AK8973 Magnetic Field;19.625 82.9375 5.6875 3
1364534501817622559;linaccel/Linear Acceleration Sensor;-0.020477932 -0.02045989 -0.03810978 3
1364534501817592559;orientation/AK8973 Compass;349.25 8.703125 0.3125 1
1364534501912349559;orientation/AK8973 Compass;349.09375 7.9375 -1.5625 1
1364534501912349559;accel/kr3dh;-0.2860273 -1.4437568 10.337844 3
1364534501912349559;compass/AK8973 Magnetic Field;19.625 82.9375 5.9375 3
1364534501912349559;linaccel/Linear Acceleration Sensor;-0.35291332 0.0015538931 0.69889164 3
1364534502005153559;accel/kr3dh;0.13620348 -1.334794 9.765789 3
1364534502005153559;compass/AK8973 Magnetic Field;19.3125 82.9375 5.9375 3
1364534502005153559;linaccel/Linear Acceleration Sensor;0.094227225 0.10885751 0.0866909 3
1364534502005122559;orientation/AK8973 Compass;348.95313 7.78125 0.78125 1
1364534502098994559;compass/AK8973 Magnetic Field;19.625 82.9375 6.1875 3
1364534502098964559;accel/kr3dh;0.095342435 -1.4982382 9.711308 3
1364534502098964559;linaccel/Linear Acceleration Sensor;0.09227494 -0.058253407 -0.058257103 3
1364534502098903559;orientation/AK8973 Compass;348.8125 8.765625 0.5625 1
