1354227468593447266;metadata_log_format;3 # nanosecond timing
1354227468593874512;metadata_system_time;1354227468593
1354227468594240722;metadata_surveyName;/sdcard/LocationTracker/1354227468559.txt
1354227468594698486;metadata_notes;
1354227468595064697;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354227452993000000;latLngE7LastKnown;378754156 -1222587565 45.0 -1.0 -1.0
1354227468646882954;compass/AK8973 Magnetic Field;14.0 45.625 -42.6875 3
1354227468646852954;orientation/AK8973 Compass;328.84375 0.984375 -0.0 1
1354227468646852954;accel/kr3dh;0.0 -0.16344418 9.575105 3
1354227468646852954;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354227468741181954;orientation/AK8973 Compass;334.85938 1.125 -0.171875 1
1354227468741181954;accel/kr3dh;-0.027240695 -0.19068487 9.765789 3
1354227468741181954;compass/AK8973 Magnetic Field;16.0 46.6875 -41.625 3
1354227468741181954;linaccel/Linear Acceleration Sensor;-0.026852503 -0.026852489 0.1879673 3
1354227468834748954;orientation/AK8973 Compass;335.23438 0.8125 -0.0 1
1354227468834748954;accel/kr3dh;0.0 -0.13620348 9.724928 3
1354227468834748954;linaccel/Linear Acceleration Sensor;0.0021570902 0.02901961 0.13264465 3
1354227468930024954;compass/AK8973 Magnetic Field;15.25 45.875 -41.625 3
1354227468929994954;accel/kr3dh;0.040861044 -0.16344418 9.629586 3
1354227468929994954;linaccel/Linear Acceleration Sensor;0.04565242 0.0031966716 0.003862381 3
1354227468929963954;orientation/AK8973 Compass;335.60938 0.984375 0.25 1
1354227469024476954;compass/AK8973 Magnetic Field;15.5 46.125 -41.625 3
1354227469024446954;accel/kr3dh;0.013620348 -0.17706452 9.765789 3
1354227469024446954;linaccel/Linear Acceleration Sensor;0.017877925 -0.011073455 0.09925461 3
1354227469024415954;orientation/AK8973 Compass;335.95313 1.03125 0.078125 1
1354227469125459954;accel/kr3dh;-0.040861044 -0.19068487 9.861132 3
1354227469125459954;compass/AK8973 Magnetic Field;15.25 45.625 -41.9375 3
1354227469125459954;linaccel/Linear Acceleration Sensor;-0.04276639 -0.02628532 0.15944481 3
1354227469125428954;orientation/AK8973 Compass;336.29688 1.125 -0.21875 1
1354227469219728954;compass/AK8973 Magnetic Field;14.75 45.125 -41.9375 3
1354227469219697954;accel/kr3dh;-0.027240695 -0.12258313 9.779409 3
1354227469219697954;linaccel/Linear Acceleration Sensor;-0.033709355 0.042699374 0.049512863 3
1354227469219667954;orientation/AK8973 Compass;336.64063 0.734375 -0.171875 1
1354227469315888954;orientation/AK8973 Compass;336.95313 0.890625 0.328125 1
1354227469315888954;accel/kr3dh;0.05448139 -0.14982383 9.697687 3
1354227469315888954;compass/AK8973 Magnetic Field;14.5 45.125 -41.9375 3
1354227469315888954;linaccel/Linear Acceleration Sensor;0.050879277 0.017009571 -0.06153679 3
1354227469408631954;orientation/AK8973 Compass;337.25 1.421875 -0.078125 1
1354227469408631954;accel/kr3dh;-0.013620348 -0.24516626 9.820271 3
1354227469408631954;compass/AK8973 Magnetic Field;14.5 44.875 -41.625 3
1354227469408631954;linaccel/Linear Acceleration Sensor;-0.011352456 -0.07970025 0.039560318 3
1354227469528780517;wifi;00:17:df:a7:33:12,UNKNOWN,-68 00:22:90:39:07:12,UNKNOWN,-75 00:23:04:89:cd:b2,UNKNOWN,-80 00:22:90:39:65:b2,UNKNOWN,-91 00:17:df:a7:33:15,UNKNOWN,-68 00:22:90:39:07:15,UNKNOWN,-75 00:23:04:89:cd:b5,UNKNOWN,-80 00:17:df:a7:4c:f5,UNKNOWN,-85 00:17:df:a8:60:65,UNKNOWN,-87 00:23:04:89:bb:f5,UNKNOWN,-90 00:22:90:39:65:b5,UNKNOWN,-91 00:22:90:39:b5:b5,UNKNOWN,-95 00:17:df:a7:a7:65,UNKNOWN,-92 00:17:df:a7:33:11,UNKNOWN,-68 00:17:df:a7:33:16,UNKNOWN,-68 00:17:df:a7:33:10,UNKNOWN,-69 00:22:90:39:07:16,UNKNOWN,-74 00:22:90:39:07:10,UNKNOWN,-74 00:22:90:39:07:11,UNKNOWN,-74 00:23:04:89:cd:b6,UNKNOWN,-79 00:23:04:89:cd:b0,UNKNOWN,-79 00:23:04:89:cd:b1,UNKNOWN,-80 00:17:df:a7:4c:f0,UNKNOWN,-84 00:22:90:39:65:b6,UNKNOWN,-89 00:23:04:89:bb:f6,UNKNOWN,-91 00:23:04:89:bb:f0,UNKNOWN,-93 00:22:90:39:65:b1,UNKNOWN,-93 
1354227469515382954;compass/AK8973 Magnetic Field;14.5 45.375 -41.125 3
1354227469515351954;accel/kr3dh;-0.040861044 -0.24516626 9.765789 3
1354227469515351954;linaccel/Linear Acceleration Sensor;-0.036556657 -0.07809502 -0.019852638 3
1354227469515321954;orientation/AK8973 Compass;337.54688 1.421875 -0.25 1
1354227469523000000;latLngE7Network;378753986 -1222587485 50.0 -1.0 -1.0
1354227469608552954;accel/kr3dh;-0.05448139 -0.19068487 9.738548 3
1354227469608552954;linaccel/Linear Acceleration Sensor;-0.049648296 -0.010782003 -0.042549133 3
1354227469608521954;orientation/AK8973 Compass;337.84375 1.125 -0.3125 1
1354227469702333954;accel/kr3dh;-0.06810174 -0.14982383 9.602345 3
1354227469702333954;compass/AK8973 Magnetic Field;14.5 45.375 -42.1875 3
1354227469702333954;linaccel/Linear Acceleration Sensor;-0.056762956 0.0502927 -0.16931534 3
1354227469702302954;orientation/AK8973 Compass;338.125 0.890625 -0.421875 1
1354227469796388954;orientation/AK8973 Compass;338.39063 1.203125 -0.078125 1
1354227469796388954;accel/kr3dh;-0.013620348 -0.20430522 9.684067 3
1354227469796388954;compass/AK8973 Magnetic Field;14.25 45.375 -42.4375 3
1354227469796388954;linaccel/Linear Acceleration Sensor;0.011846523 0.007900134 -0.06846714 3
1354227469891053954;compass/AK8973 Magnetic Field;14.0 45.125 -42.6875 3
1354227469891023954;accel/kr3dh;-0.040861044 -0.20430522 9.738548 3
1354227469891023954;linaccel/Linear Acceleration Sensor;-6.931834E-4 0.0047780126 0.016712189 3
1354227469890962954;orientation/AK8973 Compass;338.65625 1.203125 -0.25 1
1354227469988648954;compass/AK8973 Magnetic Field;14.25 45.625 -42.6875 3
1354227469988618954;accel/kr3dh;0.0 -0.16344418 9.711308 3
1354227469988618954;linaccel/Linear Acceleration Sensor;0.046622887 0.0345871 0.018522263 3
1354227469988587954;orientation/AK8973 Compass;338.89063 0.953125 -0.0 1
1354227470082337954;accel/kr3dh;-0.013620348 -0.24516626 9.697687 3
1354227470082337954;compass/AK8973 Magnetic Field;14.5 45.375 -42.1875 3
1354227470082337954;linaccel/Linear Acceleration Sensor;0.02879583 -0.054947376 0.015293121 3
1354227470082307954;orientation/AK8973 Compass;339.07813 1.453125 -0.078125 1
1354227470178773954;compass/AK8973 Magnetic Field;14.5 45.125 -41.9375 3
1354227470178742954;accel/kr3dh;-0.095342435 -0.24516626 9.779409 3
1354227470178742954;linaccel/Linear Acceleration Sensor;-0.06317575 -0.054904446 0.088804245 3
1354227470178681954;orientation/AK8973 Compass;339.28125 1.421875 -0.5625 1
1354227470272462954;accel/kr3dh;-0.027240695 -0.313268 9.697687 3
1354227470272462954;compass/AK8973 Magnetic Field;14.75 45.125 -41.9375 3
1354227470272462954;linaccel/Linear Acceleration Sensor;-0.0011076853 -0.11272816 -0.008657455 3
1354227470272431954;orientation/AK8973 Compass;339.42188 1.84375 -0.171875 1
