1354997159830947023;metadata_log_format;3 # nanosecond timing
1354997159831374269;metadata_system_time;1354997159832
1354997159831740480;metadata_surveyName;/sdcard/LocationTracker/1354997159804.txt
1354997159832167726;metadata_notes;
1354997159832533937;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354997145228000000;latLngE7LastKnown;378754449 -1222586636 45.0 -1.0 -1.0
1354997159882734856;compass/AK8973 Magnetic Field;-4.8125 15.0 -49.375 3
1354997159882703856;orientation/AK8973 Compass;338.375 0.640625 -0.3125 2
1354997159882703856;accel/kr3dh;-0.05448139 -0.10896278 9.80665 3
1354997159882703856;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354997159978437856;orientation/AK8973 Compass;359.45313 0.484375 0.390625 2
1354997159978437856;accel/kr3dh;0.06810174 -0.08172209 9.833891 3
1354997159978437856;compass/AK8973 Magnetic Field;-5.8125 15.0 -49.375 3
1354997159978437856;linaccel/Linear Acceleration Sensor;0.12075113 0.026833594 0.02683258 3
1354997160072859856;compass/AK8973 Magnetic Field;-5.8125 15.0 -47.375 3
1354997160072828856;orientation/AK8973 Compass;10.859375 0.21875 -0.3125 2
1354997160072828856;accel/kr3dh;-0.05448139 -0.040861044 9.901993 3
1354997160072828856;linaccel/Linear Acceleration Sensor;-0.010027781 0.06490083 0.0917511 3
1354997160168714856;compass/AK8973 Magnetic Field;-5.8125 14.75 -49.125 3
1354997160168653856;accel/kr3dh;-0.027240695 -0.095342435 9.997335 3
1354997160168653856;linaccel/Linear Acceleration Sensor;0.0020233523 0.0023007318 0.17446804 3
1354997160168592856;orientation/AK8973 Compass;16.78125 0.5625 -0.171875 2
1354997160263532856;compass/AK8973 Magnetic Field;-6.0625 14.75 -48.875 3
1354997160263502856;accel/kr3dh;0.0 -0.095342435 9.929234 3
1354997160263502856;linaccel/Linear Acceleration Sensor;0.01596601 -0.009342074 0.07792473 3
1354997160263471856;orientation/AK8973 Compass;17.171875 0.5625 -0.0 2
1354997160359266856;compass/AK8973 Magnetic Field;-6.0625 14.5 -48.625 3
1354997160359235856;accel/kr3dh;-0.013620348 -0.095342435 9.820271 3
1354997160359235856;linaccel/Linear Acceleration Sensor;-0.0027685193 -0.017585523 -0.07050133 3
1354997160359205856;orientation/AK8973 Compass;17.578125 0.5625 -0.078125 2
1354997160453962856;compass/AK8973 Magnetic Field;-6.3125 14.75 -49.125 3
1354997160453932856;accel/kr3dh;0.040861044 -0.08172209 9.874752 3
1354997160453932856;linaccel/Linear Acceleration Sensor;0.051225 -0.004010074 -0.044603348 3
1354997160453901856;orientation/AK8973 Compass;17.921875 0.484375 0.21875 2
1354997160547651856;accel/kr3dh;0.040861044 -0.013620348 9.901993 3
1354997160547651856;compass/AK8973 Magnetic Field;-6.3125 14.5 -48.625 3
1354997160547651856;linaccel/Linear Acceleration Sensor;0.047972023 0.068319105 -0.019452095 3
1354997160547620856;orientation/AK8973 Compass;18.234375 0.078125 0.21875 2
1354997160640363856;orientation/AK8973 Compass;18.625 0.734375 0.25 2
1354997160640363856;accel/kr3dh;0.040861044 -0.12258313 9.820271 3
1354997160640363856;compass/AK8973 Magnetic Field;-6.5625 14.5 -49.125 3
1354997160640363856;linaccel/Linear Acceleration Sensor;0.037971444 -0.039940767 -0.083413124 3
1354997160680983643;wifi;00:22:90:39:07:12,UNKNOWN,-67 00:17:df:a7:33:12,UNKNOWN,-70 00:17:df:a7:4c:f2,UNKNOWN,-75 00:23:04:89:cd:b2,UNKNOWN,-87 b8:c7:5d:08:bd:fd,UNKNOWN,-97 00:17:df:a7:33:15,UNKNOWN,-70 00:23:04:89:cd:b5,UNKNOWN,-84 00:17:df:a7:33:10,UNKNOWN,-71 00:17:df:a7:33:16,UNKNOWN,-71 00:17:df:a7:33:11,UNKNOWN,-71 00:17:df:a7:4c:f1,UNKNOWN,-75 00:17:df:a7:4c:f0,UNKNOWN,-78 00:17:df:a7:4c:f6,UNKNOWN,-79 00:23:04:89:cd:b6,UNKNOWN,-85 00:23:04:89:cd:b1,UNKNOWN,-86 00:23:04:89:cd:b0,UNKNOWN,-87 00:23:04:89:db:12,UNKNOWN,-95 
1354997160698000000;latLngE7Network;378754378 -1222586993 50.0 -1.0 -1.0
1354997160734144856;compass/AK8973 Magnetic Field;-6.5625 14.75 -49.625 3
1354997160734113856;orientation/AK8973 Compass;19.015625 0.21875 -0.171875 2
1354997160734113856;accel/kr3dh;-0.027240695 -0.040861044 9.861132 3
1354997160734113856;linaccel/Linear Acceleration Sensor;-0.044387735 0.036723193 -0.020359993 3
1354997160826093856;compass/AK8973 Magnetic Field;-6.8125 14.5 -49.875 3
1354997160826063856;orientation/AK8973 Compass;19.4375 0.390625 -0.0 2
1354997160826063856;accel/kr3dh;0.0 -0.06810174 9.929234 3
1354997160826063856;linaccel/Linear Acceleration Sensor;-0.026647871 0.0034053847 0.064050674 3
1354997160919843856;accel/kr3dh;0.040861044 -0.05448139 9.915613 3
