1354997928692479491;metadata_log_format;3 # nanosecond timing
1354997928694035888;metadata_system_time;1354997928694
1354997928695256591;metadata_surveyName;/sdcard/LocationTracker/1354997928676.txt
1354997928697026610;metadata_notes;
1354997928698674559;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354997915107000000;latLngE7LastKnown;378754357 -1222586763 45.0 -1.0 -1.0
1354997928747288517;compass/AK8973 Magnetic Field;4.3125 1.875 -35.1875 3
1354997928747227517;accel/kr3dh;-2.7104492 -0.81722087 9.41166 3
1354997928747227517;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354997928747196517;orientation/AK8973 Compass;85.09375 4.765625 -16.015625 2
1354997928844700517;accel/kr3dh;-2.6423476 -0.8580819 9.438901 3
1354997928844700517;compass/AK8973 Magnetic Field;3.3125 1.875 -34.1875 3
1354997928844700517;linaccel/Linear Acceleration Sensor;0.06702328 -0.040214002 0.026808739 3
1354997928844670517;orientation/AK8973 Compass;92.96875 5.015625 -15.578125 2
1354997928937565517;orientation/AK8973 Compass;92.875 4.796875 -15.34375 2
1354997928937565517;accel/kr3dh;-2.6287272 -0.8308412 9.534244 3
1354997928937565517;compass/AK8973 Magnetic Field;2.25 2.875 -36.25 3
1354997928937565517;linaccel/Linear Acceleration Sensor;0.0750494 -0.010096908 0.11869621 3
1354997929031987517;compass/AK8973 Magnetic Field;3.5625 2.625 -35.1875 3
1354997929031956517;accel/kr3dh;-2.6423476 -0.8308412 9.493382 3
1354997929031956517;linaccel/Linear Acceleration Sensor;0.047065735 -0.0041753054 0.06545544 3
1354997929031925517;orientation/AK8973 Compass;92.921875 4.8125 -15.484375 2
1354997929126194517;compass/AK8973 Magnetic Field;3.3125 2.625 -35.1875 3
1354997929126164517;accel/kr3dh;-2.6014864 -0.8036005 9.41166 3
1354997929126164517;linaccel/Linear Acceleration Sensor;0.0663538 0.028937995 -0.038414955 3
1354997929126133517;orientation/AK8973 Compass;92.90625 4.703125 -15.40625 2
