1354051875302566163;metadata_log_format;3 # nanosecond timing
1354051875303664796;metadata_system_time;1354051875303
1354051875304610840;metadata_surveyName;/sdcard/LocationTracker/1354051875290.txt
1354051875305862061;metadata_notes;
1354051875306869141;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354051871028000000;latLngE7LastKnown;378754460 -1222586705 50.0 -1.0 -1.0
1354051875358778950;compass/AK8973 Magnetic Field;22.0625 52.6875 -14.375 3
1354051875358748950;accel/kr3dh;-0.13620348 -0.027240695 9.711308 3
1354051875358748950;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354051875358717950;orientation/AK8973 Compass;318.84375 0.171875 -0.8125 1
1354051875452040950;orientation/AK8973 Compass;328.42188 0.0 -0.734375 1
1354051875452040950;accel/kr3dh;-0.12258313 -0.0 9.765789 3
1354051875452040950;compass/AK8973 Magnetic Field;21.0625 51.6875 -14.375 3
1354051875452040950;linaccel/Linear Acceleration Sensor;0.013433076 0.026866097 0.053730965 3
1354051875546980950;accel/kr3dh;-0.08172209 -0.08172209 9.820271 3
1354051875546980950;compass/AK8973 Magnetic Field;22.0625 52.6875 -14.375 3
1354051875546980950;linaccel/Linear Acceleration Sensor;0.05260063 -0.05586491 0.103022575 3
1354051875546949950;orientation/AK8973 Compass;332.875 0.484375 -0.484375 1
1354051875642714950;compass/AK8973 Magnetic Field;21.5625 52.1875 -13.8125 3
1354051875642683950;accel/kr3dh;-0.06810174 0.040861044 9.80665 3
1354051875642683950;linaccel/Linear Acceleration Sensor;0.05985921 0.06614962 0.0740242 3
1354051875642653950;orientation/AK8973 Compass;333.17188 -0.25 -0.390625 1
1354051875741804950;compass/AK8973 Magnetic Field;21.0625 51.9375 -13.8125 3
1354051875741774950;accel/kr3dh;-0.14982383 -0.0 9.833891 3
1354051875741774950;linaccel/Linear Acceleration Sensor;-0.03466162 0.02426754 0.07376099 3
1354051875741743950;orientation/AK8973 Compass;333.48438 0.0 -0.875 1
1354051875840590950;compass/AK8973 Magnetic Field;21.0625 51.9375 -13.5625 3
1354051875840559950;accel/kr3dh;-0.027240695 -0.05448139 9.738548 3
1354051875840559950;linaccel/Linear Acceleration Sensor;0.07420036 -0.035100024 -0.051150322 3
1354051875840529950;orientation/AK8973 Compass;333.76563 0.3125 -0.171875 1
1354051875934828950;accel/kr3dh;-0.05448139 -0.0 9.670447 3
1354051875934828950;compass/AK8973 Magnetic Field;20.8125 51.6875 -13.0625 3
