1354322418512887695;metadata_log_format;3 # nanosecond timing
1354322418513803223;metadata_system_time;1354322418514
1354322418514199951;metadata_surveyName;/sdcard/LocationTracker/1354322418501.txt
1354322418514718750;metadata_notes;
1354322418515542726;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354322380144000000;latLngE7LastKnown;378754099 -1222587152 50.0 -1.0 -1.0
1354322418583321866;accel/kr3dh;0.14982383 0.14982383 9.765789 3
1354322418583321866;compass/AK8973 Magnetic Field;31.0625 99.5 23.9375 3
1354322418583321866;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354322418583290866;orientation/AK8973 Compass;312.67188 -0.859375 0.859375 1
1354322418677193866;compass/AK8973 Magnetic Field;31.0625 97.5 21.9375 3
1354322418677162866;orientation/AK8973 Compass;327.5625 0.34375 0.5625 1
1354322418677162866;accel/kr3dh;0.095342435 -0.05448139 9.643207 3
1354322418677162866;linaccel/Linear Acceleration Sensor;-0.053717874 -0.201442 -0.12086487 3
1354322418775063866;accel/kr3dh;0.17706452 0.095342435 9.643207 3
1354322418775063866;compass/AK8973 Magnetic Field;30.0 98.5 23.9375 3
1354322418775063866;linaccel/Linear Acceleration Sensor;0.03140831 -0.036337443 -0.110253334 3
1354322418775032866;orientation/AK8973 Compass;335.40625 -0.5625 1.0625 1
1354322418874092866;compass/AK8973 Magnetic Field;30.5 98.25 22.9375 3
1354322418874062866;accel/kr3dh;0.05448139 0.24516626 9.602345 3
1354322418874062866;linaccel/Linear Acceleration Sensor;-0.08473875 0.14175895 -0.1237793 3
1354322418874031866;orientation/AK8973 Compass;339.0625 -1.453125 0.34375 1
1354322418971688866;compass/AK8973 Magnetic Field;30.25 97.75 23.1875 3
1354322418971657866;accel/kr3dh;0.06810174 0.16344418 9.711308 3
1354322418971657866;linaccel/Linear Acceleration Sensor;-0.06161534 0.077251434 0.024039268 3
1354322418971627866;orientation/AK8973 Compass;339.29688 -0.953125 0.390625 1
1354322419067879866;accel/kr3dh;-0.08172209 -0.13620348 9.956474 3
1354322419067879866;compass/AK8973 Magnetic Field;30.25 98.0 23.9375 3
1354322419067879866;linaccel/Linear Acceleration Sensor;-0.19416845 -0.23186329 0.29758644 3
