1354226922628880616;metadata_log_format;3 # nanosecond timing
1354226922629338380;metadata_system_time;1354226922630
1354226922629643555;metadata_surveyName;/sdcard/LocationTracker/1354226922620.txt
1354226922630101319;metadata_notes;
1354226922630467530;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354226912607000000;latLngE7LastKnown;378754106 -1222587065 50.0 -1.0 -1.0
1354226922677891351;accel/kr3dh;0.013620348 -0.0 9.684067 3
1354226922677891351;compass/AK8973 Magnetic Field;23.0625 44.625 -11.3125 3
1354226922677891351;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354226922677860351;orientation/AK8973 Compass;321.25 0.0 0.078125 1
1354226922771885351;accel/kr3dh;0.040861044 0.05448139 9.765789 3
1354226922771885351;compass/AK8973 Magnetic Field;21.0625 43.625 -12.3125 3
1354226922771885351;linaccel/Linear Acceleration Sensor;0.026856929 0.053713854 0.080571175 3
1354226922771855351;orientation/AK8973 Compass;327.71875 -0.3125 0.25 1
1354226922865788351;compass/AK8973 Magnetic Field;21.0625 45.625 -13.3125 3
1354226922865757351;orientation/AK8973 Compass;331.48438 0.0 -0.171875 1
1354226922865757351;accel/kr3dh;-0.027240695 -0.0 9.697687 3
1354226922865757351;linaccel/Linear Acceleration Sensor;-0.042445973 -0.004316351 0.006954193 3
1354226922959568351;compass/AK8973 Magnetic Field;22.0625 44.875 -12.5625 3
1354226922959538351;accel/kr3dh;0.0 -0.05448139 9.833891 3
1354226922959538351;linaccel/Linear Acceleration Sensor;-0.015546493 -0.06440675 0.13062096 3
1354226922959477351;orientation/AK8973 Compass;331.625 0.3125 -0.0 1
1354226923056553351;compass/AK8973 Magnetic Field;21.8125 44.375 -12.8125 3
1354226923056523351;accel/kr3dh;0.040861044 0.05448139 9.670447 3
1354226923056523351;linaccel/Linear Acceleration Sensor;0.028347775 0.042621225 -0.051911354 3
1354226923056462351;orientation/AK8973 Compass;331.76563 -0.34375 0.25 1
1354226923151921351;compass/AK8973 Magnetic Field;22.0625 44.375 -13.3125 3
1354226923151890351;accel/kr3dh;0.040861044 -0.013620348 9.697687 3
1354226923151890351;linaccel/Linear Acceleration Sensor;0.031765662 -0.021413565 -0.041686058 3
1354226923151860351;orientation/AK8973 Compass;331.875 0.078125 0.25 1
1354226923246617351;compass/AK8973 Magnetic Field;22.3125 43.875 -13.0625 3
1354226923246586351;accel/kr3dh;-0.027240695 -0.08172209 9.670447 3
1354226923246586351;linaccel/Linear Acceleration Sensor;-0.037659854 -0.08359951 -0.07261467 3
1354226923246556351;orientation/AK8973 Compass;331.95313 0.484375 -0.171875 1
1354226923341343351;compass/AK8973 Magnetic Field;21.8125 43.375 -12.8125 3
1354226923341313351;accel/kr3dh;0.040861044 -0.12258313 9.684067 3
1354226923341313351;linaccel/Linear Acceleration Sensor;0.025732808 -0.11541395 -0.045315742 3
1354226923341252351;orientation/AK8973 Compass;332.03125 0.734375 0.25 1
1354226923439579351;compass/AK8973 Magnetic Field;21.8125 43.625 -13.0625 3
1354226923439549351;accel/kr3dh;0.040861044 -0.0 9.697687 3
1354226923439549351;linaccel/Linear Acceleration Sensor;0.022396546 0.0263547 -0.008296967 3
1354226923439518351;orientation/AK8973 Compass;332.10938 0.0 0.25 1
1354226923484288331;wifi;00:22:90:39:07:12,UNKNOWN,-68 00:17:df:a7:33:12,UNKNOWN,-71 00:17:df:a7:4c:f2,UNKNOWN,-77 00:22:90:39:65:b2,UNKNOWN,-92 00:17:df:a7:33:15,UNKNOWN,-71 00:22:90:39:07:15,UNKNOWN,-68 00:17:df:a7:4c:f5,UNKNOWN,-77 00:22:90:39:07:11,UNKNOWN,-68 00:17:df:a7:33:11,UNKNOWN,-70 00:17:df:a7:33:10,UNKNOWN,-71 00:17:df:a7:33:16,UNKNOWN,-72 00:22:90:39:07:10,UNKNOWN,-74 00:17:df:a7:4c:f1,UNKNOWN,-77 00:17:df:a7:4c:f6,UNKNOWN,-77 00:17:df:a7:4c:f0,UNKNOWN,-77 00:23:04:89:cd:b0,UNKNOWN,-79 00:22:90:39:65:b1,UNKNOWN,-94 dc:7b:94:35:25:06,UNKNOWN,-95 
1354226923488000000;latLngE7Network;378754099 -1222587010 50.0 -1.0 -1.0
1354226923534641351;compass/AK8973 Magnetic Field;22.0625 43.375 -12.0625 3
1354226923534611351;orientation/AK8973 Compass;332.17188 0.34375 -0.171875 1
1354226923534611351;accel/kr3dh;-0.027240695 -0.05448139 9.629586 3
1354226923534611351;linaccel/Linear Acceleration Sensor;-0.04710724 -0.0050128885 -0.057219505 3
1354226923628880351;accel/kr3dh;0.040861044 -0.05448139 9.779409 3
1354226923628880351;compass/AK8973 Magnetic Field;22.3125 43.375 -12.0625 3
1354226923628880351;linaccel/Linear Acceleration Sensor;0.020697273 0.008991454 0.10266781 3
1354226923628849351;orientation/AK8973 Compass;332.20313 0.3125 0.25 1
1354226923722904351;compass/AK8973 Magnetic Field;22.5625 43.875 -12.3125 3
1354226923722874351;accel/kr3dh;0.040861044 -0.0 9.724928 3
1354226923722874351;linaccel/Linear Acceleration Sensor;0.021802343 0.06319299 0.04758835 3
1354226923722813351;orientation/AK8973 Compass;332.23438 0.0 0.25 1
1354226923816000000;rawNmea;$GPGSV,4,1,15,06,45,298,26,14,17,182,36,27,09,222,38,29,14,153,29*72
1354226923817000000;rawNmea;$GPGSV,4,2,15,30,08,237,26,03,29,307,,09,03,094,,15,29,052,*71
1354226923819000000;rawNmea;$GPGSV,4,3,15,16,18,268,,18,77,000,,19,08,319,,21,63,068,*72
1354226923821000000;rawNmea;$GPGSV,4,4,15,22,51,253,,24,03,099,,26,01,030,*4E
1354226923821354351;compass/AK8973 Magnetic Field;22.3125 44.125 -12.0625 3
1354226923821324351;orientation/AK8973 Compass;332.29688 0.0 -0.25 1
1354226923821324351;accel/kr3dh;-0.040861044 -0.0 9.670447 3
1354226923821324351;linaccel/Linear Acceleration Sensor;-0.058864087 0.05195003 -0.019461632 3
1354226923830000000;rawNmea;$GPGGA,220843.0,,,,,0,,,,,,,,*77
1354226923834000000;rawNmea;$GPVTG,,T,,M,,N,,K,N*2C
1354226923839000000;rawNmea;$GPRMC,,V,,,,,,,,,,N*53
1354226923842000000;rawNmea;$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1354226923916355351;accel/kr3dh;-0.040861044 -0.05448139 9.670447 3
1354226923916355351;compass/AK8973 Magnetic Field;22.0625 44.625 -12.8125 3
1354226923916355351;linaccel/Linear Acceleration Sensor;-0.056831233 -0.01774919 -0.034453392 3
1354226923916325351;orientation/AK8973 Compass;332.39063 0.34375 -0.25 1
1354226924010563351;compass/AK8973 Magnetic Field;21.8125 44.875 -13.3125 3
1354226924010502351;accel/kr3dh;0.040861044 -0.095342435 9.765789 3
1354226924010502351;linaccel/Linear Acceleration Sensor;0.032304097 -0.07063499 0.0545969 3
1354226924010472351;orientation/AK8973 Compass;332.48438 0.5625 0.25 1
1354226924107823351;compass/AK8973 Magnetic Field;22.0625 44.625 -13.0625 3
1354226924107792351;orientation/AK8973 Compass;332.5625 0.171875 -0.34375 1
1354226924107792351;accel/kr3dh;-0.05448139 -0.027240695 9.670447 3
1354226924107792351;linaccel/Linear Acceleration Sensor;-0.051378146 -0.0026904736 -0.038071632 3
1354226924202183351;compass/AK8973 Magnetic Field;22.3125 44.625 -13.3125 3
1354226924202152351;accel/kr3dh;0.040861044 -0.027240695 9.779409 3
1354226924202152351;linaccel/Linear Acceleration Sensor;0.052031223 0.008133838 0.07295704 3
1354226924202091351;orientation/AK8973 Compass;332.60938 0.171875 0.25 1
1354226924244000000;rawNmea;$GPGSV,4,1,15,06,45,298,25,14,17,182,35,27,09,222,38,29,14,153,28*73
1354226924248000000;rawNmea;$GPGSV,4,2,15,30,08,237,25,03,29,307,,09,03,094,,15,29,052,*72
1354226924250000000;rawNmea;$GPGSV,4,3,15,16,18,268,,18,77,000,,19,08,319,,21,63,068,*72
1354226924252000000;rawNmea;$GPGSV,4,4,15,22,51,253,,24,03,099,,26,01,030,*4E
1354226924312993166;wifi;00:17:df:a7:33:12,UNKNOWN,-68 00:22:90:39:07:12,UNKNOWN,-69 00:17:df:a7:4c:f2,UNKNOWN,-74 00:23:04:89:cd:b2,UNKNOWN,-89 00:17:df:a7:33:15,UNKNOWN,-68 00:22:90:39:07:15,UNKNOWN,-69 00:17:df:a7:4c:f5,UNKNOWN,-76 00:23:04:89:cd:b5,UNKNOWN,-78 00:17:df:a7:33:11,UNKNOWN,-67 00:22:90:39:07:10,UNKNOWN,-67 00:17:df:a7:33:16,UNKNOWN,-68 00:17:df:a7:33:10,UNKNOWN,-68 00:22:90:39:07:11,UNKNOWN,-68 00:22:90:39:07:16,UNKNOWN,-69 00:17:df:a7:4c:f1,UNKNOWN,-74 00:17:df:a7:4c:f6,UNKNOWN,-75 00:17:df:a7:4c:f0,UNKNOWN,-76 00:23:04:89:cd:b0,UNKNOWN,-78 00:23:04:89:cd:b1,UNKNOWN,-79 00:17:df:a8:60:66,UNKNOWN,-92 00:17:df:a8:60:60,UNKNOWN,-92 00:17:df:a8:60:61,UNKNOWN,-94 00:23:04:89:db:12,UNKNOWN,-95 
1354226924297367351;compass/AK8973 Magnetic Field;22.0625 45.125 -13.3125 3
1354226924297337351;accel/kr3dh;-0.013620348 -0.027240695 9.820271 3
1354226924297337351;linaccel/Linear Acceleration Sensor;-0.0012180479 0.019077221 0.108320236 3
1354226924297276351;orientation/AK8973 Compass;332.6875 0.171875 -0.078125 1
1354226924293000000;rawNmea;$GPGGA,220844.0,,,,,0,,,,,,,,*70
1354226924299000000;rawNmea;$GPVTG,,T,,M,,N,,K,N*2C
1354226924300000000;rawNmea;$GPRMC,,V,,,,,,,,,,N*53
1354226924318000000;rawNmea;$GPGSA,A,1,,,,,,,,,,,,,,,*1E
