1364535678049333985;metadata_log_format;3 # nanosecond timing
1364535678050554688;metadata_system_time;1364535678050
1364535678051500732;metadata_surveyName;/sdcard/LocationTracker/1364535678032.txt
1364535678052721436;metadata_notes;
1364535678053759033;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1364535650078000000;latLngE7LastKnown;378748781 -1222585360 55.0 -1.0 -1.0
1364535678096940692;accel/kr3dh;0.095342435 -0.0 9.738548 3
1364535678096940692;compass/AK8973 Magnetic Field;-45.375 130.0625 -38.8125 3
1364535678096940692;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1364535678096910692;orientation/AK8973 Compass;14.140625 0.0 0.5625 1
1364535678188920692;compass/AK8973 Magnetic Field;-46.375 131.0625 -40.8125 3
1364535678188890692;orientation/AK8973 Compass;14.46875 0.0 0.3125 1
1364535678188890692;accel/kr3dh;0.05448139 -0.0 9.724928 3
1364535678188890692;linaccel/Linear Acceleration Sensor;-0.040324803 -0.0 -0.013440132 3
1364535678281755692;accel/kr3dh;0.095342435 -0.0 9.711308 3
1364535678281755692;compass/AK8973 Magnetic Field;-45.375 130.0625 -38.8125 3
1364535678281755692;linaccel/Linear Acceleration Sensor;0.0030951276 -0.0 -0.025838852 3
1364535678281724692;orientation/AK8973 Compass;14.75 0.0 0.5625 1
1364535678375322692;compass/AK8973 Magnetic Field;-46.375 130.8125 -39.5625 3
1364535678375291692;orientation/AK8973 Compass;15.03125 0.0 0.5625 1
1364535678375291692;accel/kr3dh;0.095342435 -0.0 9.697687 3
1364535678375291692;linaccel/Linear Acceleration Sensor;0.007800035 -0.0 -0.035580635 3
1364535678468675692;compass/AK8973 Magnetic Field;-46.625 131.0625 -40.3125 3
1364535678468644692;accel/kr3dh;0.06810174 0.013620348 9.738548 3
1364535678468644692;linaccel/Linear Acceleration Sensor;-0.015435703 0.013432651 0.012265205 3
1364535678468614692;orientation/AK8973 Compass;15.3125 -0.078125 0.390625 1
1364535678565049692;accel/kr3dh;0.08172209 -0.027240695 9.80665 3
1364535678565049692;compass/AK8973 Magnetic Field;-46.625 131.0625 -40.0625 3
1364535678565049692;linaccel/Linear Acceleration Sensor;-3.381446E-4 -0.027940277 0.08646488 3
1364535678565019692;orientation/AK8973 Compass;15.578125 0.171875 0.484375 1
1364535678660142692;compass/AK8973 Magnetic Field;-47.125 131.0625 -40.0625 3
1364535678660112692;accel/kr3dh;0.08172209 -0.027240695 9.779409 3
1364535678660112692;linaccel/Linear Acceleration Sensor;7.825345E-5 -0.02732022 0.0557518 3
1364535678660081692;orientation/AK8973 Compass;15.828125 0.171875 0.484375 1
1364535678756028692;compass/AK8973 Magnetic Field;-46.625 130.3125 -40.3125 3
1364535678755967692;accel/kr3dh;0.06810174 -0.027240695 9.643207 3
1364535678755967692;linaccel/Linear Acceleration Sensor;-0.012626581 -0.022950098 -0.09516144 3
1364535678755937692;orientation/AK8973 Compass;16.0625 0.171875 0.390625 1
1364535678850785692;compass/AK8973 Magnetic Field;-46.625 130.3125 -39.8125 3
1364535678850755692;accel/kr3dh;0.08172209 -0.027240695 9.697687 3
1364535678850755692;linaccel/Linear Acceleration Sensor;0.0024807304 -0.014820241 -0.05253029 3
1364535678850724692;orientation/AK8973 Compass;16.28125 0.171875 0.484375 1
1364535678890581543;wifi;c0:c1:c0:23:05:83,UNKNOWN,-64 00:24:14:31:f6:e1,UNKNOWN,-75 00:24:14:31:e6:21,UNKNOWN,-88 00:24:14:31:eb:b1,UNKNOWN,-93 00:24:14:31:f6:e3,UNKNOWN,-70 00:24:14:31:e6:23,UNKNOWN,-86 00:24:14:31:f9:43,UNKNOWN,-92 00:24:14:31:eb:b3,UNKNOWN,-97 00:24:14:31:f6:e4,UNKNOWN,-71 00:24:14:31:f6:e2,UNKNOWN,-72 00:24:14:31:f6:e9,UNKNOWN,-75 00:24:14:31:f6:e0,UNKNOWN,-75 00:24:14:31:e6:24,UNKNOWN,-87 00:24:14:31:e6:22,UNKNOWN,-87 00:24:14:31:e6:29,UNKNOWN,-89 00:24:14:31:e6:20,UNKNOWN,-89 00:24:14:31:eb:b9,UNKNOWN,-94 00:24:14:31:eb:b4,UNKNOWN,-94 00:24:14:31:f9:44,UNKNOWN,-94 00:24:14:31:eb:b2,UNKNOWN,-95 00:24:14:31:eb:b0,UNKNOWN,-96 00:24:14:31:fa:69,UNKNOWN,-97 
1364535678894000000;latLngE7Network;378748951 -1222585783 55.0 -1.0 -1.0
1364535678945054692;compass/AK8973 Magnetic Field;-46.625 130.0625 -39.5625 3
1364535678945024692;accel/kr3dh;0.05448139 -0.0 9.738548 3
1364535678945024692;linaccel/Linear Acceleration Sensor;-0.022821482 0.020731214 -0.0065174103 3
1364535678944993692;orientation/AK8973 Compass;16.484375 0.0 0.3125 1
1364535679040757692;compass/AK8973 Magnetic Field;-46.625 130.3125 -39.8125 3
1364535679040727692;accel/kr3dh;0.08172209 -0.027240695 9.684067 3
1364535679040727692;linaccel/Linear Acceleration Sensor;0.006943561 -0.0022552554 -0.04224968 3
1364535679040696692;orientation/AK8973 Compass;16.671875 0.171875 0.484375 1
1364535679134751692;orientation/AK8973 Compass;16.859375 0.0 0.5625 1
1364535679134751692;accel/kr3dh;0.095342435 -0.0 9.697687 3
1364535679134751692;compass/AK8973 Magnetic Field;-47.125 130.8125 -39.8125 3
1364535679134751692;linaccel/Linear Acceleration Sensor;0.022819526 0.023859583 -0.011425018 3
1364535679228654692;compass/AK8973 Magnetic Field;-47.125 130.8125 -39.5625 3
1364535679228624692;accel/kr3dh;0.095342435 0.013620348 9.684067 3
1364535679228624692;linaccel/Linear Acceleration Sensor;0.022461347 0.03266063 -0.015454292 3
1364535679228593692;orientation/AK8973 Compass;17.03125 -0.078125 0.5625 1
1364535679322984692;orientation/AK8973 Compass;17.21875 0.3125 0.5625 1
1364535679322984692;accel/kr3dh;0.095342435 -0.05448139 9.738548 3
1364535679322984692;compass/AK8973 Magnetic Field;-47.6875 130.8125 -39.8125 3
1364535679322984692;linaccel/Linear Acceleration Sensor;0.01773391 -0.041567646 0.04291916 3
1364535679416368692;orientation/AK8973 Compass;17.375 0.34375 0.484375 1
1364535679416368692;accel/kr3dh;0.08172209 -0.05448139 9.697687 3
1364535679416368692;compass/AK8973 Magnetic Field;-47.4375 130.8125 -39.8125 3
1364535679416368692;linaccel/Linear Acceleration Sensor;-0.003164418 -0.044877604 0.0017204285 3
1364535679509782692;orientation/AK8973 Compass;17.515625 0.34375 0.34375 1
1364535679509782692;accel/kr3dh;0.05448139 -0.05448139 9.697687 3
1364535679509782692;compass/AK8973 Magnetic Field;-46.875 130.8125 -39.5625 3
1364535679509782692;linaccel/Linear Acceleration Sensor;-0.03590517 -0.04034758 -0.0023174286 3
1364535679603807692;compass/AK8973 Magnetic Field;-47.4375 130.8125 -39.5625 3
1364535679603776692;accel/kr3dh;0.08172209 0.05448139 9.765789 3
1364535679603776692;linaccel/Linear Acceleration Sensor;-0.00843735 0.07988903 0.06021118 3
1364535679603685692;orientation/AK8973 Compass;17.65625 -0.3125 0.484375 1
1364535679685076172;wifi;c0:c1:c0:23:05:83,UNKNOWN,-53 00:24:14:31:f6:e1,UNKNOWN,-76 00:24:14:31:e6:21,UNKNOWN,-90 00:24:14:31:eb:b1,UNKNOWN,-91 00:24:14:31:fa:61,UNKNOWN,-95 00:24:14:31:f6:e3,UNKNOWN,-67 00:24:14:31:e6:23,UNKNOWN,-86 00:24:14:31:eb:b3,UNKNOWN,-92 00:24:14:31:ed:73,UNKNOWN,-95 00:24:14:31:f9:43,UNKNOWN,-95 00:24:14:31:f6:e2,UNKNOWN,-68 00:24:14:31:f6:e4,UNKNOWN,-68 00:24:14:31:f6:e0,UNKNOWN,-74 00:24:14:31:f6:e9,UNKNOWN,-75 00:24:14:31:e6:24,UNKNOWN,-87 00:24:14:31:e6:22,UNKNOWN,-87 00:24:14:31:e6:20,UNKNOWN,-89 00:24:14:31:e6:29,UNKNOWN,-89 00:24:14:31:eb:b9,UNKNOWN,-91 00:24:14:31:f9:42,UNKNOWN,-92 00:24:14:31:f9:44,UNKNOWN,-93 00:24:14:31:fa:60,UNKNOWN,-94 00:24:14:31:fa:69,UNKNOWN,-94 00:24:14:31:ed:72,UNKNOWN,-95 00:24:14:31:ed:74,UNKNOWN,-97 
1364535679698000000;rawNmea;$GPGSV,3,1,11,02,23,180,,04,45,144,,09,55,170,,12,17,293,*77
1364535679701280692;compass/AK8973 Magnetic Field;-46.875 131.0625 -39.8125 3
1364535679701219692;accel/kr3dh;0.12258313 -0.0 9.738548 3
1364535679701219692;linaccel/Linear Acceleration Sensor;0.037842445 0.0325712 0.026210785 3
1364535679701188692;orientation/AK8973 Compass;17.765625 0.0 0.734375 1
