1354234350268603760;metadata_log_format;3 # nanosecond timing
1354234350269183594;metadata_system_time;1354234350270
1354234350269641358;metadata_surveyName;/sdcard/LocationTracker/1354234350256.txt
1354234350270190674;metadata_notes;
1354234350270678956;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354234347027000000;latLngE7LastKnown;378754470 -1222588231 45.0 -1.0 -1.0
1354234350279314576;accel/kr3dh;-0.040861044 0.667397 9.643207 3
1354234350279314576;compass/AK8973 Magnetic Field;19.1875 5.125 15.125 3
1354234350279314576;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354234350279284576;orientation/AK8973 Compass;283.65625 -3.953125 -0.25 1
1354234350373736576;accel/kr3dh;-0.23154591 0.50395286 9.697687 3
1354234350373736576;compass/AK8973 Magnetic Field;19.75 5.125 14.875 3
1354234350373736576;linaccel/Linear Acceleration Sensor;-0.18795888 -0.16110766 0.053702354 3
1354234350373705576;orientation/AK8973 Compass;283.5625 -2.96875 -1.375 1
1354234350467455576;compass/AK8973 Magnetic Field;20.0 5.125 15.625 3
1354234350467425576;orientation/AK8973 Compass;283.45313 -3.15625 -0.953125 1
1354234350467425576;accel/kr3dh;-0.16344418 0.54481393 9.861132 3
1354234350467425576;linaccel/Linear Acceleration Sensor;-0.10572489 -0.107889056 0.21055889 3
1354234350562121576;compass/AK8973 Magnetic Field;19.75 5.375 15.125 3
1354234350562060576;accel/kr3dh;-0.19068487 0.24516626 10.310603 3
1354234350562060576;linaccel/Linear Acceleration Sensor;-0.10020511 -0.3740703 0.629611 3
1354234350562029576;orientation/AK8973 Compass;283.5 -1.375 -1.0625 1
1354234350659411576;compass/AK8973 Magnetic Field;19.75 5.125 15.375 3
1354234350659350576;accel/kr3dh;-0.2860273 0.53119355 9.425281 3
1354234350659350576;linaccel/Linear Acceleration Sensor;-0.14938834 -0.026899874 -0.3304634 3
1354234350659319576;orientation/AK8973 Compass;283.40625 -3.21875 -1.734375 1
