1354143027298216308;metadata_log_format;3 # nanosecond timing
1354143027298643554;metadata_system_time;1354143027298
1354143027298979248;metadata_surveyName;/sdcard/LocationTracker/1354143027289.txt
1354143027299437011;metadata_notes;
1354143027299803222;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354143015567000000;latLngE7LastKnown;378754285 -1222586850 50.0 -1.0 -1.0
1354143027347532302;accel/kr3dh;0.040861044 0.013620348 9.697687 3
1354143027347532302;compass/AK8973 Magnetic Field;-8.25 31.5 -1.1875 3
1354143027347532302;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354143027347501302;orientation/AK8973 Compass;48.5625 -0.078125 0.25 1
1354143027439329302;compass/AK8973 Magnetic Field;-9.3125 29.5 -1.1875 3
1354143027439298302;orientation/AK8973 Compass;33.046875 -0.5625 -0.078125 1
1354143027439298302;accel/kr3dh;-0.013620348 0.095342435 9.697687 3
1354143027439298302;linaccel/Linear Acceleration Sensor;-0.05377103 0.08065655 0.0 3
1354143027532499302;compass/AK8973 Magnetic Field;-8.25 29.5 -2.1875 3
1354143027532468302;orientation/AK8973 Compass;24.328125 -0.25 0.34375 1
1354143027532468302;accel/kr3dh;0.05448139 0.040861044 9.670447 3
1354143027532468302;linaccel/Linear Acceleration Sensor;0.01757162 0.020661004 -0.02686596 3
1354143027625974302;accel/kr3dh;0.040861044 0.05448139 9.643207 3
1354143027625974302;compass/AK8973 Magnetic Field;-8.25 29.5 -1.4375 3
1354143027625974302;linaccel/Linear Acceleration Sensor;0.0093555115 0.022549767 -0.05160427 3
1354143027625944302;orientation/AK8973 Compass;19.96875 -0.34375 0.25 1
1354143027722593302;orientation/AK8973 Compass;19.734375 0.34375 -0.171875 1
1354143027722593302;accel/kr3dh;-0.027240695 -0.05448139 9.670447 3
1354143027722593302;compass/AK8973 Magnetic Field;-8.5625 29.25 -1.6875 3
1354143027722593302;linaccel/Linear Acceleration Sensor;-0.054453187 -0.09875475 -0.016942024 3
1354143027816282302;compass/AK8973 Magnetic Field;-8.25 29.25 -1.6875 3
1354143027816190302;accel/kr3dh;0.027240695 -0.0 9.724928 3
1354143027816190302;linaccel/Linear Acceleration Sensor;0.0027542878 -0.045562617 0.04777527 3
1354143027816160302;orientation/AK8973 Compass;19.484375 0.0 0.171875 1
1354143027911558302;compass/AK8973 Magnetic Field;-9.0625 29.0 -1.9375 3
1354143027911527302;accel/kr3dh;0.0 -0.0 9.643207 3
1354143027911527302;linaccel/Linear Acceleration Sensor;-0.020067412 -0.031244274 -0.027291298 3
1354143027911466302;orientation/AK8973 Compass;19.34375 0.0 -0.0 1
1354143028007505302;orientation/AK8973 Compass;19.25 0.0 -0.0 1
1354143028007505302;compass/AK8973 Magnetic Field;-9.5625 29.75 -1.9375 3
1354143028099851302;compass/AK8973 Magnetic Field;-9.5625 29.75 -1.6875 3
1354143028099821302;orientation/AK8973 Compass;19.15625 -0.3125 -0.0 1
1354143028099821302;accel/kr3dh;0.0 0.05448139 9.765789 3
1354143028099821302;linaccel/Linear Acceleration Sensor;-0.004228382 0.06503085 0.08055782 3
1354143028195036376;wifi;00:22:90:39:07:12,UNKNOWN,-81 00:22:6b:98:8c:d6,UNKNOWN,-85 00:17:df:a7:4c:f2,UNKNOWN,-87 00:22:90:39:07:15,UNKNOWN,-77 00:17:df:a7:4c:f5,UNKNOWN,-85 00:22:90:39:07:16,UNKNOWN,-77 00:22:90:39:07:10,UNKNOWN,-77 00:22:90:39:07:11,UNKNOWN,-77 00:17:df:a7:4c:f6,UNKNOWN,-84 00:17:df:a7:4c:f0,UNKNOWN,-86 00:17:df:a7:4c:f1,UNKNOWN,-87 00:17:df:a7:a7:60,UNKNOWN,-88 
1354143028193754302;compass/AK8973 Magnetic Field;-9.8125 30.0 -2.1875 3
1354143028193693302;accel/kr3dh;0.0 -0.040861044 9.643207 3
1354143028193693302;linaccel/Linear Acceleration Sensor;1.3070693E-4 -0.029665193 -0.05281353 3
1354143028193662302;orientation/AK8973 Compass;19.09375 0.25 -0.0 1
1354143028182000000;latLngE7Network;378754501 -1222586434 50.0 -1.0 -1.0
1354143028293180302;compass/AK8973 Magnetic Field;-9.5625 30.5 -1.6875 3
1354143028293150302;orientation/AK8973 Compass;18.984375 -0.34375 0.25 1
1354143028293150302;accel/kr3dh;0.040861044 0.05448139 9.656827 3
1354143028293150302;linaccel/Linear Acceleration Sensor;0.040501688 0.048379987 -0.046874046 3
