1354143505483490966;metadata_log_format;3 # nanosecond timing
1354143505485047362;metadata_system_time;1354143505485
1354143505486542723;metadata_surveyName;/sdcard/LocationTracker/1354143505474.txt
1354143505488617919;metadata_notes;
1354143505490204833;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354143491326000000;latLngE7LastKnown;378754459 -1222586710 50.0 -1.0 -1.0
1354143505563110839;compass/AK8973 Magnetic Field;8.9375 35.5625 -52.75 3
1354143505563079839;accel/kr3dh;0.040861044 -0.0 9.602345 3
1354143505563079839;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354143505563018839;orientation/AK8973 Compass;350.90625 0.0 0.25 1
1354143505658416839;accel/kr3dh;-0.10896278 -0.0 9.656827 3
1354143505658416839;compass/AK8973 Magnetic Field;9.9375 36.5625 -52.75 3
1354143505658416839;linaccel/Linear Acceleration Sensor;-0.14761443 -0.0 0.05367756 3
1354143505658386839;orientation/AK8973 Compass;350.57813 0.0 -0.640625 1
1354143505751220839;compass/AK8973 Magnetic Field;9.9375 34.5625 -50.75 3
1354143505751190839;orientation/AK8973 Compass;350.17188 0.3125 -0.25 1
1354143505751190839;accel/kr3dh;-0.040861044 -0.05448139 9.765789 3
1354143505751190839;linaccel/Linear Acceleration Sensor;-0.06874564 -0.053745523 0.15691757 3
1354143505844970839;accel/kr3dh;-0.013620348 0.040861044 9.697687 3
1354143505844970839;compass/AK8973 Magnetic Field;9.6875 35.8125 -52.0 3
1354143505844970839;linaccel/Linear Acceleration Sensor;-0.017996188 0.04452844 0.070611954 3
1354143505844940839;orientation/AK8973 Compass;349.84375 -0.25 -0.078125 1
1354143505940033839;orientation/AK8973 Compass;349.51563 0.5625 -0.0 1
1354143505940033839;accel/kr3dh;0.0 -0.095342435 9.711308 3
1354143505940033839;compass/AK8973 Magnetic Field;9.6875 35.8125 -51.75 3
1354143505940033839;linaccel/Linear Acceleration Sensor;0.022731876 -0.08657165 0.052184105 3
1354143506033722839;accel/kr3dh;-0.05448139 -0.0 9.684067 3
1354143506033722839;compass/AK8973 Magnetic Field;9.6875 35.3125 -51.75 3
1354143506033722839;linaccel/Linear Acceleration Sensor;-0.0164374 0.015004838 -0.008077621 3
1354143506033691839;orientation/AK8973 Compass;349.23438 0.0 -0.34375 1
1354143506127990839;orientation/AK8973 Compass;348.98438 0.34375 -0.078125 1
1354143506127990839;accel/kr3dh;-0.013620348 -0.05448139 9.697687 3
1354143506127990839;compass/AK8973 Magnetic Field;9.4375 35.8125 -51.75 3
1354143506127990839;linaccel/Linear Acceleration Sensor;0.025026657 -0.031908385 -0.014672279 3
1354143506222931839;compass/AK8973 Magnetic Field;9.4375 35.8125 -52.0 3
1354143506222900839;accel/kr3dh;-0.095342435 0.027240695 9.629586 3
1354143506222900839;linaccel/Linear Acceleration Sensor;-0.061703768 0.056717284 -0.085110664 3
1354143506222870839;orientation/AK8973 Compass;348.79688 -0.171875 -0.5625 1
1354143506317840839;compass/AK8973 Magnetic Field;9.9375 35.8125 -51.75 3
1354143506317810839;accel/kr3dh;-0.10896278 -0.0 9.711308 3
1354143506317810839;linaccel/Linear Acceleration Sensor;-0.07483763 0.030622546 0.007923126 3
1354143506317749839;orientation/AK8973 Compass;348.57813 0.0 -0.640625 1
1354143506430634520;wifi;00:17:df:a7:4c:f2,UNKNOWN,-62 00:22:90:39:07:12,UNKNOWN,-68 00:17:df:a7:33:12,UNKNOWN,-79 00:23:04:89:cd:b2,UNKNOWN,-93 00:17:df:a7:4c:f5,UNKNOWN,-63 00:22:90:39:07:15,UNKNOWN,-66 00:17:df:a7:33:15,UNKNOWN,-80 00:23:04:89:cd:b5,UNKNOWN,-92 00:17:df:a7:4c:f6,UNKNOWN,-62 00:17:df:a7:4c:f1,UNKNOWN,-63 00:17:df:a7:4c:f0,UNKNOWN,-63 00:22:90:39:07:16,UNKNOWN,-69 00:22:90:39:07:11,UNKNOWN,-70 00:22:90:39:07:10,UNKNOWN,-70 00:17:df:a7:33:10,UNKNOWN,-80 00:17:df:a7:33:11,UNKNOWN,-80 00:23:04:89:cd:b1,UNKNOWN,-92 00:23:04:89:cd:b0,UNKNOWN,-93 
1354143506418670839;compass/AK8973 Magnetic Field;9.4375 36.0625 -51.75 3
1354143506418640839;accel/kr3dh;-0.095342435 -0.027240695 9.643207 3
1354143506418640839;linaccel/Linear Acceleration Sensor;-0.04771999 -0.004412135 -0.042877197 3
1354143506418609839;orientation/AK8973 Compass;348.42188 0.171875 -0.5625 1
1354143506392000000;latLngE7Network;378754383 -1222586848 50.0 -1.0 -1.0
1354143506510864839;compass/AK8973 Magnetic Field;9.4375 35.5625 -52.25 3
1354143506510833839;orientation/AK8973 Compass;348.21875 0.640625 -0.171875 1
1354143506510833839;accel/kr3dh;-0.027240695 -0.10896278 9.765789 3
1354143506510833839;linaccel/Linear Acceleration Sensor;0.04015726 -0.09487996 0.09103966 3
1354143506605102839;orientation/AK8973 Compass;348.01563 0.0 0.25 1
1354143506605102839;accel/kr3dh;0.040861044 -0.0 9.765789 3
1354143506605102839;compass/AK8973 Magnetic Field;9.1875 35.0625 -52.25 3
1354143506605102839;linaccel/Linear Acceleration Sensor;0.122381866 0.014039889 0.09022808 3
1354143506701233839;compass/AK8973 Magnetic Field;8.9375 35.0625 -52.5 3
1354143506701202839;accel/kr3dh;-0.05448139 -0.0 9.684067 3
1354143506701202839;linaccel/Linear Acceleration Sensor;0.021189 0.024643455 -0.007250786 3
1354143506701172839;orientation/AK8973 Compass;347.90625 0.0 -0.34375 1
1354143506794922839;accel/kr3dh;-0.05448139 -0.013620348 9.738548 3
1354143506794922839;compass/AK8973 Magnetic Field;9.4375 34.5625 -52.25 3
1354143506794922839;linaccel/Linear Acceleration Sensor;-0.0012627952 0.02017723 0.025261879 3
1354143506794891839;orientation/AK8973 Compass;347.73438 0.078125 -0.3125 1
1354143506872000000;rawNmea;$GPGSV,3,1,12,03,40,288,,06,52,268,,09,12,077,,14,37,180,*72
1354143506876000000;rawNmea;$GPGSV,3,2,12,15,15,042,,16,08,251,,18,61,036,,19,24,313,*70
1354143506881000000;rawNmea;$GPGSV,3,3,12,21,49,098,,22,65,284,,24,12,082,,27,,,*42
1354143506889679839;compass/AK8973 Magnetic Field;9.6875 35.0625 -52.0 3
1354143506889618839;accel/kr3dh;0.0 -0.027240695 9.79303 3
1354143506889618839;linaccel/Linear Acceleration Sensor;0.030723533 0.005358344 0.06282711 3
1354143506889587839;orientation/AK8973 Compass;347.53125 0.171875 -0.0 1
1354143506892000000;rawNmea;$GPGGA,225825.7,,,,,0,,,,,,,,*75
1354143506894000000;rawNmea;$GPVTG,,T,,M,,N,,K,N*2C
1354143506896000000;rawNmea;$GPRMC,,V,,,,,,,,,,N*53
1354143506898000000;rawNmea;$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1354143506982635839;accel/kr3dh;-0.027240695 0.027240695 9.779409 3
1354143506982635839;compass/AK8973 Magnetic Field;9.6875 35.3125 -51.75 3
1354143506982635839;linaccel/Linear Acceleration Sensor;-0.006839417 0.05126813 0.039214134 3
1354143506982605839;orientation/AK8973 Compass;347.375 -0.171875 -0.171875 1
1354143507076873839;compass/AK8973 Magnetic Field;9.9375 35.5625 -51.25 3
1354143507076843839;accel/kr3dh;-0.08172209 -0.027240695 9.684067 3
1354143507076843839;linaccel/Linear Acceleration Sensor;-0.061336216 -0.012989314 -0.06495094 3
1354143507076782839;orientation/AK8973 Compass;347.21875 0.171875 -0.484375 1
1354143507170501839;orientation/AK8973 Compass;347.09375 0.0 -0.390625 1
1354143507170501839;accel/kr3dh;-0.06810174 -0.0 9.697687 3
1354143507170501839;compass/AK8973 Magnetic Field;9.9375 36.0625 -51.0 3
1354143507170501839;linaccel/Linear Acceleration Sensor;-0.04161432 0.0069128796 -0.056918144 3
