1364533418089824463;metadata_log_format;3 # nanosecond timing
1364533418091655518;metadata_system_time;1364533418091
1364533418093059326;metadata_surveyName;/sdcard/LocationTracker/1364533418076.txt
1364533418094859863;metadata_notes;
1364533418096446777;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1364533408776000000;latLngE7LastKnown;378748704 -1222584735 55.0 -1.0 -1.0
1364533418146555792;compass/AK8973 Magnetic Field;-3.9375 55.4375 35.0 3
1364533418146525792;accel/kr3dh;0.20430522 -0.05448139 9.765789 3
1364533418146525792;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1364533418146464792;orientation/AK8973 Compass;1.140625 0.3125 1.203125 1
1364533418239298792;orientation/AK8973 Compass;1.421875 0.5625 1.203125 1
1364533418239298792;accel/kr3dh;0.20430522 -0.095342435 9.724928 3
1364533418239298792;compass/AK8973 Magnetic Field;-4.9375 57.4375 35.0 3
1364533418239298792;linaccel/Linear Acceleration Sensor;1.4901161E-8 -0.04030916 -0.040308952 3
1364533418332072792;orientation/AK8973 Compass;1.6875 0.5625 1.125 1
1364533418332072792;accel/kr3dh;0.19068487 -0.095342435 9.724928 3
1364533418332072792;compass/AK8973 Magnetic Field;-4.9375 56.4375 35.0 3
1364533418332072792;linaccel/Linear Acceleration Sensor;-0.013436347 -0.037183482 -0.03718376 3
1364533418426432792;compass/AK8973 Magnetic Field;-4.4375 55.9375 34.75 3
1364533418426402792;accel/kr3dh;0.21792556 -0.08172209 9.697687 3
1364533418426402792;linaccel/Linear Acceleration Sensor;0.01449582 -0.015760496 -0.05603981 3
1364533418426341792;orientation/AK8973 Compass;1.90625 0.484375 1.28125 1
1364533418524943792;compass/AK8973 Magnetic Field;-4.1875 56.1875 34.75 3
1364533418524912792;accel/kr3dh;0.20430522 -0.06810174 9.724928 3
1364533418524912792;linaccel/Linear Acceleration Sensor;0.001573354 0.008692406 -0.014591217 3
1364533418524882792;orientation/AK8973 Compass;2.09375 0.390625 1.203125 1
1364533418620829792;compass/AK8973 Magnetic Field;-4.1875 55.9375 35.0 3
1364533418620799792;accel/kr3dh;0.20430522 -0.05448139 9.697687 3
1364533418620799792;linaccel/Linear Acceleration Sensor;0.001068145 0.029286083 -0.02689457 3
1364533418620768792;orientation/AK8973 Compass;2.28125 0.328125 1.203125 1
1364533418714579792;compass/AK8973 Magnetic Field;-4.4375 55.9375 35.25 3
1364533418714549792;orientation/AK8973 Compass;2.46875 0.390625 1.203125 1
1364533418714549792;accel/kr3dh;0.20430522 -0.06810174 9.711308 3
1364533418714549792;linaccel/Linear Acceleration Sensor;-4.0252507E-4 0.014946632 -0.0020627975 3
1364533418808512792;accel/kr3dh;0.21792556 -0.05448139 9.697687 3
1364533418808512792;compass/AK8973 Magnetic Field;-4.4375 55.9375 36.0 3
1364533418808512792;linaccel/Linear Acceleration Sensor;0.011899829 0.021590266 -0.0093688965 3
1364533418808451792;orientation/AK8973 Compass;2.640625 0.34375 1.28125 1
1364533418903056792;compass/AK8973 Magnetic Field;-4.1875 55.4375 36.3125 3
1364533418903025792;accel/kr3dh;0.21792556 -0.08172209 9.765789 3
1364533418903025792;linaccel/Linear Acceleration Sensor;0.010720283 -0.013949566 0.060635567 3
1364533418902995792;orientation/AK8973 Compass;2.796875 0.46875 1.28125 1
