1354997466104765625;metadata_log_format;3 # nanosecond timing
1354997466106291503;metadata_system_time;1354997466106
1354997466107817382;metadata_surveyName;/sdcard/LocationTracker/1354997466095.txt
1354997466109801025;metadata_notes;
1354997466111296386;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354997445273000000;latLngE7LastKnown;378754166 -1222587163 45.0 -1.0 -1.0
1354997466154997300;compass/AK8973 Magnetic Field;-37.1875 14.0 -71.625 3
1354997466154966300;accel/kr3dh;-0.08172209 -0.05448139 9.901993 3
1354997466154966300;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354997466154905300;orientation/AK8973 Compass;69.84375 0.3125 -0.484375 2
1354997466249571300;compass/AK8973 Magnetic Field;-38.1875 15.0 -71.625 3
1354997466249540300;orientation/AK8973 Compass;69.765625 -0.078125 -0.171875 2
1354997466249540300;accel/kr3dh;-0.027240695 0.013620348 9.833891 3
1354997466249540300;linaccel/Linear Acceleration Sensor;0.053698488 0.067123115 -0.06712341 3
1354997466344480300;compass/AK8973 Magnetic Field;-37.1875 15.0 -69.5625 3
1354997466344450300;orientation/AK8973 Compass;69.71875 0.484375 -0.3125 2
1354997466344450300;accel/kr3dh;-0.05448139 -0.08172209 9.915613 3
1354997466344450300;linaccel/Linear Acceleration Sensor;0.022419218 -0.032376662 0.018953323 3
1354997466439421300;compass/AK8973 Magnetic Field;-37.4375 14.5 -70.875 3
1354997466439390300;accel/kr3dh;-0.05448139 -0.027240695 9.888372 3
1354997466439390300;linaccel/Linear Acceleration Sensor;0.013693739 0.015409673 -8.773804E-4 3
1354997466439360300;orientation/AK8973 Compass;69.6875 0.171875 -0.3125 2
1354997466536436300;compass/AK8973 Magnetic Field;-37.6875 14.5 -70.375 3
1354997466536405300;accel/kr3dh;0.0 -0.027240695 9.861132 3
1354997466536405300;linaccel/Linear Acceleration Sensor;0.056856267 0.010393398 -0.022177696 3
1354997466536344300;orientation/AK8973 Compass;69.65625 0.171875 -0.0 2
1354997466633238300;compass/AK8973 Magnetic Field;-37.6875 14.25 -70.375 3
1354997466633207300;accel/kr3dh;-0.12258313 0.040861044 9.915613 3
1354997466633207300;linaccel/Linear Acceleration Sensor;-0.07536964 0.07563117 0.0339489 3
1354997466633177300;orientation/AK8973 Compass;69.640625 -0.21875 -0.703125 2
1354997466727873300;compass/AK8973 Magnetic Field;-37.6875 13.75 -70.875 3
1354997466727842300;accel/kr3dh;-0.05448139 -0.0 9.847511 3
1354997466727842300;linaccel/Linear Acceleration Sensor;-0.010897413 0.02831636 -0.034924507 3
1354997466727781300;orientation/AK8973 Compass;69.671875 0.0 -0.3125 2
1354997466833067300;compass/AK8973 Magnetic Field;-37.6875 14.0 -70.625 3
1354997466833036300;accel/kr3dh;-0.05448139 -0.027240695 9.888372 3
1354997466833036300;linaccel/Linear Acceleration Sensor;-0.0046644025 -0.013227259 0.005425453 3
1354997466832975300;orientation/AK8973 Compass;69.703125 0.171875 -0.3125 2
1354997466926725300;accel/kr3dh;0.0 0.040861044 9.956474 3
1354997466926725300;compass/AK8973 Magnetic Field;-37.4375 14.0 -70.625 3
1354997466926725300;linaccel/Linear Acceleration Sensor;0.058256038 0.042297505 0.073884964 3
1354997466926695300;orientation/AK8973 Compass;69.671875 -0.21875 -0.0 2
