1354233168950284424;metadata_log_format;3 # nanosecond timing
1354233168950772706;metadata_system_time;1354233168951
1354233168951108399;metadata_surveyName;/sdcard/LocationTracker/1354233168940.txt
1354233168951657715;metadata_notes;
1354233168952054444;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354233157420000000;latLngE7LastKnown;378754190 -1222586874 50.0 -1.0 -1.0
1354233169006711309;orientation/AK8973 Compass;2.515625 0.0 -0.875 1
1354233169006711309;accel/kr3dh;-0.14982383 -0.0 9.79303 3
1354233169006711309;compass/AK8973 Magnetic Field;-9.3125 27.5 -4.25 3
1354233169006711309;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354233169103634309;compass/AK8973 Magnetic Field;-10.3125 29.5 -6.25 3
1354233169103604309;accel/kr3dh;-0.21792556 -0.027240695 9.820271 3
1354233169103604309;linaccel/Linear Acceleration Sensor;-0.067043796 -0.026817527 0.026817322 3
1354233169103543309;orientation/AK8973 Compass;11.015625 0.171875 -1.265625 1
1354233169203824309;compass/AK8973 Magnetic Field;-9.8125 29.5 -6.0 3
1354233169203793309;accel/kr3dh;-0.24516626 -0.0 9.888372 3
1354233169203793309;linaccel/Linear Acceleration Sensor;-0.08748484 0.002483525 0.09120941 3
1354233169203763309;orientation/AK8973 Compass;14.828125 0.0 -1.421875 1
1354233169299588309;compass/AK8973 Magnetic Field;-9.5625 29.5 -5.75 3
1354233169299557309;accel/kr3dh;-0.19068487 -0.10896278 9.79303 3
1354233169299557309;linaccel/Linear Acceleration Sensor;-0.017096624 -0.10145373 -0.014335632 3
1354233169299527309;orientation/AK8973 Compass;15.03125 0.640625 -1.125 1
1354233169396115309;compass/AK8973 Magnetic Field;-9.5625 30.25 -6.25 3
1354233169396084309;accel/kr3dh;-0.23154591 -0.05448139 9.80665 3
1354233169396084309;linaccel/Linear Acceleration Sensor;-0.036044702 -0.036140006 -0.01513958 3
1354233169396054309;orientation/AK8973 Compass;15.203125 0.3125 -1.34375 1
1354233169491849309;compass/AK8973 Magnetic Field;-9.3125 30.0 -6.0 3
1354233169491788309;accel/kr3dh;-0.20430522 -0.12258313 9.779409 3
1354233169491788309;linaccel/Linear Acceleration Sensor;0.009057179 -0.08607544 -0.050592422 3
1354233169491757309;orientation/AK8973 Compass;15.34375 0.734375 -1.203125 1
1354233169594357309;compass/AK8973 Magnetic Field;-9.5625 29.75 -6.0 3
1354233169594327309;accel/kr3dh;-0.23154591 -0.040861044 9.779409 3
1354233169594327309;linaccel/Linear Acceleration Sensor;-0.009679034 0.019405711 -0.044487 3
1354233169594296309;orientation/AK8973 Compass;15.515625 0.25 -1.34375 1
1354233169690701309;compass/AK8973 Magnetic Field;-9.8125 29.25 -5.75 3
1354233169690671309;accel/kr3dh;-0.2860273 -0.10896278 9.738548 3
1354233169690671309;linaccel/Linear Acceleration Sensor;-0.0619279 -0.030451685 -0.06933403 3
1354233169690610309;orientation/AK8973 Compass;15.71875 0.640625 -1.671875 1
1354233169721188965;wifi;00:17:df:a7:4c:f2,UNKNOWN,-56 00:22:90:39:07:12,UNKNOWN,-65 00:17:df:a7:33:12,UNKNOWN,-84 00:17:df:a7:4c:f5,UNKNOWN,-62 00:22:90:39:07:15,UNKNOWN,-64 00:17:df:a7:33:15,UNKNOWN,-79 00:17:df:a7:4c:f0,UNKNOWN,-58 00:17:df:a7:4c:f6,UNKNOWN,-58 00:17:df:a7:4c:f1,UNKNOWN,-59 00:22:90:39:07:10,UNKNOWN,-64 00:22:90:39:07:16,UNKNOWN,-64 00:22:90:39:07:11,UNKNOWN,-65 00:17:df:a7:33:10,UNKNOWN,-77 00:17:df:a7:33:16,UNKNOWN,-79 00:17:df:a7:33:11,UNKNOWN,-82 
1354233169709000000;latLngE7Network;378754279 -1222586873 50.0 -1.0 -1.0
1354233169785946309;orientation/AK8973 Compass;15.921875 0.3125 -1.171875 1
1354233169785946309;accel/kr3dh;-0.20430522 -0.05448139 9.929234 3
1354233169785946309;compass/AK8973 Magnetic Field;-9.8125 28.75 -5.75 3
1354233169785946309;linaccel/Linear Acceleration Sensor;0.022937447 0.0325862 0.13864803 3
1354233169881589309;compass/AK8973 Magnetic Field;-10.0625 29.0 -5.5 3
1354233169881528309;accel/kr3dh;-0.2860273 -0.05448139 9.738548 3
1354233169881528309;linaccel/Linear Acceleration Sensor;-0.051623404 0.032159667 -0.044979095 3
1354233169881497309;orientation/AK8973 Compass;16.140625 0.3125 -1.671875 1
1354233169984463309;compass/AK8973 Magnetic Field;-9.5625 29.25 -5.75 3
1354233169984433309;accel/kr3dh;-0.24516626 -0.13620348 9.861132 3
1354233169984433309;linaccel/Linear Acceleration Sensor;-0.0015172362 -0.055660173 0.068154335 3
1354233169984402309;orientation/AK8973 Compass;16.28125 0.78125 -1.421875 1
1354233170032000000;rawNmea;$GPGSV,3,1,11,03,38,253,,06,40,229,,09,14,050,,11,07,310,*70
1354233170036000000;rawNmea;$GPGSV,3,2,11,14,66,174,,18,41,059,,19,40,291,,21,28,122,*71
1354233170046000000;rawNmea;$GPGSV,3,3,11,22,70,358,,24,16,057,,32,01,258,*4C
1354233170054000000;rawNmea;$GPGGA,235249.0,,,,,0,,,,,,,,*73
1354233170063000000;rawNmea;$GPVTG,,T,,M,,N,,K,N*2C
1354233170070000000;rawNmea;$GPRMC,,V,,,,,,,,,,N*53
1354233170080655309;compass/AK8973 Magnetic Field;-9.0625 29.5 -5.75 3
1354233170080624309;accel/kr3dh;-0.21792556 -0.06810174 9.820271 3
1354233170080624309;linaccel/Linear Acceleration Sensor;0.03237401 0.008470066 0.012325287 3
1354233170080563309;orientation/AK8973 Compass;16.34375 0.390625 -1.265625 1
1354233170084000000;rawNmea;$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1354233170175717309;compass/AK8973 Magnetic Field;-9.3125 30.0 -6.0 3
1354233170175686309;orientation/AK8973 Compass;16.421875 0.5625 -1.265625 1
1354233170175686309;accel/kr3dh;-0.21792556 -0.095342435 9.80665 3
1354233170175686309;linaccel/Linear Acceleration Sensor;0.03385426 -0.016536541 -0.013075829 3
1354233170269101309;orientation/AK8973 Compass;16.421875 0.390625 -1.265625 1
1354233170269101309;accel/kr3dh;-0.21792556 -0.06810174 9.861132 3
1354233170269101309;compass/AK8973 Magnetic Field;-8.8125 30.5 -6.25 3
1354233170269101309;linaccel/Linear Acceleration Sensor;0.028219953 0.016382895 0.03521633 3
1354233170362546309;accel/kr3dh;-0.16344418 -0.013620348 9.80665 3
1354233170362546309;compass/AK8973 Magnetic Field;-9.3125 30.25 -6.0 3
1354233170362546309;linaccel/Linear Acceleration Sensor;0.0711133 0.0734288 -0.02154541 3
1354233170362515309;orientation/AK8973 Compass;16.484375 0.078125 -0.953125 1
1354233170462826309;compass/AK8973 Magnetic Field;-9.8125 30.25 -6.5 3
1354233170462796309;accel/kr3dh;-0.19068487 -0.05448139 9.80665 3
1354233170462796309;linaccel/Linear Acceleration Sensor;0.027854025 0.025771115 -0.021867752 3
1354233170462704309;orientation/AK8973 Compass;16.59375 0.3125 -1.125 1
1354233170534177248;wifi;00:17:df:a7:4c:f2,UNKNOWN,-57 00:22:90:39:07:12,UNKNOWN,-63 00:17:df:a7:33:12,UNKNOWN,-78 00:17:df:a7:4c:f5,UNKNOWN,-57 00:22:90:39:07:15,UNKNOWN,-64 00:17:df:a7:33:15,UNKNOWN,-78 dc:7b:94:35:25:05,UNKNOWN,-91 00:17:df:a7:4c:f0,UNKNOWN,-56 00:17:df:a7:4c:f6,UNKNOWN,-56 00:17:df:a7:4c:f1,UNKNOWN,-58 00:22:90:39:07:11,UNKNOWN,-64 00:22:90:39:07:16,UNKNOWN,-64 00:22:90:39:07:10,UNKNOWN,-64 00:17:df:a7:33:11,UNKNOWN,-78 00:17:df:a7:33:16,UNKNOWN,-79 00:17:df:a7:33:10,UNKNOWN,-80 dc:7b:94:35:25:06,UNKNOWN,-92 dc:7b:94:35:25:01,UNKNOWN,-91 
1354233170556424309;compass/AK8973 Magnetic Field;-9.5625 30.5 -6.0 3
1354233170556393309;accel/kr3dh;-0.23154591 -0.12258313 9.861132 3
1354233170556393309;linaccel/Linear Acceleration Sensor;-0.028162763 -0.05533707 0.033852577 3
1354233170556363309;orientation/AK8973 Compass;16.65625 0.703125 -1.34375 1
1354233170651791309;compass/AK8973 Magnetic Field;-9.8125 30.25 -6.5 3
1354233170651730309;accel/kr3dh;-0.20430522 -0.06810174 9.765789 3
1354233170651730309;linaccel/Linear Acceleration Sensor;-0.010678858 -0.010635376 -0.058971405 3
1354233170651700309;orientation/AK8973 Compass;16.75 0.390625 -1.203125 1
1354233170749570309;accel/kr3dh;-0.16344418 -0.17706452 9.861132 3
1354233170749570309;compass/AK8973 Magnetic Field;-9.5625 30.0 -6.75 3
1354233170749570309;linaccel/Linear Acceleration Sensor;0.02952832 -0.11563545 0.039114 3
1354233170749539309;orientation/AK8973 Compass;16.828125 1.03125 -0.953125 1
1354233170844723309;compass/AK8973 Magnetic Field;-9.3125 30.0 -6.75 3
1354233170844693309;accel/kr3dh;-0.14982383 -0.05448139 9.670447 3
1354233170844693309;linaccel/Linear Acceleration Sensor;0.045751885 0.023532126 -0.1473198 3
1354233170844662309;orientation/AK8973 Compass;16.875 0.328125 -0.890625 1
1354233170942563309;compass/AK8973 Magnetic Field;-9.3125 29.75 -6.75 3
1354233170942532309;accel/kr3dh;-0.14982383 -0.05448139 9.765789 3
1354233170942532309;linaccel/Linear Acceleration Sensor;0.041992083 0.04283474 -0.040641785 3
1354233170942502309;orientation/AK8973 Compass;16.921875 0.3125 -0.875 1
1354233171025000000;rawNmea;$GPGSV,3,1,11,03,38,253,22,06,40,229,25,21,28,122,23,09,14,050,*7B
1354233171034000000;rawNmea;$GPGSV,3,2,11,11,07,310,,14,66,174,,18,41,059,,19,40,291,*7C
1354233171038510309;compass/AK8973 Magnetic Field;-8.8125 29.5 -6.5 3
1354233171038479309;accel/kr3dh;-0.21792556 -0.095342435 9.765789 3
1354233171038479309;linaccel/Linear Acceleration Sensor;-0.037674025 0.009548157 -0.01997757 3
1354233171038449309;orientation/AK8973 Compass;16.921875 0.5625 -1.28125 1
1354233171045000000;rawNmea;$GPGSV,3,3,11,22,70,358,,24,16,057,,32,01,258,*4C
1354233171050000000;rawNmea;$GPGGA,235249.4,,,,,0,,,,,,,,*77
1354233171053000000;rawNmea;$GPVTG,,T,,M,,N,,K,N*2C
1354233171056000000;rawNmea;$GPRMC,,V,,,,,,,,,,N*53
1354233171058000000;rawNmea;$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1354233171061000000;rawNmea;$GPGSV,3,1,11,03,38,253,22,06,40,229,25,21,28,122,23,09,14,050,*7B
1354233171063000000;rawNmea;$GPGSV,3,2,11,11,07,310,,14,66,174,,18,41,059,,19,40,291,*7C
1354233171066000000;rawNmea;$GPGSV,3,3,11,22,70,358,,24,16,057,,32,01,258,*4C
1354233171068000000;rawNmea;$GPGGA,235250.0,,,,,0,,,,,,,,*7B
1354233171071000000;rawNmea;$GPVTG,,T,,M,,N,,K,N*2C
1354233171073000000;rawNmea;$GPRMC,,V,,,,,,,,,,N*53
1354233171076000000;rawNmea;$GPGSA,A,1,,,,,,,,,,,,,,,*1E
1354233171135556309;orientation/AK8973 Compass;16.90625 0.5625 -1.28125 1
1354233171135586309;compass/AK8973 Magnetic Field;-8.8125 30.0 -6.25 3
1354233171230984309;compass/AK8973 Magnetic Field;-8.8125 30.0 -6.0 3
1354233171230954309;accel/kr3dh;-0.19068487 -0.06810174 9.80665 3
1354233171230954309;linaccel/Linear Acceleration Sensor;-0.021770045 0.009611316 0.060972214 3
1354233171230893309;orientation/AK8973 Compass;16.890625 0.390625 -1.125 1
1354233171327267309;compass/AK8973 Magnetic Field;-9.0625 29.25 -6.25 3
1354233171327206309;accel/kr3dh;-0.16344418 -0.10896278 9.80665 3
1354233171327206309;linaccel/Linear Acceleration Sensor;0.016565993 -0.040004984 0.055343628 3
1354233171327176309;orientation/AK8973 Compass;16.921875 0.640625 -0.953125 1
