1354231251074556885;metadata_log_format;3 # nanosecond timing
1354231251075167236;metadata_system_time;1354231251076
1354231251075594483;metadata_surveyName;/sdcard/LocationTracker/1354231251060.txt
1354231251076204834;metadata_notes;
1354231251076693115;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354231206474000000;latLngE7LastKnown;378754389 -1222587743 50.0 -1.0 -1.0
1354231251121125945;accel/kr3dh;0.040861044 0.24516626 9.833891 3
1354231251121125945;compass/AK8973 Magnetic Field;-16.375 29.5 -61.875 3
1354231251121125945;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354231251121095945;orientation/AK8973 Compass;321.6875 -1.421875 0.25 1
1354231251216554945;accel/kr3dh;0.05448139 0.20430522 9.861132 3
1354231251216554945;compass/AK8973 Magnetic Field;-15.375 29.5 -62.875 3
1354231251216554945;linaccel/Linear Acceleration Sensor;0.013418864 -0.04025659 0.026838303 3
1354231251216523945;orientation/AK8973 Compass;353.875 -1.171875 0.3125 1
1354231251309907945;accel/kr3dh;0.040861044 0.17706452 9.765789 3
1354231251309907945;compass/AK8973 Magnetic Field;-16.375 29.5 -59.875 3
1354231251309907945;linaccel/Linear Acceleration Sensor;-0.0010909848 -0.06389029 -0.06934452 3
1354231251309876945;orientation/AK8973 Compass;10.828125 -1.03125 0.25 1
1354231251404359945;compass/AK8973 Magnetic Field;-16.125 29.5 -61.875 3
1354231251404328945;accel/kr3dh;0.013620348 0.14982383 9.79303 3
1354231251404328945;linaccel/Linear Acceleration Sensor;-0.02954927 -0.080487534 -0.04027462 3
1354231251404298945;orientation/AK8973 Compass;19.296875 -0.875 0.078125 1
1354231251500642945;compass/AK8973 Magnetic Field;-16.375 29.25 -61.875 3
1354231251500611945;accel/kr3dh;0.095342435 0.19068487 9.684067 3
1354231251500611945;linaccel/Linear Acceleration Sensor;0.052012388 -0.020461798 -0.13836288 3
1354231251500550945;orientation/AK8973 Compass;23.34375 -1.125 0.5625 1
1354231251598420945;compass/AK8973 Magnetic Field;-16.875 29.0 -61.625 3
1354231251598390945;accel/kr3dh;0.095342435 0.19068487 9.765789 3
