1355002867089117675;metadata_log_format;3 # nanosecond timing
1355002867091986328;metadata_system_time;1355002867092
1355002867092840820;metadata_surveyName;/sdcard/LocationTracker/1355002867081.txt
1355002867094153076;metadata_notes;
1355002867095221191;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1355002714856000000;latLngE7LastKnown;378754213 -1222586909 50.0 -1.0 -1.0
1355002867134558010;compass/AK8973 Magnetic Field;-18.375 42.875 13.125 3
1355002867134527010;accel/kr3dh;0.05448139 0.19068487 9.248216 3
1355002867134527010;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1355002867134497010;orientation/AK8973 Compass;346.25 -1.171875 0.328125 1
1355002867228979010;orientation/AK8973 Compass;3.625 -0.25 0.25 1
1355002867228979010;accel/kr3dh;0.040861044 0.040861044 9.547864 3
1355002867228979010;compass/AK8973 Magnetic Field;-16.375 42.875 13.125 3
1355002867228979010;linaccel/Linear Acceleration Sensor;-0.013425428 -0.14767979 0.29536057 3
1355002867322210010;accel/kr3dh;-0.013620348 0.05448139 9.847511 3
1355002867322210010;compass/AK8973 Magnetic Field;-17.375 41.875 13.125 3
1355002867322210010;linaccel/Linear Acceleration Sensor;-0.066092834 -0.122516364 0.56743526 3
1355002867322180010;orientation/AK8973 Compass;13.078125 -0.3125 -0.078125 1
1355002867416082010;compass/AK8973 Magnetic Field;-17.625 42.625 13.625 3
1355002867416052010;accel/kr3dh;-0.14982383 0.35412905 10.119919 3
1355002867416052010;linaccel/Linear Acceleration Sensor;-0.19343989 0.20114186 0.75389004 3
1355002867416021010;orientation/AK8973 Compass;17.765625 -2.015625 -0.84375 1
1355002867511786010;compass/AK8973 Magnetic Field;-17.375 42.125 13.625 3
1355002867511755010;accel/kr3dh;0.0 -0.0 9.575105 3
1355002867511755010;linaccel/Linear Acceleration Sensor;-0.019695904 -0.13166663 0.047423363 3
1355002867511725010;orientation/AK8973 Compass;18.0625 0.0 -0.0 1
1355002867610510010;compass/AK8973 Magnetic Field;-17.625 41.875 13.375 3
1355002867610479010;accel/kr3dh;0.0 0.05448139 10.256122 3
1355002867610479010;linaccel/Linear Acceleration Sensor;0.016303273 -0.072632015 0.5331907 3
1355002867610418010;orientation/AK8973 Compass;18.359375 -0.3125 -0.0 1
1355002867705999010;compass/AK8973 Magnetic Field;-17.625 41.875 13.875 3
1355002867705969010;accel/kr3dh;-0.013620348 0.05448139 9.765789 3
1355002867705969010;linaccel/Linear Acceleration Sensor;0.028773416 -0.06996253 -0.10622406 3
1355002867705938010;orientation/AK8973 Compass;18.640625 -0.3125 -0.078125 1
1355002867801611010;compass/AK8973 Magnetic Field;-17.375 41.875 13.375 3
1355002867801581010;accel/kr3dh;-0.027240695 0.06810174 10.092678 3
1355002867801581010;linaccel/Linear Acceleration Sensor;0.019022895 -0.038748898 0.13729572 3
1355002867801550010;orientation/AK8973 Compass;18.890625 -0.390625 -0.171875 1
1355002867895636010;compass/AK8973 Magnetic Field;-17.125 42.125 13.375 3
1355002867895605010;orientation/AK8973 Compass;19.109375 -1.265625 -0.0 1
1355002867895605010;accel/kr3dh;0.0 0.21792556 9.956474 3
1355002867895605010;linaccel/Linear Acceleration Sensor;0.034828465 0.13484964 -0.03228855 3
1355002867976538329;wifi;00:23:04:89:cd:b2,UNKNOWN,-66 00:17:df:a7:4c:f2,UNKNOWN,-75 00:17:df:a7:33:12,UNKNOWN,-77 00:22:90:39:07:12,UNKNOWN,-77 b8:c7:5d:08:bd:fd,UNKNOWN,-89 28:cf:da:b8:1e:d5,UNKNOWN,-91 20:c9:d0:28:e2:6b,UNKNOWN,-94 00:23:04:89:cd:b5,UNKNOWN,-67 00:17:df:a7:33:15,UNKNOWN,-76 00:17:df:a7:4c:f5,UNKNOWN,-77 00:22:90:39:07:15,UNKNOWN,-78 00:22:90:39:65:b5,UNKNOWN,-84 70:56:81:89:54:f1,UNKNOWN,-92 00:23:04:89:cd:b1,UNKNOWN,-65 00:23:04:89:cd:b6,UNKNOWN,-66 00:23:04:89:cd:b0,UNKNOWN,-67 00:17:df:a7:33:10,UNKNOWN,-76 00:17:df:a7:33:11,UNKNOWN,-76 00:22:90:39:07:16,UNKNOWN,-77 00:22:90:39:07:10,UNKNOWN,-77 00:22:90:39:07:11,UNKNOWN,-77 00:17:df:a7:4c:f6,UNKNOWN,-77 00:17:df:a7:4c:f0,UNKNOWN,-77 00:17:df:a7:4c:f1,UNKNOWN,-78 00:22:90:39:65:b1,UNKNOWN,-81 00:22:90:39:65:b6,UNKNOWN,-83 00:13:5f:55:d8:b0,UNKNOWN,-88 dc:7b:94:35:2a:20,UNKNOWN,-96 
1355002867989233010;compass/AK8973 Magnetic Field;-17.125 42.125 13.875 3
1355002867989203010;orientation/AK8973 Compass;19.296875 -0.5625 -0.171875 1
1355002867989203010;accel/kr3dh;-0.027240695 0.095342435 9.901993 3
1355002867989203010;linaccel/Linear Acceleration Sensor;-0.0059663337 0.021727704 -0.09259415 3
1355002867982000000;latLngE7Network;378754287 -1222587024 45.0 -1.0 -1.0
1355002868088080010;accel/kr3dh;-0.095342435 0.21792556 9.997335 3
1355002868088080010;compass/AK8973 Magnetic Field;-17.375 42.125 13.625 3
1355002868088080010;linaccel/Linear Acceleration Sensor;-0.08105563 0.12802593 0.010923386 3
1355002868088049010;orientation/AK8973 Compass;19.484375 -1.265625 -0.5625 1
1355002868180792010;orientation/AK8973 Compass;19.6875 -1.34375 -0.0 1
1355002868180792010;accel/kr3dh;0.0 0.23154591 9.847511 3
1355002868180792010;compass/AK8973 Magnetic Field;-17.375 41.625 13.625 3
1355002868180792010;linaccel/Linear Acceleration Sensor;0.0175646 0.11101573 -0.1243515 3
1355002868273535010;orientation/AK8973 Compass;19.890625 -1.65625 -0.5625 1
1355002868273535010;accel/kr3dh;-0.095342435 0.2860273 9.901993 3
1355002868273535010;compass/AK8973 Magnetic Field;-17.375 41.375 14.1875 3
1355002868273535010;linaccel/Linear Acceleration Sensor;-0.066422656 0.12913944 -0.050764084 3
1355002868367193010;compass/AK8973 Magnetic Field;-17.125 41.125 14.1875 3
1355002868367163010;accel/kr3dh;0.0 0.24516626 9.970095 3
1355002868367163010;linaccel/Linear Acceleration Sensor;0.041481555 0.050287023 0.038449287 3
1355002868367102010;orientation/AK8973 Compass;20.078125 -1.40625 -0.0 1
1355002868461950010;compass/AK8973 Magnetic Field;-16.625 40.875 13.875 3
1355002868461889010;accel/kr3dh;0.040861044 0.21792556 9.861132 3
1355002868461889010;linaccel/Linear Acceleration Sensor;0.08840282 -0.011313066 -0.05345249 3
1355002868461859010;orientation/AK8973 Compass;20.21875 -1.265625 0.21875 1
1355002868550000000;rawNmea;$GPGSV,4,1,14,03,31,305,,06,48,292,,09,05,087,,14,21,181,*70
1355002868554000000;rawNmea;$GPGSV,4,2,14,15,27,049,,16,16,264,,18,74,011,,19,12,317,*72
1355002868556000000;rawNmea;$GPGSV,4,3,14,21,60,075,,22,54,257,,24,05,097,,29,11,154,*7B
1355002868558000000;rawNmea;$GPGSV,4,4,14,30,05,234,,27,,,*4A
1355002868560644010;compass/AK8973 Magnetic Field;-16.625 40.625 14.1875 3
1355002868560614010;accel/kr3dh;-0.19068487 0.24516626 9.929234 3
1355002868560614010;linaccel/Linear Acceleration Sensor;-0.1474579 -0.0060258657 0.022305489 3
1355002868560492010;orientation/AK8973 Compass;20.34375 -1.421875 -1.09375 1
1355002868564000000;rawNmea;$GPGGA,214107.6,,,,,0,,,,,,,,*7F
1355002868566000000;rawNmea;$GPVTG,,T,,M,,N,,K,N*2C
1355002868568000000;rawNmea;$GPRMC,,V,,,,,,,,,,N*53
