1364533790815089843;metadata_log_format;3 # nanosecond timing
1364533790818080566;metadata_system_time;1364533790818
1364533790819545409;metadata_surveyName;/sdcard/LocationTracker/1364533790791.txt
1364533790822017333;metadata_notes;
1364533790824733397;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1364533563720000000;latLngE7LastKnown;378748762 -1222585282 55.0 -1.0 -1.0
1364533790868953200;compass/AK8973 Magnetic Field;-5.9375 78.625 33.0 3
1364533790868922200;orientation/AK8973 Compass;13.015625 7.65625 4.09375 1
1364533790868922200;accel/kr3dh;0.7082581 -1.3211738 9.80665 3
1364533790868922200;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1364533790961512200;orientation/AK8973 Compass;8.671875 7.796875 2.859375 1
1364533790961512200;accel/kr3dh;0.50395286 -1.3756552 10.024576 3
1364533790961512200;compass/AK8973 Magnetic Field;-4.9375 80.625 35.0 3
1364533790961512200;linaccel/Linear Acceleration Sensor;-0.20156336 -0.053750157 0.21500206 3
1364533791058955200;compass/AK8973 Magnetic Field;-4.9375 79.625 34.0 3
1364533791058925200;accel/kr3dh;0.61291564 -1.2666923 9.466142 3
1364533791058925200;linaccel/Linear Acceleration Sensor;-0.07698071 0.058115244 -0.3531046 3
1364533791058894200;orientation/AK8973 Compass;8.421875 7.609375 3.671875 1
1364533791157618200;accel/kr3dh;0.58567494 -1.293933 9.738548 3
1364533791157618200;compass/AK8973 Magnetic Field;-4.9375 79.875 34.25 3
1364533791157618200;linaccel/Linear Acceleration Sensor;-0.06960523 0.03322053 -0.08170891 3
1364533791157588200;orientation/AK8973 Compass;8.171875 7.546875 3.421875 1
1364533791254695200;accel/kr3dh;0.5992953 -1.253072 9.575105 3
1364533791254695200;compass/AK8973 Magnetic Field;-4.9375 79.875 34.0 3
1364533791254695200;linaccel/Linear Acceleration Sensor;-0.015835822 0.068905115 -0.2126522 3
1364533791254664200;orientation/AK8973 Compass;7.953125 7.4375 3.546875 1
1364533791352626200;compass/AK8973 Magnetic Field;-4.9375 79.625 33.25 3
1364533791352595200;accel/kr3dh;0.61291564 -1.2666923 9.602345 3
1364533791352595200;linaccel/Linear Acceleration Sensor;0.02517569 0.039799094 -0.12119579 3
1364533791352565200;orientation/AK8973 Compass;7.75 7.5 3.609375 1
1364533791450251200;compass/AK8973 Magnetic Field;-4.4375 79.625 32.75 3
1364533791450221200;accel/kr3dh;0.61291564 -1.2803127 9.629586 3
1364533791450221200;linaccel/Linear Acceleration Sensor;0.032202244 0.0063220263 -0.027659416 3
