1354997382675094238;metadata_log_format;3 # nanosecond timing
1354997382675552001;metadata_system_time;1354997382675
1354997382675857177;metadata_surveyName;/sdcard/LocationTracker/1354997382666.txt
1354997382676284423;metadata_notes;
1354997382676650634;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354997371460000000;latLngE7LastKnown;378754366 -1222586829 45.0 -1.0 -1.0
1354997382736647282;compass/AK8973 Magnetic Field;-13.875 3.9375 -87.8125 3
1354997382736617282;orientation/AK8973 Compass;126.484375 -0.21875 -0.5625 2
1354997382736617282;accel/kr3dh;-0.095342435 0.040861044 9.929234 3
1354997382736617282;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354997382830306282;orientation/AK8973 Compass;92.0625 -0.171875 -0.703125 2
1354997382830306282;accel/kr3dh;-0.12258313 0.027240695 9.929234 3
1354997382830306282;compass/AK8973 Magnetic Field;-11.875 7.9375 -89.8125 3
1354997382830306282;linaccel/Linear Acceleration Sensor;-0.026860923 -0.013430463 0.0 3
1354997382924056282;accel/kr3dh;-0.05448139 0.06810174 9.847511 3
1354997382924056282;compass/AK8973 Magnetic Field;-12.875 4.9375 -89.8125 3
1354997382924056282;linaccel/Linear Acceleration Sensor;0.0424351 0.027932573 -0.080581665 3
1354997382924025282;orientation/AK8973 Compass;79.765625 -0.390625 -0.3125 2
1354997383019881282;compass/AK8973 Magnetic Field;-12.875 5.4375 -88.8125 3
1354997383019851282;accel/kr3dh;-0.12258313 -0.05448139 9.956474 3
1354997383019851282;linaccel/Linear Acceleration Sensor;-0.02476848 -0.09343773 0.033493996 3
1354997383019789282;orientation/AK8973 Compass;75.09375 0.3125 -0.703125 2
1354997383114058282;orientation/AK8973 Compass;70.9375 -0.078125 -0.484375 2
1354997383114058282;accel/kr3dh;-0.08172209 0.013620348 9.915613 3
1354997383114058282;compass/AK8973 Magnetic Field;-12.875 5.6875 -88.8125 3
1354997383114058282;linaccel/Linear Acceleration Sensor;0.015243366 -0.020638652 7.095337E-4 3
1354997383207869282;compass/AK8973 Magnetic Field;-13.125 4.9375 -88.3125 3
1354997383207839282;accel/kr3dh;-0.05448139 -0.027240695 9.942854 3
1354997383207839282;linaccel/Linear Acceleration Sensor;0.040173892 -0.05017152 0.032691002 3
1354997383207778282;orientation/AK8973 Compass;70.9375 0.171875 -0.3125 2
1354997383302413282;compass/AK8973 Magnetic Field;-13.125 5.4375 -88.3125 3
1354997383302382282;accel/kr3dh;-0.14982383 0.013620348 9.861132 3
1354997383302382282;linaccel/Linear Acceleration Sensor;-0.058341682 0.0062897652 -0.05104637 3
1354997383302352282;orientation/AK8973 Compass;70.8125 -0.078125 -0.875 2
1354997383396010282;orientation/AK8973 Compass;70.78125 0.0 -0.484375 2
1354997383396010282;accel/kr3dh;-0.08172209 -0.0 9.833891 3
1354997383396010282;compass/AK8973 Magnetic Field;-13.625 5.1875 -88.5625 3
1354997383396010282;linaccel/Linear Acceleration Sensor;0.0077851936 0.005114176 -0.080581665 3
1354997383488753282;accel/kr3dh;-0.12258313 0.027240695 9.929234 3
1354997383488753282;compass/AK8973 Magnetic Field;-13.125 4.9375 -89.0625 3
1354997383488753282;linaccel/Linear Acceleration Sensor;-0.030792736 0.036682382 0.020968437 3
1354997383488723282;orientation/AK8973 Compass;70.734375 -0.171875 -0.703125 2
1354997383554488769;wifi;00:22:90:39:07:12,UNKNOWN,-66 00:17:df:a7:4c:f2,UNKNOWN,-69 00:17:df:a7:33:12,UNKNOWN,-71 00:23:04:89:cd:b2,UNKNOWN,-85 00:17:df:a7:33:15,UNKNOWN,-69 00:17:df:a7:4c:f5,UNKNOWN,-77 00:23:04:89:cd:b5,UNKNOWN,-88 00:17:df:a7:4c:f1,UNKNOWN,-69 00:17:df:a7:33:16,UNKNOWN,-70 00:17:df:a7:33:11,UNKNOWN,-70 00:17:df:a7:33:10,UNKNOWN,-71 00:17:df:a7:4c:f0,UNKNOWN,-77 00:17:df:a7:4c:f6,UNKNOWN,-78 00:23:04:89:cd:b6,UNKNOWN,-87 00:23:04:89:cd:b0,UNKNOWN,-88 00:23:04:89:cd:b1,UNKNOWN,-89 
1354997383583297282;compass/AK8973 Magnetic Field;-13.125 5.1875 -89.8125 3
1354997383583266282;accel/kr3dh;-0.08172209 0.027240695 9.847511 3
1354997383583266282;linaccel/Linear Acceleration Sensor;0.016093291 0.03236126 -0.046409607 3
1354997383583236282;orientation/AK8973 Compass;70.59375 -0.171875 -0.484375 2
1354997383558000000;latLngE7Network;378754385 -1222586965 50.0 -1.0 -1.0
1354997383676284282;accel/kr3dh;-0.095342435 -0.013620348 9.888372 3
1354997383676284282;compass/AK8973 Magnetic Field;-13.625 4.9375 -90.3125 3
