1354997612946460449;metadata_log_format;3 # nanosecond timing
1354997612946918213;metadata_system_time;1354997612947
1354997612947223388;metadata_surveyName;/sdcard/LocationTracker/1354997612937.txt
1354997612947681152;metadata_notes;
1354997612948169433;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354997603331000000;latLngE7LastKnown;378754193 -1222587104 45.0 -1.0 -1.0
1354997613000933672;accel/kr3dh;-0.08172209 -0.027240695 9.915613 3
1354997613000933672;compass/AK8973 Magnetic Field;13.375 -2.125 -84.75 3
1354997613000933672;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354997613000903672;orientation/AK8973 Compass;342.82813 0.171875 -0.484375 2
1354997613093127672;compass/AK8973 Magnetic Field;14.4375 -3.125 -81.75 3
1354997613093096672;orientation/AK8973 Compass;298.29688 0.5625 -0.703125 2
1354997613093096672;accel/kr3dh;-0.12258313 -0.095342435 9.901993 3
1354997613093096672;linaccel/Linear Acceleration Sensor;-0.04032079 -0.06720132 -0.013440132 3
1354997613186175672;orientation/AK8973 Compass;277.46875 0.5625 -0.703125 2
1354997613186175672;compass/AK8973 Magnetic Field;13.375 -2.125 -81.75 3
1354997613278826672;accel/kr3dh;-0.14982383 -0.12258313 9.779409 3
1354997613278826672;compass/AK8973 Magnetic Field;13.375 -2.625 -82.5 3
1354997613278826672;linaccel/Linear Acceleration Sensor;-0.04719638 -0.06269381 -0.115525246 3
1354997613278796672;orientation/AK8973 Compass;265.35938 0.734375 -0.859375 2
1354997613375231672;orientation/AK8973 Compass;260.57813 0.390625 -0.5625 2
1354997613375231672;accel/kr3dh;-0.095342435 -0.06810174 9.874752 3
1354997613375231672;compass/AK8973 Magnetic Field;13.375 -2.625 -81.75 3
1354997613375231672;linaccel/Linear Acceleration Sensor;0.023676582 0.017114468 2.3841858E-5 3
1354997613468859672;compass/AK8973 Magnetic Field;13.125 -2.875 -82.25 3
1354997613468829672;accel/kr3dh;-0.10896278 -0.10896278 9.929234 3
1354997613468829672;linaccel/Linear Acceleration Sensor;0.024055608 -0.0011986643 0.07683277 3
1354997613468798672;orientation/AK8973 Compass;256.73438 0.609375 -0.609375 2
1354997613563921672;accel/kr3dh;-0.05448139 -0.13620348 9.833891 3
