1354231475573847902;metadata_log_format;3 # nanosecond timing
1354231475575373781;metadata_system_time;1354231475576
1354231475576716554;metadata_surveyName;/sdcard/LocationTracker/1354231475561.txt
1354231475579157960;metadata_notes;
1354231475580653321;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354231458682000000;latLngE7LastKnown;378754238 -1222587694 45.0 -1.0 -1.0
1354231475633386935;compass/AK8973 Magnetic Field;19.0 35.5625 -43.6875 3
1354231475633356935;orientation/AK8973 Compass;318.95313 1.03125 0.5625 1
1354231475633356935;accel/kr3dh;0.095342435 -0.17706452 9.765789 3
1354231475633356935;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354231475725763935;accel/kr3dh;0.20430522 -0.095342435 9.643207 3
1354231475725763935;compass/AK8973 Magnetic Field;19.0 33.5625 -45.6875 3
1354231475725763935;linaccel/Linear Acceleration Sensor;0.10750976 0.08063232 -0.12094784 3
1354231475725732935;orientation/AK8973 Compass;323.9375 0.5625 1.203125 1
1354231475822168935;accel/kr3dh;0.05448139 -0.013620348 9.697687 3
1354231475822168935;compass/AK8973 Magnetic Field;18.0 33.5625 -43.6875 3
1354231475822168935;linaccel/Linear Acceleration Sensor;-0.049053784 0.15433303 -0.057141304 3
1354231475822137935;orientation/AK8973 Compass;327.67188 0.078125 0.34375 1
1354231475916437935;orientation/AK8973 Compass;327.84375 0.5625 0.5625 1
1354231475916437935;accel/kr3dh;0.095342435 -0.095342435 9.80665 3
1354231475916437935;compass/AK8973 Magnetic Field;18.75 34.3125 -44.4375 3
1354231475916437935;linaccel/Linear Acceleration Sensor;-0.018379666 0.050785728 0.070355415 3
1354231476011865935;compass/AK8973 Magnetic Field;19.25 34.0625 -44.6875 3
1354231476011835935;accel/kr3dh;0.14982383 -0.027240695 9.765789 3
1354231476011835935;linaccel/Linear Acceleration Sensor;0.03047058 0.0842201 0.045885086 3
1354231476011774935;orientation/AK8973 Compass;327.95313 0.171875 0.875 1
1354231476111078935;compass/AK8973 Magnetic Field;19.5625 34.3125 -43.9375 3
1354231476111047935;accel/kr3dh;0.14982383 -0.12258313 9.847511 3
1354231476111047935;linaccel/Linear Acceleration Sensor;0.031606548 -0.045721866 0.124326706 3
1354231476111017935;orientation/AK8973 Compass;328.03125 0.703125 0.859375 1
1354231476205713935;compass/AK8973 Magnetic Field;19.5625 34.5625 -44.1875 3
1354231476205682935;accel/kr3dh;0.10896278 -0.12258313 9.697687 3
1354231476205682935;linaccel/Linear Acceleration Sensor;-0.0096716955 -0.0632974 -0.047813416 3
