1354996936029643554;metadata_log_format;3 # nanosecond timing
1354996936030162354;metadata_system_time;1354996936030
1354996936030467530;metadata_surveyName;/sdcard/LocationTracker/1354996936019.txt
1354996936031016846;metadata_notes;
1354996936031566163;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354996925917000000;latLngE7LastKnown;378754365 -1222586824 45.0 -1.0 -1.0
1354996936090800413;compass/AK8973 Magnetic Field;-27.0625 -8.1875 -44.3125 3
1354996936090769413;orientation/AK8973 Compass;66.640625 -2.296875 -0.0 2
1354996936090769413;accel/kr3dh;0.0 0.3949901 9.80665 3
1354996936090769413;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354996936185069413;accel/kr3dh;-0.05448139 0.44947147 9.765789 3
1354996936185069413;compass/AK8973 Magnetic Field;-26.0625 -9.1875 -44.3125 3
1354996936185069413;linaccel/Linear Acceleration Sensor;-0.053705774 0.05370581 -0.04027939 3
1354996936185038413;orientation/AK8973 Compass;85.90625 -2.625 -0.3125 2
1354996936279704413;compass/AK8973 Magnetic Field;-26.0625 -8.1875 -43.3125 3
1354996936279673413;accel/kr3dh;-0.10896278 0.38136974 9.765789 3
1354996936279673413;linaccel/Linear Acceleration Sensor;-0.10300828 -0.017811567 -0.03698349 3
1354996936279643413;orientation/AK8973 Compass;94.8125 -2.234375 -0.640625 2
1354996936381480413;compass/AK8973 Magnetic Field;-26.5625 -8.4375 -43.8125 3
1354996936381449413;accel/kr3dh;-0.05448139 0.44947147 9.833891 3
1354996936381449413;linaccel/Linear Acceleration Sensor;-0.032220572 0.04336819 0.038981438 3
1354996936381388413;orientation/AK8973 Compass;99.140625 -2.625 -0.3125 2
1354996936478953413;compass/AK8973 Magnetic Field;-26.3125 -8.1875 -43.8125 3
1354996936478922413;accel/kr3dh;-0.13620348 0.44947147 9.80665 3
1354996936478922413;linaccel/Linear Acceleration Sensor;-0.0893435 0.035645664 0.018288612 3
1354996936478892413;orientation/AK8973 Compass;99.375 -2.625 -0.78125 2
1354996936573252413;compass/AK8973 Magnetic Field;-26.5625 -8.4375 -43.5625 3
1354996936573222413;accel/kr3dh;-0.12258313 0.54481393 9.901993 3
1354996936573222413;linaccel/Linear Acceleration Sensor;-0.049999736 0.121106565 0.11141014 3
1354996936573191413;orientation/AK8973 Compass;99.578125 -3.15625 -0.703125 2
1354996936667918413;compass/AK8973 Magnetic Field;-26.8125 -8.4375 -44.3125 3
1354996936667887413;accel/kr3dh;-0.08172209 0.47671217 9.820271 3
1354996936667887413;linaccel/Linear Acceleration Sensor;0.012917332 0.03605333 0.015506744 3
1354996936667826413;orientation/AK8973 Compass;99.796875 -2.765625 -0.46875 2
1354996936763346413;compass/AK8973 Magnetic Field;-27.0625 -8.1875 -44.5625 3
1354996936763316413;accel/kr3dh;-0.095342435 0.47671217 9.888372 3
1354996936763316413;linaccel/Linear Acceleration Sensor;0.013693944 0.012394667 0.061753273 3
1354996936763255413;orientation/AK8973 Compass;99.953125 -2.765625 -0.5625 2
1354996936857768413;orientation/AK8973 Compass;100.109375 -2.9375 -0.875 2
1354996936857768413;accel/kr3dh;-0.14982383 0.50395286 9.833891 3
1354996936857768413;compass/AK8973 Magnetic Field;-27.3125 -8.4375 -44.5625 3
1354996936857768413;linaccel/Linear Acceleration Sensor;-0.03634411 0.018637538 -0.013015747 3
1354996936941234131;wifi;00:22:90:39:07:12,UNKNOWN,-61 00:17:df:a7:4c:f2,UNKNOWN,-73 00:17:df:a7:33:12,UNKNOWN,-78 00:22:90:39:07:15,UNKNOWN,-62 00:17:df:a7:33:15,UNKNOWN,-78 00:22:90:39:07:10,UNKNOWN,-61 00:22:90:39:07:16,UNKNOWN,-61 00:22:90:39:07:11,UNKNOWN,-61 00:17:df:a7:4c:f6,UNKNOWN,-74 00:17:df:a7:4c:f0,UNKNOWN,-75 00:17:df:a7:33:16,UNKNOWN,-78 00:17:df:a7:33:11,UNKNOWN,-78 00:17:df:a7:33:10,UNKNOWN,-78 00:17:df:a7:4c:f1,UNKNOWN,-78 00:23:04:89:cd:b6,UNKNOWN,-90 dc:7b:94:35:24:20,UNKNOWN,-93 
1354996936951762413;compass/AK8973 Magnetic Field;-27.3125 -7.9375 -44.8125 3
1354996936951731413;accel/kr3dh;-0.13620348 0.40861043 9.779409 3
1354996936951731413;linaccel/Linear Acceleration Sensor;-0.02348493 -0.08655676 -0.07872486 3
1354996936951670413;orientation/AK8973 Compass;100.25 -2.375 -0.78125 2
1354996936901000000;latLngE7Network;378754411 -1222586771 45.0 -1.0 -1.0
1354996937045756413;orientation/AK8973 Compass;100.34375 -2.21875 -0.703125 2
1354996937045756413;accel/kr3dh;-0.12258313 0.38136974 9.847511 3
1354996937045756413;compass/AK8973 Magnetic Field;-27.3125 -7.4375 -44.5625 3
1354996937045756413;linaccel/Linear Acceleration Sensor;-0.007858075 -0.10902265 -0.008739471 3
1354996937138865413;compass/AK8973 Magnetic Field;-27.0625 -7.4375 -44.5625 3
1354996937138835413;orientation/AK8973 Compass;100.390625 -2.625 -0.171875 2
1354996937138835413;accel/kr3dh;-0.027240695 0.44947147 9.80665 3
1354996937138835413;linaccel/Linear Acceleration Sensor;0.09258339 -0.021973193 -0.03699684 3
1354996937234110413;compass/AK8973 Magnetic Field;-27.3125 -7.4375 -44.5625 3
1354996937234080413;accel/kr3dh;-0.3405087 0.51757324 9.765789 3
1354996937234080413;linaccel/Linear Acceleration Sensor;-0.21753806 0.0714452 -0.061722755 3
1354996937234019413;orientation/AK8973 Compass;100.375 -3.015625 -1.984375 2
1354996937265000000;rawNmea;$GPGSV,3,1,12,18,54,217,29,22,15,222,40,05,10,045,,06,11,313,*7F
1354996937267000000;rawNmea;$GPGSV,3,2,12,15,35,102,,16,20,309,,21,64,322,,25,07,185,*7B
1354996937269000000;rawNmea;$GPGSV,3,3,12,26,22,063,,29,56,130,,30,28,275,,27,,,*4D
