1354142800062167236;metadata_log_format;3 # nanosecond timing
1354142800064974853;metadata_system_time;1354142800065
1354142800066653319;metadata_surveyName;/sdcard/LocationTracker/1354142800041.txt
1354142800068789550;metadata_notes;
1354142800070956298;metadata_deviceInfo;Board: bryce Brand: Verizon Device: bryce Hardware: qcom Manufacturer: LGE Model: VS910 4G Product: bryce
1354142794905000000;latLngE7LastKnown;378754354 -1222587193 50.0 -1.0 -1.0
1354142800147799486;accel/kr3dh;-0.4903325 -0.47671217 9.438901 3
1354142800147799486;compass/AK8973 Magnetic Field;33.1875 23.4375 -16.375 3
1354142800147799486;linaccel/Linear Acceleration Sensor;0.0 0.0 0.0 3
1354142800147768486;orientation/AK8973 Compass;332.46875 2.875 -2.96875 1
1354142800239443486;orientation/AK8973 Compass;317.07813 3.609375 -0.5625 1
1354142800239443486;accel/kr3dh;-0.095342435 -0.61291564 9.738548 3
1354142800239443486;compass/AK8973 Magnetic Field;33.1875 21.4375 -16.375 3
1354142800239443486;linaccel/Linear Acceleration Sensor;0.38986203 -0.1344353 0.29575825 3
1354142800337893486;compass/AK8973 Magnetic Field;34.1875 21.4375 -16.375 3
1354142800337862486;orientation/AK8973 Compass;309.04688 3.359375 -0.640625 1
1354142800337862486;accel/kr3dh;-0.10896278 -0.5720546 9.738548 3
1354142800337862486;linaccel/Linear Acceleration Sensor;0.34239912 -0.08249509 0.26991653 3
1354142800437593486;accel/kr3dh;-0.19068487 -0.55843425 9.670447 3
1354142800437593486;compass/AK8973 Magnetic Field;33.4375 22.1875 -16.375 3
1354142800437593486;linaccel/Linear Acceleration Sensor;0.17653812 -0.04297459 0.13712978 3
1354142800437563486;orientation/AK8973 Compass;308.64063 3.296875 -1.125 1
1354142800533754486;compass/AK8973 Magnetic Field;33.6875 21.9375 -16.125 3
1354142800533724486;orientation/AK8973 Compass;308.21875 3.6875 -1.125 1
1354142800533724486;accel/kr3dh;-0.19068487 -0.626536 9.670447 3
1354142800533724486;linaccel/Linear Acceleration Sensor;0.068877295 -0.079327285 0.053795815 3
1354142800633516486;compass/AK8973 Magnetic Field;33.9375 22.1875 -16.125 3
1354142800633486486;orientation/AK8973 Compass;307.82813 3.8125 -1.125 1
1354142800633486486;accel/kr3dh;-0.19068487 -0.6401563 9.643207 3
1354142800633486486;linaccel/Linear Acceleration Sensor;-0.018233657 -0.064344406 -0.04089451 3
1354142800727907486;compass/AK8973 Magnetic Field;33.6875 22.4375 -15.875 3
1354142800727877486;orientation/AK8973 Compass;307.51563 3.421875 -1.140625 1
1354142800727877486;accel/kr3dh;-0.19068487 -0.5720546 9.602345 3
1354142800727877486;linaccel/Linear Acceleration Sensor;-0.052249655 0.024456859 -0.105630875 3
1354142800821962486;accel/kr3dh;-0.19068487 -0.50395286 9.711308 3
1354142800821962486;linaccel/Linear Acceleration Sensor;-0.04526393 0.1044696 0.015828133 3
1354142800821932486;orientation/AK8973 Compass;307.21875 2.96875 -1.125 1
1354142800916140486;orientation/AK8973 Compass;306.89063 3.78125 -1.28125 1
1354142800916140486;accel/kr3dh;-0.21792556 -0.6401563 9.670447 3
1354142800916140486;compass/AK8973 Magnetic Field;33.9375 22.1875 -16.125 3
1354142800916140486;linaccel/Linear Acceleration Sensor;-0.04993859 -0.03366214 2.193451E-5 3
1354142801018740723;wifi;00:17:df:a7:4c:f2,UNKNOWN,-74 00:17:df:a7:33:12,UNKNOWN,-77 00:22:6b:98:8c:d6,UNKNOWN,-88 00:22:90:39:70:a2,UNKNOWN,-91 00:17:df:a7:4c:f5,UNKNOWN,-74 00:17:df:a7:33:15,UNKNOWN,-78 00:17:df:a7:4c:f1,UNKNOWN,-74 00:17:df:a7:4c:f6,UNKNOWN,-74 00:17:df:a7:4c:f0,UNKNOWN,-75 00:17:df:a7:33:10,UNKNOWN,-78 00:17:df:a7:33:16,UNKNOWN,-78 00:17:df:a7:33:11,UNKNOWN,-78 
1354142800963000000;latLngE7Network;378754319 -1222587301 50.0 -1.0 -1.0
1354142801012880486;compass/AK8973 Magnetic Field;33.9375 21.9375 -15.875 3
1354142801012850486;orientation/AK8973 Compass;306.57813 3.390625 -0.734375 1
1354142801012850486;accel/kr3dh;-0.12258313 -0.5720546 9.656827 3
1354142801012850486;linaccel/Linear Acceleration Sensor;0.06518123 0.020650744 0.0020074844 3
1354142801105440486;accel/kr3dh;-0.20430522 -0.4903325 9.629586 3
1354142801105440486;compass/AK8973 Magnetic Field;33.9375 21.6875 -15.875 3
1354142801105440486;linaccel/Linear Acceleration Sensor;-0.008751556 0.08915582 -0.024180412 3
1354142801105410486;orientation/AK8973 Compass;306.28125 2.90625 -1.203125 1
1354142801202486486;accel/kr3dh;-0.21792556 -0.4903325 9.670447 3
1354142801202486486;compass/AK8973 Magnetic Field;33.9375 21.9375 -15.875 3
1354142801202486486;linaccel/Linear Acceleration Sensor;-0.025896206 0.07784721 0.012324333 3
1354142801202456486;orientation/AK8973 Compass;306.01563 2.90625 -1.28125 1
1354142801297030486;accel/kr3dh;-0.12258313 -0.55843425 9.670447 3
1354142801297030486;compass/AK8973 Magnetic Field;33.6875 22.6875 -15.875 3
1354142801297030486;linaccel/Linear Acceleration Sensor;0.06340607 -0.006059408 0.011271477 3
1354142801296999486;orientation/AK8973 Compass;305.82813 3.296875 -0.734375 1
1354142801392794486;compass/AK8973 Magnetic Field;33.6875 22.6875 -15.625 3
1354142801392763486;orientation/AK8973 Compass;305.65625 3.046875 -0.890625 1
1354142801392763486;accel/kr3dh;-0.14982383 -0.51757324 9.697687 3
1354142801392763486;linaccel/Linear Acceleration Sensor;0.031643614 0.015414774 0.038928986 3
1354142801492434486;orientation/AK8973 Compass;305.5 3.390625 -1.03125 1
1354142801492434486;accel/kr3dh;-0.17706452 -0.5720546 9.670447 3
1354142801492434486;compass/AK8973 Magnetic Field;34.1875 23.1875 -16.125 3
1354142801492434486;linaccel/Linear Acceleration Sensor;-0.0024525374 -0.05148989 0.007963181 3
1354142801587801486;orientation/AK8973 Compass;305.25 4.0625 -1.125 1
1354142801587801486;accel/kr3dh;-0.19068487 -0.6946377 9.80665 3
1354142801587801486;compass/AK8973 Magnetic Field;34.4375 22.1875 -16.375 3
1354142801587801486;linaccel/Linear Acceleration Sensor;-0.024753496 -0.17096257 0.1345768 3
1354142801681948486;accel/kr3dh;-0.23154591 -0.53119355 9.670447 3
1354142801681948486;compass/AK8973 Magnetic Field;34.1875 21.4375 -16.375 3
1354142801681948486;linaccel/Linear Acceleration Sensor;-0.069074064 0.012437403 -0.01736641 3
1354142801681917486;orientation/AK8973 Compass;305.0 3.140625 -1.375 1
